date,/m/0cjf0,isPartial
2020-02-24,12,False
2020-02-25,21,False
2020-02-26,22,False
2020-02-27,18,False
2020-02-28,18,False
2020-02-29,18,False
2020-03-01,31,False
2020-03-02,27,False
2020-03-03,25,False
2020-03-04,32,False
2020-03-05,26,False
2020-03-06,27,False
2020-03-07,21,False
2020-03-08,28,False
2020-03-09,31,False
2020-03-10,39,False
2020-03-11,38,False
2020-03-12,60,False
2020-03-13,58,False
2020-03-14,74,False
2020-03-15,91,False
2020-03-16,100,False
2020-03-17,84,False
2020-03-18,64,False
2020-03-19,68,False
2020-03-20,60,False
2020-03-21,56,False
2020-03-22,64,False
2020-03-23,45,False
2020-03-24,42,False
2020-03-25,37,False
2020-03-26,43,False
2020-03-27,37,False
2020-03-28,37,False
2020-03-29,37,False
2020-03-30,34,False
2020-03-31,30,False
2020-04-01,32,False
2020-04-02,33,False
2020-04-03,25,False
2020-04-04,23,False
2020-04-05,26,False
2020-04-06,22,False
2020-04-07,25,False
2020-04-08,33,False
2020-04-09,29,False
2020-04-10,19,False
2020-04-11,20,False
2020-04-12,23,False
2020-04-13,29,False
2020-04-14,19,False
2020-04-15,19,False
2020-04-16,21,False
2020-04-17,15,False
2020-04-18,18,False
2020-04-19,21,False
2020-04-20,16,False
2020-04-21,21,False
2020-04-22,15,False
2020-04-23,18,False
2020-04-24,7,False
2020-04-25,20,False
2020-04-26,12,False
2020-04-27,14,False
2020-04-28,15,False
