,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21_10,/m/01b_21_11,/m/01b_21_12,/m/01b_21_13,/m/01b_21_14,/m/01b_21_15,/m/01b_21_16,/m/01b_21_17,/m/01b_21_18,/m/01b_21_19,/m/01b_21
2020-02-23,33.0,30.0,39.0,35.0,43.0,28.0,35.0,23.0,29.0,28.0,21.0,19.0,35.0,49.0,33.0,20.0,29.0,24.0,31.0,35.0,34.010989010989015
2020-02-24,49.0,34.0,46.0,27.0,39.0,32.0,37.0,32.0,44.0,39.0,63.0,27.0,28.0,30.0,44.0,34.0,29.0,30.0,27.0,44.0,40.38461538461539
2020-02-25,74.0,22.0,66.0,91.0,29.0,43.0,48.0,33.0,59.0,53.0,65.0,54.0,38.0,28.0,38.0,69.0,59.0,46.0,46.0,65.0,56.37362637362637
2020-02-26,72.0,46.0,77.0,49.0,38.0,61.0,46.0,43.0,43.0,61.0,41.0,30.0,37.0,48.0,59.0,69.0,43.0,52.0,44.0,54.0,55.65934065934066
2020-02-27,35.0,38.0,44.0,40.0,58.0,26.0,41.0,30.0,41.0,36.0,51.0,28.0,38.0,31.0,34.0,29.0,45.0,26.0,36.0,23.0,40.10989010989011
2020-02-28,30.0,49.0,27.0,36.0,47.0,36.0,56.0,54.0,48.0,40.0,65.0,39.0,26.0,31.0,30.0,39.0,38.0,25.0,43.0,57.0,44.83516483516483
2020-02-29,52.0,53.0,45.0,44.0,33.0,48.0,50.0,59.0,50.0,59.0,57.0,45.0,52.0,53.0,73.0,62.0,35.0,47.0,51.0,51.0,55.989010989010985
2020-03-01,27.0,40.0,25.0,62.0,53.0,30.0,36.0,16.0,47.0,45.0,34.0,32.0,23.0,32.0,35.0,30.0,35.0,29.0,37.0,41.0,38.95604395604396
2020-03-02,55.0,45.0,58.0,48.0,40.0,40.0,52.0,42.0,38.0,33.0,48.0,46.0,24.0,37.0,41.0,43.0,69.0,34.0,55.0,39.0,48.73626373626374
2020-03-03,42.0,24.0,27.0,36.0,50.0,47.0,38.0,18.0,37.0,29.0,42.0,19.0,32.0,30.0,37.0,35.0,30.0,37.0,39.0,11.0,36.26373626373626
2020-03-04,38.0,21.0,31.0,55.0,31.0,50.0,48.0,42.0,26.0,11.0,42.0,28.0,25.0,40.0,33.0,39.0,49.0,46.0,25.0,28.0,38.9010989010989
2020-03-05,39.0,23.0,40.0,44.0,36.0,27.0,51.0,39.0,48.0,37.0,57.0,23.0,21.0,28.0,55.0,40.0,41.0,44.0,39.0,49.0,42.912087912087905
2020-03-06,29.0,55.0,39.0,31.0,31.0,21.0,21.0,30.0,30.0,43.0,60.0,33.0,41.0,47.0,47.0,28.0,33.0,21.0,53.0,32.0,39.83516483516483
2020-03-07,59.0,55.0,59.0,71.0,71.0,65.0,41.0,38.0,48.0,46.0,74.0,59.0,34.0,58.0,60.0,64.0,60.0,46.0,64.0,45.0,61.37362637362637
2020-03-08,40.0,40.0,49.0,45.0,41.0,53.0,18.0,28.0,39.0,19.0,39.0,26.0,27.0,35.0,43.0,30.0,24.0,23.0,22.0,18.0,36.20879120879121
2020-03-09,47.0,25.0,47.0,72.0,25.0,49.0,44.0,50.0,61.0,50.0,60.0,36.0,38.0,47.0,55.0,65.0,38.0,34.0,55.0,58.0,52.527472527472526
2020-03-10,55.0,35.0,55.0,44.0,44.0,40.0,39.0,51.0,56.0,41.0,78.0,21.0,42.0,38.0,21.0,33.0,49.0,38.0,40.0,50.0,47.8021978021978
2020-03-11,48.0,62.0,56.0,72.0,48.0,45.0,49.0,48.0,64.0,55.0,57.0,27.0,30.0,42.0,46.0,47.0,57.0,35.0,40.0,54.0,53.956043956043956
2020-03-12,59.0,45.0,47.0,47.0,61.0,40.0,26.0,25.0,51.0,10.0,56.0,26.0,44.0,28.0,41.0,20.0,21.0,37.0,49.0,32.0,42.032967032967036
2020-03-13,50.0,61.0,81.0,89.0,38.0,77.0,74.0,58.0,73.0,74.0,87.0,65.0,66.0,60.0,88.0,69.0,73.0,60.0,83.0,69.0,76.64835164835165
2020-03-14,76.0,87.0,74.0,61.0,70.0,67.0,98.0,66.0,74.0,75.0,64.0,61.0,57.0,81.0,100.0,92.0,78.0,62.0,74.0,84.0,82.47252747252747
2020-03-15,100.0,79.0,100.0,82.0,63.0,62.0,89.0,100.0,86.0,96.0,96.0,100.0,100.0,91.0,92.0,100.0,96.0,88.0,100.0,100.0,100.0
2020-03-16,77.0,80.0,82.0,72.0,65.0,53.0,100.0,73.0,100.0,100.0,97.0,55.0,61.0,100.0,80.0,70.0,100.0,75.0,89.0,95.0,89.23076923076923
2020-03-17,80.0,49.0,63.0,63.0,66.0,68.0,59.0,45.0,70.0,54.0,83.0,40.0,54.0,73.0,60.0,51.0,57.0,61.0,54.0,82.0,67.6923076923077
2020-03-18,82.0,71.0,84.0,100.0,89.0,100.0,81.0,50.0,76.0,86.0,92.0,54.0,69.0,99.0,84.0,73.0,94.0,63.0,69.0,68.0,87.03296703296704
2020-03-19,81.0,86.0,53.0,64.0,86.0,79.0,82.0,72.0,57.0,62.0,71.0,37.0,73.0,62.0,76.0,61.0,75.0,47.0,58.0,58.0,73.62637362637362
2020-03-20,71.0,80.0,52.0,85.0,100.0,70.0,87.0,58.0,83.0,70.0,96.0,44.0,44.0,82.0,56.0,69.0,74.0,69.0,65.0,72.0,78.4065934065934
2020-03-21,95.0,100.0,76.0,55.0,63.0,77.0,78.0,57.0,84.0,77.0,100.0,57.0,55.0,66.0,79.0,72.0,89.0,100.0,80.0,72.0,84.17582417582416
2020-03-22,87.0,31.0,73.0,79.0,63.0,61.0,82.0,39.0,33.0,89.0,97.0,47.0,57.0,87.0,59.0,52.0,74.0,52.0,66.0,70.0,71.31868131868133
2020-03-23,59.0,65.0,58.0,42.0,84.0,61.0,51.0,45.0,79.0,77.0,80.0,71.0,47.0,64.0,68.0,67.0,58.0,55.0,75.0,46.0,68.79120879120879
2020-03-24,63.0,43.0,38.0,45.0,58.0,54.0,40.0,40.0,53.0,51.0,49.0,34.0,31.0,36.0,59.0,37.0,46.0,54.0,31.0,47.0,49.94505494505494
2020-03-25,63.0,63.0,45.0,62.0,56.0,67.0,55.0,42.0,58.0,35.0,90.0,34.0,36.0,27.0,75.0,53.0,72.0,54.0,50.0,43.0,59.34065934065934
2020-03-26,69.0,62.0,75.0,61.0,42.0,68.0,47.0,46.0,57.0,36.0,97.0,35.0,40.0,46.0,64.0,45.0,61.0,39.0,41.0,48.0,59.285714285714285
2020-03-27,92.0,72.0,84.0,75.0,88.0,96.0,83.0,77.0,64.0,59.0,88.0,49.0,82.0,64.0,84.0,79.0,94.0,75.0,73.0,78.0,85.49450549450549
2020-03-28,64.0,64.0,68.0,52.0,48.0,65.0,53.0,48.0,72.0,37.0,56.0,42.0,71.0,42.0,38.0,54.0,50.0,34.0,36.0,61.0,57.967032967032964
2020-03-29,66.0,54.0,69.0,46.0,76.0,52.0,57.0,52.0,47.0,59.0,73.0,43.0,34.0,36.0,58.0,62.0,65.0,51.0,83.0,55.0,62.527472527472526
2020-03-30,58.0,35.0,37.0,44.0,27.0,40.0,44.0,31.0,60.0,59.0,80.0,31.0,25.0,47.0,35.0,39.0,64.0,40.0,70.0,48.0,50.21978021978022
2020-03-31,48.0,27.0,41.0,31.0,51.0,47.0,30.0,34.0,52.0,35.0,40.0,31.0,25.0,18.0,39.0,31.0,39.0,33.0,40.0,43.0,40.38461538461539
2020-04-01,54.0,25.0,50.0,46.0,31.0,36.0,25.0,27.0,24.0,39.0,37.0,32.0,28.0,33.0,34.0,25.0,27.0,14.0,38.0,28.0,35.879120879120876
2020-04-02,45.0,31.0,42.0,32.0,28.0,19.0,19.0,24.0,30.0,23.0,33.0,17.0,37.0,24.0,23.0,41.0,20.0,19.0,35.0,44.0,32.1978021978022
2020-04-03,35.0,31.0,22.0,32.0,35.0,26.0,38.0,27.0,17.0,20.0,17.0,33.0,23.0,25.0,24.0,39.0,34.0,26.0,39.0,13.0,30.54945054945055
2020-04-04,35.0,22.0,42.0,29.0,45.0,38.0,26.0,25.0,31.0,27.0,44.0,32.0,33.0,18.0,16.0,26.0,24.0,23.0,11.0,33.0,31.86813186813187
2020-04-05,26.0,18.0,20.0,16.0,37.0,26.0,25.0,12.0,19.0,15.0,33.0,20.0,33.0,11.0,15.0,22.0,16.0,6.0,18.0,26.0,22.747252747252748
2020-04-06,43.0,17.0,13.0,40.0,40.0,24.0,18.0,23.0,25.0,18.0,36.0,21.0,30.0,31.0,16.0,24.0,38.0,24.0,33.0,18.0,29.23076923076923
2020-04-07,22.0,6.0,10.0,17.0,34.0,16.0,15.0,21.0,20.0,9.0,16.0,7.0,14.0,24.0,10.0,18.0,10.0,22.0,22.0,12.0,17.857142857142858
2020-04-08,15.0,15.0,14.0,14.0,38.0,26.0,22.0,13.0,7.0,6.0,17.0,8.0,14.0,9.0,7.0,16.0,7.0,8.0,28.0,16.0,16.483516483516482
2020-04-09,27.0,12.0,32.0,32.0,28.0,16.0,28.0,21.0,47.0,29.0,38.0,17.0,26.0,30.0,23.0,28.0,13.0,22.0,26.0,22.0,28.406593406593405
2020-04-10,38.0,22.0,25.0,29.0,54.0,30.0,28.0,19.0,27.0,33.0,30.0,15.0,23.0,18.0,27.0,22.0,34.0,31.0,16.0,25.0,30.0
2020-04-11,34.0,14.0,40.0,20.0,24.0,33.0,28.0,21.0,30.0,33.0,28.0,19.0,35.0,7.0,26.0,18.0,34.0,9.0,18.0,21.0,27.032967032967033
2020-04-12,30.0,25.0,12.0,20.0,20.0,22.0,24.0,12.0,19.0,18.0,23.0,8.0,16.0,17.0,11.0,25.0,15.0,16.0,14.0,11.0,19.670329670329668
2020-04-13,24.0,13.0,22.0,15.0,11.0,3.0,13.0,20.0,14.0,14.0,22.0,21.0,21.0,19.0,21.0,20.0,18.0,12.0,17.0,13.0,18.296703296703296
2020-04-14,18.0,18.0,24.0,23.0,20.0,18.0,12.0,21.0,19.0,21.0,20.0,21.0,14.0,17.0,16.0,21.0,23.0,13.0,18.0,27.0,21.0989010989011
2020-04-15,30.0,19.0,32.0,14.0,17.0,10.0,6.0,22.0,17.0,19.0,34.0,13.0,20.0,15.0,17.0,6.0,13.0,6.0,29.0,19.0,19.670329670329668
2020-04-16,30.0,31.0,25.0,21.0,7.0,22.0,15.0,24.0,23.0,23.0,25.0,25.0,28.0,21.0,20.0,22.0,20.0,14.0,22.0,12.0,23.626373626373628
2020-04-17,8.0,6.0,17.0,11.0,25.0,10.0,6.0,13.0,3.0,6.0,25.0,10.0,9.0,12.0,13.0,16.0,13.0,14.0,10.0,3.0,12.637362637362637
2020-04-18,25.0,18.0,4.0,28.0,16.0,7.0,17.0,18.0,26.0,29.0,9.0,14.0,10.0,17.0,15.0,18.0,15.0,6.0,36.0,21.0,19.175824175824175
2020-04-19,24.0,20.0,30.0,19.0,15.0,10.0,27.0,23.0,11.0,17.0,22.0,16.0,15.0,6.0,18.0,20.0,14.0,18.0,20.0,7.0,19.340659340659343
