date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06_10,/m/01b_06_11,/m/01b_06_12,/m/01b_06_13,/m/01b_06_14,/m/01b_06_15,/m/01b_06_16,/m/01b_06_17,/m/01b_06_18,/m/01b_06_19,/m/01b_06
2020-12-29,73.0,66.0,46.0,69.0,73.0,98.0,70.0,82.0,48.0,62.0,78.0,63.0,92.94117647058823,81.0,68.0,55.0,61.0,54.0,58.0,73.0,81.79265810346038
2020-12-30,41.0,51.0,37.0,36.0,71.0,64.0,92.0,57.0,55.0,47.0,18.0,66.0,69.41176470588235,45.0,41.0,87.0,50.0,36.0,61.0,58.0,64.57850775601882
2020-12-31,37.0,27.0,17.0,27.0,44.0,52.0,35.0,60.0,52.0,37.0,50.0,31.0,68.23529411764706,41.0,66.0,44.0,32.0,32.0,32.0,24.0,48.22067803748158
2021-01-01,69.0,34.0,40.0,68.0,90.0,42.0,50.0,56.0,48.0,46.0,71.0,66.0,69.41176470588235,100.0,54.0,88.0,60.0,44.0,66.0,60.0,72.87148171544888
2021-01-02,48.0,64.0,48.0,26.0,60.0,38.0,88.0,58.0,62.0,66.0,65.0,60.0,70.58823529411765,58.0,60.0,62.0,61.0,62.0,55.0,59.0,69.83926440654173
2021-01-03,70.0,58.0,62.0,56.0,58.0,55.0,73.0,51.0,49.0,63.0,64.0,47.0,56.470588235294116,66.0,65.0,74.0,54.0,76.0,60.0,70.0,73.23296132519127
2021-01-04,64.0,75.0,77.0,55.0,63.0,25.0,78.0,93.0,100.0,75.0,54.0,98.0,83.52941176470588,51.0,59.0,70.0,66.0,89.0,100.0,46.0,84.81083736927073
2021-01-05,59.0,29.0,24.0,46.0,49.0,50.0,24.0,31.0,30.0,32.0,49.0,33.0,44.705882352941174,57.0,68.0,64.0,36.0,42.0,44.0,67.0,52.42507194497088
2021-01-06,42.0,50.0,47.0,54.0,73.0,34.0,76.0,35.0,44.0,68.0,47.0,58.0,56.470588235294116,44.0,50.0,68.0,48.0,31.0,70.0,70.0,63.56776865304977
2021-01-07,95.0,50.0,33.0,23.0,38.0,25.0,72.0,31.0,20.0,59.0,32.0,27.0,38.8235294117647,42.0,39.0,62.0,49.0,32.0,34.0,46.0,50.582578788516884
2021-01-08,53.0,88.0,46.0,41.0,69.0,49.0,20.0,39.0,27.0,41.0,46.0,71.0,55.294117647058826,44.0,47.0,63.0,49.0,41.0,54.0,60.0,59.858215764722395
2021-01-09,75.0,34.0,39.0,45.0,43.0,76.0,43.0,36.0,46.0,82.0,38.0,69.0,75.29411764705883,60.0,51.0,44.0,47.0,59.0,79.0,55.0,65.40675229872956
2021-01-10,81.0,54.0,73.0,82.0,57.0,59.0,35.0,75.0,53.0,76.0,96.0,39.0,61.1764705882353,61.0,47.0,59.0,48.0,55.0,59.0,70.0,73.99101565241807
2021-01-11,92.0,81.0,71.0,70.0,50.0,47.0,51.0,84.0,57.0,100.0,78.0,74.0,54.11764705882353,70.0,66.0,77.0,57.0,67.0,47.0,56.0,80.49062960623289
2021-01-12,46.0,56.0,46.0,26.0,34.0,27.0,58.0,56.0,48.0,35.0,52.0,52.0,68.23529411764706,49.0,49.0,63.0,39.0,20.0,60.0,29.0,54.485154769425144
2021-01-13,85.0,74.0,93.0,100.0,96.0,85.0,64.0,100.0,54.0,75.0,67.0,100.0,74.11764705882354,83.0,100.0,100.0,100.0,55.0,71.0,100.0,100.0
2021-01-14,58.0,56.0,57.0,51.0,51.0,49.0,78.0,46.0,44.0,40.0,47.0,53.0,55.294117647058826,51.0,56.0,64.0,69.0,46.0,71.0,58.0,65.64539903137504
2021-01-15,44.0,48.0,23.0,39.0,44.0,53.0,64.0,48.0,36.0,25.0,38.0,44.0,61.1764705882353,43.0,40.0,41.0,43.0,38.0,32.0,52.0,51.080929318453016
2021-01-16,60.0,79.0,53.0,40.0,78.0,44.0,30.0,77.0,67.0,20.0,65.0,86.0,77.6470588235294,43.0,46.0,47.0,27.0,46.0,48.0,32.0,63.57829718537235
2021-01-17,31.0,41.0,52.0,28.0,19.0,46.0,29.0,55.0,41.0,44.0,44.0,26.0,60.0,49.0,40.0,48.0,54.0,38.0,59.0,31.0,49.8175054397417
2021-01-18,41.0,43.0,47.0,26.0,46.0,49.0,39.0,45.0,33.0,35.0,52.0,53.0,62.35294117647059,33.0,68.0,57.0,30.0,30.0,48.0,51.0,53.00063171193936
2021-01-19,100.0,82.0,67.0,71.0,68.0,55.0,59.0,84.0,38.0,74.0,80.0,60.0,96.47058823529412,77.0,68.0,76.0,67.0,40.0,79.0,76.0,84.56868112585106
