,/m/01cdt5_0,/m/01cdt5_1,/m/01cdt5_2,/m/01cdt5_3,/m/01cdt5_4,/m/01cdt5_5,/m/01cdt5_6,/m/01cdt5_7,/m/01cdt5_8,/m/01cdt5_9,/m/01cdt5_10,/m/01cdt5_11,/m/01cdt5_12,/m/01cdt5_13,/m/01cdt5_14,/m/01cdt5_15,/m/01cdt5_16,/m/01cdt5_17,/m/01cdt5_18,/m/01cdt5_19,/m/01cdt5
2020-10-17,41.0,0.0,0.0,46.0,40.0,20.0,0.0,24.0,0.0,41.0,0.0,14.0,0.0,16.0,19.0,0.0,18.0,42.0,0.0,17.0,25.07418397626112
2020-10-18,43.0,21.0,20.0,48.0,21.0,64.0,77.0,25.0,0.0,22.0,0.0,14.0,15.0,16.0,20.0,18.0,0.0,54.0,24.0,18.0,38.57566765578635
2020-10-19,70.0,35.0,65.0,39.0,0.0,18.0,21.0,21.0,65.0,53.0,40.0,36.0,36.0,40.0,33.0,15.0,15.0,54.0,20.0,29.0,52.29970326409495
2020-10-20,0.0,0.0,16.0,57.0,34.0,17.0,21.0,0.0,0.0,17.0,0.0,0.0,12.0,13.0,0.0,0.0,0.0,35.0,0.0,0.0,16.468842729970326
2020-10-21,52.0,0.0,16.0,58.0,69.0,0.0,63.0,20.0,16.0,18.0,0.0,12.0,24.0,26.0,0.0,0.0,15.0,53.0,0.0,15.0,33.902077151335305
2020-10-22,0.0,53.0,16.0,39.0,87.0,89.0,63.0,61.0,16.0,35.0,0.0,12.0,24.0,0.0,49.0,45.0,30.0,36.0,20.0,15.0,51.186943620178035
2020-10-23,37.0,37.0,0.0,41.0,36.0,55.0,0.0,43.0,34.0,0.0,21.0,0.0,12.0,14.0,35.0,32.0,31.0,37.0,41.0,46.0,40.94955489614243
2020-10-24,82.0,42.0,38.0,45.0,20.0,40.0,74.0,24.0,0.0,83.0,23.0,42.0,42.0,62.0,58.0,53.0,53.0,42.0,23.0,34.0,65.28189910979228
2020-10-25,20.0,20.0,38.0,22.0,20.0,20.0,49.0,0.0,19.0,21.0,46.0,0.0,14.0,31.0,19.0,18.0,0.0,21.0,45.0,0.0,31.379821958456972
2020-10-26,18.0,89.0,66.0,20.0,0.0,0.0,0.0,21.0,66.0,54.0,40.0,48.0,24.0,40.0,100.0,60.0,91.0,54.0,80.0,60.0,69.06528189910979
2020-10-27,51.0,51.0,32.0,75.0,100.0,67.0,41.0,99.0,16.0,68.0,19.0,34.0,47.0,13.0,64.0,44.0,44.0,52.0,38.0,14.0,71.88427299703264
2020-10-28,17.0,68.0,16.0,56.0,17.0,50.0,41.0,100.0,32.0,34.0,19.0,23.0,46.0,65.0,48.0,30.0,29.0,43.0,0.0,28.0,56.52818991097922
2020-10-29,33.0,17.0,31.0,73.0,33.0,33.0,20.0,78.0,62.0,66.0,37.0,11.0,45.0,38.0,63.0,58.0,57.0,51.0,37.0,41.0,65.57863501483679
2020-10-30,16.0,33.0,15.0,36.0,32.0,64.0,40.0,19.0,31.0,17.0,18.0,22.0,22.0,37.0,16.0,14.0,28.0,50.0,92.0,27.0,46.66172106824926
2020-10-31,36.0,37.0,51.0,40.0,0.0,0.0,66.0,0.0,51.0,55.0,21.0,37.0,25.0,28.0,35.0,16.0,16.0,19.0,20.0,15.0,42.13649851632047
2020-11-01,0.0,19.0,0.0,20.0,37.0,18.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,17.0,0.0,0.0,0.0,21.0,0.0,14.094955489614241
2020-11-02,49.0,50.0,31.0,54.0,65.0,49.0,59.0,76.0,30.0,49.0,18.0,11.0,44.0,25.0,46.0,0.0,28.0,33.0,0.0,14.0,54.228486646884264
2020-11-03,49.0,83.0,15.0,72.0,65.0,48.0,97.0,58.0,46.0,33.0,75.0,33.0,11.0,50.0,61.0,28.0,43.0,50.0,37.0,28.0,72.84866468842729
2020-11-04,75.0,15.0,28.0,33.0,73.0,44.0,53.0,70.0,56.0,30.0,34.0,30.0,20.0,11.0,56.0,26.0,25.0,23.0,0.0,37.0,54.8219584569733
2020-11-05,46.0,93.0,29.0,68.0,30.0,61.0,19.0,90.0,43.0,77.0,70.0,42.0,42.0,46.0,73.0,53.0,80.0,55.0,86.0,77.0,87.53709198813056
2020-11-06,32.0,49.0,30.0,53.0,0.0,32.0,19.0,19.0,0.0,16.0,36.0,0.0,22.0,0.0,0.0,28.0,14.0,33.0,18.0,0.0,29.747774480712163
2020-11-07,0.0,0.0,16.0,76.0,69.0,52.0,41.0,0.0,0.0,17.0,19.0,23.0,24.0,0.0,16.0,0.0,0.0,36.0,19.0,14.0,31.305637982195844
2020-11-08,54.0,91.0,100.0,100.0,53.0,71.0,65.0,21.0,100.0,72.0,82.0,48.0,49.0,55.0,34.0,62.0,46.0,100.0,100.0,45.0,100.0
2020-11-09,49.0,33.0,15.0,55.0,48.0,32.0,19.0,38.0,15.0,32.0,56.0,22.0,33.0,24.0,46.0,0.0,28.0,17.0,54.0,27.0,47.70029673590504
2020-11-10,67.0,84.0,92.0,74.0,65.0,66.0,100.0,39.0,62.0,100.0,75.0,45.0,45.0,63.0,62.0,100.0,29.0,51.0,56.0,56.0,98.73887240356082
2020-11-11,34.0,34.0,0.0,56.0,50.0,34.0,20.0,40.0,32.0,34.0,76.0,34.0,23.0,38.0,16.0,30.0,0.0,26.0,57.0,43.0,50.22255192878338
2020-11-12,50.0,17.0,31.0,55.0,33.0,16.0,20.0,77.0,31.0,17.0,38.0,33.0,11.0,25.0,31.0,14.0,14.0,43.0,0.0,56.0,45.40059347181008
2020-11-13,0.0,17.0,0.0,56.0,50.0,100.0,80.0,19.0,47.0,0.0,38.0,11.0,23.0,25.0,32.0,14.0,14.0,34.0,38.0,0.0,44.3620178041543
2020-11-14,18.0,56.0,34.0,81.0,54.0,0.0,44.0,43.0,17.0,37.0,42.0,38.0,13.0,56.0,53.0,16.0,47.0,47.0,41.0,0.0,54.673590504451035
2020-11-15,36.0,18.0,34.0,82.0,18.0,37.0,67.0,21.0,17.0,36.0,41.0,25.0,25.0,27.0,34.0,16.0,0.0,18.0,20.0,0.0,42.43323442136498
2020-11-16,99.0,33.0,92.0,37.0,16.0,16.0,20.0,77.0,76.0,16.0,56.0,100.0,100.0,100.0,77.0,71.0,56.0,42.0,37.0,56.0,87.31454005934718
2020-11-17,16.0,17.0,30.0,36.0,65.0,16.0,97.0,0.0,31.0,33.0,37.0,11.0,33.0,37.0,31.0,28.0,28.0,42.0,37.0,42.0,49.480712166172104
2020-11-18,50.0,67.0,77.0,0.0,17.0,0.0,0.0,58.0,31.0,17.0,75.0,34.0,33.0,38.0,32.0,29.0,100.0,0.0,19.0,28.0,52.29970326409495
2020-11-19,33.0,33.0,46.0,19.0,0.0,16.0,40.0,58.0,31.0,84.0,56.0,22.0,22.0,25.0,47.0,58.0,42.0,51.0,56.0,69.0,59.94065281899109
2020-11-20,34.0,35.0,16.0,38.0,34.0,17.0,20.0,40.0,32.0,17.0,20.0,23.0,12.0,13.0,16.0,0.0,15.0,35.0,19.0,14.0,33.38278931750742
2020-11-21,73.0,18.0,51.0,81.0,36.0,73.0,22.0,64.0,86.0,56.0,83.0,37.0,51.0,42.0,86.0,32.0,32.0,47.0,62.0,15.0,77.67062314540058
2020-11-22,19.0,19.0,0.0,0.0,0.0,0.0,0.0,22.0,17.0,19.0,63.0,38.0,26.0,14.0,0.0,0.0,32.0,19.0,0.0,31.0,23.6646884272997
2020-11-23,17.0,17.0,16.0,0.0,16.0,0.0,0.0,39.0,47.0,0.0,38.0,11.0,34.0,25.0,16.0,15.0,29.0,0.0,37.0,0.0,26.483679525222552
2020-11-24,33.0,49.0,30.0,18.0,0.0,16.0,20.0,76.0,15.0,16.0,92.0,22.0,33.0,25.0,46.0,14.0,56.0,25.0,55.0,41.0,50.593471810089014
2020-11-25,0.0,32.0,0.0,36.0,16.0,16.0,0.0,19.0,15.0,48.0,18.0,11.0,22.0,12.0,15.0,14.0,14.0,16.0,54.0,27.0,28.56083086053412
2020-11-26,17.0,50.0,15.0,36.0,32.0,16.0,20.0,58.0,15.0,33.0,74.0,34.0,34.0,50.0,31.0,14.0,29.0,25.0,0.0,56.0,47.40356083086053
2020-11-27,0.0,16.0,30.0,54.0,49.0,49.0,20.0,19.0,15.0,0.0,37.0,11.0,0.0,25.0,0.0,29.0,0.0,66.0,0.0,14.0,32.195845697329375
2020-11-28,36.0,36.0,17.0,20.0,18.0,53.0,0.0,63.0,34.0,0.0,20.0,12.0,24.0,27.0,0.0,15.0,15.0,36.0,20.0,30.0,35.311572700296736
2020-11-29,53.0,0.0,17.0,20.0,36.0,54.0,22.0,21.0,33.0,0.0,61.0,12.0,24.0,14.0,51.0,47.0,0.0,19.0,40.0,45.0,42.2106824925816
2020-11-30,48.0,16.0,45.0,0.0,32.0,16.0,0.0,19.0,30.0,16.0,36.0,0.0,0.0,0.0,15.0,42.0,55.0,33.0,18.0,13.0,32.195845697329375
2020-12-01,0.0,64.0,15.0,0.0,16.0,32.0,19.0,76.0,30.0,16.0,54.0,33.0,33.0,37.0,30.0,28.0,42.0,33.0,91.0,54.0,52.151335311572694
2020-12-02,32.0,65.0,44.0,35.0,16.0,32.0,19.0,75.0,30.0,80.0,91.0,11.0,65.0,36.0,45.0,28.0,68.0,65.0,89.0,27.0,70.6973293768546
2020-12-03,64.0,32.0,59.0,53.0,16.0,16.0,76.0,19.0,0.0,16.0,54.0,33.0,22.0,48.0,15.0,27.0,27.0,41.0,54.0,40.0,52.81899109792285
2020-12-04,48.0,48.0,15.0,18.0,47.0,47.0,38.0,37.0,0.0,48.0,72.0,0.0,44.0,24.0,60.0,14.0,14.0,32.0,18.0,40.0,49.25816023738873
2020-12-05,35.0,53.0,32.0,0.0,0.0,0.0,0.0,82.0,49.0,88.0,59.0,24.0,0.0,27.0,33.0,46.0,30.0,45.0,39.0,44.0,50.89020771513352
2020-12-06,18.0,0.0,17.0,20.0,0.0,0.0,22.0,0.0,50.0,18.0,20.0,24.0,24.0,14.0,33.0,31.0,0.0,18.0,40.0,30.0,28.115727002967358
2020-12-07,64.0,65.0,45.0,71.0,0.0,16.0,38.0,37.0,45.0,16.0,36.0,33.0,33.0,48.0,89.0,69.0,55.0,57.0,18.0,40.0,64.91097922848664
2020-12-08,16.0,16.0,29.0,35.0,16.0,48.0,39.0,19.0,15.0,16.0,18.0,0.0,0.0,36.0,15.0,14.0,0.0,16.0,0.0,13.0,26.78041543026706
2020-12-09,16.0,0.0,0.0,35.0,32.0,94.0,57.0,37.0,15.0,16.0,18.0,21.0,11.0,12.0,0.0,0.0,0.0,33.0,0.0,0.0,29.451038575667656
2020-12-10,33.0,16.0,15.0,36.0,32.0,64.0,78.0,0.0,30.0,0.0,0.0,11.0,22.0,12.0,15.0,0.0,0.0,41.0,18.0,14.0,32.41839762611276
2020-12-11,34.0,68.0,16.0,56.0,50.0,33.0,41.0,80.0,31.0,34.0,58.0,23.0,58.0,13.0,0.0,44.0,29.0,61.0,0.0,28.0,56.15727002967358
2020-12-12,0.0,55.0,17.0,0.0,0.0,36.0,22.0,43.0,34.0,0.0,41.0,25.0,37.0,28.0,52.0,0.0,16.0,19.0,0.0,15.0,32.64094955489614
2020-12-13,0.0,0.0,17.0,61.0,0.0,36.0,44.0,43.0,0.0,0.0,21.0,0.0,12.0,14.0,17.0,32.0,0.0,38.0,0.0,30.0,27.07715133531157
2020-12-14,16.0,16.0,15.0,54.0,49.0,49.0,98.0,19.0,15.0,33.0,18.0,22.0,11.0,12.0,15.0,14.0,0.0,33.0,0.0,13.0,37.24035608308605
2020-12-15,33.0,0.0,0.0,37.0,16.0,0.0,40.0,39.0,15.0,33.0,19.0,23.0,0.0,0.0,0.0,14.0,29.0,34.0,19.0,14.0,27.07715133531157
2020-12-16,34.0,34.0,31.0,0.0,0.0,17.0,0.0,80.0,47.0,67.0,38.0,46.0,46.0,25.0,32.0,15.0,43.0,0.0,38.0,42.0,47.10682492581602
2020-12-17,87.0,35.0,16.0,58.0,52.0,17.0,63.0,83.0,98.0,35.0,100.0,35.0,36.0,53.0,0.0,30.0,45.0,18.0,98.0,58.0,75.44510385756676
2020-12-18,0.0,0.0,17.0,0.0,37.0,55.0,45.0,0.0,0.0,19.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.391691394658752
2020-12-19,40.0,0.0,19.0,45.0,0.0,20.0,48.0,0.0,56.0,0.0,0.0,14.0,27.0,15.0,56.0,0.0,17.0,61.0,22.0,34.0,35.16320474777448
2020-12-20,42.0,21.0,39.0,23.0,21.0,21.0,0.0,25.0,0.0,42.0,0.0,14.0,14.0,16.0,39.0,18.0,36.0,32.0,23.0,0.0,31.602373887240354
2020-12-21,74.0,75.0,17.0,0.0,0.0,18.0,0.0,22.0,51.0,18.0,21.0,37.0,38.0,42.0,52.0,80.0,31.0,56.0,20.0,15.0,49.480712166172104
2020-12-22,19.0,38.0,34.0,42.0,0.0,0.0,45.0,66.0,17.0,19.0,21.0,0.0,13.0,14.0,35.0,16.0,32.0,19.0,21.0,16.0,34.64391691394658
2020-12-23,40.0,40.0,37.0,66.0,58.0,19.0,95.0,0.0,0.0,40.0,22.0,13.0,13.0,15.0,0.0,17.0,52.0,41.0,22.0,0.0,43.76854599406528
2020-12-24,0.0,0.0,0.0,26.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,5.415430267062314
2020-12-25,75.0,51.0,0.0,28.0,49.0,25.0,91.0,59.0,0.0,26.0,86.0,17.0,34.0,38.0,0.0,0.0,65.0,26.0,28.0,42.0,54.89614243323442
2020-12-26,72.0,24.0,0.0,0.0,24.0,0.0,57.0,28.0,45.0,24.0,0.0,32.0,0.0,0.0,23.0,0.0,21.0,0.0,54.0,40.0,32.93768545994065
2020-12-27,22.0,22.0,20.0,0.0,0.0,22.0,27.0,53.0,62.0,45.0,50.0,15.0,45.0,33.0,21.0,39.0,38.0,23.0,49.0,37.0,46.216617210682486
2020-12-28,100.0,40.0,56.0,0.0,0.0,20.0,24.0,47.0,0.0,20.0,23.0,27.0,42.0,61.0,0.0,52.0,52.0,20.0,67.0,17.0,49.55489614243323
2020-12-29,60.0,41.0,19.0,67.0,20.0,20.0,48.0,0.0,0.0,81.0,23.0,28.0,14.0,15.0,38.0,18.0,35.0,51.0,46.0,17.0,47.55192878338278
2020-12-30,21.0,21.0,0.0,23.0,20.0,0.0,25.0,0.0,58.0,42.0,0.0,0.0,14.0,16.0,0.0,0.0,0.0,42.0,23.0,35.0,25.222551928783382
2020-12-31,44.0,23.0,21.0,0.0,0.0,45.0,27.0,78.0,21.0,23.0,50.0,31.0,45.0,34.0,63.0,19.0,19.0,23.0,25.0,38.0,46.66172106824926
2021-01-01,24.0,0.0,22.0,27.0,0.0,0.0,29.0,0.0,67.0,48.0,27.0,0.0,0.0,18.0,0.0,42.0,41.0,24.0,0.0,0.0,27.37388724035608
2021-01-02,22.0,44.0,21.0,25.0,44.0,22.0,53.0,51.0,41.0,0.0,50.0,15.0,15.0,17.0,0.0,0.0,0.0,23.0,25.0,0.0,34.718100890207715
2021-01-03,0.0,21.0,0.0,23.0,21.0,62.0,25.0,49.0,58.0,0.0,0.0,14.0,0.0,32.0,39.0,36.0,18.0,53.0,23.0,52.0,39.02077151335311
2021-01-04,34.0,52.0,16.0,0.0,0.0,34.0,0.0,0.0,16.0,0.0,39.0,12.0,12.0,26.0,0.0,0.0,0.0,17.0,0.0,0.0,19.139465875370917
2021-01-05,17.0,35.0,16.0,0.0,17.0,0.0,0.0,20.0,16.0,17.0,39.0,0.0,0.0,13.0,0.0,45.0,15.0,18.0,0.0,0.0,19.881305637982194
2021-01-06,51.0,52.0,48.0,0.0,51.0,51.0,21.0,40.0,32.0,52.0,39.0,69.0,35.0,26.0,64.0,0.0,29.0,26.0,38.0,29.0,55.860534124629076
2021-01-07,34.0,17.0,32.0,0.0,17.0,17.0,0.0,20.0,32.0,52.0,58.0,0.0,23.0,39.0,32.0,15.0,0.0,35.0,19.0,43.0,35.97922848664688
2021-01-08,36.0,18.0,17.0,39.0,35.0,18.0,21.0,21.0,33.0,54.0,60.0,0.0,24.0,13.0,34.0,15.0,15.0,36.0,20.0,29.0,39.910979228486646
2021-01-09,41.0,83.0,19.0,0.0,0.0,0.0,0.0,24.0,19.0,41.0,93.0,28.0,56.0,31.0,0.0,35.0,89.0,84.0,23.0,35.0,52.00296735905044
2021-01-10,0.0,0.0,19.0,68.0,40.0,20.0,25.0,24.0,19.0,20.0,23.0,14.0,0.0,15.0,19.0,0.0,35.0,21.0,0.0,17.0,28.115727002967358
2021-01-11,17.0,0.0,32.0,19.0,34.0,17.0,61.0,40.0,32.0,0.0,19.0,23.0,35.0,26.0,16.0,0.0,15.0,43.0,19.0,14.0,34.272997032640944
2021-01-12,51.0,34.0,32.0,38.0,34.0,34.0,61.0,59.0,16.0,52.0,19.0,23.0,23.0,26.0,64.0,44.0,58.0,52.0,95.0,43.0,63.64985163204747
2021-01-13,17.0,17.0,0.0,19.0,17.0,0.0,0.0,0.0,0.0,17.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.270029673590504
2021-01-14,17.0,0.0,0.0,19.0,34.0,0.0,40.0,0.0,0.0,17.0,19.0,11.0,11.0,0.0,16.0,15.0,14.0,26.0,0.0,0.0,17.729970326409493
2021-01-15,53.0,54.0,33.0,0.0,18.0,0.0,22.0,83.0,34.0,36.0,80.0,36.0,0.0,27.0,34.0,15.0,46.0,36.0,40.0,44.0,51.26112759643916
2021-01-16,40.0,20.0,19.0,22.0,20.0,39.0,24.0,23.0,37.0,61.0,46.0,41.0,14.0,46.0,0.0,17.0,52.0,0.0,0.0,0.0,38.64985163204747
2021-01-17,80.0,100.0,37.0,22.0,19.0,39.0,24.0,46.0,37.0,100.0,67.0,68.0,27.0,45.0,93.0,35.0,68.0,81.0,67.0,100.0,85.68249258160236
