date,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751_10,/m/01c751_11,/m/01c751_12,/m/01c751_13,/m/01c751_14,/m/01c751_15,/m/01c751_16,/m/01c751_17,/m/01c751_18,/m/01c751_19,/m/01c751
2020-10-05,32.0,0.0,55.0,49.0,0.0,46.0,94.0,41.0,0.0,44.0,0.0,88.0,37.0,45.0,0.0,94.50549450549451,46.808510638297875,100.0,0.0,0.0,74.53616107925322
2020-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-13,0.0,55.0,0.0,53.0,0.0,0.0,0.0,45.0,54.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,29.821644590274023
2020-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.825508833377674
2020-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-18,0.0,0.0,0.0,0.0,100.0,0.0,57.0,100.0,0.0,0.0,0.0,0.0,0.0,55.0,64.0,0.0,0.0,61.0,55.0,61.0,53.37012769715707
2020-10-19,0.0,0.0,0.0,55.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,19.591565863513356
2020-10-20,0.0,55.0,0.0,54.0,89.0,0.0,0.0,45.0,0.0,47.0,51.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,42.36796755705598
2020-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.651017666755347
2020-10-23,38.0,57.0,0.0,0.0,93.0,0.0,0.0,47.0,56.0,0.0,55.0,0.0,41.0,50.0,60.0,0.0,0.0,0.0,0.0,0.0,47.965557803774075
2020-10-24,39.0,59.0,0.0,0.0,0.0,0.0,55.0,96.0,0.0,100.0,56.0,50.0,41.0,53.0,0.0,0.0,55.319148936170215,0.0,0.0,0.0,58.32294782741535
2020-10-25,0.0,53.0,58.0,54.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,47.0,38.0,48.0,0.0,0.0,0.0,0.0,50.0,0.0,38.121519783683624
2020-10-26,35.0,0.0,59.0,54.0,0.0,49.0,51.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,34.35762289364904
2020-10-27,35.0,0.0,0.0,54.0,0.0,0.0,0.0,45.0,0.0,0.0,51.0,47.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,54.0,33.102990596970834
2020-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.632488480042567
2020-10-29,33.0,0.0,0.0,51.0,83.0,46.0,47.0,42.0,51.0,44.0,48.0,45.0,0.0,0.0,0.0,48.35164835164835,0.0,0.0,0.0,100.0,61.60743035844155
2020-10-30,29.0,46.0,98.0,46.0,0.0,83.0,43.0,74.0,0.0,79.0,43.0,40.0,0.0,40.0,0.0,42.857142857142854,0.0,90.0,83.0,45.0,85.10818865268679
2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.246447773372354
2020-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-02,0.0,48.0,0.0,0.0,81.0,0.0,0.0,40.0,49.0,84.0,93.0,0.0,0.0,0.0,0.0,93.4065934065934,0.0,0.0,0.0,48.0,51.768695095310854
2020-11-03,0.0,50.0,52.0,48.0,79.0,88.0,47.0,40.0,49.0,0.0,47.0,44.0,0.0,91.0,0.0,92.3076923076923,0.0,50.0,0.0,48.0,79.65059118970623
2020-11-04,30.0,0.0,49.0,0.0,74.0,40.0,43.0,37.0,45.0,39.0,83.0,40.0,0.0,40.0,0.0,42.857142857142854,42.5531914893617,0.0,41.0,0.0,62.38517556751346
2020-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9569172433696918
2020-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,34.0,0.0,0.0,0.0,44.680851063829785,0.0,0.0,0.0,11.93646078656358
2020-11-08,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,47.0,43.0,0.0,44.0,0.0,46.15384615384615,46.808510638297875,49.0,45.0,0.0,38.11788683104311
