date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty_10,/m/0b76bty_11,/m/0b76bty_12,/m/0b76bty_13,/m/0b76bty_14,/m/0b76bty_15,/m/0b76bty_16,/m/0b76bty_17,/m/0b76bty_18,/m/0b76bty_19,/m/0b76bty
2020-11-07,0.0,28.0,0.0,0.0,0.0,55.0,28.0,31.0,27.0,30.0,39.0,29.0,57.0,23.0,61.0,21.0,28.0,28.282828282828284,27.0,28.0,46.17801951135284
2020-11-08,0.0,0.0,0.0,29.0,0.0,0.0,29.0,33.0,0.0,31.0,0.0,0.0,30.0,24.0,32.0,23.0,29.0,0.0,0.0,0.0,22.22222222222222
2020-11-09,0.0,29.0,0.0,0.0,28.0,0.0,0.0,33.0,0.0,0.0,40.0,29.0,0.0,24.0,0.0,23.0,29.0,29.292929292929294,28.0,28.0,27.37546404213071
2020-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.504273504273504
2020-11-11,0.0,28.0,23.0,0.0,27.0,27.0,28.0,31.0,0.0,0.0,0.0,28.0,0.0,22.0,0.0,21.0,0.0,0.0,27.0,0.0,22.39316239316239
2020-11-12,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,30.303030303030305,0.0,0.0,14.641284641284644
2020-11-13,55.0,0.0,0.0,0.0,29.0,29.0,29.0,100.0,29.0,0.0,0.0,30.0,91.0,24.0,32.0,67.0,29.0,0.0,56.0,58.0,56.23931623931624
2020-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,30.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,7.777777777777778
2020-11-15,0.0,0.0,24.0,0.0,29.0,0.0,0.0,0.0,0.0,30.0,40.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,29.0,0.0,18.11965811965812
2020-11-16,28.0,0.0,24.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,30.303030303030305,0.0,29.0,17.11991711991712
2020-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,91.91919191919192,0.0,0.0,19.309332642665975
2020-11-18,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,29.292929292929294,0.0,0.0,13.529310195976862
2020-11-19,29.0,30.0,50.0,0.0,30.0,59.0,30.0,0.0,60.0,0.0,0.0,31.0,62.0,49.0,100.0,47.0,31.0,31.31313131313131,29.0,30.0,59.68488301821635
2020-11-20,0.0,31.0,0.0,31.0,0.0,30.0,30.0,34.0,0.0,31.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.487179487179485
2020-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,31.31313131313131,30.0,0.0,8.744712078045412
2020-11-22,0.0,31.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,31.0,83.0,0.0,0.0,24.0,33.0,0.0,30.0,30.303030303030305,0.0,0.0,25.068635068635068
2020-11-23,28.0,31.0,25.0,0.0,0.0,0.0,59.0,34.0,0.0,0.0,0.0,30.0,0.0,49.0,33.0,0.0,30.0,30.303030303030305,57.0,0.0,34.72675472675473
2020-11-24,54.0,0.0,0.0,0.0,0.0,28.0,0.0,33.0,28.0,0.0,0.0,0.0,0.0,0.0,31.0,44.0,57.0,29.292929292929294,27.0,0.0,28.31563498230165
2020-11-25,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,28.282828282828284,0.0,0.0,8.058361391694724
2020-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.504273504273504
2020-11-27,0.0,0.0,0.0,0.0,29.0,58.0,0.0,0.0,29.0,0.0,40.0,0.0,60.0,0.0,0.0,23.0,58.0,30.303030303030305,0.0,29.0,30.453250453250458
2020-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,30.303030303030305,0.0,0.0,8.658378658378659
2020-11-29,57.0,61.0,24.0,30.0,30.0,59.0,29.0,69.0,59.0,62.0,41.0,30.0,31.0,24.0,0.0,46.0,31.0,30.303030303030305,29.0,59.0,68.48743848743848
2020-11-30,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.292929292929294,0.0,0.0,7.631874298540966
2020-12-01,28.0,31.0,25.0,31.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,30.0,30.303030303030305,29.0,30.0,24.555814555814557
2020-12-02,28.0,29.0,0.0,0.0,0.0,28.0,28.0,33.0,0.0,0.0,39.0,0.0,30.0,23.0,32.0,0.0,58.0,0.0,0.0,0.0,28.03418803418803
2020-12-03,28.0,30.0,24.0,30.0,0.0,0.0,0.0,33.0,29.0,0.0,0.0,60.0,30.0,0.0,0.0,23.0,0.0,30.303030303030305,28.0,0.0,29.513079513079514
2020-12-04,0.0,0.0,25.0,0.0,0.0,0.0,0.0,34.0,30.0,0.0,0.0,0.0,31.0,24.0,0.0,0.0,30.0,30.303030303030305,0.0,0.0,17.461797461797463
2020-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.735042735042735
2020-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,25.0,33.0,23.0,31.0,31.31313131313131,0.0,30.0,17.46266079599413
2020-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-08,0.0,0.0,0.0,0.0,0.0,31.0,30.0,0.0,0.0,0.0,0.0,0.0,32.0,25.0,0.0,0.0,0.0,0.0,30.0,0.0,12.649572649572649
2020-12-09,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,5.384615384615385
