date,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9__10,/m/02gy9__11,/m/02gy9__12,/m/02gy9__13,/m/02gy9__14,/m/02gy9__15,/m/02gy9__16,/m/02gy9__17,/m/02gy9__18,/m/02gy9__19,/m/02gy9_
2020-01-29,0.0,16.0,19.0,28.0,9.0,13.0,12.0,15.0,18.0,7.0,7.0,14.0,23.0,0.0,0.0,23.0,8.0,16.0,23.0,15.0,16.199756394640687
2020-01-30,7.0,8.0,20.0,22.0,37.0,21.0,7.0,0.0,19.0,15.0,7.0,21.0,0.0,37.0,18.0,23.0,35.0,35.0,16.0,24.0,22.65529841656517
2020-01-31,23.0,26.0,52.0,7.0,29.0,7.0,34.0,25.0,29.0,0.0,21.0,7.0,8.0,0.0,19.0,8.0,18.0,9.0,25.0,24.0,22.594397076735692
2020-02-01,15.0,18.0,11.0,23.0,30.0,7.0,21.0,0.0,15.0,40.0,22.0,23.0,26.0,39.0,29.0,8.0,46.0,9.0,8.0,17.0,24.78684531059684
2020-02-02,15.0,9.0,31.0,8.0,29.0,0.0,7.0,8.0,9.0,16.0,7.0,7.0,16.0,15.0,9.0,0.0,9.0,26.0,8.0,8.0,14.433617539585875
2020-02-03,13.0,36.0,53.0,6.0,8.0,24.0,35.0,14.0,29.0,20.0,6.0,6.0,7.0,25.0,40.0,34.0,38.0,22.0,7.0,28.0,27.466504263093793
2020-02-04,7.0,32.0,29.0,7.0,27.0,20.0,19.0,23.0,14.0,7.0,20.0,14.0,31.0,21.0,0.0,15.0,8.0,24.0,15.0,15.0,21.19366626065773
2020-02-05,14.0,16.0,39.0,28.0,36.0,13.0,6.0,0.0,22.0,30.0,20.0,21.0,23.0,21.0,18.0,8.0,8.0,16.0,15.0,15.0,22.472594397076737
2020-02-06,14.0,16.0,30.0,7.0,0.0,0.0,7.0,8.0,37.0,15.0,14.0,7.0,0.0,0.0,18.0,31.0,9.0,0.0,0.0,8.0,13.459196102314253
2020-02-07,15.0,9.0,21.0,8.0,0.0,14.0,13.0,8.0,20.0,8.0,14.0,7.0,0.0,8.0,19.0,8.0,9.0,0.0,8.0,25.0,13.032886723507916
2020-02-08,31.0,18.0,10.0,8.0,10.0,30.0,21.0,26.0,20.0,16.0,22.0,15.0,25.0,31.0,19.0,16.0,36.0,36.0,17.0,17.0,25.822168087697932
2020-02-09,22.0,25.0,62.0,30.0,10.0,36.0,7.0,41.0,33.0,16.0,28.0,22.0,24.0,7.0,19.0,40.0,9.0,26.0,32.0,49.0,32.76492082825823
2020-02-10,7.0,16.0,9.0,27.0,26.0,13.0,6.0,23.0,9.0,7.0,0.0,20.0,30.0,7.0,26.0,15.0,16.0,24.0,22.0,15.0,19.36662606577345
2020-02-11,13.0,8.0,46.0,13.0,17.0,6.0,0.0,7.0,43.0,7.0,6.0,7.0,15.0,7.0,8.0,36.0,8.0,8.0,15.0,22.0,17.783191230207066
2020-02-12,33.0,46.0,46.0,27.0,26.0,0.0,18.0,37.0,39.0,21.0,26.0,27.0,22.0,14.0,42.0,14.0,32.0,39.0,58.0,22.0,35.870889159561514
2020-02-13,14.0,8.0,10.0,7.0,18.0,7.0,0.0,7.0,9.0,15.0,13.0,7.0,8.0,14.0,9.0,15.0,8.0,0.0,7.0,0.0,10.718635809987823
2020-02-14,7.0,8.0,30.0,14.0,0.0,14.0,13.0,8.0,46.0,8.0,0.0,0.0,0.0,0.0,9.0,23.0,8.0,0.0,0.0,0.0,11.449451887941535
2020-02-15,16.0,18.0,11.0,16.0,41.0,23.0,14.0,18.0,25.0,25.0,22.0,23.0,26.0,24.0,0.0,0.0,28.0,9.0,34.0,17.0,23.751522533495738
2020-02-16,7.0,8.0,20.0,30.0,47.0,21.0,33.0,16.0,57.0,47.0,28.0,51.0,32.0,30.0,28.0,8.0,26.0,17.0,48.0,48.0,36.662606577344704
2020-02-17,13.0,15.0,18.0,20.0,9.0,13.0,12.0,22.0,21.0,0.0,19.0,13.0,7.0,27.0,0.0,43.0,16.0,8.0,15.0,7.0,18.148599269183922
2020-02-18,0.0,23.0,9.0,20.0,35.0,26.0,18.0,7.0,17.0,22.0,38.0,33.0,22.0,41.0,25.0,7.0,16.0,32.0,22.0,22.0,26.492082825822173
2020-02-19,27.0,39.0,19.0,34.0,44.0,20.0,0.0,23.0,53.0,29.0,59.0,54.0,30.0,27.0,9.0,7.0,16.0,40.0,30.0,30.0,35.93179049939099
2020-02-20,21.0,16.0,29.0,14.0,27.0,27.0,13.0,16.0,32.0,15.0,14.0,7.0,16.0,29.0,0.0,46.0,8.0,8.0,23.0,15.0,22.89890377588307
2020-02-21,29.0,33.0,10.0,15.0,19.0,0.0,26.0,16.0,9.0,31.0,21.0,14.0,24.0,22.0,28.0,0.0,34.0,26.0,8.0,24.0,23.690621193666267
2020-02-22,0.0,0.0,11.0,8.0,10.0,8.0,14.0,9.0,51.0,0.0,7.0,8.0,0.0,8.0,10.0,17.0,9.0,19.0,9.0,9.0,12.606577344701586
2020-02-23,15.0,53.0,33.0,39.0,60.0,22.0,42.0,43.0,30.0,24.0,22.0,15.0,26.0,8.0,58.0,17.0,37.0,27.0,33.0,34.0,38.85505481120585
2020-02-24,20.0,24.0,48.0,35.0,18.0,13.0,25.0,23.0,31.0,29.0,26.0,34.0,8.0,14.0,26.0,15.0,0.0,24.0,30.0,8.0,27.466504263093793
2020-02-25,7.0,23.0,18.0,26.0,17.0,0.0,12.0,0.0,30.0,7.0,19.0,6.0,22.0,13.0,17.0,21.0,24.0,0.0,22.0,0.0,17.295980511571255
2020-02-26,25.0,29.0,44.0,13.0,17.0,0.0,17.0,29.0,25.0,20.0,18.0,13.0,7.0,19.0,24.0,14.0,23.0,30.0,28.0,14.0,24.90864799025579
2020-02-27,19.0,22.0,53.0,26.0,8.0,18.0,17.0,36.0,37.0,34.0,18.0,13.0,21.0,13.0,32.0,35.0,31.0,8.0,35.0,42.0,31.5468940316687
2020-02-28,21.0,24.0,29.0,21.0,36.0,13.0,25.0,0.0,31.0,22.0,7.0,21.0,8.0,28.0,17.0,15.0,33.0,16.0,30.0,8.0,24.665042630937887
2020-02-29,14.0,16.0,29.0,20.0,53.0,13.0,12.0,15.0,27.0,29.0,19.0,27.0,23.0,28.0,26.0,45.0,41.0,24.0,15.0,45.0,31.729598051157133
2020-03-01,7.0,23.0,47.0,14.0,17.0,20.0,24.0,7.0,22.0,14.0,13.0,13.0,7.0,14.0,25.0,15.0,8.0,32.0,7.0,15.0,20.950060901339832
2020-03-02,37.0,36.0,69.0,19.0,73.0,36.0,11.0,14.0,48.0,7.0,30.0,25.0,21.0,19.0,39.0,47.0,15.0,37.0,34.0,21.0,38.85505481120585
2020-03-03,47.0,38.0,18.0,27.0,43.0,32.0,18.0,30.0,47.0,43.0,38.0,33.0,23.0,34.0,25.0,14.0,24.0,31.0,36.0,59.0,40.19488428745433
2020-03-04,32.0,51.0,9.0,44.0,17.0,31.0,17.0,36.0,38.0,34.0,60.0,32.0,56.0,26.0,8.0,14.0,38.0,30.0,28.0,49.0,39.58587088915957
2020-03-05,38.0,29.0,35.0,51.0,16.0,30.0,29.0,7.0,33.0,27.0,42.0,31.0,14.0,32.0,39.0,41.0,15.0,15.0,21.0,14.0,34.04384896467723
2020-03-06,13.0,31.0,19.0,21.0,43.0,26.0,12.0,15.0,13.0,21.0,19.0,20.0,15.0,14.0,17.0,0.0,16.0,40.0,15.0,15.0,23.44701583434836
2020-03-07,22.0,34.0,51.0,0.0,29.0,21.0,20.0,16.0,37.0,16.0,0.0,15.0,0.0,22.0,9.0,32.0,17.0,17.0,16.0,16.0,23.751522533495738
