,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21_10,/m/01b_21_11,/m/01b_21_12,/m/01b_21_13,/m/01b_21_14,/m/01b_21_15,/m/01b_21_16,/m/01b_21_17,/m/01b_21_18,/m/01b_21_19,/m/01b_21
2020-02-15,53.0,23.0,12.0,19.0,40.0,32.0,35.0,42.0,24.0,63.0,35.0,12.0,12.0,23.0,23.0,28.0,45.0,22.0,34.0,43.0,37.08133971291866
2020-02-16,63.0,16.0,31.0,34.0,44.0,34.0,34.0,33.0,35.0,54.0,33.0,69.0,29.0,43.0,38.0,31.0,43.0,21.0,44.0,41.0,46.05263157894737
2020-02-17,24.0,21.0,33.0,20.0,42.0,26.0,45.0,25.0,22.0,39.0,19.0,22.0,33.0,36.0,26.0,21.0,13.0,15.0,16.0,26.0,31.33971291866029
2020-02-18,12.0,10.0,15.0,37.0,18.0,35.0,19.0,19.0,21.0,38.0,25.0,16.0,16.0,20.0,36.0,21.0,27.0,20.0,10.0,32.0,26.734449760765553
2020-02-19,51.0,38.0,12.0,42.0,44.0,30.0,27.0,46.0,22.0,27.0,39.0,28.0,41.0,22.0,16.0,13.0,49.0,32.0,27.0,14.0,37.08133971291866
2020-02-20,13.0,17.0,24.0,24.0,51.0,30.0,14.0,40.0,6.0,34.0,46.0,23.0,29.0,27.0,38.0,22.0,28.0,11.0,22.0,34.0,31.877990430622013
2020-02-21,39.0,17.0,33.0,47.0,34.0,49.0,35.0,28.0,24.0,42.0,14.0,30.0,24.0,45.0,28.0,19.0,29.0,28.0,39.0,36.0,38.27751196172249
2020-02-22,27.0,23.0,17.0,29.0,41.0,25.0,58.0,42.0,25.0,50.0,56.0,42.0,37.0,29.0,52.0,29.0,54.0,46.0,29.0,51.0,45.57416267942584
2020-02-23,39.0,51.0,24.0,25.0,46.0,57.0,42.0,21.0,30.0,35.0,54.0,24.0,49.0,11.0,39.0,19.0,44.0,28.0,40.0,36.0,42.70334928229666
2020-02-24,18.0,37.0,23.0,23.0,31.0,36.0,47.0,58.0,28.0,53.0,32.0,34.0,23.0,21.0,16.0,26.0,21.0,37.0,27.0,40.0,37.739234449760765
2020-02-25,31.0,43.0,15.0,26.0,61.0,23.0,65.0,45.0,43.0,84.0,37.0,22.0,34.0,31.0,58.0,35.0,54.0,26.0,47.0,20.0,47.84688995215311
2020-02-26,42.0,42.0,22.0,26.0,60.0,32.0,38.0,55.0,43.0,76.0,55.0,53.0,33.0,41.0,41.0,17.0,20.0,45.0,41.0,58.0,50.23923444976077
2020-02-27,50.0,44.0,31.0,30.0,38.0,23.0,41.0,46.0,28.0,46.0,39.0,51.0,29.0,16.0,32.0,31.0,56.0,21.0,32.0,27.0,42.52392344497608
2020-02-28,33.0,28.0,16.0,28.0,46.0,38.0,42.0,20.0,29.0,27.0,40.0,42.0,24.0,34.0,33.0,5.0,51.0,27.0,39.0,28.0,37.67942583732058
2020-02-29,41.0,24.0,4.0,26.0,7.0,26.0,22.0,36.0,25.0,22.0,35.0,37.0,31.0,12.0,18.0,19.0,38.0,18.0,29.0,22.0,29.425837320574164
2020-03-01,20.0,28.0,8.0,16.0,13.0,21.0,14.0,34.0,35.0,7.0,7.0,24.0,6.0,33.0,28.0,19.0,15.0,22.0,17.0,35.0,24.043062200956943
2020-03-02,31.0,11.0,11.0,24.0,55.0,17.0,53.0,32.0,27.0,32.0,19.0,22.0,22.0,37.0,26.0,13.0,20.0,15.0,37.0,47.0,32.95454545454545
2020-03-03,44.0,50.0,47.0,58.0,38.0,61.0,61.0,85.0,40.0,33.0,65.0,57.0,58.0,27.0,54.0,40.0,57.0,42.0,54.0,41.0,60.526315789473685
2020-03-04,30.0,10.0,15.0,40.0,48.0,32.0,51.0,50.0,32.0,44.0,30.0,32.0,22.0,36.0,25.0,9.0,46.0,25.0,31.0,26.0,37.918660287081345
2020-03-05,18.0,5.0,11.0,17.0,18.0,19.0,13.0,19.0,22.0,13.0,31.0,22.0,17.0,10.0,26.0,13.0,27.0,21.0,15.0,26.0,21.710526315789473
2020-03-06,32.0,22.0,23.0,33.0,38.0,33.0,27.0,39.0,28.0,40.0,32.0,23.0,23.0,37.0,27.0,13.0,49.0,32.0,11.0,20.0,34.80861244019139
2020-03-07,33.0,29.0,17.0,51.0,27.0,29.0,29.0,56.0,24.0,43.0,35.0,24.0,25.0,51.0,35.0,14.0,30.0,11.0,17.0,44.0,37.32057416267943
2020-03-08,19.0,16.0,27.0,45.0,82.0,27.0,40.0,33.0,28.0,27.0,52.0,34.0,29.0,27.0,48.0,18.0,28.0,26.0,33.0,34.0,40.251196172248804
2020-03-09,47.0,20.0,26.0,40.0,47.0,34.0,25.0,24.0,26.0,31.0,48.0,37.0,21.0,40.0,25.0,17.0,47.0,50.0,25.0,26.0,39.23444976076555
2020-03-10,40.0,5.0,21.0,28.0,11.0,27.0,12.0,47.0,25.0,42.0,12.0,10.0,26.0,29.0,15.0,20.0,38.0,24.0,14.0,30.0,28.468899521531103
2020-03-11,38.0,29.0,34.0,19.0,39.0,51.0,42.0,17.0,40.0,59.0,57.0,15.0,41.0,28.0,38.0,24.0,50.0,32.0,24.0,12.0,41.20813397129187
2020-03-12,58.0,50.0,25.0,39.0,51.0,49.0,62.0,54.0,36.0,54.0,36.0,21.0,48.0,34.0,39.0,33.0,39.0,34.0,64.0,61.0,53.05023923444976
2020-03-13,73.0,52.0,42.0,56.0,67.0,62.0,100.0,83.0,49.0,58.0,69.0,71.0,56.0,73.0,63.0,43.0,75.0,56.0,63.0,65.0,76.31578947368422
2020-03-14,74.0,48.0,100.0,88.0,37.0,91.0,53.0,64.0,60.0,72.0,63.0,77.0,61.0,47.0,63.0,22.0,68.0,42.0,100.0,53.0,76.73444976076557
2020-03-15,50.0,83.0,69.0,85.0,50.0,83.0,73.0,100.0,45.0,88.0,80.0,60.0,70.0,52.0,63.0,59.0,100.0,47.0,63.0,85.0,84.0311004784689
2020-03-16,100.0,100.0,61.0,85.0,100.0,87.0,79.0,77.0,98.0,66.0,76.0,76.0,100.0,93.0,94.0,45.0,94.0,71.0,91.0,79.0,100.0
2020-03-17,64.0,75.0,36.0,75.0,70.0,70.0,58.0,79.0,73.0,79.0,100.0,48.0,73.0,78.0,64.0,69.0,78.0,78.0,51.0,88.0,84.0909090909091
2020-03-18,77.0,52.0,62.0,100.0,62.0,100.0,71.0,76.0,60.0,95.0,75.0,80.0,86.0,62.0,76.0,100.0,86.0,70.0,76.0,77.0,92.28468899521533
2020-03-19,45.0,73.0,76.0,82.0,28.0,86.0,78.0,40.0,55.0,53.0,63.0,55.0,56.0,48.0,62.0,28.0,56.0,75.0,38.0,66.0,69.55741626794259
2020-03-20,78.0,64.0,39.0,65.0,68.0,81.0,79.0,83.0,71.0,55.0,87.0,75.0,72.0,72.0,53.0,37.0,83.0,84.0,72.0,91.0,84.27033492822967
2020-03-21,68.0,80.0,50.0,80.0,75.0,92.0,93.0,58.0,100.0,85.0,88.0,100.0,72.0,100.0,100.0,39.0,90.0,100.0,81.0,100.0,98.74401913875599
2020-03-22,43.0,49.0,63.0,81.0,57.0,67.0,54.0,71.0,39.0,46.0,70.0,56.0,57.0,32.0,37.0,27.0,70.0,10.0,53.0,73.0,63.09808612440192
2020-03-23,66.0,61.0,34.0,58.0,40.0,62.0,76.0,63.0,18.0,75.0,78.0,73.0,65.0,52.0,56.0,54.0,34.0,46.0,47.0,88.0,68.54066985645933
2020-03-24,49.0,28.0,30.0,39.0,54.0,61.0,70.0,40.0,49.0,58.0,61.0,34.0,60.0,60.0,51.0,42.0,55.0,41.0,38.0,59.0,58.55263157894737
2020-03-25,27.0,38.0,37.0,44.0,49.0,46.0,46.0,62.0,48.0,23.0,39.0,24.0,35.0,27.0,32.0,23.0,61.0,41.0,51.0,53.0,48.20574162679426
2020-03-26,16.0,5.0,20.0,50.0,39.0,38.0,47.0,34.0,39.0,47.0,34.0,30.0,30.0,33.0,19.0,39.0,61.0,28.0,19.0,12.0,38.27751196172249
2020-03-27,83.0,55.0,48.0,75.0,63.0,97.0,78.0,66.0,51.0,82.0,64.0,42.0,76.0,67.0,40.0,59.0,81.0,53.0,76.0,84.0,80.14354066985646
2020-03-28,76.0,72.0,40.0,59.0,52.0,82.0,76.0,68.0,69.0,100.0,61.0,42.0,54.0,45.0,65.0,50.0,79.0,69.0,60.0,76.0,77.45215311004785
2020-03-29,41.0,46.0,30.0,31.0,54.0,51.0,31.0,50.0,31.0,50.0,43.0,32.0,27.0,60.0,35.0,46.0,60.0,40.0,20.0,25.0,48.026315789473685
2020-03-30,48.0,46.0,26.0,61.0,37.0,62.0,85.0,44.0,47.0,66.0,54.0,62.0,28.0,45.0,45.0,26.0,53.0,36.0,41.0,45.0,57.236842105263165
2020-03-31,67.0,32.0,13.0,43.0,57.0,47.0,45.0,43.0,52.0,33.0,54.0,48.0,38.0,27.0,13.0,15.0,58.0,26.0,40.0,39.0,47.248803827751196
2020-04-01,32.0,28.0,23.0,49.0,16.0,37.0,35.0,28.0,44.0,51.0,33.0,44.0,30.0,32.0,46.0,34.0,48.0,32.0,42.0,12.0,41.6267942583732
2020-04-02,52.0,23.0,16.0,30.0,36.0,47.0,17.0,33.0,38.0,44.0,37.0,33.0,14.0,36.0,22.0,7.0,23.0,35.0,22.0,28.0,35.46650717703349
2020-04-03,27.0,33.0,23.0,26.0,27.0,34.0,17.0,17.0,19.0,28.0,22.0,19.0,30.0,32.0,28.0,15.0,36.0,27.0,23.0,17.0,29.904306220095695
2020-04-04,25.0,43.0,8.0,27.0,25.0,33.0,20.0,13.0,33.0,46.0,25.0,56.0,39.0,31.0,21.0,31.0,76.0,26.0,32.0,46.0,39.23444976076555
2020-04-05,37.0,22.0,4.0,43.0,6.0,34.0,48.0,34.0,23.0,34.0,26.0,29.0,41.0,38.0,28.0,23.0,49.0,11.0,38.0,28.0,35.64593301435407
2020-04-06,34.0,29.0,12.0,35.0,20.0,34.0,16.0,25.0,26.0,26.0,25.0,22.0,22.0,16.0,21.0,3.0,11.0,12.0,4.0,26.0,25.059808612440193
2020-04-07,11.0,14.0,29.0,36.0,26.0,31.0,17.0,22.0,19.0,39.0,27.0,28.0,24.0,32.0,36.0,19.0,41.0,31.0,27.0,34.0,32.47607655502392
2020-04-08,27.0,19.0,13.0,29.0,17.0,47.0,41.0,35.0,25.0,29.0,34.0,25.0,30.0,19.0,33.0,31.0,43.0,23.0,43.0,53.0,36.8421052631579
2020-04-09,11.0,5.0,20.0,16.0,11.0,14.0,29.0,11.0,10.0,17.0,22.0,19.0,10.0,18.0,14.0,8.0,12.0,14.0,23.0,6.0,17.344497607655505
2020-04-10,28.0,24.0,21.0,35.0,44.0,38.0,59.0,29.0,30.0,18.0,34.0,45.0,60.0,33.0,24.0,43.0,37.0,23.0,38.0,30.0,41.44736842105264
2020-04-11,37.0,37.0,19.0,43.0,37.0,42.0,33.0,45.0,33.0,38.0,32.0,44.0,39.0,57.0,10.0,22.0,48.0,36.0,26.0,46.0,43.30143540669857
2020-04-12,0.0,0.0,4.0,17.0,12.0,32.0,7.0,19.0,6.0,6.0,13.0,6.0,22.0,5.0,16.0,0.0,7.0,10.0,11.0,7.0,11.961722488038278
2020-04-13,17.0,29.0,28.0,27.0,11.0,24.0,30.0,24.0,20.0,30.0,17.0,20.0,20.0,9.0,24.0,20.0,25.0,24.0,19.0,54.0,28.229665071770338
2020-04-14,11.0,0.0,0.0,10.0,11.0,6.0,6.0,5.0,5.0,23.0,11.0,5.0,5.0,9.0,0.0,11.0,0.0,4.0,5.0,17.0,8.612440191387561
2020-04-15,11.0,5.0,14.0,19.0,11.0,21.0,18.0,12.0,20.0,6.0,0.0,20.0,20.0,19.0,19.0,12.0,19.0,19.0,19.0,24.0,18.42105263157895
2020-04-16,11.0,19.0,21.0,32.0,11.0,12.0,6.0,12.0,5.0,6.0,11.0,15.0,10.0,9.0,14.0,8.0,19.0,9.0,14.0,0.0,14.5933014354067
2020-04-17,44.0,29.0,14.0,32.0,28.0,27.0,30.0,40.0,20.0,23.0,40.0,25.0,15.0,28.0,28.0,20.0,19.0,23.0,28.0,36.0,32.834928229665074
2020-04-18,6.0,10.0,10.0,13.0,11.0,18.0,18.0,12.0,10.0,12.0,0.0,15.0,21.0,10.0,10.0,12.0,13.0,14.0,0.0,0.0,12.85885167464115
2020-04-19,18.0,10.0,18.0,17.0,12.0,35.0,25.0,19.0,11.0,37.0,24.0,21.0,32.0,20.0,25.0,8.0,33.0,15.0,20.0,13.0,24.700956937799045
