date,/m/0cjf0,isPartial
2020-01-06,9,False
2020-01-07,10,False
2020-01-08,18,False
2020-01-09,21,False
2020-01-10,14,False
2020-01-11,17,False
2020-01-12,17,False
2020-01-13,15,False
2020-01-14,17,False
2020-01-15,18,False
2020-01-16,16,False
2020-01-17,16,False
2020-01-18,19,False
2020-01-19,19,False
2020-01-20,16,False
2020-01-21,22,False
2020-01-22,21,False
2020-01-23,18,False
2020-01-24,17,False
2020-01-25,21,False
2020-01-26,21,False
2020-01-27,24,False
2020-01-28,24,False
2020-01-29,17,False
2020-01-30,24,False
2020-01-31,21,False
2020-02-01,28,False
2020-02-02,32,False
2020-02-03,24,False
2020-02-04,23,False
2020-02-05,20,False
2020-02-06,21,False
2020-02-07,18,False
2020-02-08,18,False
2020-02-09,19,False
2020-02-10,14,False
2020-02-11,26,False
2020-02-12,21,False
2020-02-13,13,False
2020-02-14,20,False
2020-02-15,17,False
2020-02-16,18,False
2020-02-17,17,False
2020-02-18,25,False
2020-02-19,15,False
2020-02-20,20,False
2020-02-21,24,False
2020-02-22,21,False
2020-02-23,22,False
2020-02-24,18,False
2020-02-25,25,False
2020-02-26,23,False
2020-02-27,17,False
2020-02-28,13,False
2020-02-29,29,False
2020-03-01,33,False
2020-03-02,30,False
2020-03-03,30,False
2020-03-04,28,False
2020-03-05,32,False
2020-03-06,30,False
2020-03-07,32,False
2020-03-08,31,False
2020-03-09,31,False
2020-03-10,44,False
2020-03-11,50,False
2020-03-12,65,False
2020-03-13,77,False
2020-03-14,82,False
2020-03-15,100,False
2020-03-16,92,False
2020-03-17,92,False
