date,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9__10,/m/02gy9__11,/m/02gy9__12,/m/02gy9__13,/m/02gy9__14,/m/02gy9__15,/m/02gy9__16,/m/02gy9__17,/m/02gy9__18,/m/02gy9__19,/m/02gy9_
2020-01-29,22.0,17.0,0.0,0.0,0.0,0.0,37.0,24.0,0.0,0.0,0.0,28.40909090909091,0.0,21.0,17.0,24.0,0.0,22.0,47.0,24.0,22.473327566320645
2020-01-30,46.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,50.0,0.0,34.0,22.0,18.0,0.0,0.0,0.0,49.0,75.0,28.070934256055367
2020-01-31,73.0,18.0,0.0,27.0,0.0,0.0,40.0,0.0,0.0,22.0,26.0,61.36363636363637,52.0,22.0,0.0,26.0,28.0,23.0,0.0,26.0,35.23644752018455
2020-02-01,24.0,36.0,0.0,0.0,0.0,0.0,0.0,50.0,21.0,44.0,49.0,60.22727272727273,0.0,22.0,18.0,25.0,54.0,46.0,25.0,52.0,41.7279411764706
2020-02-02,0.0,0.0,32.0,0.0,0.0,37.0,19.0,24.0,20.0,20.0,48.0,0.0,16.0,0.0,0.0,24.0,0.0,0.0,0.0,25.0,21.01355247981546
2020-02-03,83.0,16.0,0.0,0.0,0.0,0.0,53.0,66.0,18.0,18.0,67.0,79.54545454545455,29.0,19.0,16.0,44.0,24.0,40.0,66.0,67.0,55.94723183391004
2020-02-04,0.0,0.0,17.0,0.0,20.0,20.0,0.0,24.0,0.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,26.0,0.0,0.0,0.0,11.815167243367936
2020-02-05,0.0,18.0,0.0,27.0,20.0,0.0,20.0,25.0,22.0,43.0,0.0,30.681818181818183,0.0,22.0,0.0,0.0,27.0,0.0,25.0,0.0,22.17776816608997
2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,26.0,31.818181818181817,18.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,9.739042675893886
2020-02-07,25.0,19.0,0.0,56.0,21.0,21.0,40.0,53.0,22.0,23.0,0.0,31.818181818181817,18.0,46.0,19.0,27.0,84.0,48.0,27.0,53.0,50.25951557093426
2020-02-08,49.0,0.0,17.0,0.0,0.0,21.0,0.0,0.0,0.0,44.0,52.0,0.0,0.0,0.0,37.0,26.0,28.0,0.0,26.0,0.0,23.788927335640143
2020-02-09,45.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,40.0,21.0,0.0,57.95454545454545,16.0,0.0,17.0,24.0,26.0,22.0,48.0,0.0,28.54310841983852
2020-02-10,44.0,34.0,16.0,26.0,0.0,38.0,19.0,47.0,20.0,41.0,23.0,57.95454545454545,16.0,21.0,51.0,24.0,0.0,64.0,0.0,24.0,44.87817185697809
2020-02-11,0.0,17.0,33.0,53.0,19.0,38.0,19.0,48.0,42.0,21.0,24.0,57.95454545454545,0.0,0.0,17.0,0.0,0.0,45.0,24.0,0.0,36.314158016147644
2020-02-12,22.0,0.0,16.0,50.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,29.545454545454547,16.0,21.0,0.0,0.0,0.0,0.0,0.0,25.0,18.59861591695502
2020-02-13,47.0,18.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,41.0,96.0,60.22727272727273,49.0,64.0,70.0,24.0,52.0,92.0,73.0,75.0,63.93094002306806
2020-02-14,23.0,0.0,32.0,26.0,19.0,19.0,19.0,0.0,21.0,21.0,24.0,0.0,33.0,22.0,34.0,0.0,27.0,23.0,24.0,0.0,29.10178777393311
2020-02-15,0.0,19.0,0.0,27.0,20.0,0.0,20.0,26.0,0.0,0.0,0.0,31.818181818181817,17.0,0.0,18.0,0.0,55.0,24.0,26.0,0.0,22.505767012687432
2020-02-16,0.0,0.0,0.0,0.0,0.0,20.0,39.0,0.0,0.0,42.0,24.0,0.0,0.0,21.0,34.0,25.0,52.0,23.0,0.0,25.0,24.18540945790081
2020-02-17,22.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,0.0,0.0,0.0,0.0,0.0,23.0,7.771049596309114
2020-02-18,0.0,0.0,16.0,25.0,18.0,38.0,19.0,24.0,0.0,0.0,24.0,29.545454545454547,0.0,0.0,0.0,0.0,26.0,0.0,0.0,24.0,19.312283737024224
2020-02-19,22.0,17.0,32.0,0.0,18.0,19.0,19.0,24.0,39.0,40.0,46.0,56.81818181818182,16.0,0.0,0.0,0.0,25.0,0.0,23.0,0.0,31.466262975778548
2020-02-20,0.0,0.0,0.0,26.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,17.0,22.0,0.0,25.0,0.0,23.0,0.0,0.0,10.942906574394465
2020-02-21,48.0,0.0,17.0,0.0,40.0,20.0,20.0,79.0,22.0,0.0,51.0,30.681818181818183,35.0,0.0,19.0,26.0,28.0,24.0,0.0,26.0,38.512831603229536
