,/g/1213j0cz_0,/g/1213j0cz_1,/g/1213j0cz_2,/g/1213j0cz_3,/g/1213j0cz_4,/g/1213j0cz_5,/g/1213j0cz_6,/g/1213j0cz_7,/g/1213j0cz_8,/g/1213j0cz_9,/g/1213j0cz_10,/g/1213j0cz_11,/g/1213j0cz_12,/g/1213j0cz_13,/g/1213j0cz_14,/g/1213j0cz_15,/g/1213j0cz_16,/g/1213j0cz_17,/g/1213j0cz_18,/g/1213j0cz_19,/g/1213j0cz
2020-03-30,28.0,19.0,19.0,26.0,0.0,34.0,19.0,100.0,0.0,39.0,22.0,34.0,0.0,97.0,46.0,73.0,76.0,38.0,65.0,71.0,56.680731364275665
2020-03-31,14.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,43.0,15.0,0.0,25.0,19.0,0.0,0.0,12.165963431786217
2020-04-01,15.0,41.0,59.0,27.0,18.0,54.0,30.0,34.0,20.0,40.0,23.0,36.0,60.0,90.0,32.0,25.0,53.0,78.0,68.0,37.0,59.071729957805914
2020-04-02,14.0,40.0,0.0,26.0,36.0,35.0,20.0,0.0,20.0,59.0,0.0,18.0,0.0,55.0,31.0,24.0,26.0,19.0,45.0,18.0,34.17721518987342
2020-04-03,15.0,61.0,0.0,68.0,18.0,36.0,10.0,17.0,41.0,20.0,23.0,55.0,15.0,46.0,32.0,26.0,27.0,20.0,93.0,74.0,49.0154711673699
2020-04-04,18.0,0.0,0.0,16.0,22.0,0.0,12.0,0.0,48.0,24.0,27.0,43.0,18.0,27.0,19.0,0.0,32.0,24.0,27.0,22.0,26.652601969057667
2020-04-05,0.0,24.0,0.0,16.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,19.0,29.0,31.0,0.0,0.0,0.0,11.67369901547117
2020-04-06,0.0,0.0,0.0,0.0,0.0,16.0,9.0,16.0,18.0,0.0,20.0,16.0,0.0,20.0,14.0,23.0,0.0,0.0,0.0,16.0,11.814345991561183
2020-04-07,28.0,38.0,0.0,13.0,17.0,17.0,0.0,33.0,19.0,19.0,21.0,17.0,14.0,0.0,15.0,24.0,25.0,19.0,21.0,0.0,23.909985935302394
2020-04-08,14.0,0.0,0.0,0.0,0.0,18.0,0.0,17.0,0.0,20.0,0.0,0.0,15.0,0.0,16.0,0.0,26.0,20.0,23.0,0.0,11.884669479606188
2020-04-09,0.0,0.0,40.0,0.0,37.0,0.0,20.0,18.0,21.0,40.0,23.0,18.0,46.0,23.0,16.0,26.0,27.0,20.0,45.0,19.0,30.87201125175809
2020-04-10,15.0,21.0,0.0,14.0,19.0,18.0,10.0,0.0,0.0,21.0,0.0,0.0,0.0,23.0,17.0,0.0,0.0,0.0,0.0,0.0,11.111111111111112
2020-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.828410689170183
2020-04-12,17.0,24.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,23.0,0.0,21.0,35.0,53.0,19.0,29.0,0.0,45.0,26.0,0.0,21.37834036568214
2020-04-13,0.0,22.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,16.0,24.0,17.0,0.0,0.0,21.0,0.0,0.0,11.462728551336147
2020-04-14,0.0,20.0,20.0,26.0,36.0,18.0,10.0,17.0,20.0,20.0,0.0,18.0,0.0,22.0,16.0,0.0,26.0,0.0,0.0,0.0,18.91701828410689
2020-04-15,0.0,21.0,0.0,0.0,19.0,0.0,0.0,0.0,21.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6258790436005635
2020-04-16,15.0,21.0,21.0,0.0,19.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,16.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,9.774964838255979
2020-04-17,45.0,42.0,41.0,28.0,18.0,0.0,0.0,0.0,21.0,41.0,46.0,19.0,16.0,23.0,0.0,52.0,55.0,21.0,23.0,0.0,34.52883263009846
2020-04-18,17.0,0.0,23.0,15.0,0.0,20.0,0.0,20.0,0.0,23.0,25.0,0.0,17.0,25.0,0.0,28.0,30.0,0.0,26.0,0.0,18.91701828410689
2020-04-19,16.0,22.0,0.0,14.0,0.0,0.0,0.0,0.0,22.0,42.0,0.0,0.0,32.0,0.0,34.0,27.0,56.0,0.0,0.0,0.0,18.635724331926866
