,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1_10,/m/07mf1_11,/m/07mf1_12,/m/07mf1_13,/m/07mf1_14,/m/07mf1_15,/m/07mf1_16,/m/07mf1_17,/m/07mf1_18,/m/07mf1_19,/m/07mf1
2020-11-25,27.0,47.0,37.0,37.0,28.0,24.0,30.0,0.0,30.136986301369863,23.0,45.0,18.0,24.0,38.0,0.0,0.0,33.0,50.0,47.0,71.0,51.95936761171765
2020-11-26,83.0,24.0,0.0,39.0,0.0,49.0,32.0,17.0,31.506849315068493,25.0,23.0,38.0,25.0,20.0,48.0,48.4375,35.0,26.666666666666668,49.0,25.0,54.47350150540817
2020-11-27,55.0,48.0,57.0,19.0,20.0,49.0,32.0,17.0,31.506849315068493,48.0,23.0,19.0,48.0,59.0,48.0,73.4375,17.0,25.555555555555557,24.0,24.0,62.9087209158906
2020-11-28,27.0,48.0,0.0,19.0,20.0,24.0,31.0,17.0,31.506849315068493,24.0,0.0,19.0,24.0,19.0,24.0,46.875,34.0,25.555555555555557,24.0,24.0,41.10924693238193
2020-11-29,58.0,51.0,20.0,20.0,20.0,26.0,33.0,17.0,0.0,0.0,25.0,20.0,51.0,40.0,50.0,0.0,18.0,82.22222222222223,76.0,50.0,56.06103686854327
2020-11-30,82.0,24.0,19.0,37.0,39.0,49.0,62.0,0.0,31.506849315068493,48.0,23.0,0.0,0.0,0.0,0.0,48.4375,34.0,51.111111111111114,24.0,0.0,48.79631450891496
2020-12-01,28.0,48.0,19.0,19.0,39.0,24.0,63.0,33.0,63.013698630136986,24.0,46.0,19.0,0.0,19.0,0.0,71.875,34.0,52.22222222222222,49.0,25.0,57.67224232462547
2020-12-02,0.0,0.0,19.0,19.0,57.0,0.0,31.0,33.0,63.013698630136986,48.0,0.0,19.0,0.0,38.0,23.0,0.0,17.0,25.555555555555557,48.0,24.0,39.62774417279152
2020-12-03,28.0,0.0,20.0,19.0,30.0,0.0,0.0,0.0,31.506849315068493,49.0,0.0,19.0,25.0,0.0,24.0,0.0,35.0,0.0,75.0,0.0,30.324724138333966
2020-12-04,27.0,47.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,24.0,46.0,0.0,0.0,38.0,0.0,0.0,0.0,25.555555555555557,24.0,0.0,22.993081224528485
2020-12-05,57.0,0.0,20.0,40.0,41.0,26.0,66.0,17.0,97.26027397260275,25.0,0.0,59.0,0.0,20.0,73.0,25.0,18.0,53.333333333333336,0.0,25.0,56.51921586345774
2020-12-06,28.0,0.0,20.0,58.0,20.0,50.0,66.0,17.0,31.506849315068493,25.0,48.0,38.0,49.0,20.0,0.0,50.0,0.0,0.0,0.0,49.0,48.57891805360266
2020-12-07,27.0,24.0,38.0,38.0,58.0,96.0,31.0,33.0,30.136986301369863,47.0,23.0,18.0,48.0,0.0,23.0,48.4375,17.0,25.555555555555557,72.0,47.0,63.47427141230528
2020-12-08,28.0,24.0,0.0,37.0,57.0,48.0,0.0,17.0,0.0,24.0,23.0,0.0,24.0,38.0,47.0,0.0,17.0,25.555555555555557,24.0,48.0,41.07667519666382
2020-12-09,0.0,24.0,19.0,38.0,40.0,24.0,0.0,50.0,0.0,0.0,47.0,0.0,0.0,19.0,24.0,0.0,0.0,52.22222222222222,25.0,0.0,30.897545256373807
2020-12-10,0.0,0.0,0.0,0.0,29.0,25.0,0.0,0.0,0.0,24.0,24.0,19.0,25.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,18.85129371623543
2020-12-11,58.0,51.0,0.0,20.0,21.0,26.0,33.0,35.0,32.87671232876713,25.0,0.0,20.0,25.0,41.0,50.0,76.5625,18.0,27.77777777777778,0.0,26.0,50.00429258799076
2020-12-12,0.0,26.0,0.0,20.0,82.0,26.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,19.618993460335517
2020-12-13,30.0,0.0,21.0,21.0,32.0,0.0,35.0,0.0,0.0,26.0,0.0,0.0,26.0,21.0,26.0,0.0,0.0,28.88888888888889,26.0,26.0,27.201213155151176
2020-12-14,0.0,76.0,40.0,58.0,40.0,25.0,64.0,68.0,64.38356164383562,49.0,24.0,0.0,50.0,40.0,49.0,0.0,35.0,0.0,74.0,100.0,73.04949345838804
2020-12-15,0.0,0.0,0.0,0.0,83.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,18.0,0.0,26.0,0.0,16.63349445550185
2020-12-16,30.0,26.0,21.0,21.0,32.0,0.0,0.0,18.0,0.0,0.0,25.0,20.0,26.0,21.0,0.0,26.5625,37.0,0.0,27.0,53.0,32.71787034404323
2020-12-17,31.0,27.0,43.0,21.0,67.0,82.0,70.0,19.0,69.86301369863014,27.0,26.0,43.0,0.0,65.0,53.0,26.5625,0.0,57.77777777777778,28.0,80.0,71.3281169868986
2020-12-18,97.0,57.0,22.0,22.0,46.0,29.0,73.0,59.0,72.6027397260274,0.0,54.0,22.0,28.0,46.0,82.0,0.0,100.0,30.0,28.0,0.0,74.00648902980046
2020-12-19,100.0,59.0,23.0,23.0,71.0,0.0,76.0,40.0,0.0,58.0,85.0,23.0,29.0,23.0,29.0,57.8125,21.0,31.11111111111111,59.0,30.0,71.47486020282439
2020-12-20,100.0,29.0,94.0,92.0,59.0,60.0,76.0,100.0,36.986301369863014,89.0,0.0,23.0,0.0,47.0,57.0,29.6875,63.0,31.11111111111111,0.0,29.0,86.64642415248572
2020-12-21,31.0,0.0,22.0,65.0,44.0,0.0,36.0,19.0,0.0,27.0,53.0,21.0,27.0,22.0,81.0,81.25,20.0,57.77777777777778,0.0,0.0,51.77945218462706
2020-12-22,33.0,28.0,22.0,0.0,23.0,28.0,73.0,19.0,36.986301369863014,0.0,27.0,66.0,28.0,68.0,84.0,0.0,20.0,90.0,28.0,56.0,62.267810750912396
2020-12-23,34.0,29.0,46.0,46.0,23.0,0.0,38.0,20.0,36.986301369863014,58.0,56.0,22.0,29.0,23.0,0.0,57.8125,21.0,61.111111111111114,30.0,30.0,56.375596742761516
