date,/m/01cpyy_0,/m/01cpyy_1,/m/01cpyy_2,/m/01cpyy_3,/m/01cpyy_4,/m/01cpyy_5,/m/01cpyy_6,/m/01cpyy_7,/m/01cpyy_8,/m/01cpyy_9,/m/01cpyy_10,/m/01cpyy_11,/m/01cpyy_12,/m/01cpyy_13,/m/01cpyy_14,/m/01cpyy_15,/m/01cpyy_16,/m/01cpyy_17,/m/01cpyy_18,/m/01cpyy_19,/m/01cpyy
2020-10-05,51.0,55.0,31.0,53.0,58.0,41.0,46.0,29.0,59.0,64.0,64.0,50.0,23.95833333333333,40.0,52.0,42.0,38.0,40.0,39.0,41.0,49.807622668839386
2020-10-06,44.0,56.0,32.0,57.0,34.0,55.0,53.0,30.0,43.0,48.0,53.0,56.0,46.875,35.0,35.0,67.0,43.0,39.0,45.0,34.0,49.205594785442706
2020-10-07,26.0,36.0,32.0,51.0,29.0,33.0,28.0,21.0,25.0,38.0,35.0,33.0,33.333333333333336,41.0,25.0,20.0,34.0,26.0,45.0,19.0,34.238638421147925
2020-10-08,66.0,47.0,46.0,44.0,49.0,54.0,55.0,50.0,42.0,49.0,60.0,32.0,56.25,51.0,31.0,73.0,44.0,40.0,60.0,32.0,53.2998370450842
2020-10-09,48.0,48.0,45.0,38.0,29.0,44.0,35.0,60.0,44.0,28.0,36.0,51.0,67.70833333333333,39.0,33.0,41.0,36.0,34.0,40.0,37.0,45.2856237552055
2020-10-10,88.0,64.0,48.0,100.0,42.0,74.0,56.0,83.0,42.0,82.0,59.0,75.0,78.125,79.0,30.0,65.0,67.0,56.0,84.0,58.0,72.25013579576317
2020-10-11,92.0,60.0,38.0,63.0,19.0,74.0,66.0,85.0,31.0,59.0,72.0,67.0,69.79166666666667,51.0,30.0,77.0,73.0,29.0,53.0,55.0,63.21519101937354
2020-10-12,78.0,69.0,58.0,55.0,42.0,48.0,57.0,47.0,51.0,51.0,63.0,62.0,38.54166666666666,41.0,36.0,71.0,62.0,48.0,61.0,63.0,59.83387651638602
2020-10-13,60.0,65.0,48.0,58.0,27.0,78.0,47.0,64.0,68.0,75.0,95.0,66.0,48.95833333333334,65.0,45.0,68.0,55.0,44.0,63.0,76.0,66.0487959442332
2020-10-14,56.0,59.0,53.0,48.0,57.0,45.0,43.0,50.0,42.0,47.0,75.0,70.0,47.91666666666666,46.0,42.0,71.0,59.0,42.0,47.0,32.0,56.05196451204055
2020-10-15,70.0,80.0,65.0,70.0,52.0,96.0,67.0,66.0,44.0,86.0,66.0,52.0,64.58333333333333,59.0,36.0,64.0,78.0,52.0,62.0,75.0,70.86275574868729
2020-10-16,65.0,68.0,58.0,59.0,57.0,39.0,53.0,51.0,59.0,44.0,90.0,42.0,52.08333333333334,66.0,49.0,96.0,76.0,47.0,53.0,52.0,63.882853521636804
2020-10-17,100.0,64.0,64.0,58.0,50.0,66.0,79.0,69.0,62.0,72.0,67.0,48.0,69.79166666666667,59.0,56.0,70.0,76.0,42.0,66.0,51.0,70.00497917798297
2020-10-18,31.0,57.0,30.0,34.0,29.0,50.0,66.0,43.0,71.0,42.0,46.0,47.0,46.875,42.0,29.0,55.0,50.0,34.0,43.0,36.0,47.901955458989676
2020-10-19,57.0,42.0,61.0,54.0,46.0,36.0,61.0,44.0,57.0,50.0,85.0,59.0,55.20833333333334,49.0,57.0,53.0,53.0,41.0,70.0,53.0,58.838040919789975
2020-10-20,41.0,41.0,30.0,44.0,43.0,53.0,61.0,21.0,49.0,59.0,44.0,50.0,53.125,34.0,41.0,69.0,40.0,37.0,37.0,43.0,48.350081477457906
2020-10-21,55.0,60.0,52.0,62.0,61.0,41.0,51.0,52.0,74.0,66.0,60.0,48.0,68.75,60.0,100.0,55.0,50.0,62.0,62.0,58.0,65.05975013579578
2020-10-22,99.0,82.0,65.0,64.0,100.0,82.0,87.0,76.0,90.0,97.0,96.0,72.0,75.0,85.0,82.0,85.0,73.0,76.0,80.0,89.0,89.89679521998914
2020-10-23,58.0,66.0,49.0,85.0,48.0,80.0,65.0,56.0,47.0,55.0,64.0,77.0,62.5,66.0,54.0,79.0,58.0,47.0,97.0,49.0,68.57686040195546
