date,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1_10,/m/07mf1_11,/m/07mf1_12,/m/07mf1_13,/m/07mf1_14,/m/07mf1_15,/m/07mf1_16,/m/07mf1_17,/m/07mf1_18,/m/07mf1_19,/m/07mf1
2020-10-05,25.0,83.0,63.0,100.0,48.0,18.0,69.0,44.0,64.0,71.0,32.0,69.0,48.0,86.0,77.61194029850746,0.0,39.0,100.0,75.80645161290323,39.0,87.57608847181098
2020-10-06,79.0,65.0,43.0,21.0,49.0,38.0,54.0,66.0,44.0,25.0,43.0,0.0,49.0,66.0,26.865671641791046,27.17391304347826,100.0,41.05263157894737,53.225806451612904,100.0,75.32290554141436
2020-10-07,51.0,42.0,0.0,0.0,0.0,37.0,17.0,22.0,0.0,0.0,42.0,23.0,24.0,0.0,52.23880597014925,0.0,20.0,20.0,51.61290322580645,39.0,33.53087683739602
2020-10-08,27.0,0.0,46.0,0.0,25.0,39.0,55.0,46.0,45.0,25.0,22.0,0.0,25.0,45.0,55.223880597014926,28.26086956521739,0.0,42.10526315789474,80.64516129032258,21.0,47.70707462222201
2020-10-09,30.0,0.0,25.0,24.0,57.0,66.0,21.0,51.0,25.0,57.0,49.0,0.0,29.0,25.0,31.34328358208955,31.52173913043478,0.0,0.0,30.64516129032258,23.0,43.77290752407865
2020-10-10,0.0,26.0,27.0,51.0,60.0,46.0,22.0,0.0,54.0,60.0,65.0,28.0,30.0,0.0,64.17910447761194,32.608695652173914,24.0,0.0,64.51612903225806,25.0,51.66738816876668
2020-10-11,29.0,0.0,0.0,0.0,27.0,0.0,0.0,24.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,22.0,23.157894736842106,29.032258064516128,0.0,15.378443521703876
2020-10-12,83.0,69.0,70.0,45.0,53.0,81.0,76.0,0.0,70.0,52.0,46.0,100.0,52.0,69.0,85.07462686567165,28.26086956521739,42.0,65.26315789473684,27.419354838709676,0.0,84.73144116432776
2020-10-13,28.0,23.0,0.0,22.0,0.0,20.0,77.0,47.0,47.0,52.0,0.0,25.0,52.0,70.0,86.56716417910448,29.347826086956523,42.0,0.0,54.83870967741935,22.0,53.070665005049854
2020-10-14,55.0,0.0,23.0,44.0,52.0,40.0,19.0,47.0,0.0,52.0,57.0,25.0,26.0,0.0,0.0,29.347826086956523,42.0,22.105263157894736,0.0,63.0,45.36581044730349
2020-10-15,0.0,48.0,0.0,23.0,27.0,0.0,20.0,25.0,25.0,82.0,73.0,0.0,28.0,25.0,0.0,30.434782608695652,45.0,23.157894736842106,0.0,67.0,41.19316536898522
2020-10-16,60.0,49.0,0.0,48.0,0.0,22.0,20.0,76.0,25.0,56.0,61.0,0.0,56.0,100.0,31.34328358208955,63.04347826086956,45.0,70.52631578947368,30.64516129032258,91.0,68.80007555576695
2020-10-17,32.0,0.0,53.0,25.0,0.0,0.0,22.0,53.0,26.0,0.0,52.0,28.0,59.0,52.0,0.0,66.30434782608695,0.0,49.473684210526315,0.0,24.0,41.20726331890363
2020-10-18,31.0,0.0,0.0,48.0,0.0,44.0,0.0,0.0,0.0,29.0,25.0,27.0,29.0,0.0,31.34328358208955,0.0,46.0,0.0,61.29032258064516,24.0,30.0916191187565
2020-10-19,27.0,45.0,68.0,0.0,52.0,100.0,38.0,23.0,46.0,77.0,45.0,50.0,0.0,23.0,56.71641791044776,28.26086956521739,42.0,64.21052631578948,54.83870967741935,0.0,63.89183780176931
2020-10-20,27.0,22.0,90.0,65.0,51.0,78.0,55.0,23.0,45.0,100.0,54.0,24.0,25.0,45.0,26.865671641791046,28.26086956521739,62.0,21.05263157894737,53.225806451612904,62.0,72.81956216269359
2020-10-21,0.0,64.0,22.0,63.0,25.0,19.0,18.0,22.0,44.0,49.0,22.0,48.0,25.0,22.0,26.865671641791046,55.43478260869565,40.0,21.05263157894737,25.806451612903224,0.0,46.56043206059693
2020-10-22,28.0,0.0,70.0,67.0,52.0,61.0,39.0,47.0,94.0,0.0,45.0,50.0,52.0,24.0,56.71641791044776,29.347826086956523,21.0,88.42105263157895,56.45161290322581,43.0,70.27400387207804
2020-10-23,28.0,23.0,24.0,0.0,27.0,62.0,0.0,0.0,23.0,27.0,23.0,25.0,27.0,23.0,56.71641791044776,58.69565217391305,85.0,44.21052631578947,54.83870967741935,21.0,48.104570575860585
2020-10-24,0.0,46.0,0.0,22.0,0.0,20.0,0.0,48.0,0.0,0.0,90.0,25.0,0.0,23.0,0.0,0.0,21.0,0.0,27.419354838709676,21.0,26.12023918808573
2020-10-25,55.0,45.0,46.0,43.0,52.0,20.0,56.0,0.0,45.0,26.0,22.0,49.0,0.0,0.0,28.35820895522388,57.608695652173914,21.0,42.10526315789474,82.25806451612904,42.0,55.70053219871975
2020-10-26,0.0,0.0,22.0,21.0,25.0,0.0,0.0,0.0,0.0,0.0,22.0,24.0,24.0,0.0,0.0,27.17391304347826,0.0,21.05263157894737,0.0,0.0,14.164262497648204
2020-10-27,25.0,21.0,21.0,40.0,24.0,0.0,0.0,21.0,21.0,47.0,21.0,0.0,47.0,0.0,25.37313432835821,0.0,19.0,20.0,0.0,19.0,28.24638436945896
2020-10-28,52.0,64.0,87.0,41.0,73.0,19.0,53.0,0.0,65.0,48.0,42.0,93.0,73.0,43.0,52.23880597014925,54.34782608695652,59.0,61.05263157894737,77.41935483870968,40.0,83.44152160954935
2020-10-29,52.0,21.0,0.0,21.0,0.0,38.0,18.0,44.0,22.0,0.0,43.0,0.0,25.0,43.0,26.865671641791046,0.0,0.0,40.0,51.61290322580645,20.0,35.403979249163854
2020-10-30,69.0,19.0,39.0,37.0,22.0,17.0,16.0,58.0,19.0,87.0,19.0,0.0,43.0,39.0,70.14925373134328,0.0,18.0,35.78947368421053,22.580645161290324,0.0,47.95686845362542
2020-10-31,0.0,20.0,20.0,19.0,23.0,17.0,0.0,20.0,0.0,0.0,20.0,21.0,0.0,20.0,0.0,25.0,18.0,18.94736842105263,0.0,0.0,18.402349911390157
