,/m/0m7pl_0,/m/0m7pl_1,/m/0m7pl_2,/m/0m7pl_3,/m/0m7pl_4,/m/0m7pl_5,/m/0m7pl_6,/m/0m7pl_7,/m/0m7pl_8,/m/0m7pl_9,/m/0m7pl_10,/m/0m7pl_11,/m/0m7pl_12,/m/0m7pl_13,/m/0m7pl_14,/m/0m7pl_15,/m/0m7pl_16,/m/0m7pl_17,/m/0m7pl_18,/m/0m7pl_19,/m/0m7pl
2020-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7539142837932102
2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-27,68.0,100.0,100.0,50.0,100.0,44.0,49.0,53.0,52.0,26.0,53.608247422680414,26.0,88.0,71.0,86.15384615384616,45.0,71.0,100.0,0.0,70.0,81.08209512537259
2020-10-28,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,52.0,27.0,0.0,26.0,0.0,36.0,0.0,0.0,0.0,0.0,35.0,0.0,14.627321174780441
2020-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,0.0,30.0,0.0,0.0,0.0,40.0,0.0,24.0,0.0,24.0,47.422680412371136,23.0,39.0,63.0,0.0,40.0,0.0,91.0,31.0,0.0,29.281999350207087
2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-02,0.0,0.0,31.0,47.0,0.0,41.0,47.0,0.0,49.0,0.0,100.0,0.0,0.0,33.0,0.0,41.0,33.0,94.0,65.0,33.0,39.73971328015571
2020-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0419650230738084
2020-11-04,0.0,0.0,0.0,42.0,0.0,37.0,0.0,0.0,44.0,22.0,0.0,22.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.750364032883835
2020-11-05,30.0,29.0,0.0,0.0,0.0,0.0,44.0,0.0,46.0,0.0,46.391752577319586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,14.58795378360664
2020-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-07,30.0,0.0,0.0,44.0,44.0,0.0,43.0,23.0,45.0,23.0,0.0,0.0,0.0,0.0,75.38461538461539,0.0,31.0,0.0,0.0,0.0,23.19560563420765
2020-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.660031524708812
2020-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5533438415696044
2020-11-11,0.0,0.0,30.0,0.0,0.0,0.0,46.0,0.0,47.0,24.0,0.0,24.0,0.0,0.0,0.0,39.0,32.0,0.0,31.0,32.0,19.740411319947054
2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.53846153846153,42.0,34.0,0.0,33.0,0.0,15.37412109861198
2020-11-14,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,49.0,25.0,0.0,24.0,0.0,34.0,0.0,0.0,34.0,47.0,0.0,0.0,16.892614277069445
2020-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.171410343204609
2020-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-18,31.0,0.0,0.0,0.0,0.0,0.0,46.0,25.0,0.0,0.0,0.0,24.0,0.0,0.0,80.0,0.0,32.0,46.0,32.0,32.0,22.52348570275926
2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,25.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,33.0,0.0,12.103137432229833
2020-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-23,32.0,31.0,0.0,47.0,0.0,82.0,0.0,0.0,0.0,25.0,49.48453608247423,0.0,0.0,0.0,0.0,0.0,33.0,0.0,32.0,33.0,23.590408727961062
2020-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4658635445126125
2020-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.660031524708812
2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-29,33.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,51.54639175257732,25.0,0.0,0.0,81.53846153846153,0.0,0.0,48.0,0.0,0.0,22.917313593863007
2020-11-30,0.0,0.0,30.0,45.0,0.0,0.0,91.0,0.0,95.0,24.0,97.9381443298969,47.0,0.0,32.0,0.0,0.0,64.0,45.0,62.0,32.0,43.03656547998192
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-03,0.0,0.0,0.0,0.0,0.0,41.0,0.0,25.0,48.0,25.0,0.0,0.0,40.0,0.0,0.0,41.0,33.0,0.0,0.0,0.0,16.374832996546246
2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1066876831392087
2020-12-10,0.0,0.0,0.0,0.0,0.0,42.0,0.0,25.0,49.0,25.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.779524131902832
2020-12-11,33.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,50.0,0.0,51.54639175257732,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,34.0,17.18686884499565
2020-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-13,0.0,0.0,0.0,0.0,0.0,44.0,50.0,0.0,53.0,27.0,0.0,26.0,0.0,35.0,0.0,0.0,0.0,0.0,35.0,35.0,19.740411319947054
2020-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-15,33.0,0.0,32.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,34.0,34.0,12.362028072491436
2020-12-16,34.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,50.0,35.0,0.0,17.151504917331046
2020-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-18,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.3076923076923,0.0,38.0,0.0,0.0,0.0,10.763876235491939
2020-12-19,38.0,0.0,0.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,58.76288659793814,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,39.0,18.430611508520453
2020-12-20,38.0,0.0,74.0,56.0,56.0,49.0,56.0,0.0,0.0,30.0,58.76288659793814,57.0,48.0,78.0,0.0,98.0,39.0,0.0,38.0,78.0,55.257805085733146
2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-22,36.0,36.0,0.0,54.0,0.0,0.0,53.0,0.0,57.0,0.0,0.0,0.0,0.0,38.0,0.0,47.0,0.0,54.0,0.0,0.0,24.270997524525068
2020-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
