,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0_10,/m/0cjf0_11,/m/0cjf0_12,/m/0cjf0_13,/m/0cjf0_14,/m/0cjf0_15,/m/0cjf0_16,/m/0cjf0_17,/m/0cjf0_18,/m/0cjf0_19,/m/0cjf0
2020-11-06,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,23.0,22.0,0.0,0.0,24.050632911392405,24.0,0.0,23.0,14.0,0.0,18.0,13.390745950904684
2020-11-07,19.0,67.0,22.0,50.0,34.0,17.0,23.0,0.0,22.0,0.0,22.0,27.272727272727273,0.0,22.78481012658228,0.0,0.0,22.0,14.0,21.0,17.0,28.187587523354047
2020-11-08,21.0,24.0,70.0,27.0,18.0,19.0,25.0,0.0,47.0,23.0,23.0,57.142857142857146,0.0,49.36708860759494,75.0,21.0,24.0,44.0,45.0,38.0,45.83417212897338
2020-11-09,100.0,68.0,89.0,26.0,18.0,36.0,47.0,0.0,45.0,22.0,44.0,28.571428571428573,0.0,0.0,48.0,20.0,68.0,0.0,43.0,35.0,51.9684226742388
2020-11-10,20.0,23.0,22.0,51.0,0.0,0.0,46.0,53.0,22.0,0.0,0.0,0.0,18.0,0.0,0.0,20.0,23.0,14.0,22.0,17.0,24.731050650901558
2020-11-11,19.0,0.0,44.0,0.0,35.0,18.0,0.0,0.0,44.0,0.0,0.0,0.0,18.0,22.78481012658228,0.0,20.0,0.0,14.0,21.0,0.0,18.022299415873913
2020-11-12,0.0,0.0,0.0,26.0,0.0,0.0,23.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.284412532243922
2020-11-13,60.0,46.0,23.0,0.0,36.0,18.0,72.0,56.0,67.0,68.0,89.0,28.571428571428573,37.0,24.050632911392405,73.0,41.0,23.0,14.0,22.0,0.0,56.199520235920694
2020-11-14,21.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.32771871137824
2020-11-15,0.0,23.0,45.0,27.0,36.0,0.0,24.0,55.0,23.0,23.0,45.0,28.571428571428573,19.0,48.10126582278481,49.0,21.0,23.0,15.0,89.0,37.0,44.4364625333443
2020-11-16,20.0,23.0,68.0,26.0,0.0,18.0,46.0,27.0,22.0,0.0,0.0,0.0,0.0,0.0,48.0,62.0,23.0,0.0,43.0,18.0,31.28372219088402
2020-11-17,20.0,23.0,23.0,27.0,18.0,18.0,0.0,55.0,23.0,0.0,0.0,28.571428571428573,0.0,0.0,0.0,0.0,0.0,15.0,22.0,18.0,20.473323982065025
2020-11-18,20.0,47.0,23.0,0.0,18.0,0.0,0.0,28.0,45.0,0.0,0.0,28.571428571428573,19.0,0.0,25.0,0.0,24.0,15.0,22.0,18.0,23.43259500012162
2020-11-19,21.0,48.0,23.0,0.0,0.0,0.0,25.0,28.0,24.0,24.0,24.0,58.44155844155844,20.0,0.0,76.0,21.0,0.0,31.0,23.0,0.0,31.45575155124105
2020-11-20,21.0,24.0,0.0,28.0,0.0,0.0,76.0,58.0,0.0,24.0,24.0,59.74025974025974,0.0,0.0,25.0,0.0,0.0,15.0,0.0,19.0,26.333302831673695
2020-11-21,43.0,0.0,25.0,28.0,19.0,0.0,25.0,29.0,0.0,0.0,24.0,29.87012987012987,0.0,0.0,26.0,22.0,50.0,16.0,0.0,0.0,23.735476480324692
2020-11-22,21.0,49.0,24.0,0.0,19.0,0.0,25.0,0.0,24.0,0.0,0.0,29.87012987012987,20.0,0.0,0.0,43.0,0.0,0.0,0.0,19.0,19.2965699532398
2020-11-23,21.0,25.0,47.0,29.0,75.0,19.0,0.0,29.0,70.0,24.0,24.0,29.87012987012987,20.0,25.31645569620253,0.0,0.0,0.0,30.0,0.0,0.0,32.98788080260291
2020-11-24,20.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,47.0,0.0,58.44155844155844,0.0,0.0,25.0,21.0,24.0,0.0,0.0,19.0,17.082149463537583
2020-11-25,20.0,45.0,66.0,52.0,36.0,18.0,71.0,26.0,22.0,67.0,0.0,55.84415584415584,36.0,24.050632911392405,48.0,0.0,45.0,28.0,0.0,0.0,46.49541722216367
2020-11-26,82.0,23.0,69.0,56.0,57.0,37.0,25.0,0.0,23.0,47.0,46.0,29.87012987012987,20.0,25.31645569620253,100.0,21.0,23.0,30.0,0.0,19.0,51.65947174986477
2020-11-27,0.0,24.0,23.0,27.0,18.0,0.0,48.0,55.0,0.0,0.0,23.0,0.0,20.0,0.0,0.0,21.0,47.0,15.0,23.0,37.0,26.844815663799128
2020-11-28,41.0,23.0,0.0,53.0,18.0,0.0,48.0,0.0,0.0,23.0,45.0,0.0,19.0,24.050632911392405,25.0,0.0,0.0,15.0,0.0,0.0,23.536818012813015
2020-11-29,0.0,24.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,24.0,0.0,29.87012987012987,19.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,10.277839231543505
2020-11-30,40.0,46.0,46.0,0.0,37.0,36.0,0.0,0.0,0.0,22.0,0.0,0.0,19.0,48.10126582278481,49.0,21.0,0.0,29.0,66.0,18.0,33.61599877684484
2020-12-01,0.0,23.0,23.0,0.0,0.0,0.0,0.0,27.0,44.0,0.0,22.0,28.571428571428573,19.0,48.10126582278481,48.0,0.0,23.0,43.0,22.0,0.0,26.117165754898704
2020-12-02,20.0,0.0,0.0,27.0,0.0,0.0,48.0,0.0,23.0,45.0,0.0,28.571428571428573,19.0,0.0,0.0,0.0,23.0,0.0,22.0,0.0,18.007264800351194
2020-12-03,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,55.84415584415584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.387196947671893
2020-12-04,20.0,23.0,0.0,53.0,0.0,36.0,70.0,27.0,22.0,89.0,44.0,28.571428571428573,18.0,0.0,24.0,20.0,23.0,15.0,22.0,18.0,38.933538428037124
2020-12-05,0.0,0.0,23.0,28.0,0.0,0.0,0.0,28.0,0.0,0.0,23.0,29.87012987012987,0.0,0.0,0.0,0.0,0.0,15.0,0.0,18.0,11.616557073045298
2020-12-06,42.0,48.0,0.0,56.0,19.0,19.0,25.0,85.0,47.0,72.0,23.0,88.31168831168831,60.0,50.63291139240506,26.0,22.0,49.0,0.0,46.0,38.0,57.49050491057416
2020-12-07,39.0,0.0,66.0,53.0,52.0,35.0,0.0,54.0,22.0,68.0,22.0,27.272727272727273,18.0,46.835443037974684,48.0,20.0,23.0,14.0,42.0,18.0,47.07412250779241
2020-12-08,42.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,29.87012987012987,0.0,0.0,52.0,0.0,25.0,0.0,23.0,38.0,19.789781789582566
2020-12-09,21.0,0.0,24.0,28.0,0.0,0.0,0.0,28.0,0.0,0.0,24.0,29.87012987012987,20.0,0.0,0.0,22.0,24.0,15.0,23.0,0.0,18.239687446791013
2020-12-10,0.0,0.0,0.0,57.0,0.0,0.0,100.0,58.0,0.0,0.0,0.0,29.87012987012987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.25326377410548
2020-12-11,43.0,100.0,49.0,0.0,0.0,19.0,0.0,29.0,72.0,0.0,73.0,0.0,41.0,77.21518987341773,27.0,22.0,50.0,31.0,24.0,0.0,46.30661580997544
2020-12-12,65.0,76.0,49.0,29.0,40.0,39.0,26.0,30.0,49.0,0.0,50.0,62.33766233766234,21.0,26.582278481012658,27.0,23.0,25.0,31.0,24.0,0.0,48.82233092138564
2020-12-13,21.0,24.0,49.0,28.0,38.0,0.0,50.0,58.0,24.0,24.0,0.0,0.0,40.0,25.31645569620253,52.0,0.0,0.0,0.0,48.0,19.0,35.25171398091832
2020-12-14,0.0,49.0,72.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,20.0,25.31645569620253,26.0,22.0,24.0,30.0,46.0,19.0,26.79665392932804
2020-12-15,0.0,0.0,0.0,88.0,0.0,0.0,27.0,30.0,0.0,26.0,25.0,63.63636363636363,0.0,26.582278481012658,27.0,23.0,0.0,0.0,24.0,20.0,26.78976209863773
2020-12-16,0.0,0.0,0.0,0.0,19.0,0.0,51.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,23.0,0.0,0.0,0.0,20.0,14.021307918887207
2020-12-17,46.0,0.0,26.0,62.0,21.0,0.0,28.0,63.0,0.0,26.0,0.0,32.467532467532465,0.0,0.0,0.0,48.0,27.0,17.0,25.0,21.0,31.175746315766308
2020-12-18,48.0,0.0,27.0,0.0,22.0,44.0,0.0,0.0,27.0,0.0,27.0,0.0,45.0,29.11392405063291,59.0,24.0,28.0,34.0,0.0,0.0,29.177984133731638
2020-12-19,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,33.76623376623377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3519767971172465
2020-12-20,24.0,56.0,81.0,0.0,0.0,21.0,0.0,0.0,28.0,0.0,0.0,0.0,45.0,58.22784810126582,0.0,25.0,55.0,35.0,27.0,0.0,32.07482327377016
2020-12-21,89.0,51.0,0.0,30.0,20.0,80.0,0.0,0.0,75.0,0.0,25.0,0.0,63.0,53.164556962025316,27.0,23.0,26.0,0.0,25.0,39.0,44.11882442742786
2020-12-22,22.0,26.0,25.0,0.0,40.0,20.0,0.0,0.0,51.0,0.0,0.0,0.0,21.0,81.0126582278481,27.0,23.0,78.0,0.0,75.0,60.0,38.6827916199972
