date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06,batch_id
2020-01-01,41.0,18.0,37.0,46.0,6.0,47.0,19.0,28.0,11.0,26.0,29.153605015673985,0.0
2020-01-02,6.0,18.0,26.0,11.0,0.0,17.0,9.0,20.0,4.0,9.0,12.539184952978056,0.0
2020-01-03,12.0,9.0,21.0,5.0,13.0,11.0,18.0,4.0,15.0,4.0,11.703239289446186,0.0
2020-01-04,15.0,11.0,0.0,7.0,22.0,7.0,16.0,5.0,19.0,22.0,12.957157784743991,0.0
2020-01-05,14.0,0.0,6.0,13.0,5.0,20.0,11.0,5.0,0.0,5.0,8.25496342737722,0.0
2020-01-06,5.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,1.3584117032392895,0.0
2020-01-07,28.0,7.0,17.0,18.0,7.0,19.0,7.0,6.0,6.0,11.0,13.16614420062696,0.0
2020-01-08,19.0,11.0,13.0,4.0,4.0,4.0,4.0,7.0,9.0,7.0,8.56844305120167,0.0
2020-01-09,9.0,11.0,13.0,0.0,4.0,9.0,17.0,10.0,6.0,4.0,8.672936259143157,0.0
2020-01-10,10.0,7.0,0.0,5.0,7.0,0.0,7.0,17.0,3.0,4.0,6.269592476489028,0.0
2020-01-11,7.0,5.0,12.0,6.0,10.0,7.0,10.0,19.0,0.0,0.0,7.941483803552769,0.0
2020-01-12,6.0,10.0,6.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,3.8662486938349008,0.0
2020-01-13,9.0,6.0,4.0,12.0,7.0,8.0,3.0,6.0,8.0,10.0,7.628004179728317,0.0
2020-01-14,17.0,9.0,8.0,20.0,9.0,20.0,6.0,9.0,6.0,7.0,11.598746081504702,0.0
2020-01-15,32.0,10.0,25.0,13.0,11.0,13.0,11.0,16.0,0.0,18.0,15.569487983281086,0.0
2020-01-16,28.0,11.0,26.0,18.0,18.0,32.0,4.0,6.0,13.0,4.0,16.718913270637408,0.0
2020-01-17,20.0,14.0,18.0,23.0,11.0,5.0,18.0,10.0,6.0,11.0,14.211076280041796,0.0
2020-01-18,0.0,5.0,0.0,6.0,10.0,13.0,5.0,0.0,13.0,11.0,6.58307210031348,0.0
2020-01-19,6.0,9.0,11.0,6.0,9.0,12.0,5.0,9.0,8.0,15.0,9.404388714733544,0.0
2020-01-20,9.0,13.0,12.0,4.0,10.0,13.0,7.0,13.0,3.0,14.0,10.240334378265414,0.0
