date,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751_10,/m/01c751_11,/m/01c751_12,/m/01c751_13,/m/01c751_14,/m/01c751_15,/m/01c751_16,/m/01c751_17,/m/01c751_18,/m/01c751_19,/m/01c751
2020-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,0.0,0.0,0.0,37.0,0.0,57.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,19.79152642058942
2020-10-10,0.0,57.0,0.0,0.0,0.0,57.0,0.0,0.0,100.0,29.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,35.070584817284455
2020-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,94.0,0.0,0.0,0.0,49.0,52.0,0.0,0.0,0.0,0.0,100.0,52.0,35.38724924001389
2020-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,57.0,0.0,0.0,35.0,37.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,55.0,100.0,0.0,30.79561511043714
2020-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-19,55.0,0.0,0.0,34.0,37.0,0.0,0.0,0.0,0.0,26.0,95.0,0.0,50.0,51.0,0.0,97.95918367346938,0.0,52.0,97.0,52.0,51.217239106865726
2020-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-21,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,97.95918367346938,0.0,0.0,93.0,0.0,26.913244662381924
2020-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,49.0,51.0,0.0,100.0,0.0,53.0,0.0,0.0,27.3123064604134
2020-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-25,0.0,52.0,0.0,0.0,0.0,51.0,0.0,97.0,94.0,27.0,0.0,59.0,100.0,0.0,92.98245614035088,97.95918367346938,35.0,0.0,0.0,0.0,55.88665046307778
2020-10-26,0.0,0.0,0.0,33.0,36.0,0.0,0.0,0.0,0.0,0.0,89.0,55.0,47.0,0.0,0.0,93.87755102040816,34.0,0.0,91.0,49.0,41.7900099914258
2020-10-27,52.0,98.0,0.0,32.0,35.0,0.0,52.0,0.0,0.0,26.0,0.0,0.0,0.0,48.0,0.0,94.89795918367346,35.0,0.0,0.0,0.0,37.43748981370596
2020-10-28,53.0,100.0,100.0,100.0,71.0,50.0,0.0,0.0,91.0,26.0,0.0,57.0,0.0,100.0,91.2280701754386,96.93877551020408,34.0,100.0,93.0,100.0,100.0
2020-10-29,0.0,48.0,0.0,0.0,35.0,0.0,0.0,0.0,90.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,90.0,48.0,29.3706252081547
2020-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-31,0.0,47.0,92.0,0.0,34.0,0.0,0.0,0.0,86.0,0.0,86.0,0.0,0.0,0.0,84.21052631578948,0.0,0.0,0.0,88.0,0.0,40.945543186343635
2020-11-01,0.0,0.0,93.0,0.0,34.0,0.0,0.0,92.0,85.0,0.0,84.0,53.0,0.0,46.0,0.0,0.0,0.0,47.0,0.0,0.0,42.274700434379
2020-11-02,50.0,46.0,92.0,31.0,34.0,95.0,0.0,91.0,84.0,0.0,85.0,0.0,0.0,46.0,0.0,90.81632653061224,31.0,0.0,86.0,46.0,71.86828324629218
2020-11-03,0.0,0.0,0.0,31.0,0.0,0.0,49.0,89.0,0.0,0.0,83.0,52.0,0.0,45.0,82.45614035087719,0.0,0.0,47.0,0.0,45.0,41.439984127096594
