date,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9__10,/m/02gy9__11,/m/02gy9__12,/m/02gy9__13,/m/02gy9__14,/m/02gy9__15,/m/02gy9__16,/m/02gy9__17,/m/02gy9__18,/m/02gy9__19,/m/02gy9_
2020-10-05,30.0,66.0,18.0,20.0,74.0,49.0,44.0,39.0,21.0,47.0,44.0,22.0,52.0,43.0,44.0,24.0,33.0,43.0,30.0,35.0,54.29169574319609
2020-10-06,46.0,45.0,46.0,82.0,43.0,51.0,0.0,40.0,54.0,49.0,18.0,56.0,22.0,22.0,45.0,60.0,66.0,44.0,70.0,23.0,61.54919748778785
2020-10-07,31.0,23.0,27.0,10.0,65.0,58.0,57.0,30.0,22.0,19.0,46.0,22.0,22.0,44.0,22.0,49.0,11.0,18.0,10.0,35.0,43.33565945568736
2020-10-08,16.0,22.0,9.0,41.0,0.0,58.0,23.0,30.0,43.0,29.0,37.0,22.0,43.0,0.0,56.0,24.0,44.0,18.0,40.0,47.0,42.009769713886946
2020-10-09,69.0,100.0,51.0,12.0,60.0,48.0,62.0,66.0,36.0,54.0,40.0,50.0,36.0,61.0,75.0,68.0,74.0,20.0,45.0,27.0,73.5519888346127
2020-10-10,9.0,0.0,11.0,38.0,40.0,62.0,27.0,12.0,40.0,12.0,11.0,14.0,26.0,40.0,27.0,15.0,0.0,22.0,0.0,43.0,31.332868108862524
2020-10-11,27.0,65.0,64.0,36.0,13.0,67.0,39.0,57.0,63.0,34.0,42.0,51.0,25.0,63.0,65.0,28.0,38.0,41.0,47.0,27.0,62.2470341939986
2020-10-12,33.0,47.0,29.0,33.0,23.0,30.0,12.0,21.0,46.0,31.0,48.0,35.0,23.0,35.0,48.0,39.0,12.0,28.0,32.0,37.0,44.801116538729936
2020-10-13,33.0,47.0,19.0,33.0,34.0,53.0,71.0,31.0,34.0,21.0,38.0,23.0,34.0,46.0,82.0,64.0,93.0,47.0,21.0,50.0,60.990928122819255
2020-10-14,49.0,12.0,48.0,43.0,34.0,0.0,47.0,31.0,45.0,40.0,10.0,35.0,57.0,46.0,35.0,51.0,70.0,37.0,10.0,74.0,54.012561060711796
2020-10-15,33.0,49.0,30.0,79.0,24.0,47.0,61.0,22.0,36.0,73.0,59.0,36.0,58.0,36.0,12.0,80.0,48.0,48.0,55.0,77.0,67.20167480809491
2020-10-16,42.0,48.0,30.0,45.0,59.0,32.0,61.0,43.0,60.0,42.0,40.0,49.0,47.0,36.0,61.0,66.0,48.0,29.0,44.0,39.0,64.27076064200976
2020-10-17,47.0,27.0,0.0,0.0,39.0,53.0,27.0,60.0,0.0,24.0,11.0,54.0,39.0,40.0,54.0,15.0,27.0,43.0,36.0,43.0,44.59176552686671
2020-10-18,18.0,40.0,11.0,25.0,26.0,95.0,0.0,24.0,13.0,58.0,0.0,13.0,38.0,39.0,0.0,58.0,65.0,32.0,24.0,14.0,41.38171667829727
2020-10-19,8.0,24.0,20.0,22.0,23.0,46.0,12.0,11.0,35.0,21.0,19.0,36.0,0.0,47.0,0.0,0.0,36.0,19.0,11.0,25.0,28.960223307745984
2020-10-20,40.0,47.0,38.0,21.0,34.0,76.0,35.0,10.0,11.0,40.0,0.0,46.0,34.0,34.0,23.0,51.0,92.0,37.0,42.0,37.0,52.19818562456385
2020-10-21,48.0,35.0,66.0,64.0,34.0,60.0,57.0,41.0,79.0,20.0,28.0,23.0,90.0,34.0,81.0,37.0,92.0,46.0,41.0,73.0,73.20307048150732
2020-10-22,17.0,24.0,39.0,11.0,35.0,62.0,48.0,11.0,47.0,31.0,20.0,24.0,57.0,12.0,24.0,13.0,12.0,9.0,21.0,25.0,37.82274947662247
2020-10-23,33.0,60.0,20.0,11.0,47.0,61.0,36.0,32.0,23.0,21.0,58.0,35.0,46.0,46.0,60.0,52.0,48.0,47.0,21.0,25.0,54.570830425680384
2020-10-24,44.0,75.0,62.0,70.0,61.0,73.0,87.0,77.0,61.0,65.0,51.0,37.0,97.0,37.0,63.0,69.0,74.0,60.0,34.0,53.0,87.22958827634334
2020-10-25,16.0,12.0,40.0,100.0,12.0,93.0,48.0,74.0,23.0,42.0,78.0,48.0,58.0,46.0,84.0,52.0,47.0,28.0,22.0,37.0,66.99232379623167
2020-10-26,39.0,57.0,66.0,74.0,67.0,97.0,23.0,70.0,90.0,70.0,47.0,56.0,100.0,68.0,81.0,50.0,68.0,73.0,82.0,73.0,94.27773900907187
2020-10-27,40.0,68.0,28.0,42.0,45.0,44.0,46.0,51.0,33.0,20.0,47.0,34.0,33.0,11.0,57.0,50.0,56.0,36.0,61.0,48.0,59.31612002791346
