date,/m/0hn9s_0,/m/0hn9s_1,/m/0hn9s_2,/m/0hn9s_3,/m/0hn9s_4,/m/0hn9s_5,/m/0hn9s_6,/m/0hn9s_7,/m/0hn9s_8,/m/0hn9s_9,/m/0hn9s_10,/m/0hn9s_11,/m/0hn9s_12,/m/0hn9s_13,/m/0hn9s_14,/m/0hn9s_15,/m/0hn9s_16,/m/0hn9s_17,/m/0hn9s_18,/m/0hn9s_19,/m/0hn9s
2020-10-05,45.0,0.0,0.0,0.0,87.0,51.0,51.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,34.696016771488466
2020-10-06,49.0,56.0,55.0,54.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,91.0,92.15686274509804,56.0,60.0,64.90113865252599
2020-10-07,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,19.18238993710692
2020-10-08,0.0,57.0,0.0,0.0,47.0,55.0,0.0,0.0,49.0,100.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,94.11764705882354,0.0,0.0,47.077321494635584
2020-10-09,53.0,60.0,0.0,0.0,100.0,58.0,0.0,0.0,52.0,53.0,100.0,0.0,58.0,0.0,58.0,0.0,0.0,100.0,62.0,0.0,79.03563941299791
2020-10-10,0.0,0.0,0.0,62.0,53.0,62.0,0.0,0.0,0.0,0.0,0.0,50.0,61.0,0.0,62.0,0.0,0.0,0.0,64.0,0.0,43.39622641509434
2020-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-12,0.0,0.0,57.0,56.0,0.0,56.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,50.0,56.0,0.0,0.0,96.07843137254902,0.0,0.0,49.37929050026719
2020-10-13,51.0,59.0,57.0,0.0,0.0,0.0,55.0,0.0,0.0,53.0,49.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,60.0,62.0,52.83018867924528
2020-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,6.184486373165618
2020-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-19,0.0,0.0,0.0,58.0,50.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,98.03921568627452,0.0,0.0,32.39404776585687
2020-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,10.587002096436057
2020-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,54.0,61.0,59.0,0.0,51.0,0.0,0.0,50.0,0.0,0.0,51.0,100.0,0.0,100.0,58.0,59.0,100.0,100.0,61.0,0.0,94.75890985324946
2020-10-24,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,98.03921568627452,0.0,0.0,22.43597648703087
2020-10-25,51.0,0.0,0.0,0.0,48.0,56.0,55.0,48.0,0.0,0.0,0.0,47.0,0.0,49.0,56.0,0.0,94.0,96.07843137254902,0.0,62.0,69.4002548608542
2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,5.660377358490566
2020-10-27,0.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,50.0,0.0,0.0,53.0,45.0,0.0,0.0,0.0,92.15686274509804,56.0,0.0,42.15480741562872
2020-10-28,100.0,56.0,0.0,54.0,0.0,55.0,55.0,46.0,0.0,51.0,48.0,91.0,54.0,47.0,0.0,54.0,0.0,0.0,57.0,59.0,86.68763102725366
2020-10-29,0.0,54.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,58.0,21.80293501048218
2020-10-30,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,42.0,40.0,39.0,0.0,40.0,47.0,71.0,0.0,82.3529411764706,0.0,0.0,42.070538907386855
2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.40251572327044
2020-11-01,45.0,0.0,49.0,100.0,0.0,0.0,0.0,85.0,44.0,44.0,0.0,41.0,49.0,42.0,0.0,75.0,84.0,0.0,51.0,0.0,74.31865828092243
2020-11-02,0.0,0.0,48.0,49.0,41.0,0.0,0.0,0.0,0.0,45.0,42.0,40.0,49.0,0.0,49.0,49.0,0.0,0.0,51.0,53.0,54.088050314465406
2020-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5073375262054505
