date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06,batch_id
2020-01-01,10.0,25.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,6.410256410256411,0.0
2020-01-02,28.0,12.0,10.0,16.0,25.0,27.0,10.0,15.0,34.0,37.0,24.941724941724942,0.0
2020-01-03,10.0,12.0,10.0,9.0,13.0,14.0,20.0,0.0,12.0,13.0,13.170163170163171,0.0
2020-01-04,9.0,0.0,10.0,8.0,13.0,13.0,0.0,16.0,12.0,12.0,10.83916083916084,0.0
2020-01-05,9.0,0.0,0.0,8.0,0.0,0.0,9.0,8.0,11.0,12.0,6.643356643356643,0.0
2020-01-06,18.0,0.0,31.0,16.0,39.0,14.0,21.0,26.0,12.0,13.0,22.144522144522146,0.0
2020-01-07,9.0,0.0,10.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,5.3613053613053605,0.0
2020-01-08,9.0,0.0,0.0,0.0,13.0,13.0,0.0,8.0,12.0,12.0,7.808857808857809,0.0
2020-01-09,9.0,0.0,0.0,8.0,13.0,29.0,0.0,17.0,0.0,25.0,11.771561771561773,0.0
2020-01-10,0.0,12.0,0.0,0.0,13.0,14.0,0.0,8.0,0.0,13.0,6.993006993006993,0.0
2020-01-11,8.0,11.0,0.0,0.0,24.0,25.0,9.0,0.0,11.0,36.0,14.452214452214452,0.0
2020-01-12,17.0,23.0,28.0,30.0,24.0,51.0,37.0,0.0,42.0,0.0,29.37062937062937,0.0
2020-01-13,15.0,21.0,26.0,14.0,11.0,24.0,18.0,7.0,20.0,22.0,20.745920745920746,0.0
2020-01-14,7.0,10.0,17.0,13.0,22.0,33.0,17.0,13.0,10.0,21.0,18.997668997669,0.0
2020-01-15,0.0,0.0,10.0,0.0,12.0,0.0,9.0,0.0,23.0,0.0,6.293706293706294,0.0
2020-01-16,9.0,25.0,0.0,0.0,0.0,14.0,19.0,8.0,0.0,24.0,11.538461538461538,0.0
2020-01-17,10.0,12.0,31.0,25.0,14.0,43.0,10.0,8.0,13.0,13.0,20.86247086247086,0.0
2020-01-18,0.0,0.0,10.0,8.0,13.0,0.0,10.0,15.0,0.0,0.0,6.526806526806527,0.0
2020-01-19,0.0,23.0,9.0,8.0,0.0,13.0,9.0,8.0,22.0,12.0,12.12121212121212,0.0
2020-01-20,9.0,0.0,10.0,0.0,13.0,0.0,0.0,8.0,12.0,0.0,6.0606060606060606,0.0
2020-01-21,9.0,34.0,0.0,8.0,37.0,25.0,27.0,23.0,46.0,11.0,25.64102564102564,0.0
2020-01-22,8.0,11.0,9.0,8.0,13.0,12.0,0.0,0.0,11.0,11.0,9.673659673659674,0.0
2020-01-23,0.0,0.0,9.0,8.0,13.0,0.0,0.0,0.0,0.0,12.0,4.895104895104895,0.0
2020-01-24,26.0,25.0,10.0,8.0,39.0,13.0,0.0,33.0,12.0,35.0,23.42657342657343,0.0
2020-01-25,17.0,24.0,48.0,24.0,12.0,38.0,10.0,8.0,23.0,23.0,26.456876456876454,0.0
2020-01-26,17.0,11.0,17.0,29.0,12.0,37.0,36.0,22.0,10.0,45.0,27.505827505827508,0.0
2020-01-27,17.0,23.0,28.0,16.0,12.0,37.0,28.0,15.0,34.0,23.0,27.15617715617716,0.0
