date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06,batch_id
2020-01-01,13.0,15.0,12.0,13.0,14.0,13.0,13.0,13.0,13.0,14.0,13.353413654618475,0
2020-01-02,14.0,14.0,15.0,15.0,15.0,15.0,16.0,14.0,14.0,14.0,14.658634538152612,0
2020-01-03,13.0,15.0,14.0,14.0,13.0,15.0,15.0,15.0,14.0,16.0,14.457831325301205,0
2020-01-04,13.0,14.0,14.0,13.0,14.0,13.0,12.0,13.0,12.0,13.0,13.152610441767068,0
2020-01-05,14.0,16.0,16.0,15.0,15.0,15.0,15.0,16.0,15.0,17.0,15.461847389558233,0
2020-01-06,13.0,15.0,15.0,14.0,14.0,14.0,15.0,14.0,15.0,16.0,14.55823293172691,0
2020-01-07,12.0,16.0,14.0,15.0,17.0,14.0,15.0,15.0,13.0,14.0,14.55823293172691,0
2020-01-08,12.0,13.0,12.0,14.0,13.0,14.0,13.0,12.0,13.0,12.0,12.85140562248996,0
2020-01-09,14.0,14.0,16.0,15.0,16.0,15.0,16.0,15.0,15.0,14.0,15.060240963855422,0
2020-01-10,13.0,12.0,12.0,14.0,12.0,12.0,13.0,11.0,12.0,12.0,12.349397590361447,0
2020-01-11,12.0,12.0,12.0,14.0,12.0,14.0,13.0,11.0,11.0,13.0,12.449799196787149,0
2020-01-12,13.0,15.0,16.0,14.0,14.0,15.0,15.0,12.0,12.0,15.0,14.156626506024097,0
2020-01-13,13.0,13.0,15.0,13.0,14.0,14.0,15.0,13.0,12.0,14.0,13.654618473895583,0
2020-01-14,13.0,15.0,14.0,14.0,15.0,16.0,14.0,15.0,13.0,15.0,14.457831325301205,0
2020-01-15,13.0,13.0,15.0,14.0,14.0,12.0,15.0,14.0,13.0,14.0,13.755020080321286,0
2020-01-16,14.0,14.0,16.0,13.0,13.0,14.0,13.0,14.0,13.0,14.0,13.855421686746988,0
2020-01-17,12.0,13.0,14.0,12.0,12.0,13.0,12.0,13.0,13.0,12.0,12.650602409638555,0
2020-01-18,13.0,13.0,12.0,13.0,12.0,12.0,12.0,13.0,12.0,13.0,12.550200803212853,0
2020-01-19,14.0,15.0,13.0,13.0,15.0,14.0,15.0,14.0,14.0,15.0,14.2570281124498,0
2020-01-20,14.0,15.0,16.0,15.0,16.0,16.0,15.0,15.0,14.0,13.0,14.95983935742972,0
2020-01-21,15.0,15.0,16.0,16.0,15.0,15.0,16.0,14.0,15.0,16.0,15.361445783132531,0
2020-01-22,14.0,16.0,15.0,16.0,16.0,16.0,16.0,17.0,17.0,18.0,16.164658634538156,0
2020-01-23,20.0,20.0,22.0,20.0,19.0,23.0,22.0,21.0,19.0,21.0,20.783132530120483,0
2020-01-24,37.0,41.0,41.0,38.0,42.0,39.0,42.0,38.0,39.0,42.0,40.06024096385542,0
2020-01-25,42.0,48.0,50.0,45.0,47.0,47.0,50.0,45.0,47.0,50.0,47.28915662650603,0
2020-01-26,27.0,30.0,31.0,29.0,30.0,30.0,31.0,26.0,28.0,30.0,29.317269076305223,0
2020-01-27,27.0,28.0,30.0,27.0,27.0,27.0,28.0,27.0,30.0,30.0,28.21285140562249,0
2020-01-28,21.0,24.0,24.0,26.0,25.0,24.0,25.0,23.0,23.0,26.0,24.196787148594378,0
2020-01-29,22.0,26.0,25.0,24.0,22.0,24.0,24.0,23.0,22.0,24.0,23.694779116465863,0
