date,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1,batch_id
2020-01-01,0.0,8.0,9.0,41.0,8.0,18.0,9.0,32.0,19.0,20.0,18.385650224215244,0
2020-01-02,11.0,12.0,7.0,23.0,19.0,13.0,13.0,24.0,14.0,0.0,15.246636771300448,0
2020-01-03,6.0,6.0,21.0,0.0,6.0,7.0,27.0,32.0,7.0,22.0,15.022421524663677,0
2020-01-04,6.0,7.0,0.0,9.0,7.0,8.0,8.0,9.0,0.0,0.0,6.053811659192825,0
2020-01-05,19.0,13.0,16.0,17.0,7.0,23.0,23.0,9.0,25.0,0.0,17.04035874439462,0
2020-01-06,16.0,0.0,21.0,15.0,6.0,7.0,13.0,39.0,28.0,0.0,16.255605381165918,0
2020-01-07,0.0,12.0,7.0,8.0,13.0,7.0,14.0,8.0,0.0,7.0,8.52017937219731,0
2020-01-08,6.0,0.0,0.0,8.0,6.0,0.0,7.0,8.0,7.0,0.0,4.708520179372197,0
2020-01-09,6.0,0.0,0.0,0.0,6.0,7.0,7.0,8.0,7.0,7.0,5.381165919282511,0
2020-01-10,6.0,6.0,14.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.6995515695067263,0
2020-01-11,0.0,21.0,8.0,19.0,0.0,25.0,16.0,19.0,18.0,18.0,16.143497757847534,0
2020-01-12,20.0,34.0,25.0,0.0,37.0,24.0,23.0,28.0,25.0,26.0,27.130044843049326,0
2020-01-13,0.0,5.0,12.0,20.0,11.0,6.0,6.0,7.0,6.0,6.0,8.856502242152466,0
2020-01-14,9.0,5.0,17.0,19.0,5.0,11.0,17.0,7.0,12.0,6.0,12.10762331838565,0
2020-01-15,16.0,11.0,0.0,7.0,18.0,13.0,6.0,0.0,14.0,7.0,10.313901345291479,0
2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-18,6.0,7.0,0.0,9.0,7.0,15.0,8.0,18.0,8.0,0.0,8.74439461883408,0
2020-01-19,13.0,13.0,8.0,9.0,22.0,8.0,16.0,28.0,17.0,0.0,15.022421524663677,0
2020-01-20,16.0,11.0,7.0,22.0,19.0,0.0,6.0,16.0,14.0,14.0,14.013452914798206,0
2020-01-21,16.0,11.0,13.0,7.0,6.0,7.0,0.0,8.0,0.0,7.0,8.408071748878923,0
2020-01-22,5.0,6.0,13.0,7.0,18.0,6.0,6.0,8.0,7.0,7.0,9.30493273542601,0
2020-01-23,5.0,29.0,21.0,29.0,12.0,27.0,13.0,8.0,21.0,22.0,20.964125560538115,0
2020-01-24,6.0,12.0,14.0,15.0,13.0,21.0,0.0,16.0,7.0,15.0,13.340807174887892,0
2020-01-25,0.0,0.0,0.0,27.0,0.0,8.0,8.0,10.0,17.0,9.0,8.856502242152466,0
2020-01-26,0.0,13.0,16.0,8.0,7.0,0.0,8.0,18.0,16.0,16.0,11.434977578475335,0
2020-01-27,5.0,5.0,13.0,14.0,17.0,0.0,6.0,22.0,13.0,14.0,12.219730941704036,0
2020-01-28,21.0,11.0,13.0,21.0,18.0,19.0,25.0,23.0,7.0,14.0,19.28251121076233,0
2020-01-29,0.0,17.0,0.0,14.0,12.0,20.0,6.0,23.0,21.0,7.0,13.452914798206278,0
2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-31,5.0,11.0,13.0,7.0,12.0,0.0,19.0,15.0,14.0,7.0,11.547085201793722,0
2020-02-01,12.0,20.0,16.0,25.0,14.0,15.0,7.0,9.0,24.0,24.0,18.60986547085202,0
2020-02-02,20.0,14.0,16.0,18.0,0.0,32.0,16.0,9.0,34.0,35.0,21.748878923766814,0
2020-02-03,5.0,10.0,19.0,13.0,11.0,24.0,12.0,7.0,26.0,13.0,15.695067264573991,0
2020-02-04,21.0,0.0,27.0,21.0,6.0,19.0,13.0,8.0,21.0,14.0,16.816143497757846,0
2020-02-05,0.0,6.0,7.0,7.0,6.0,7.0,13.0,0.0,21.0,7.0,8.295964125560538,0
2020-02-06,6.0,17.0,14.0,15.0,19.0,0.0,26.0,16.0,7.0,0.0,13.452914798206278,0
2020-02-07,0.0,0.0,7.0,15.0,0.0,0.0,0.0,8.0,0.0,15.0,5.044843049327354,0
2020-02-08,0.0,0.0,16.0,17.0,28.0,22.0,22.0,18.0,8.0,16.0,16.47982062780269,0
2020-02-09,6.0,13.0,16.0,8.0,14.0,8.0,7.0,0.0,8.0,8.0,9.865470852017939,0
2020-02-10,10.0,5.0,0.0,14.0,12.0,19.0,19.0,0.0,7.0,14.0,11.210762331838565,0
2020-02-11,16.0,11.0,20.0,0.0,12.0,13.0,0.0,15.0,13.0,14.0,12.780269058295964,0
2020-02-12,16.0,16.0,13.0,7.0,6.0,13.0,25.0,30.0,27.0,14.0,18.7219730941704,0
2020-02-13,5.0,17.0,7.0,15.0,12.0,13.0,25.0,15.0,21.0,14.0,16.143497757847534,0
2020-02-14,6.0,0.0,0.0,8.0,13.0,7.0,7.0,16.0,7.0,15.0,8.856502242152466,0
2020-02-15,6.0,0.0,16.0,9.0,22.0,8.0,23.0,9.0,25.0,17.0,15.134529147982063,0
2020-02-16,0.0,12.0,15.0,16.0,13.0,14.0,0.0,8.0,8.0,0.0,9.641255605381165,0
2020-02-17,16.0,11.0,20.0,35.0,36.0,38.0,13.0,23.0,20.0,27.0,26.79372197309417,0
2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,1.4573991031390134,0
2020-02-19,16.0,6.0,20.0,14.0,12.0,6.0,13.0,15.0,14.0,7.0,13.789237668161434,0
2020-02-20,10.0,11.0,6.0,7.0,12.0,0.0,6.0,15.0,13.0,0.0,8.968609865470851,0
2020-02-21,11.0,6.0,0.0,8.0,6.0,20.0,14.0,8.0,0.0,15.0,9.865470852017939,0
2020-02-22,7.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,9.0,0.0,3.5874439461883405,0
2020-02-23,6.0,7.0,8.0,0.0,7.0,16.0,15.0,9.0,0.0,8.0,8.52017937219731,0
2020-02-24,27.0,11.0,20.0,35.0,24.0,26.0,19.0,23.0,20.0,14.0,24.551569506726455,0
2020-02-25,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,2.1300448430493275,0
2020-02-26,24.0,15.0,37.0,40.0,17.0,18.0,41.0,14.0,19.0,13.0,26.681614349775785,0
2020-02-27,19.0,10.0,18.0,7.0,6.0,6.0,6.0,14.0,6.0,13.0,11.771300448430493,0
2020-02-28,16.0,11.0,7.0,21.0,18.0,19.0,19.0,0.0,27.0,21.0,17.82511210762332,0
2020-02-29,18.0,0.0,7.0,0.0,7.0,7.0,0.0,0.0,8.0,8.0,6.165919282511211,0
2020-03-01,17.0,6.0,0.0,7.0,0.0,14.0,13.0,24.0,14.0,22.0,13.11659192825112,0
2020-03-02,9.0,10.0,6.0,6.0,5.0,11.0,17.0,20.0,0.0,0.0,9.417040358744394,0
2020-03-03,5.0,15.0,24.0,13.0,22.0,6.0,23.0,21.0,6.0,6.0,15.807174887892376,0
2020-03-04,10.0,15.0,25.0,33.0,28.0,24.0,6.0,28.0,19.0,19.0,23.206278026905828,0
2020-03-05,20.0,21.0,38.0,27.0,23.0,12.0,18.0,22.0,6.0,26.0,23.878923766816143,0
2020-03-06,16.0,22.0,33.0,14.0,6.0,0.0,6.0,15.0,20.0,14.0,16.367713004484305,0
2020-03-07,6.0,0.0,30.0,0.0,7.0,14.0,14.0,17.0,0.0,8.0,10.762331838565022,0
2020-03-08,6.0,6.0,7.0,8.0,6.0,21.0,14.0,25.0,22.0,0.0,12.89237668161435,0
2020-03-09,5.0,25.0,18.0,20.0,22.0,18.0,12.0,41.0,31.0,19.0,23.654708520179373,0
2020-03-10,15.0,36.0,19.0,20.0,28.0,30.0,35.0,57.0,52.0,65.0,40.02242152466368,0
