date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06,batch_id
2020-01-01,22.0,15.0,15.0,12.0,20.0,17.0,12.0,15.0,13.0,13.0,15.602836879432624,0
2020-01-02,15.0,12.0,13.0,13.0,15.0,12.0,14.0,12.0,14.0,14.0,13.576494427558258,0
2020-01-03,14.0,18.0,19.0,17.0,18.0,14.0,16.0,15.0,16.0,14.0,16.312056737588655,0
2020-01-04,15.0,16.0,18.0,15.0,15.0,18.0,11.0,17.0,16.0,15.0,15.80547112462006,0
2020-01-05,17.0,17.0,24.0,22.0,23.0,20.0,19.0,17.0,23.0,19.0,20.36474164133739,0
2020-01-06,18.0,15.0,20.0,22.0,14.0,20.0,19.0,20.0,22.0,22.0,19.45288753799392,0
2020-01-07,18.0,20.0,20.0,17.0,19.0,19.0,16.0,20.0,22.0,20.0,19.351570415400204,0
2020-01-08,15.0,13.0,15.0,13.0,16.0,14.0,11.0,12.0,13.0,16.0,13.98176291793313,0
2020-01-09,20.0,12.0,17.0,20.0,17.0,19.0,20.0,18.0,21.0,17.0,18.338399189463022,0
2020-01-10,13.0,10.0,20.0,12.0,12.0,15.0,10.0,12.0,14.0,13.0,13.272543059777101,0
2020-01-11,13.0,11.0,13.0,10.0,10.0,14.0,10.0,18.0,13.0,12.0,12.563323201621074,0
2020-01-12,15.0,16.0,14.0,19.0,22.0,18.0,12.0,17.0,20.0,19.0,17.426545086119553,0
2020-01-13,18.0,13.0,20.0,16.0,15.0,18.0,17.0,12.0,14.0,18.0,16.312056737588655,0
2020-01-14,19.0,16.0,21.0,19.0,20.0,16.0,14.0,12.0,16.0,23.0,17.83181357649443,0
2020-01-15,14.0,13.0,14.0,19.0,14.0,18.0,18.0,14.0,19.0,15.0,16.008105369807495,0
2020-01-16,20.0,15.0,21.0,19.0,20.0,13.0,17.0,19.0,17.0,20.0,18.338399189463022,0
2020-01-17,17.0,14.0,16.0,13.0,14.0,16.0,17.0,13.0,17.0,15.0,15.400202634245186,0
