date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc,batch_id
2020-03-05,25.0,29.0,26.0,27.0,30.0,27.0,32.0,21.0,22.0,25.0,26.4,0
2020-03-06,24.0,23.0,25.0,29.0,26.0,24.0,30.0,18.0,21.0,20.0,24.0,0
2020-03-07,18.0,22.0,18.0,17.0,19.0,16.0,28.0,20.0,17.0,19.0,19.4,0
2020-03-08,26.0,33.0,33.0,28.0,30.0,35.0,37.0,26.0,31.0,30.0,30.9,0
2020-03-09,42.0,42.0,41.0,37.0,44.0,42.0,45.0,35.0,46.0,46.0,42.0,0
2020-03-10,39.0,44.0,35.0,48.0,48.0,41.0,51.0,38.0,47.0,44.0,43.5,0
2020-03-11,43.0,48.0,50.0,54.0,52.0,45.0,64.0,35.0,50.0,55.0,49.6,0
2020-03-12,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0
2020-03-13,83.0,96.0,93.0,85.0,98.0,86.0,100.0,84.0,97.0,81.0,90.3,0
2020-03-14,61.0,69.0,71.0,69.0,59.0,72.0,81.0,63.0,65.0,63.0,67.3,0
2020-03-15,51.0,57.0,56.0,63.0,59.0,46.0,67.0,54.0,57.0,58.0,56.8,0
2020-03-16,51.0,58.0,54.0,62.0,64.0,51.0,72.0,61.0,58.0,60.0,59.1,0
2020-03-17,52.0,45.0,48.0,55.0,54.0,52.0,57.0,49.0,51.0,53.0,51.6,0
2020-03-18,35.0,34.0,38.0,44.0,43.0,39.0,39.0,37.0,39.0,33.0,38.1,0
2020-03-19,36.0,37.0,36.0,32.0,39.0,38.0,43.0,33.0,36.0,37.0,36.7,0
2020-03-20,31.0,27.0,29.0,27.0,31.0,28.0,37.0,26.0,27.0,29.0,29.2,0
2020-03-21,38.0,38.0,44.0,51.0,50.0,46.0,56.0,42.0,40.0,44.0,44.9,0
2020-03-22,30.0,40.0,35.0,40.0,32.0,33.0,43.0,26.0,31.0,31.0,34.1,0
2020-03-23,29.0,32.0,29.0,34.0,28.0,29.0,32.0,28.0,31.0,33.0,30.5,0
2020-03-24,28.0,31.0,33.0,33.0,30.0,28.0,39.0,26.0,30.0,30.0,30.8,0
2020-03-25,33.0,32.0,27.0,34.0,33.0,35.0,37.0,32.0,36.0,34.0,33.3,0
2020-03-26,26.0,25.0,22.0,26.0,26.0,27.0,33.0,26.0,26.0,28.0,26.5,0
2020-03-27,25.0,27.0,27.0,33.0,34.0,27.0,24.0,27.0,32.0,23.0,27.9,0
2020-03-28,25.0,30.0,28.0,31.0,28.0,31.0,31.0,34.0,30.0,31.0,29.9,0
2020-03-29,25.0,23.0,23.0,28.0,23.0,24.0,21.0,22.0,18.0,32.0,23.9,0
2020-03-30,21.0,18.0,24.0,26.0,25.0,23.0,26.0,22.0,20.0,19.0,22.4,0
2020-03-31,19.0,16.0,22.0,24.0,27.0,18.0,24.0,20.0,24.0,21.0,21.5,0
2020-04-01,16.0,19.0,15.0,20.0,18.0,14.0,18.0,15.0,16.0,17.0,16.8,0
2020-04-02,18.0,16.0,20.0,21.0,17.0,18.0,20.0,17.0,17.0,15.0,17.9,0
2020-04-03,18.0,23.0,16.0,24.0,19.0,20.0,21.0,14.0,20.0,22.0,19.7,0
2020-04-04,16.0,26.0,20.0,19.0,24.0,17.0,20.0,21.0,27.0,21.0,21.1,0
2020-04-05,14.0,16.0,16.0,20.0,18.0,15.0,18.0,17.0,19.0,15.0,16.8,0
2020-04-06,18.0,17.0,17.0,26.0,21.0,17.0,22.0,14.0,15.0,16.0,18.3,0
2020-04-07,12.0,18.0,11.0,15.0,19.0,16.0,19.0,17.0,16.0,12.0,15.5,0
2020-04-08,13.0,12.0,14.0,12.0,15.0,7.0,17.0,13.0,11.0,16.0,13.0,0
2020-04-09,8.0,12.0,11.0,9.0,12.0,11.0,13.0,7.0,10.0,11.0,10.4,0
2020-04-10,9.0,14.0,12.0,8.0,16.0,14.0,13.0,13.0,11.0,12.0,12.2,0
2020-04-11,11.0,14.0,14.0,10.0,12.0,12.0,9.0,13.0,13.0,9.0,11.7,0
2020-04-12,12.0,14.0,13.0,13.0,11.0,14.0,14.0,10.0,12.0,12.0,12.5,0
2020-04-13,9.0,11.0,14.0,13.0,17.0,9.0,14.0,10.0,11.0,8.0,11.6,0
2020-04-14,11.0,10.0,13.0,15.0,13.0,10.0,13.0,10.0,13.0,12.0,12.0,0
2020-04-15,8.0,13.0,9.0,10.0,8.0,8.0,13.0,8.0,12.0,8.0,9.7,0
2020-04-16,5.0,10.0,6.0,12.0,12.0,10.0,13.0,9.0,13.0,9.0,9.9,0
2020-04-17,9.0,13.0,13.0,11.0,10.0,9.0,9.0,11.0,11.0,7.0,10.3,0
2020-04-18,9.0,10.0,11.0,12.0,8.0,10.0,7.0,6.0,8.0,10.0,9.1,0
2020-04-19,9.0,11.0,10.0,12.0,16.0,11.0,14.0,15.0,11.0,12.0,12.1,0
2020-04-20,11.0,12.0,11.0,12.0,15.0,13.0,19.0,14.0,12.0,16.0,13.5,0
2020-04-21,10.0,10.0,11.0,8.0,9.0,5.0,7.0,10.0,9.0,7.0,8.6,0
2020-04-22,8.0,8.0,11.0,7.0,17.0,11.0,14.0,7.0,8.0,8.0,9.9,0
2020-04-23,8.0,12.0,10.0,9.0,10.0,11.0,12.0,8.0,14.0,9.0,10.3,0
2020-04-24,8.0,9.0,6.0,11.0,9.0,7.0,6.0,8.0,8.0,7.0,7.9,0
2020-04-25,5.0,7.0,7.0,6.0,8.0,6.0,11.0,9.0,8.0,11.0,7.8,0
2020-04-26,7.0,7.0,10.0,8.0,11.0,6.0,8.0,9.0,9.0,8.0,8.3,0
2020-04-27,4.0,7.0,7.0,9.0,10.0,8.0,5.0,5.0,7.0,8.0,7.0,0
2020-04-28,6.0,6.0,9.0,8.0,10.0,7.0,9.0,5.0,9.0,6.0,7.5,0
2020-04-29,6.0,8.0,5.0,7.0,4.0,6.0,6.0,6.0,7.0,9.0,6.4,0
2020-04-30,5.0,5.0,6.0,7.0,9.0,4.0,5.0,3.0,6.0,4.0,5.4,0
2020-05-01,7.0,9.0,7.0,6.0,13.0,6.0,12.0,7.0,8.0,11.0,8.6,0
2020-05-02,3.0,3.0,4.0,6.0,7.0,5.0,7.0,5.0,4.0,4.0,4.8,0
2020-05-03,5.0,7.0,7.0,9.0,4.0,6.0,8.0,9.0,6.0,4.0,6.5,0
2020-05-04,10.0,10.0,8.0,8.0,6.0,9.0,13.0,8.0,9.0,11.0,9.2,0
2020-05-05,6.0,6.0,6.0,9.0,6.0,7.0,8.0,5.0,6.0,5.0,6.4,0
2020-05-06,6.0,6.0,6.0,4.0,7.0,5.0,6.0,4.0,5.0,7.0,5.6,0
2020-05-07,7.0,6.0,4.0,10.0,8.0,9.0,9.0,7.0,7.0,5.0,7.2,0
2020-05-08,3.0,4.0,5.0,3.0,6.0,5.0,4.0,3.0,7.0,5.0,4.5,0
2020-05-09,5.0,9.0,9.0,8.0,7.0,8.0,5.0,7.0,7.0,7.0,7.2,0
2020-05-10,5.0,4.0,7.0,8.0,7.0,7.0,8.0,6.0,6.0,5.0,6.3,0
2020-05-11,4.0,9.0,5.0,6.0,5.0,5.0,8.0,7.0,9.0,6.0,6.4,0
2020-05-12,6.0,5.0,6.0,5.0,7.0,4.0,8.0,6.0,4.0,5.0,5.6,0
2020-05-13,8.0,7.0,9.0,6.0,7.0,6.0,5.0,6.0,6.0,6.0,6.6,0
2020-05-14,6.0,6.0,6.0,6.0,5.0,5.0,7.0,6.0,5.0,5.0,5.7,0
2020-05-15,6.0,8.0,6.0,7.0,10.0,5.0,7.0,4.0,5.0,6.0,6.4,0
2020-05-16,6.0,5.0,6.0,5.0,6.0,6.0,6.0,2.0,4.0,9.0,5.5,0
2020-05-17,7.0,4.0,9.0,5.0,8.0,7.0,8.0,3.0,5.0,8.0,6.4,0
2020-05-18,5.0,6.0,6.0,5.0,5.0,4.0,6.0,6.0,5.0,6.0,5.4,0
2020-05-19,7.0,7.0,4.0,7.0,6.0,4.0,6.0,5.0,5.0,4.0,5.5,0
2020-05-20,7.0,6.0,5.0,6.0,5.0,6.0,6.0,3.0,5.0,3.0,5.2,0
2020-05-21,4.0,2.0,6.0,4.0,4.0,5.0,3.0,3.0,5.0,3.0,3.9,0
2020-05-22,4.0,4.0,3.0,5.0,4.0,3.0,4.0,5.0,2.0,3.0,3.7,0
2020-05-23,4.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,3.0,2.2,0
2020-05-24,8.0,9.0,8.0,9.0,9.0,6.0,7.0,5.0,9.0,5.0,7.5,0
2020-05-25,4.0,4.0,4.0,5.0,2.0,4.0,3.0,2.0,3.0,4.0,3.5,0
2020-05-26,6.0,6.0,5.0,6.0,6.0,7.0,6.0,5.0,3.0,7.0,5.7,0
2020-05-27,2.0,5.0,4.0,4.0,3.0,4.0,3.0,5.0,5.0,4.0,3.9,0
2020-05-28,3.0,2.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,2.0,3.2,0
2020-05-29,4.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,2.8,0
2020-05-30,5.0,4.0,4.0,3.0,3.0,5.0,6.0,7.0,5.0,8.0,5.0,0
2020-05-31,3.0,6.0,7.0,6.0,3.0,3.0,3.0,5.0,5.0,2.0,4.3,0
2020-06-01,4.0,3.0,5.0,6.0,7.0,6.0,6.0,5.0,5.0,3.0,5.0,0
2020-06-02,5.0,8.0,7.0,7.0,7.0,4.0,6.0,4.0,7.0,5.0,6.0,0
2020-06-03,3.0,4.0,2.0,3.0,5.0,5.0,6.0,5.0,5.0,6.0,4.4,0
2020-06-04,4.0,4.0,5.0,3.0,4.0,6.0,6.0,2.0,6.0,4.0,4.4,0
2020-06-05,3.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,2.0,3.0,3.5,0
2020-06-06,3.0,2.0,2.0,5.0,4.0,3.0,1.0,5.0,4.0,5.0,3.4,0
2020-06-07,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0
2020-06-08,6.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,3.0,4.3,0
2020-06-09,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,4.0,3.0,2.1,0
2020-06-10,2.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0,3.0,3.3,0
2020-06-11,1.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,1.8,0
2020-06-12,4.0,5.0,3.0,5.0,5.0,3.0,4.0,2.0,4.0,3.0,3.8,0
2020-06-13,3.0,2.0,3.0,1.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,0
2020-06-14,4.0,5.0,4.0,3.0,3.0,5.0,6.0,2.0,4.0,3.0,3.9,0
2020-06-15,5.0,3.0,3.0,2.0,4.0,3.0,5.0,4.0,6.0,3.0,3.8,0
2020-06-16,4.0,4.0,2.0,4.0,2.0,5.0,2.0,4.0,5.0,3.0,3.5,0
2020-06-17,2.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,4.0,1.0,2.4,0
2020-06-18,4.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,2.6,0
2020-06-19,3.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,3.0,2.3,0
2020-06-20,2.0,1.0,1.0,2.0,2.0,3.0,6.0,3.0,2.0,3.0,2.5,0
2020-06-21,6.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,6.0,4.0,0
2020-06-22,2.0,2.0,4.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,2.6,0
2020-06-23,3.0,1.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,2.8,0
2020-06-24,4.0,4.0,4.0,5.0,4.0,3.0,5.0,2.0,3.0,5.0,3.9,0
2020-06-25,5.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,3.5,0
2020-06-26,3.0,5.0,4.0,2.0,5.0,1.0,7.0,4.0,3.0,3.0,3.7,0
2020-06-27,1.0,2.0,1.0,3.0,5.0,2.0,3.0,2.0,3.0,3.0,2.5,0
2020-06-28,0.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,0.0,2.0,1.5,0
2020-06-29,2.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,2.3,0
2020-06-30,8.0,7.0,7.0,8.0,6.0,8.0,7.0,8.0,9.0,4.0,7.2,0
2020-07-01,5.0,3.0,4.0,4.0,4.0,3.0,5.0,7.0,5.0,4.0,4.4,0
2020-07-02,5.0,3.0,4.0,5.0,6.0,3.0,5.0,1.0,4.0,5.0,4.1,0
2020-07-03,3.0,8.0,5.0,8.0,5.0,5.0,6.0,4.0,2.0,4.0,5.0,0
2020-07-04,1.0,3.0,5.0,7.0,5.0,4.0,3.0,3.0,2.0,4.0,3.7,0
2020-07-05,1.0,5.0,2.0,6.0,3.0,4.0,4.0,3.0,2.0,1.0,3.1,0
2020-07-06,3.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0,0
2020-07-07,2.0,4.0,5.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0,0
2020-07-08,3.0,3.0,5.0,3.0,6.0,3.0,5.0,4.0,3.0,2.0,3.7,0
2020-07-09,1.0,4.0,3.0,3.0,5.0,1.0,4.0,3.0,3.0,2.0,2.9,0
2020-07-10,6.0,7.0,4.0,7.0,7.0,8.0,8.0,5.0,6.0,6.0,6.4,0
2020-07-11,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.4,0
2020-07-12,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.9,0
2020-07-13,1.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,1.9,0
2020-07-14,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,2.7,0
2020-07-15,2.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,2.0,1.5,0
2020-07-16,2.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,4.0,4.0,2.9,0
2020-07-17,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,1.4,0
2020-07-18,5.0,3.0,2.0,4.0,4.0,1.0,2.0,3.0,3.0,1.0,2.8,0
2020-07-19,2.0,3.0,3.0,1.0,4.0,4.0,1.0,3.0,2.0,3.0,2.6,0
2020-07-20,3.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,2.0,1.0,2.5,0
2020-07-21,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,0
2020-07-22,2.0,2.0,3.0,3.0,3.0,3.0,1.0,5.0,3.0,4.0,2.9,0
2020-07-23,1.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,1.0,1.0,1.9,0
2020-07-24,3.0,2.0,2.0,2.0,4.0,1.0,4.0,3.0,2.0,1.0,2.4,0
2020-07-25,2.0,2.0,2.0,3.0,1.0,2.0,4.0,4.0,3.0,3.0,2.6,0
2020-07-26,3.0,1.0,3.0,2.0,2.0,2.0,6.0,3.0,3.0,3.0,2.8,0
2020-07-27,3.0,5.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.7,0
2020-07-28,2.0,2.0,4.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,2.3,0
2020-07-29,2.0,2.0,5.0,2.0,3.0,2.0,1.0,1.0,2.0,5.0,2.5,0
2020-07-30,4.0,4.0,6.0,4.0,6.0,3.0,6.0,5.0,3.0,3.0,4.4,0
2020-07-31,1.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,1.9,0
2020-08-01,2.0,5.0,4.0,3.0,3.0,4.0,7.0,3.0,3.0,3.0,3.7,0
2020-08-02,2.0,3.0,2.0,3.0,4.0,2.0,5.0,2.0,4.0,4.0,3.1,0
2020-08-03,4.0,4.0,3.0,5.0,5.0,3.0,6.0,6.0,3.0,3.0,4.2,0
2020-08-04,2.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,5.0,4.0,3.4,0
2020-08-05,2.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,5.0,3.4,0
2020-08-06,5.0,5.0,4.0,5.0,4.0,2.0,4.0,6.0,3.0,2.0,4.0,0
2020-08-07,4.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,0
2020-08-08,1.0,1.0,2.0,1.0,3.0,4.0,4.0,2.0,3.0,3.0,2.4,0
2020-08-09,5.0,4.0,3.0,4.0,2.0,5.0,4.0,3.0,4.0,3.0,3.7,0
2020-08-10,4.0,2.0,5.0,3.0,2.0,5.0,4.0,6.0,6.0,4.0,4.1,0
2020-08-11,4.0,5.0,7.0,5.0,6.0,5.0,8.0,2.0,6.0,5.0,5.3,0
2020-08-12,3.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,2.9,0
2020-08-13,5.0,5.0,5.0,6.0,6.0,5.0,3.0,5.0,5.0,3.0,4.8,0
2020-08-14,5.0,7.0,7.0,6.0,5.0,6.0,8.0,4.0,7.0,9.0,6.4,0
2020-08-15,2.0,5.0,6.0,5.0,5.0,5.0,6.0,2.0,5.0,5.0,4.6,0
2020-08-16,4.0,2.0,4.0,5.0,4.0,3.0,4.0,2.0,4.0,3.0,3.5,0
2020-08-17,6.0,5.0,6.0,5.0,3.0,4.0,2.0,5.0,5.0,4.0,4.5,0
2020-08-18,3.0,3.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.1,0
2020-08-19,3.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,2.9,0
2020-08-20,4.0,3.0,6.0,4.0,5.0,5.0,3.0,4.0,4.0,7.0,4.5,0
2020-08-21,4.0,3.0,4.0,7.0,5.0,3.0,5.0,4.0,4.0,4.0,4.3,0
2020-08-22,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.4,0
2020-08-23,4.0,5.0,6.0,4.0,5.0,1.0,3.0,4.0,2.0,2.0,3.6,0
2020-08-24,2.0,3.0,3.0,5.0,3.0,3.0,4.0,2.0,3.0,3.0,3.1,0
2020-08-25,4.0,5.0,3.0,3.0,2.0,4.0,4.0,4.0,5.0,4.0,3.8,0
2020-08-26,4.0,3.0,4.0,3.0,3.0,3.0,5.0,2.0,2.0,3.0,3.2,0
2020-08-27,3.0,3.0,3.0,5.0,3.0,2.0,4.0,3.0,3.0,5.0,3.4,0
2020-08-28,3.0,3.0,3.0,2.0,3.0,2.0,5.0,4.0,4.0,1.0,3.0,0
2020-08-29,0.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0,2.0,1.5,0
2020-08-30,3.0,2.0,1.0,4.0,1.0,5.0,5.0,2.0,3.0,3.0,2.9,0
2020-08-31,3.0,3.0,5.0,2.0,3.0,4.0,5.0,3.0,7.0,2.0,3.7,0
2020-09-01,2.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,2.9,0
2020-09-02,3.0,2.0,3.0,6.0,4.0,3.0,2.0,3.0,2.0,4.0,3.2,0
2020-09-03,1.0,2.0,2.0,3.0,2.0,0.0,4.0,2.0,1.0,1.0,1.8,0
2020-09-04,4.0,4.0,3.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,2.8,0
2020-09-05,2.0,2.0,4.0,2.0,2.0,3.0,1.0,2.0,1.0,4.0,2.3,0
2020-09-06,3.0,2.0,5.0,2.0,3.0,2.0,3.0,3.0,0.0,2.0,2.5,0
2020-09-07,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,2.5,0
2020-09-08,3.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,3.1,0
2020-09-09,2.0,4.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,2.5,0
2020-09-10,3.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.5,0
2020-09-11,2.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,2.2,0
2020-09-12,1.0,2.0,2.0,4.0,2.0,2.0,5.0,1.0,3.0,1.0,2.3,0
2020-09-13,2.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.9,0
2020-09-14,3.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.4,0
2020-09-15,2.0,2.0,3.0,2.0,4.0,1.0,2.0,4.0,3.0,2.0,2.5,0
