date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0,batch_id
2020-01-01,10.0,26.0,6.0,42.0,30.0,37.0,26.0,6.0,37.0,30.0,28.37684449489217,0.0
2020-01-02,32.0,41.0,49.0,52.0,39.0,37.0,44.0,43.0,40.0,47.0,48.12712826333712,0.0
2020-01-03,18.0,31.0,27.0,36.0,26.0,47.0,50.0,23.0,18.0,26.0,34.27922814982974,0.0
2020-01-04,39.0,15.0,53.0,17.0,33.0,46.0,54.0,36.0,25.0,51.0,41.88422247446084,0.0
2020-01-05,39.0,49.0,23.0,56.0,42.0,28.0,72.0,36.0,53.0,44.0,50.17026106696935,0.0
2020-01-06,24.0,29.0,35.0,16.0,23.0,39.0,36.0,40.0,34.0,39.0,35.754824063564136,0.0
2020-01-07,61.0,39.0,68.0,65.0,33.0,45.0,37.0,46.0,47.0,54.0,56.1861520998865,0.0
2020-01-08,47.0,17.0,41.0,39.0,33.0,20.0,42.0,18.0,30.0,34.0,36.43586833144155,0.0
2020-01-09,40.0,40.0,32.0,26.0,34.0,41.0,55.0,42.0,31.0,46.0,43.92735527809308,0.0
2020-01-10,27.0,9.0,22.0,20.0,21.0,21.0,16.0,10.0,13.0,21.0,20.431328036322363,0.0
2020-01-11,10.0,15.0,36.0,29.0,19.0,35.0,31.0,21.0,15.0,34.0,27.809307604994327,0.0
2020-01-12,14.0,0.0,29.0,17.0,9.0,11.0,18.0,25.0,14.0,11.0,16.799091940976165,0.0
2020-01-13,16.0,48.0,29.0,23.0,38.0,38.0,54.0,34.0,44.0,46.0,41.997729852440415,0.0
2020-01-14,35.0,35.0,28.0,36.0,41.0,27.0,29.0,33.0,39.0,32.0,38.02497162315551,0.0
2020-01-15,26.0,30.0,31.0,39.0,24.0,15.0,21.0,32.0,39.0,30.0,32.576617480136214,0.0
2020-01-16,31.0,27.0,42.0,25.0,30.0,62.0,49.0,23.0,44.0,25.0,40.63564131668558,0.0
2020-01-17,18.0,36.0,32.0,36.0,21.0,16.0,39.0,28.0,13.0,41.0,31.78206583427923,0.0
2020-01-18,29.0,30.0,47.0,23.0,42.0,40.0,30.0,36.0,25.0,45.0,39.38706015891034,0.0
2020-01-19,29.0,35.0,41.0,45.0,56.0,28.0,37.0,63.0,49.0,56.0,49.82973893303065,0.0
2020-01-20,43.0,30.0,72.0,44.0,29.0,55.0,42.0,36.0,39.0,39.0,48.694665153234965,0.0
2020-01-21,35.0,31.0,41.0,50.0,37.0,35.0,70.0,36.0,22.0,20.0,42.7922814982974,0.0
2020-01-22,40.0,13.0,26.0,25.0,33.0,26.0,16.0,56.0,44.0,45.0,36.77639046538025,0.0
2020-01-23,26.0,22.0,37.0,30.0,42.0,25.0,59.0,23.0,26.0,30.0,36.32236095346197,0.0
2020-01-24,18.0,26.0,16.0,15.0,21.0,10.0,11.0,28.0,13.0,30.0,21.339387060158916,0.0
2020-01-25,30.0,15.0,18.0,40.0,28.0,34.0,49.0,52.0,30.0,29.0,36.88989784335982,0.0
2020-01-26,24.0,44.0,58.0,22.0,28.0,50.0,48.0,25.0,68.0,39.0,46.08399545970489,0.0
2020-01-27,46.0,46.0,55.0,43.0,56.0,39.0,73.0,57.0,51.0,48.0,58.3427922814983,0.0
2020-01-28,30.0,48.0,47.0,35.0,41.0,41.0,48.0,41.0,39.0,55.0,48.240635641316686,0.0
2020-01-29,31.0,48.0,74.0,66.0,51.0,51.0,70.0,37.0,48.0,66.0,61.52099886492623,0.0
2020-01-30,53.0,44.0,47.0,46.0,42.0,36.0,65.0,18.0,49.0,61.0,52.32690124858116,0.0
2020-01-31,40.0,40.0,53.0,46.0,43.0,52.0,49.0,33.0,44.0,51.0,51.19182746878548,0.0
2020-02-01,39.0,29.0,41.0,40.0,32.0,51.0,36.0,41.0,24.0,45.0,42.90578887627696,0.0
2020-02-02,34.0,39.0,75.0,78.0,51.0,51.0,66.0,31.0,38.0,78.0,61.407491486946654,0.0
2020-02-03,40.0,33.0,58.0,61.0,31.0,42.0,35.0,55.0,37.0,37.0,48.694665153234965,0.0
2020-02-04,26.0,49.0,58.0,60.0,55.0,41.0,49.0,51.0,31.0,45.0,52.78093076049944,0.0
2020-02-05,26.0,49.0,37.0,46.0,29.0,57.0,32.0,14.0,27.0,20.0,38.25198637911465,0.0
2020-02-06,40.0,18.0,48.0,36.0,25.0,52.0,28.0,33.0,27.0,41.0,39.500567536889896,0.0
2020-02-07,54.0,23.0,49.0,37.0,48.0,53.0,28.0,53.0,50.0,52.0,50.7377979568672,0.0
2020-02-08,35.0,49.0,65.0,68.0,43.0,64.0,37.0,47.0,35.0,46.0,55.50510783200908,0.0
2020-02-09,58.0,48.0,75.0,73.0,55.0,63.0,60.0,51.0,53.0,39.0,65.26674233825199,0.0
2020-02-10,46.0,43.0,65.0,53.0,47.0,49.0,67.0,79.0,50.0,63.0,63.7911464245176,0.0
2020-02-11,60.0,56.0,57.0,59.0,49.0,60.0,64.0,59.0,43.0,84.0,67.08286038592509,0.0
2020-02-12,26.0,48.0,62.0,50.0,58.0,30.0,65.0,23.0,48.0,35.0,50.51078320090807,0.0
2020-02-13,72.0,68.0,80.0,83.0,52.0,68.0,89.0,52.0,59.0,57.0,77.1850170261067,0.0
2020-02-14,32.0,27.0,38.0,32.0,30.0,32.0,34.0,34.0,23.0,32.0,35.64131668558456,0.0
2020-02-15,64.0,70.0,76.0,63.0,70.0,57.0,91.0,58.0,40.0,51.0,72.64472190692395,0.0
2020-02-16,38.0,19.0,63.0,55.0,41.0,17.0,24.0,40.0,33.0,33.0,41.203178206583424,0.0
2020-02-17,35.0,57.0,73.0,30.0,58.0,51.0,32.0,59.0,62.0,80.0,60.95346197502838,0.0
2020-02-18,62.0,45.0,84.0,45.0,59.0,72.0,87.0,65.0,44.0,50.0,69.5800227014756,0.0
2020-02-19,35.0,31.0,58.0,82.0,59.0,68.0,83.0,75.0,53.0,56.0,68.1044267877412,0.0
2020-02-20,59.0,63.0,54.0,41.0,43.0,69.0,55.0,42.0,49.0,41.0,58.56980703745744,0.0
2020-02-21,58.0,45.0,59.0,41.0,38.0,52.0,60.0,38.0,40.0,62.0,55.95913734392736,0.0
2020-02-22,52.0,53.0,73.0,60.0,73.0,44.0,70.0,45.0,48.0,76.0,67.4233825198638,0.0
2020-02-23,40.0,39.0,47.0,51.0,47.0,51.0,55.0,41.0,64.0,34.0,53.23496027241771,0.0
2020-02-24,47.0,48.0,41.0,39.0,45.0,45.0,79.0,63.0,52.0,54.0,58.22928490351873,0.0
2020-02-25,44.0,48.0,63.0,30.0,37.0,46.0,59.0,51.0,31.0,65.0,53.802497162315554,0.0
2020-02-26,39.0,21.0,20.0,45.0,41.0,35.0,43.0,54.0,39.0,49.0,43.81384790011351,0.0
2020-02-27,31.0,53.0,69.0,56.0,42.0,51.0,60.0,51.0,40.0,61.0,58.3427922814983,0.0
2020-02-28,49.0,54.0,53.0,51.0,60.0,62.0,56.0,47.0,54.0,47.0,60.4994324631101,0.0
2020-02-29,49.0,40.0,53.0,69.0,47.0,52.0,61.0,47.0,64.0,85.0,64.35868331441544,0.0
2020-03-01,47.0,53.0,40.0,44.0,41.0,33.0,65.0,30.0,43.0,83.0,54.3700340522134,0.0
2020-03-02,34.0,47.0,46.0,35.0,57.0,40.0,32.0,27.0,13.0,54.0,43.70034052213394,0.0
2020-03-03,60.0,47.0,67.0,39.0,37.0,50.0,59.0,27.0,22.0,30.0,49.71623155505108,0.0
2020-03-04,17.0,30.0,26.0,44.0,16.0,30.0,52.0,45.0,34.0,25.0,36.20885357548241,0.0
2020-03-05,31.0,35.0,37.0,45.0,29.0,20.0,48.0,32.0,49.0,25.0,39.84108967082861,0.0
2020-03-06,27.0,49.0,42.0,31.0,30.0,16.0,38.0,33.0,44.0,46.0,40.40862656072645,0.0
2020-03-07,34.0,49.0,53.0,51.0,24.0,58.0,62.0,41.0,40.0,45.0,51.87287173666289,0.0
2020-03-08,58.0,67.0,98.0,67.0,87.0,56.0,71.0,60.0,63.0,76.0,79.79568671963678,0.0
2020-03-09,71.0,50.0,69.0,68.0,55.0,63.0,70.0,48.0,50.0,52.0,67.65039727582294,0.0
2020-03-10,57.0,46.0,89.0,80.0,71.0,72.0,87.0,82.0,70.0,100.0,85.5845629965948,0.0
2020-03-11,72.0,68.0,100.0,72.0,52.0,69.0,78.0,66.0,55.0,72.0,79.90919409761636,0.0
2020-03-12,55.0,79.0,75.0,59.0,41.0,65.0,92.0,58.0,36.0,78.0,72.41770715096482,0.0
2020-03-13,65.0,62.0,44.0,71.0,47.0,48.0,92.0,52.0,46.0,62.0,66.85584562996596,0.0
2020-03-14,100.0,72.0,81.0,100.0,68.0,89.0,82.0,90.0,77.0,66.0,93.64358683314416,0.0
2020-03-15,68.0,100.0,81.0,89.0,100.0,70.0,95.0,100.0,100.0,78.0,100.0,0.0
2020-03-16,89.0,58.0,61.0,81.0,52.0,68.0,83.0,66.0,55.0,72.0,77.75255391600454,0.0
2020-03-17,80.0,84.0,96.0,70.0,57.0,88.0,100.0,68.0,64.0,92.0,90.69239500567538,0.0
2020-03-18,65.0,41.0,44.0,65.0,39.0,80.0,80.0,54.0,45.0,52.0,64.1316685584563,0.0
2020-03-19,41.0,66.0,88.0,90.0,54.0,67.0,66.0,65.0,33.0,56.0,71.05561861521,0.0
2020-03-20,28.0,41.0,49.0,37.0,38.0,52.0,45.0,42.0,16.0,33.0,43.24631101021566,0.0
2020-03-21,61.0,68.0,92.0,77.0,45.0,100.0,89.0,51.0,67.0,55.0,80.02270147559592,0.0
2020-03-22,52.0,81.0,95.0,54.0,54.0,66.0,64.0,65.0,57.0,81.0,75.93643586833146,0.0
2020-03-23,45.0,49.0,72.0,51.0,36.0,57.0,74.0,39.0,56.0,48.0,59.81838819523269,0.0
2020-03-24,48.0,48.0,38.0,37.0,46.0,51.0,29.0,42.0,24.0,32.0,44.83541430192963,0.0
2020-03-25,31.0,35.0,28.0,63.0,37.0,41.0,29.0,41.0,23.0,45.0,42.33825198637911,0.0
2020-03-26,32.0,32.0,34.0,42.0,27.0,37.0,40.0,25.0,52.0,46.0,41.65720771850171,0.0
2020-03-27,30.0,23.0,37.0,40.0,44.0,45.0,57.0,40.0,31.0,44.0,44.38138479001135,0.0
2020-03-28,50.0,41.0,49.0,32.0,44.0,48.0,34.0,29.0,23.0,42.0,44.494892167990926,0.0
2020-03-29,32.0,37.0,76.0,52.0,39.0,58.0,45.0,39.0,41.0,68.0,55.27809307604995,0.0
2020-03-30,31.0,31.0,37.0,26.0,18.0,36.0,37.0,32.0,30.0,35.0,35.527809307605,0.0
2020-03-31,23.0,34.0,27.0,22.0,25.0,26.0,32.0,32.0,15.0,30.0,30.19296254256527,0.0
2020-04-01,23.0,19.0,32.0,35.0,22.0,54.0,38.0,16.0,15.0,39.0,33.257661748013625,0.0
2020-04-02,23.0,16.0,19.0,26.0,11.0,23.0,19.0,16.0,15.0,18.0,21.112372304199777,0.0
2020-04-03,58.0,35.0,38.0,54.0,22.0,27.0,34.0,16.0,39.0,45.0,41.77071509648127,0.0
2020-04-04,27.0,37.0,27.0,42.0,26.0,27.0,40.0,43.0,41.0,26.0,38.138479001135074,0.0
2020-04-05,32.0,18.0,43.0,31.0,13.0,37.0,45.0,24.0,5.0,31.0,31.66855845629966,0.0
2020-04-06,19.0,23.0,18.0,13.0,18.0,9.0,19.0,20.0,30.0,30.0,22.587968217934165,0.0
2020-04-07,23.0,31.0,37.0,36.0,19.0,18.0,38.0,24.0,23.0,22.0,30.760499432463117,0.0
2020-04-08,24.0,48.0,66.0,36.0,37.0,46.0,29.0,50.0,12.0,63.0,46.651532349602725,0.0
2020-04-09,8.0,8.0,19.0,27.0,23.0,23.0,29.0,17.0,24.0,14.0,21.793416572077188,0.0
2020-04-10,14.0,23.0,32.0,32.0,26.0,47.0,28.0,14.0,27.0,42.0,32.349602724177075,0.0
2020-04-11,14.0,23.0,33.0,27.0,13.0,22.0,29.0,15.0,28.0,21.0,25.53916004540295,0.0
2020-04-12,30.0,17.0,46.0,39.0,12.0,25.0,42.0,13.0,25.0,15.0,29.965947786606133,0.0
2020-04-13,22.0,9.0,36.0,15.0,17.0,20.0,5.0,23.0,22.0,10.0,20.31782065834279,0.0
2020-04-14,22.0,22.0,35.0,30.0,14.0,34.0,27.0,19.0,15.0,26.0,27.69580022701476,0.0
2020-04-15,11.0,35.0,32.0,40.0,18.0,31.0,33.0,16.0,23.0,35.0,31.10102156640182,0.0
2020-04-16,31.0,23.0,32.0,22.0,15.0,44.0,52.0,24.0,23.0,9.0,31.214528944381385,0.0
2020-04-17,8.0,16.0,28.0,14.0,8.0,14.0,25.0,21.0,20.0,5.0,18.04767309875142,0.0
2020-04-18,18.0,9.0,16.0,26.0,17.0,5.0,6.0,5.0,9.0,5.0,13.166855845629966,0.0
2020-04-19,13.0,23.0,0.0,10.0,9.0,16.0,17.0,19.0,18.0,10.0,15.323496027241772,0.0
2020-04-20,8.0,27.0,28.0,35.0,15.0,22.0,28.0,8.0,15.0,18.0,23.15550510783201,0.0
2020-04-21,12.0,4.0,10.0,18.0,4.0,14.0,10.0,8.0,12.0,5.0,11.01021566401816,0.0
2020-04-22,24.0,28.0,24.0,18.0,19.0,23.0,24.0,21.0,4.0,23.0,23.609534619750285,0.0
2020-04-23,27.0,15.0,18.0,31.0,4.0,22.0,5.0,16.0,23.0,22.0,20.771850170261068,0.0
2020-04-24,20.0,12.0,14.0,9.0,11.0,14.0,29.0,12.0,16.0,14.0,17.13961407491487,0.0
2020-04-25,18.0,28.0,0.0,5.0,26.0,22.0,17.0,24.0,18.0,16.0,19.750283768444948,0.0
2020-04-26,13.0,18.0,27.0,26.0,0.0,26.0,33.0,14.0,22.0,20.0,22.587968217934165,0.0
2020-04-27,12.0,27.0,27.0,31.0,25.0,22.0,19.0,20.0,8.0,39.0,26.1066969353008,0.0
2020-04-28,11.0,11.0,18.0,22.0,7.0,18.0,19.0,8.0,11.0,22.0,16.685584562996596,0.0
2020-04-29,23.0,12.0,18.0,31.0,7.0,9.0,19.0,8.0,4.0,26.0,17.82065834279228,0.0
2020-04-30,4.0,16.0,0.0,5.0,7.0,14.0,19.0,21.0,16.0,18.0,13.62088535754824,0.0
2020-05-01,15.0,15.0,35.0,33.0,18.0,28.0,18.0,5.0,39.0,44.0,28.37684449489217,0.0
2020-05-02,9.0,9.0,11.0,41.0,17.0,5.0,28.0,9.0,9.0,15.0,17.366628830874006,0.0
2020-05-03,18.0,9.0,16.0,10.0,17.0,26.0,11.0,23.0,18.0,21.0,19.182746878547103,0.0
2020-05-04,19.0,15.0,22.0,30.0,14.0,17.0,32.0,16.0,22.0,22.0,23.72304199772985,0.0
2020-05-05,22.0,7.0,41.0,22.0,18.0,17.0,23.0,27.0,30.0,17.0,25.425652667423385,0.0
2020-05-06,15.0,23.0,37.0,22.0,11.0,27.0,33.0,21.0,16.0,18.0,25.312145289443816,0.0
2020-05-07,24.0,20.0,29.0,37.0,23.0,28.0,35.0,39.0,20.0,23.0,31.55505107832009,0.0
2020-05-08,12.0,16.0,34.0,14.0,31.0,28.0,15.0,30.0,12.0,37.0,25.993189557321227,0.0
2020-05-09,14.0,32.0,33.0,21.0,13.0,16.0,28.0,24.0,19.0,32.0,26.33371169125993,0.0
2020-05-10,23.0,18.0,11.0,21.0,9.0,21.0,28.0,9.0,5.0,16.0,18.27468785471056,0.0
2020-05-11,18.0,22.0,31.0,13.0,18.0,30.0,32.0,23.0,37.0,21.0,27.809307604994327,0.0
2020-05-12,8.0,11.0,28.0,18.0,7.0,13.0,14.0,8.0,19.0,13.0,15.777525539160049,0.0
2020-05-13,20.0,24.0,33.0,36.0,23.0,46.0,39.0,21.0,43.0,32.0,35.98183881952327,0.0
2020-05-14,12.0,16.0,10.0,19.0,12.0,19.0,20.0,0.0,12.0,14.0,15.209988649262202,0.0
2020-05-15,16.0,29.0,15.0,14.0,27.0,14.0,15.0,26.0,16.0,24.0,22.247446083995463,0.0
2020-05-16,13.0,9.0,26.0,5.0,4.0,21.0,22.0,19.0,13.0,10.0,16.11804767309875,0.0
2020-05-17,22.0,17.0,16.0,10.0,29.0,15.0,16.0,9.0,17.0,35.0,21.112372304199777,0.0
2020-05-18,20.0,24.0,19.0,41.0,11.0,9.0,20.0,21.0,28.0,9.0,22.928490351872878,0.0
2020-05-19,16.0,12.0,14.0,18.0,19.0,14.0,10.0,12.0,8.0,18.0,16.004540295119185,0.0
2020-05-20,20.0,8.0,24.0,14.0,8.0,19.0,15.0,17.0,8.0,19.0,17.25312145289444,0.0
2020-05-21,9.0,0.0,11.0,16.0,13.0,11.0,6.0,5.0,14.0,22.0,12.145289443813848,0.0
2020-05-22,32.0,23.0,27.0,31.0,17.0,16.0,33.0,19.0,27.0,36.0,29.625425652667424,0.0
2020-05-23,10.0,21.0,25.0,24.0,20.0,12.0,51.0,11.0,21.0,18.0,24.17707150964813,0.0
2020-05-24,14.0,33.0,17.0,21.0,13.0,22.0,17.0,25.0,5.0,16.0,20.771850170261068,0.0
2020-05-25,16.0,8.0,19.0,24.0,8.0,14.0,15.0,9.0,12.0,9.0,15.209988649262202,0.0
2020-05-26,21.0,9.0,15.0,30.0,12.0,35.0,11.0,4.0,17.0,10.0,18.615209988649266,0.0
2020-05-27,33.0,8.0,25.0,24.0,28.0,14.0,31.0,22.0,17.0,43.0,27.809307604994327,0.0
2020-05-28,4.0,13.0,10.0,10.0,4.0,5.0,5.0,13.0,13.0,5.0,9.307604994324633,0.0
2020-05-29,17.0,13.0,16.0,20.0,8.0,5.0,22.0,5.0,13.0,10.0,14.64245175936436,0.0
2020-05-30,46.0,15.0,49.0,29.0,39.0,42.0,32.0,16.0,36.0,35.0,38.47900113507378,0.0
2020-05-31,24.0,20.0,18.0,22.0,19.0,23.0,12.0,16.0,10.0,28.0,21.793416572077188,0.0
2020-06-01,9.0,21.0,10.0,5.0,12.0,15.0,16.0,27.0,9.0,5.0,14.64245175936436,0.0
2020-06-02,4.0,9.0,11.0,5.0,8.0,5.0,5.0,18.0,0.0,5.0,7.945516458569807,0.0
2020-06-03,21.0,17.0,45.0,29.0,20.0,44.0,26.0,18.0,13.0,38.0,30.760499432463117,0.0
2020-06-04,8.0,12.0,29.0,19.0,12.0,5.0,20.0,13.0,4.0,18.0,15.891032917139617,0.0
2020-06-05,20.0,4.0,20.0,28.0,19.0,24.0,15.0,17.0,12.0,14.0,19.636776390465386,0.0
2020-06-06,19.0,9.0,22.0,32.0,17.0,16.0,17.0,19.0,9.0,26.0,21.112372304199777,0.0
2020-06-07,14.0,19.0,17.0,16.0,14.0,16.0,17.0,20.0,5.0,22.0,18.161180476730987,0.0
2020-06-08,23.0,31.0,42.0,27.0,26.0,14.0,29.0,28.0,23.0,31.0,31.10102156640182,0.0
2020-06-09,12.0,21.0,24.0,28.0,12.0,14.0,10.0,21.0,8.0,19.0,19.182746878547103,0.0
2020-06-10,18.0,18.0,21.0,35.0,21.0,10.0,16.0,19.0,22.0,15.0,22.133938706015893,0.0
2020-06-11,22.0,40.0,16.0,20.0,13.0,15.0,33.0,23.0,5.0,15.0,22.928490351872878,0.0
2020-06-12,19.0,14.0,22.0,32.0,4.0,11.0,23.0,10.0,18.0,27.0,20.431328036322363,0.0
2020-06-13,11.0,27.0,13.0,12.0,10.0,6.0,13.0,6.0,11.0,25.0,15.209988649262202,0.0
2020-06-14,15.0,31.0,43.0,35.0,24.0,12.0,50.0,16.0,21.0,41.0,32.69012485811578,0.0
2020-06-15,4.0,21.0,15.0,19.0,12.0,5.0,16.0,22.0,13.0,15.0,16.11804767309875,0.0
2020-06-16,8.0,21.0,20.0,29.0,20.0,14.0,26.0,17.0,21.0,24.0,22.70147559591373,0.0
2020-06-17,18.0,35.0,16.0,25.0,13.0,10.0,33.0,23.0,22.0,30.0,25.53916004540295,0.0
2020-06-18,27.0,22.0,16.0,10.0,38.0,16.0,11.0,28.0,4.0,31.0,23.041997729852444,0.0
2020-06-19,11.0,12.0,0.0,13.0,11.0,7.0,14.0,18.0,12.0,7.0,11.918274687854712,0.0
2020-06-20,23.0,17.0,20.0,33.0,16.0,13.0,7.0,12.0,11.0,20.0,19.52326901248581,0.0
2020-06-21,36.0,37.0,6.0,30.0,5.0,18.0,19.0,22.0,21.0,18.0,24.06356413166856,0.0
2020-06-22,22.0,31.0,16.0,25.0,4.0,15.0,22.0,14.0,9.0,45.0,23.041997729852444,0.0
2020-06-23,13.0,22.0,26.0,30.0,21.0,30.0,33.0,19.0,18.0,30.0,27.46878547105562,0.0
2020-06-24,9.0,0.0,21.0,5.0,4.0,0.0,16.0,0.0,22.0,5.0,9.307604994324633,0.0
2020-06-25,18.0,13.0,27.0,10.0,30.0,15.0,11.0,28.0,9.0,25.0,21.112372304199777,0.0
2020-06-26,23.0,32.0,28.0,26.0,13.0,37.0,28.0,15.0,18.0,37.0,29.17139614074915,0.0
2020-06-27,10.0,25.0,30.0,23.0,24.0,17.0,31.0,16.0,15.0,12.0,23.041997729852444,0.0
2020-06-28,28.0,28.0,22.0,22.0,13.0,32.0,12.0,15.0,19.0,27.0,24.74460839954597,0.0
2020-06-29,8.0,25.0,15.0,24.0,12.0,39.0,15.0,30.0,12.0,9.0,21.45289443813848,0.0
2020-06-30,28.0,24.0,24.0,27.0,15.0,18.0,15.0,17.0,28.0,23.0,24.85811577752554,0.0
2020-07-01,16.0,16.0,19.0,9.0,15.0,24.0,10.0,17.0,12.0,19.0,17.82065834279228,0.0
2020-07-02,9.0,17.0,26.0,15.0,21.0,30.0,32.0,18.0,13.0,25.0,23.38251986379115,0.0
2020-07-03,18.0,4.0,21.0,20.0,17.0,15.0,11.0,14.0,9.0,10.0,15.777525539160049,0.0
2020-07-04,19.0,14.0,17.0,22.0,22.0,38.0,17.0,30.0,14.0,16.0,23.72304199772985,0.0
2020-07-05,19.0,9.0,22.0,16.0,9.0,22.0,17.0,5.0,14.0,5.0,15.664018161180476,0.0
2020-07-06,12.0,21.0,20.0,24.0,16.0,14.0,20.0,26.0,16.0,19.0,21.339387060158916,0.0
2020-07-07,21.0,25.0,15.0,10.0,20.0,24.0,10.0,22.0,17.0,14.0,20.204313280363223,0.0
2020-07-08,30.0,22.0,21.0,20.0,8.0,40.0,48.0,41.0,13.0,20.0,29.852440408626563,0.0
2020-07-09,4.0,17.0,10.0,5.0,12.0,15.0,0.0,23.0,4.0,10.0,11.350737797956867,0.0
