,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06_10,/m/01b_06_11,/m/01b_06_12,/m/01b_06_13,/m/01b_06_14,/m/01b_06_15,/m/01b_06_16,/m/01b_06_17,/m/01b_06_18,/m/01b_06_19,/m/01b_06
2020-10-05,41.0,51.0,55.0,42.0,55.0,48.0,55.0,66.0,55.0,41.0,53.0,52.0,54.0,74.0,48.0,52.525252525252526,64.28571428571429,53.0,59.30232558139535,48.0,61.67350063992332
2020-10-06,66.0,84.0,75.0,64.0,66.0,74.0,61.0,81.0,55.0,66.0,58.0,50.0,59.0,56.0,76.0,73.73737373737374,50.0,65.0,55.81395348837209,67.0,75.28057300560056
2020-10-07,66.0,60.0,75.0,48.0,65.0,52.0,53.0,52.0,43.0,53.0,44.0,61.0,52.0,65.0,52.0,52.525252525252526,67.34693877551021,66.0,60.46511627906977,64.0,66.54120296505887
2020-10-08,47.0,95.0,69.0,57.0,92.0,81.0,69.0,71.0,68.0,47.0,54.0,77.0,63.0,53.0,56.0,66.66666666666667,63.265306122448976,66.0,77.90697674418605,67.0,77.43560023152018
2020-10-09,70.0,56.0,68.0,47.0,88.0,68.0,42.0,59.0,62.0,80.0,57.0,67.0,64.0,60.0,62.0,64.64646464646465,72.44897959183673,62.0,68.6046511627907,62.0,73.95989274549314
2020-10-10,52.0,62.0,67.0,35.0,67.0,62.0,38.0,65.0,53.0,59.0,43.0,64.0,65.0,66.0,62.0,76.76767676767676,61.224489795918366,57.0,77.90697674418605,56.0,68.71207827541211
2020-10-11,63.0,54.0,75.0,51.0,49.0,85.0,66.0,66.0,57.0,55.0,46.0,53.0,63.0,48.0,48.0,54.54545454545455,79.59183673469387,57.0,69.76744186046511,46.0,68.53901721556252
2020-10-12,78.0,86.0,58.0,61.0,86.0,85.0,68.0,84.0,73.0,55.0,63.0,63.0,69.0,67.0,88.0,68.68686868686869,79.59183673469387,87.0,96.51162790697674,100.0,87.60465899824486
2020-10-13,100.0,84.0,90.0,65.0,69.0,93.0,67.0,86.0,78.0,47.0,100.0,95.0,100.0,67.0,64.0,92.92929292929293,96.93877551020408,100.0,74.4186046511628,89.0,95.8401932795239
2020-10-14,55.0,47.0,63.0,48.0,66.0,46.0,55.0,55.0,62.0,43.0,63.0,62.0,67.0,85.0,55.0,69.6969696969697,89.79591836734694,52.0,63.95348837209303,53.0,69.37944723691312
2020-10-15,62.0,71.0,80.0,63.0,45.0,67.0,51.0,71.0,74.0,47.0,52.0,78.0,67.0,57.0,70.0,63.63636363636363,68.36734693877551,83.0,63.95348837209303,65.0,75.07285141290261
2020-10-16,41.0,72.0,63.0,51.0,57.0,55.0,53.0,57.0,74.0,47.0,59.0,37.0,68.0,67.0,62.0,69.6969696969697,55.10204081632653,63.0,79.06976744186046,44.0,67.84340270572149
2020-10-17,59.0,87.0,63.0,67.0,76.0,77.0,91.0,77.0,65.0,55.0,59.0,62.0,74.0,64.0,92.0,70.70707070707071,85.71428571428571,70.0,76.74418604651163,80.0,83.86968811097842
2020-10-18,54.0,84.0,69.0,54.0,74.0,77.0,48.0,87.0,62.0,58.0,58.0,55.0,53.0,66.0,69.0,61.61616161616162,79.59183673469387,56.0,96.51162790697674,62.0,76.50398865716143
2020-10-19,51.0,74.0,58.0,66.0,71.0,64.0,65.0,68.0,69.0,53.0,42.0,79.0,54.0,88.0,60.0,58.58585858585859,53.06122448979592,70.0,76.74418604651163,60.0,73.99983892855812
2020-10-20,53.0,87.0,87.0,62.0,78.0,63.0,57.0,63.0,57.0,57.0,54.0,57.0,64.0,78.0,52.0,82.82828282828282,65.3061224489796,79.0,87.20930232558139,64.0,77.86933552926602
2020-10-21,58.0,93.0,83.0,76.0,63.0,81.0,84.0,97.0,52.0,61.0,55.0,56.0,64.0,77.0,84.0,100.0,82.65306122448979,73.0,95.34883720930233,72.0,87.09673397381752
2020-10-22,85.0,94.0,68.0,71.0,82.0,79.0,70.0,76.0,71.0,67.0,77.0,78.0,60.0,94.0,79.0,88.88888888888889,75.51020408163265,83.0,79.06976744186046,79.0,89.95566257398707
2020-10-23,88.0,69.0,78.0,51.0,67.0,93.0,70.0,78.0,55.0,80.0,60.0,73.0,72.0,70.0,76.0,98.98989898989899,77.55102040816327,86.0,100.0,88.0,88.45716480609441
2020-10-24,63.0,97.0,85.0,59.0,87.0,80.0,87.0,95.0,77.0,71.0,78.0,63.0,61.0,90.0,97.0,86.86868686868686,82.65306122448979,69.0,89.53488372093024,97.0,93.34172568724405
2020-10-25,47.0,86.0,65.0,69.0,87.0,78.0,63.0,100.0,53.0,57.0,65.0,69.0,66.0,79.0,63.0,73.73737373737374,89.79591836734694,89.0,89.53488372093024,73.0,84.49980261724663
2020-10-26,87.0,100.0,83.0,88.0,100.0,94.0,100.0,63.0,62.0,79.0,83.0,90.0,87.0,100.0,100.0,81.81818181818181,70.40816326530613,93.0,98.83720930232558,64.0,99.64174889650448
2020-10-27,76.0,99.0,100.0,86.0,91.0,100.0,76.0,69.0,100.0,100.0,75.0,100.0,81.0,66.0,91.0,62.62626262626262,88.77551020408163,91.0,91.86046511627907,86.0,99.99999999999999
2020-10-28,75.0,81.0,81.0,41.0,69.0,57.0,57.0,83.0,63.0,56.0,66.0,69.0,52.0,63.0,45.0,62.62626262626262,60.204081632653065,70.0,39.53488372093023,55.0,71.97551912464866
2020-10-29,56.0,60.0,69.0,56.0,76.0,56.0,54.0,78.0,44.0,32.0,39.0,66.0,46.0,65.0,43.0,51.515151515151516,77.55102040816327,58.0,60.46511627906977,49.0,65.6854934053901
2020-10-30,80.0,87.0,63.0,55.0,86.0,78.0,83.0,78.0,83.0,48.0,67.0,76.0,71.0,85.0,77.0,72.72727272727273,77.55102040816327,60.0,79.06976744186046,84.0,86.13423028557548
2020-10-31,47.0,59.0,56.0,60.0,69.0,72.0,33.0,65.0,38.0,51.0,35.0,53.0,34.0,71.0,49.0,58.58585858585859,80.61224489795919,58.0,44.18604651162791,60.0,63.191817171772286
2020-11-01,60.0,84.0,59.0,46.0,78.0,65.0,71.0,65.0,59.0,47.0,38.0,56.0,62.0,72.0,57.0,55.55555555555556,55.10204081632653,66.0,62.7906976744186,58.0,70.30427338516688
