date,/m/05sfr2_0,/m/05sfr2_1,/m/05sfr2_2,/m/05sfr2_3,/m/05sfr2_4,/m/05sfr2_5,/m/05sfr2_6,/m/05sfr2_7,/m/05sfr2_8,/m/05sfr2_9,/m/05sfr2_10,/m/05sfr2_11,/m/05sfr2_12,/m/05sfr2_13,/m/05sfr2_14,/m/05sfr2_15,/m/05sfr2_16,/m/05sfr2_17,/m/05sfr2_18,/m/05sfr2_19,/m/05sfr2
2020-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-06,0.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,30.0,14.73684210526316
2020-10-07,0.0,0.0,0.0,46.0,0.0,48.0,0.0,0.0,0.0,44.0,44.0,0.0,0.0,45.0,0.0,47.0,0.0,0.0,0.0,0.0,24.035087719298247
2020-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,2.982456140350877
2020-10-09,0.0,0.0,48.0,0.0,0.0,56.0,0.0,61.0,0.0,51.0,50.0,0.0,0.0,52.0,0.0,54.0,0.0,52.0,53.0,0.0,41.8421052631579
2020-10-10,0.0,57.0,100.0,0.0,56.0,58.0,0.0,0.0,100.0,53.0,53.0,0.0,100.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,53.94736842105264
2020-10-11,56.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,51.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,52.0,0.0,21.66666666666667
2020-10-12,0.0,53.0,47.0,52.0,0.0,0.0,0.0,0.0,46.0,49.0,0.0,0.0,46.0,0.0,0.0,52.0,56.0,50.0,0.0,0.0,39.56140350877193
2020-10-13,0.0,0.0,45.0,51.0,0.0,53.0,34.0,0.0,0.0,0.0,0.0,55.0,45.0,100.0,0.0,52.0,0.0,50.0,0.0,33.0,45.438596491228076
2020-10-14,52.0,50.0,44.0,0.0,48.0,51.0,33.0,56.0,44.0,93.0,0.0,0.0,89.0,49.0,34.0,100.0,54.0,0.0,0.0,0.0,69.91228070175438
2020-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,57.0,0.0,48.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,35.0,25.964912280701753
2020-10-17,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,54.0,0.0,0.0,56.0,0.0,0.0,62.0,0.0,0.0,0.0,18.42105263157895
2020-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-19,53.0,51.0,45.0,50.0,50.0,53.0,34.0,58.0,0.0,48.0,47.0,54.0,0.0,49.0,0.0,52.0,0.0,100.0,50.0,100.0,78.42105263157895
2020-10-20,49.0,49.0,0.0,47.0,0.0,0.0,0.0,0.0,42.0,0.0,44.0,0.0,42.0,0.0,32.0,0.0,51.0,47.0,0.0,0.0,35.35087719298245
2020-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,8.771929824561402
2020-10-22,0.0,0.0,0.0,0.0,0.0,50.0,32.0,55.0,44.0,47.0,46.0,0.0,44.0,47.0,0.0,0.0,0.0,48.0,48.0,0.0,40.43859649122807
2020-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-24,59.0,58.0,50.0,0.0,0.0,0.0,74.0,63.0,51.0,0.0,52.0,60.0,0.0,0.0,0.0,0.0,60.0,54.0,0.0,37.0,54.21052631578947
