,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06_10,/m/01b_06_11,/m/01b_06_12,/m/01b_06_13,/m/01b_06_14,/m/01b_06_15,/m/01b_06_16,/m/01b_06_17,/m/01b_06_18,/m/01b_06_19,/m/01b_06
2020-11-04,72.0,63.0,59.0,44.0,41.0,38.0,41.0,61.0,48.0,55.78947368421053,54.54545454545455,30.0,69.0,53.0,53.0,62.92134831460674,67.0,40.0,56.25,41.0,60.036338014961295
2020-11-05,41.0,33.0,46.0,53.0,39.0,60.0,25.0,61.0,51.0,41.05263157894737,39.39393939393939,41.0,74.0,44.0,56.0,48.31460674157304,39.0,50.0,67.70833333333333,46.0,54.65702474608816
2020-11-06,56.0,76.0,52.0,55.0,69.0,61.0,44.0,33.0,57.0,80.0,58.58585858585859,39.0,70.0,37.0,47.0,76.40449438202248,65.0,24.0,55.208333333333336,40.0,62.6501432090746
2020-11-07,41.0,45.0,57.0,46.0,47.0,24.0,57.0,56.0,36.0,49.473684210526315,43.43434343434343,48.0,58.0,75.0,56.0,70.78651685393258,55.0,54.0,67.70833333333333,55.0,59.57278825349279
2020-11-08,74.0,85.0,64.0,58.0,44.0,58.0,75.0,66.0,27.0,45.26315789473684,66.66666666666667,56.0,77.0,71.0,78.0,62.92134831460674,39.0,55.0,65.625,39.0,69.01570094490579
2020-11-09,61.0,78.0,66.0,57.0,63.0,72.0,53.0,72.0,74.0,33.68421052631579,65.65656565656566,58.0,65.0,59.0,63.0,73.03370786516854,50.0,62.0,63.541666666666664,54.0,71.10022666492894
2020-11-10,35.0,39.0,41.0,33.0,38.0,42.0,27.0,38.0,43.0,48.421052631578945,37.37373737373738,36.0,87.0,46.0,26.0,56.17977528089887,54.0,53.0,67.70833333333333,58.0,51.809013296167244
2020-11-11,60.0,68.0,76.0,62.0,73.0,79.0,60.0,41.0,64.0,67.36842105263158,68.68686868686869,68.0,32.0,63.0,51.0,62.92134831460674,86.0,61.0,65.625,77.0,73.5420227775536
2020-11-12,40.0,72.0,84.0,73.0,60.0,53.0,73.0,65.0,54.0,49.473684210526315,61.61616161616162,63.0,93.0,78.0,46.0,61.79775280898876,68.0,50.0,68.75,67.0,73.25805806471189
2020-11-13,45.0,35.0,38.0,43.0,42.0,71.0,27.0,74.0,52.0,78.94736842105263,75.75757575757575,45.0,75.0,26.0,26.0,51.68539325842696,51.0,50.0,55.208333333333336,72.0,59.12635355979992
2020-11-14,67.0,45.0,42.0,58.0,68.0,39.0,31.0,52.0,39.0,58.94736842105263,52.525252525252526,44.0,46.0,61.0,31.0,60.674157303370784,61.0,55.0,68.75,34.0,57.9993193482441
2020-11-15,64.0,50.0,51.0,35.0,30.0,44.0,39.0,53.0,40.0,69.47368421052632,66.66666666666667,54.0,51.0,57.0,51.0,43.82022471910113,65.0,30.0,61.458333333333336,39.0,56.88510024117967
2020-11-16,99.0,73.0,93.0,63.0,82.0,100.0,63.0,59.0,53.0,71.57894736842105,72.72727272727273,72.0,24.0,78.0,69.0,96.62921348314607,91.0,56.0,72.91666666666667,65.0,83.16668329178754
2020-11-17,58.0,31.0,45.0,61.0,25.0,72.0,46.0,56.0,39.0,58.94736842105263,56.56565656565657,32.0,29.0,82.0,61.0,74.15730337078652,34.0,45.0,44.791666666666664,45.0,56.94476931677243
2020-11-18,35.0,34.0,36.0,52.0,41.0,33.0,38.0,38.0,46.0,38.94736842105263,50.505050505050505,32.0,70.0,38.0,30.0,46.06741573033708,45.0,25.0,31.25,44.0,45.97914139070709
2020-11-19,70.0,56.0,36.0,37.0,53.0,33.0,34.0,50.0,37.0,47.36842105263158,35.35353535353536,39.0,32.0,63.0,55.0,58.42696629213483,37.0,72.0,27.083333333333332,53.0,52.927321833998846
2020-11-20,32.0,27.0,29.0,58.0,47.0,43.0,62.0,22.0,35.0,49.473684210526315,42.42424242424242,37.0,50.0,57.0,37.0,51.68539325842696,47.0,17.0,46.875,42.0,47.620247914130935
2020-11-21,41.0,36.0,33.0,12.0,38.0,61.0,31.0,35.0,32.0,49.473684210526315,52.525252525252526,26.0,43.0,26.0,27.0,33.70786516853933,17.0,38.0,18.75,34.0,39.15391535443918
2020-11-22,47.0,56.0,30.0,48.0,48.0,41.0,36.0,45.0,40.0,66.3157894736842,54.54545454545455,38.0,39.0,49.0,47.0,62.92134831460674,53.0,52.0,42.708333333333336,26.0,52.713301413719186
2020-11-23,32.0,53.0,45.0,46.0,55.0,30.0,31.0,52.0,31.0,84.21052631578948,46.464646464646464,70.0,60.0,47.0,57.0,57.30337078651685,59.0,58.0,67.70833333333333,42.0,58.55935570526636
2020-11-24,4.0,46.0,48.0,40.0,45.0,29.0,33.0,45.0,30.0,32.63157894736842,27.272727272727273,25.0,16.0,49.0,36.0,40.449438202247194,37.0,40.0,43.75,40.0,40.44941927509645
2020-11-25,47.0,33.0,51.0,40.0,40.0,41.0,40.0,40.0,26.0,46.31578947368421,48.484848484848484,28.0,19.0,28.0,28.0,43.82022471910113,40.0,39.0,34.375,36.0,42.84583121464076
2020-11-26,53.0,57.0,65.0,30.0,54.0,60.0,30.0,38.0,53.0,37.89473684210526,32.323232323232325,40.0,41.0,47.0,33.0,68.53932584269663,46.0,37.0,35.416666666666664,41.0,51.43667370442543
2020-11-27,62.0,56.0,36.0,45.0,45.0,50.0,37.0,50.0,38.0,43.1578947368421,77.77777777777777,33.0,28.0,42.0,30.0,55.056179775280896,41.0,57.0,27.083333333333332,41.0,51.14500146831802
2020-11-28,17.0,25.0,36.0,29.0,25.0,29.0,19.0,29.0,34.0,42.10526315789474,31.31313131313131,32.0,12.0,46.0,36.0,40.449438202247194,41.0,40.0,44.791666666666664,20.0,35.96206620408608
2020-11-29,73.0,50.0,38.0,47.0,47.0,44.0,28.0,52.0,36.0,54.73684210526316,33.333333333333336,34.0,25.0,31.0,54.0,52.80898876404494,57.0,30.0,75.0,43.0,51.763036180826326
2020-11-30,52.0,43.0,40.0,29.0,32.0,54.0,26.0,25.0,45.0,62.10526315789474,45.45454545454545,36.0,40.0,29.0,47.0,44.943820224719104,62.0,40.0,35.416666666666664,36.0,47.13183566765252
2020-12-01,43.0,39.0,24.0,15.0,25.0,33.0,15.0,41.0,15.0,38.94736842105263,31.31313131313131,18.0,45.0,33.0,22.0,32.58426966292135,25.0,32.0,35.416666666666664,41.0,34.56639053592189
2020-12-02,13.0,26.0,24.0,37.0,29.0,16.0,30.0,17.0,23.0,32.63157894736842,18.181818181818183,36.0,61.0,25.0,22.0,31.46067415730337,49.0,32.0,39.583333333333336,20.0,33.28478218852295
2020-12-03,31.0,40.0,20.0,34.0,17.0,30.0,30.0,21.0,23.0,53.68421052631579,27.272727272727273,18.0,34.0,17.0,41.0,41.57303370786517,30.0,41.0,44.791666666666664,33.0,35.88553470828077
2020-12-04,39.0,51.0,36.0,29.0,36.0,33.0,26.0,37.0,30.0,28.42105263157895,45.45454545454545,46.0,16.0,58.0,33.0,40.449438202247194,37.0,60.0,47.916666666666664,44.0,44.23279906312662
2020-12-05,50.0,41.0,50.0,57.0,26.0,44.0,40.0,48.0,31.0,45.26315789473684,42.42424242424242,45.0,21.0,35.0,43.0,47.19101123595506,34.0,54.0,40.625,56.0,48.6525058879301
2020-12-06,58.0,40.0,54.0,15.0,33.0,34.0,27.0,47.0,39.0,64.21052631578948,51.515151515151516,62.0,46.0,56.0,30.0,28.089887640449437,34.0,33.0,72.91666666666667,33.0,49.06602596463405
2020-12-07,30.0,33.0,36.0,26.0,44.0,49.0,41.0,33.0,34.0,70.52631578947368,22.22222222222222,32.0,24.0,33.0,51.0,58.42696629213483,49.0,16.0,43.75,40.0,43.81428057969765
2020-12-08,65.0,43.0,40.0,52.0,28.0,42.0,41.0,66.0,46.0,56.8421052631579,54.54545454545455,25.0,24.0,25.0,47.0,50.561797752808985,45.0,72.0,40.625,49.0,52.203234815082624
2020-12-09,52.0,30.0,45.0,33.0,37.0,38.0,19.0,50.0,41.0,28.42105263157895,67.67676767676768,25.0,66.0,50.0,37.0,49.438202247191015,45.0,41.0,31.25,37.0,47.06695030617674
2020-12-10,49.0,35.0,49.0,42.0,29.0,39.0,26.0,38.0,35.0,48.421052631578945,37.37373737373738,33.0,46.0,33.0,41.0,56.17977528089887,50.0,25.0,72.91666666666667,29.0,46.558129475727135
2020-12-11,23.0,27.0,21.0,24.0,26.0,18.0,12.0,31.0,16.0,10.526315789473685,14.141414141414142,22.0,39.0,44.0,16.0,23.59550561797753,43.0,21.0,46.875,9.0,27.866432457862317
2020-12-12,23.0,50.0,64.0,36.0,52.0,49.0,35.0,22.0,45.0,70.52631578947368,39.39393939393939,61.0,56.0,58.0,39.0,53.93258426966292,67.0,44.0,33.333333333333336,65.0,55.098451465337654
2020-12-13,58.0,33.0,27.0,33.0,45.0,42.0,37.0,37.0,34.0,15.789473684210526,15.151515151515152,31.0,22.0,64.0,36.0,59.550561797752806,31.0,40.0,43.75,31.0,42.05902455564187
2020-12-14,63.0,70.0,50.0,53.0,47.0,51.0,54.0,39.0,58.0,58.94736842105263,33.333333333333336,22.0,42.0,56.0,57.0,61.79775280898876,61.0,46.0,73.95833333333333,47.0,59.72345940093781
2020-12-15,60.0,18.0,26.0,19.0,21.0,35.0,24.0,35.0,48.0,54.73684210526316,57.57575757575758,30.0,51.0,40.0,35.0,66.29213483146067,43.0,51.0,42.708333333333336,34.0,45.26655998025688
2020-12-16,66.0,51.0,48.0,53.0,53.0,45.0,48.0,68.0,58.0,52.63157894736842,39.39393939393939,47.0,40.0,54.0,56.0,59.550561797752806,41.0,40.0,67.70833333333333,44.0,58.9939679452484
2020-12-17,44.0,19.0,50.0,62.0,55.0,52.0,63.0,42.0,42.0,58.94736842105263,36.36363636363637,40.0,55.0,70.0,46.0,82.02247191011236,28.0,45.0,40.625,69.0,57.20198768648571
2020-12-18,71.0,65.0,100.0,61.0,43.0,44.0,61.0,44.0,58.0,67.36842105263158,58.58585858585859,67.0,23.0,68.0,64.0,80.89887640449439,53.0,47.0,66.66666666666667,72.0,69.47583280983997
2020-12-19,37.0,68.0,55.0,49.0,30.0,55.0,49.0,71.0,23.0,45.26315789473684,66.66666666666667,53.0,69.0,45.0,27.0,60.674157303370784,50.0,63.0,54.166666666666664,55.0,58.67855653406552
2020-12-20,58.0,84.0,93.0,59.0,75.0,82.0,55.0,77.0,78.0,64.21052631578948,100.0,81.0,50.0,80.0,67.0,100.0,70.0,72.0,84.375,64.0,85.43960861997385
2020-12-21,54.0,68.0,55.0,47.0,51.0,62.0,63.0,76.0,47.0,43.1578947368421,88.88888888888889,44.0,74.0,38.0,30.0,51.68539325842696,47.0,68.0,50.0,42.0,62.909478650041606
2020-12-22,75.0,35.0,61.0,44.0,43.0,54.0,52.0,58.0,63.0,71.57894736842105,79.79797979797979,55.0,33.0,49.0,56.0,74.15730337078652,53.0,48.0,46.875,62.0,63.69186579198967
2020-12-23,64.0,63.0,74.0,44.0,69.0,50.0,49.0,66.0,59.0,85.26315789473684,71.71717171717172,60.0,49.0,75.0,53.0,71.91011235955057,65.0,68.0,59.375,40.0,70.71977710776764
