,/m/0hn9s_0,/m/0hn9s_1,/m/0hn9s_2,/m/0hn9s_3,/m/0hn9s_4,/m/0hn9s_5,/m/0hn9s_6,/m/0hn9s_7,/m/0hn9s_8,/m/0hn9s_9,/m/0hn9s_10,/m/0hn9s_11,/m/0hn9s_12,/m/0hn9s_13,/m/0hn9s_14,/m/0hn9s_15,/m/0hn9s_16,/m/0hn9s_17,/m/0hn9s_18,/m/0hn9s_19,/m/0hn9s
2020-11-07,0.0,26.0,22.0,0.0,0.0,0.0,19.0,18.0,0.0,18.0,0.0,0.0,22.0,0.0,30.666666666666668,20.0,28.0,18.0,0.0,0.0,22.315436241610744
2020-11-08,26.0,29.0,25.0,25.0,0.0,40.0,21.0,20.0,49.0,20.0,28.0,0.0,24.0,42.0,33.333333333333336,0.0,62.0,0.0,0.0,25.0,47.24832214765102
2020-11-09,0.0,0.0,24.0,24.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,20.0,0.0,0.0,13.89261744966443
2020-11-10,0.0,85.0,95.0,71.0,0.0,58.0,0.0,0.0,71.0,59.0,0.0,19.0,0.0,40.0,0.0,42.0,0.0,0.0,29.0,36.0,60.90604026845638
2020-11-11,49.0,0.0,24.0,94.0,19.0,38.0,20.0,39.0,0.0,58.0,27.0,19.0,24.0,60.0,65.33333333333333,0.0,29.0,20.0,0.0,12.0,60.13422818791946
2020-11-12,100.0,0.0,24.0,48.0,0.0,0.0,60.0,39.0,0.0,19.0,28.0,0.0,24.0,41.0,65.33333333333333,0.0,89.0,79.0,0.0,12.0,63.25503355704698
2020-11-13,0.0,0.0,24.0,25.0,0.0,0.0,20.0,39.0,0.0,0.0,0.0,0.0,24.0,20.0,65.33333333333333,21.0,59.0,78.0,0.0,0.0,37.785234899328856
2020-11-14,51.0,28.0,0.0,0.0,39.0,0.0,41.0,0.0,48.0,40.0,83.0,39.0,47.0,21.0,66.66666666666667,22.0,30.0,20.0,0.0,24.0,60.36912751677854
2020-11-15,76.0,0.0,0.0,0.0,0.0,0.0,41.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,41.0,0.0,0.0,29.899328859060404
2020-11-16,0.0,0.0,24.0,24.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,20.0,0.0,0.0,29.0,20.0,29.0,0.0,18.523489932885905
2020-11-17,25.0,57.0,24.0,48.0,19.0,39.0,0.0,0.0,23.0,58.0,27.0,38.0,24.0,20.0,0.0,43.0,30.0,20.0,29.0,12.0,53.959731543624166
2020-11-18,0.0,0.0,24.0,24.0,0.0,0.0,40.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,21.0,60.0,59.0,0.0,12.0,33.322147651006716
2020-11-19,25.0,56.0,23.0,24.0,57.0,39.0,0.0,0.0,23.0,19.0,81.0,19.0,47.0,20.0,65.33333333333333,21.0,29.0,19.0,0.0,36.0,60.738255033557046
2020-11-20,0.0,29.0,0.0,24.0,39.0,20.0,0.0,0.0,49.0,20.0,55.0,39.0,72.0,21.0,0.0,44.0,0.0,0.0,61.0,24.0,50.033557046979865
2020-11-21,26.0,29.0,25.0,25.0,0.0,40.0,0.0,0.0,0.0,0.0,28.0,20.0,24.0,0.0,0.0,22.0,31.0,20.0,0.0,25.0,31.711409395973156
2020-11-22,27.0,29.0,50.0,50.0,39.0,40.0,21.0,0.0,25.0,41.0,85.0,40.0,25.0,42.0,0.0,45.0,0.0,21.0,62.0,13.0,65.93959731543625
2020-11-23,0.0,29.0,25.0,0.0,38.0,20.0,20.0,0.0,24.0,0.0,28.0,39.0,48.0,0.0,0.0,0.0,30.0,20.0,61.0,12.0,39.664429530201346
2020-11-24,74.0,28.0,24.0,47.0,0.0,0.0,39.0,19.0,0.0,0.0,53.0,19.0,0.0,20.0,64.0,0.0,29.0,77.0,29.0,23.0,54.86577181208054
2020-11-25,0.0,55.0,23.0,23.0,0.0,19.0,0.0,0.0,0.0,19.0,0.0,0.0,23.0,39.0,0.0,21.0,0.0,0.0,0.0,12.0,23.557046979865774
2020-11-26,0.0,29.0,0.0,24.0,38.0,0.0,0.0,0.0,0.0,59.0,27.0,19.0,47.0,20.0,0.0,21.0,0.0,0.0,30.0,24.0,34.02684563758389
2020-11-27,24.0,28.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,27.0,19.0,0.0,0.0,0.0,0.0,29.0,19.0,0.0,0.0,18.523489932885905
2020-11-28,0.0,0.0,0.0,24.0,0.0,19.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,29.0,12.0,12.483221476510067
2020-11-29,26.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,41.0,0.0,44.0,0.0,0.0,0.0,0.0,20.63758389261745
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,4.832214765100671
2020-12-01,0.0,56.0,24.0,46.0,0.0,38.0,40.0,58.0,0.0,0.0,0.0,0.0,0.0,40.0,32.0,21.0,29.0,20.0,29.0,24.0,46.006711409395976
2020-12-02,0.0,28.0,0.0,0.0,0.0,38.0,0.0,0.0,23.0,0.0,53.0,0.0,23.0,20.0,0.0,42.0,0.0,0.0,29.0,0.0,25.771812080536915
2020-12-03,0.0,0.0,48.0,24.0,38.0,19.0,0.0,20.0,23.0,19.0,0.0,19.0,0.0,20.0,0.0,21.0,29.0,20.0,0.0,0.0,30.201342281879196
2020-12-04,0.0,27.0,23.0,23.0,18.0,0.0,0.0,0.0,22.0,19.0,52.0,0.0,22.0,0.0,0.0,20.0,0.0,0.0,28.0,0.0,25.57046979865772
2020-12-05,0.0,27.0,0.0,0.0,19.0,0.0,39.0,19.0,0.0,0.0,27.0,0.0,0.0,0.0,32.0,21.0,29.0,0.0,29.0,0.0,24.36241610738255
2020-12-06,0.0,0.0,48.0,48.0,19.0,20.0,20.0,0.0,0.0,19.0,54.0,19.0,47.0,0.0,0.0,64.0,30.0,20.0,29.0,0.0,43.99328859060403
2020-12-07,24.0,27.0,23.0,23.0,18.0,0.0,0.0,0.0,23.0,19.0,26.0,0.0,23.0,39.0,30.666666666666668,41.0,29.0,19.0,0.0,12.0,37.919463087248324
2020-12-08,0.0,55.0,23.0,47.0,19.0,38.0,0.0,0.0,68.0,0.0,26.0,56.0,0.0,20.0,0.0,42.0,0.0,0.0,58.0,0.0,45.50335570469799
2020-12-09,0.0,28.0,0.0,0.0,19.0,0.0,0.0,19.0,23.0,0.0,27.0,0.0,23.0,20.0,32.0,21.0,0.0,0.0,0.0,0.0,21.342281879194633
2020-12-10,25.0,28.0,24.0,47.0,19.0,19.0,59.0,19.0,46.0,19.0,27.0,19.0,23.0,20.0,33.333333333333336,21.0,0.0,39.0,29.0,24.0,54.39597315436242
2020-12-11,0.0,28.0,24.0,24.0,0.0,20.0,40.0,19.0,48.0,20.0,28.0,19.0,0.0,0.0,0.0,43.0,29.0,20.0,0.0,12.0,37.651006711409394
2020-12-12,0.0,29.0,24.0,24.0,0.0,0.0,20.0,20.0,24.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,19.93288590604027
2020-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,3.120805369127517
2020-12-14,0.0,0.0,24.0,0.0,0.0,19.0,20.0,20.0,24.0,0.0,0.0,19.0,0.0,20.0,32.0,0.0,29.0,20.0,29.0,0.0,25.771812080536915
2020-12-15,26.0,87.0,73.0,25.0,20.0,100.0,20.0,0.0,73.0,100.0,84.0,19.0,24.0,83.0,0.0,0.0,31.0,0.0,0.0,0.0,77.01342281879195
2020-12-16,0.0,29.0,25.0,25.0,0.0,20.0,0.0,0.0,24.0,20.0,28.0,20.0,24.0,21.0,0.0,22.0,0.0,20.0,30.0,13.0,32.31543624161074
2020-12-17,0.0,0.0,0.0,0.0,0.0,0.0,64.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,69.33333333333333,0.0,63.0,0.0,0.0,0.0,23.993288590604024
2020-12-18,0.0,0.0,27.0,0.0,0.0,22.0,67.0,0.0,26.0,0.0,30.0,0.0,26.0,0.0,0.0,24.0,34.0,22.0,33.0,13.0,32.61744966442953
2020-12-19,28.0,31.0,53.0,53.0,42.0,0.0,22.0,22.0,26.0,21.0,0.0,21.0,26.0,0.0,36.0,24.0,33.0,22.0,32.0,0.0,49.530201342281885
2020-12-20,0.0,0.0,28.0,0.0,67.0,68.0,23.0,22.0,55.0,46.0,63.0,45.0,0.0,47.0,37.333333333333336,49.0,0.0,0.0,34.0,0.0,58.825503355704704
2020-12-21,26.0,59.0,25.0,50.0,40.0,0.0,43.0,20.0,100.0,63.0,29.0,40.0,25.0,21.0,0.0,68.0,31.0,21.0,31.0,51.0,74.79865771812081
2020-12-22,27.0,62.0,0.0,0.0,0.0,42.0,0.0,44.0,0.0,21.0,30.0,21.0,0.0,22.0,36.0,0.0,32.0,22.0,0.0,0.0,36.14093959731544
2020-12-23,28.0,31.0,53.0,52.0,84.0,43.0,22.0,43.0,26.0,43.0,60.0,42.0,78.0,68.0,36.0,24.0,32.0,22.0,33.0,40.0,86.5771812080537
2020-12-24,0.0,36.0,0.0,30.0,0.0,25.0,0.0,0.0,0.0,49.0,35.0,24.0,60.0,0.0,41.333333333333336,27.0,0.0,0.0,0.0,15.0,34.463087248322154
2020-12-25,33.0,0.0,31.0,31.0,50.0,0.0,0.0,0.0,0.0,26.0,36.0,25.0,0.0,27.0,42.666666666666664,28.0,39.0,0.0,39.0,16.0,42.651006711409394
2020-12-26,0.0,0.0,58.0,0.0,23.0,23.0,24.0,0.0,29.0,48.0,100.0,47.0,58.0,0.0,0.0,26.0,0.0,0.0,72.0,0.0,51.14093959731544
2020-12-27,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,26.0,22.0,30.0,21.0,0.0,0.0,36.0,24.0,0.0,0.0,0.0,0.0,18.724832214765105
2020-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,20.0,0.0,0.0,5.1342281879194624
2020-12-29,53.0,30.0,26.0,25.0,40.0,21.0,0.0,0.0,25.0,0.0,29.0,0.0,50.0,43.0,69.33333333333333,23.0,62.0,21.0,31.0,13.0,56.51006711409395
2020-12-30,0.0,31.0,0.0,53.0,21.0,43.0,45.0,0.0,26.0,21.0,30.0,42.0,26.0,22.0,36.0,24.0,33.0,44.0,32.0,26.0,55.872483221476514
2020-12-31,60.0,100.0,0.0,86.0,22.0,0.0,24.0,23.0,28.0,23.0,32.0,0.0,28.0,72.0,38.666666666666664,25.0,35.0,23.0,71.0,56.0,75.16778523489933
2021-01-01,32.0,0.0,0.0,30.0,24.0,0.0,50.0,0.0,29.0,0.0,0.0,24.0,0.0,0.0,41.333333333333336,26.0,37.0,73.0,0.0,0.0,36.87919463087249
2021-01-02,0.0,33.0,28.0,0.0,0.0,0.0,0.0,0.0,27.0,23.0,0.0,0.0,0.0,24.0,76.0,50.0,34.0,0.0,34.0,28.0,35.939597315436245
2021-01-03,29.0,65.0,54.0,27.0,0.0,66.0,23.0,67.0,54.0,22.0,62.0,43.0,27.0,0.0,74.66666666666667,25.0,100.0,45.0,100.0,27.0,91.67785234899331
2021-01-04,0.0,29.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,22.0,0.0,0.0,30.0,12.0,18.42281879194631
2021-01-05,53.0,0.0,100.0,51.0,20.0,40.0,21.0,40.0,0.0,41.0,0.0,40.0,73.0,64.0,33.333333333333336,44.0,0.0,20.0,61.0,50.0,75.63758389261746
2021-01-06,0.0,88.0,49.0,99.0,20.0,81.0,0.0,0.0,25.0,41.0,28.0,80.0,25.0,43.0,0.0,67.0,0.0,0.0,93.0,37.0,78.12080536912751
2021-01-07,80.0,0.0,0.0,0.0,20.0,0.0,42.0,41.0,25.0,21.0,59.0,41.0,0.0,0.0,69.33333333333333,0.0,31.0,0.0,0.0,13.0,44.53020134228188
2021-01-08,0.0,60.0,26.0,26.0,20.0,62.0,21.0,0.0,25.0,21.0,0.0,21.0,25.0,21.0,0.0,0.0,31.0,0.0,0.0,13.0,37.44966442953021
2021-01-09,56.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,22.0,0.0,0.0,37.333333333333336,0.0,0.0,0.0,0.0,13.0,18.25503355704698
2021-01-10,0.0,32.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,22.0,31.0,0.0,27.0,23.0,0.0,25.0,0.0,0.0,33.0,0.0,23.859060402684566
2021-01-11,0.0,59.0,50.0,25.0,20.0,0.0,0.0,0.0,25.0,41.0,29.0,20.0,25.0,21.0,0.0,45.0,0.0,0.0,0.0,13.0,37.5503355704698
2021-01-12,26.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,34.666666666666664,22.0,31.0,0.0,0.0,13.0,19.496644295302016
2021-01-13,26.0,0.0,0.0,0.0,0.0,0.0,41.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,31.0,41.0,0.0,0.0,22.85234899328859
2021-01-14,26.0,29.0,25.0,25.0,20.0,40.0,41.0,0.0,73.0,41.0,0.0,0.0,0.0,21.0,0.0,22.0,61.0,0.0,62.0,0.0,48.9261744966443
2021-01-15,0.0,0.0,0.0,52.0,21.0,21.0,0.0,21.0,50.0,42.0,30.0,21.0,76.0,22.0,70.66666666666667,23.0,32.0,21.0,0.0,0.0,50.60402684563759
2021-01-16,0.0,0.0,27.0,27.0,0.0,0.0,0.0,44.0,0.0,0.0,31.0,0.0,26.0,0.0,37.333333333333336,24.0,0.0,22.0,33.0,0.0,27.31543624161074
2021-01-17,27.0,0.0,0.0,26.0,21.0,21.0,88.0,21.0,0.0,0.0,30.0,21.0,0.0,0.0,36.0,0.0,32.0,22.0,0.0,0.0,34.73154362416108
