,/m/0hn9s_0,/m/0hn9s_1,/m/0hn9s_2,/m/0hn9s_3,/m/0hn9s_4,/m/0hn9s_5,/m/0hn9s_6,/m/0hn9s_7,/m/0hn9s_8,/m/0hn9s_9,/m/0hn9s_10,/m/0hn9s_11,/m/0hn9s_12,/m/0hn9s_13,/m/0hn9s_14,/m/0hn9s_15,/m/0hn9s_16,/m/0hn9s_17,/m/0hn9s_18,/m/0hn9s_19,/m/0hn9s
2020-03-11,44.0,34.0,47.0,28.0,68.0,34.0,51.0,35.0,53.0,45.0,41.0,42.0,23.0,36.0,45.0,71.0,52.0,35.0,39.0,42.0,44.65668559628291
2020-03-12,42.0,60.0,52.0,65.0,48.0,51.0,78.0,50.0,50.0,58.0,61.0,47.0,26.0,44.0,46.0,83.0,48.0,59.0,64.0,66.0,56.685596282911725
2020-03-13,48.0,75.0,72.0,56.0,59.0,65.0,92.0,71.0,67.0,79.0,85.0,100.0,53.0,62.0,63.0,93.0,73.0,86.0,94.0,83.0,76.20030975735675
2020-03-14,75.0,99.0,93.0,100.0,76.0,75.0,69.0,79.0,81.0,85.0,78.0,93.0,100.0,83.0,67.0,100.0,92.0,73.0,100.0,68.0,87.04181724315953
2020-03-15,100.0,100.0,100.0,86.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,79.0,78.0,100.0,100.0,97.0,100.0,100.0,97.0,100.0,100.0
2020-03-16,70.0,77.0,69.0,41.0,52.0,59.0,58.0,58.0,80.0,38.0,51.0,29.0,22.0,55.0,36.0,74.0,61.0,37.0,57.0,46.0,55.240061951471354
2020-03-17,44.0,58.0,34.0,48.0,43.0,61.0,65.0,48.0,49.0,41.0,67.0,13.0,44.0,43.0,80.0,57.0,57.0,51.0,67.0,46.0,52.45224574083635
2020-03-18,22.0,63.0,33.0,63.0,51.0,56.0,35.0,54.0,56.0,60.0,42.0,49.0,39.0,49.0,25.0,79.0,22.0,55.0,58.0,49.0,49.561177077955605
2020-03-19,20.0,49.0,28.0,46.0,49.0,47.0,32.0,47.0,25.0,39.0,28.0,47.0,24.0,21.0,46.0,52.0,42.0,41.0,27.0,29.0,38.151781104801245
2020-03-20,66.0,55.0,47.0,66.0,54.0,63.0,69.0,45.0,61.0,60.0,68.0,50.0,26.0,63.0,54.0,71.0,70.0,62.0,51.0,35.0,58.6473928755808
2020-03-21,34.0,51.0,37.0,44.0,55.0,50.0,34.0,56.0,71.0,40.0,67.0,54.0,28.0,43.0,28.0,36.0,55.0,39.0,55.0,35.0,47.08311822405783
2020-03-22,43.0,45.0,46.0,47.0,53.0,60.0,57.0,47.0,55.0,59.0,51.0,48.0,30.0,42.0,47.0,61.0,66.0,53.0,46.0,44.0,51.62622612287042
2020-03-23,28.0,39.0,30.0,39.0,14.0,31.0,52.0,46.0,37.0,30.0,37.0,25.0,9.0,17.0,34.0,45.0,36.0,42.0,36.0,38.0,34.33144037170883
2020-03-24,36.0,53.0,36.0,68.0,49.0,34.0,53.0,52.0,63.0,47.0,30.0,34.0,25.0,29.0,34.0,57.0,49.0,56.0,53.0,31.0,45.8957150232318
2020-03-25,42.0,53.0,58.0,67.0,41.0,60.0,37.0,51.0,65.0,74.0,36.0,47.0,45.0,38.0,43.0,55.0,49.0,44.0,38.0,50.0,51.26484254001033
2020-03-26,45.0,61.0,48.0,54.0,41.0,51.0,34.0,52.0,51.0,43.0,33.0,27.0,31.0,32.0,43.0,52.0,53.0,38.0,67.0,45.0,46.51522973670625
2020-03-27,46.0,47.0,43.0,51.0,65.0,42.0,36.0,51.0,71.0,69.0,41.0,36.0,17.0,37.0,35.0,39.0,34.0,63.0,37.0,35.0,46.205472379969024
2020-03-28,38.0,47.0,48.0,48.0,46.0,49.0,46.0,70.0,40.0,65.0,37.0,42.0,20.0,47.0,27.0,58.0,44.0,43.0,43.0,38.0,46.257098606091894
2020-03-29,23.0,29.0,42.0,43.0,45.0,40.0,74.0,36.0,30.0,44.0,33.0,48.0,27.0,24.0,27.0,27.0,27.0,45.0,23.0,37.0,37.37738771295819
2020-03-30,26.0,43.0,28.0,40.0,28.0,35.0,28.0,35.0,33.0,37.0,28.0,19.0,24.0,36.0,26.0,41.0,23.0,30.0,26.0,39.0,32.266391326794015
2020-03-31,31.0,40.0,37.0,26.0,32.0,35.0,21.0,25.0,47.0,27.0,19.0,38.0,19.0,21.0,20.0,22.0,39.0,26.0,36.0,23.0,30.149716055756326
2020-04-01,30.0,22.0,22.0,31.0,22.0,27.0,36.0,34.0,35.0,49.0,23.0,40.0,12.0,28.0,24.0,35.0,21.0,40.0,34.0,24.0,30.407847186370677
2020-04-02,29.0,44.0,31.0,27.0,26.0,26.0,43.0,42.0,61.0,24.0,25.0,32.0,29.0,31.0,26.0,46.0,20.0,24.0,34.0,33.0,33.711925658234385
2020-04-03,27.0,15.0,29.0,32.0,19.0,31.0,30.0,37.0,35.0,29.0,20.0,14.0,15.0,28.0,15.0,28.0,24.0,24.0,28.0,17.0,25.6582343830666
2020-04-04,14.0,35.0,58.0,25.0,36.0,32.0,40.0,49.0,14.0,50.0,20.0,36.0,30.0,30.0,14.0,24.0,17.0,33.0,36.0,36.0,32.472896231285496
2020-04-05,24.0,26.0,26.0,24.0,21.0,27.0,30.0,38.0,31.0,25.0,19.0,38.0,26.0,14.0,28.0,27.0,32.0,31.0,28.0,31.0,28.18791946308725
2020-04-06,19.0,27.0,12.0,13.0,13.0,21.0,23.0,26.0,14.0,25.0,23.0,12.0,9.0,23.0,22.0,25.0,19.0,22.0,3.0,18.0,19.050077439339187
2020-04-07,11.0,18.0,12.0,3.0,11.0,16.0,18.0,38.0,7.0,10.0,3.0,6.0,7.0,21.0,11.0,11.0,16.0,6.0,10.0,13.0,12.803304078471864
2020-04-08,6.0,15.0,25.0,24.0,18.0,10.0,18.0,16.0,23.0,21.0,16.0,20.0,17.0,25.0,15.0,16.0,10.0,14.0,27.0,23.0,18.53381517811048
2020-04-09,21.0,23.0,10.0,14.0,26.0,24.0,19.0,17.0,12.0,25.0,17.0,17.0,15.0,19.0,12.0,24.0,28.0,21.0,28.0,24.0,20.443985544656687
2020-04-10,12.0,19.0,17.0,21.0,15.0,7.0,19.0,19.0,16.0,18.0,20.0,7.0,10.0,16.0,15.0,16.0,14.0,14.0,18.0,24.0,16.365513680949924
2020-04-11,14.0,17.0,22.0,24.0,21.0,31.0,17.0,19.0,22.0,24.0,19.0,12.0,14.0,18.0,17.0,27.0,24.0,31.0,12.0,15.0,20.65049044914817
2020-04-12,24.0,30.0,7.0,16.0,17.0,15.0,17.0,28.0,18.0,33.0,11.0,8.0,6.0,29.0,10.0,27.0,28.0,20.0,20.0,19.0,19.77284460505937
2020-04-13,16.0,12.0,7.0,4.0,12.0,14.0,8.0,15.0,8.0,8.0,14.0,11.0,13.0,13.0,10.0,17.0,11.0,15.0,11.0,18.0,12.23541559112029
2020-04-14,15.0,11.0,6.0,14.0,15.0,3.0,22.0,10.0,8.0,21.0,16.0,20.0,15.0,12.0,15.0,12.0,20.0,7.0,7.0,10.0,13.371192565823439
2020-04-15,13.0,27.0,13.0,15.0,12.0,25.0,8.0,21.0,12.0,18.0,10.0,14.0,8.0,13.0,9.0,21.0,4.0,21.0,25.0,17.0,15.797625193598348
2020-04-16,16.0,16.0,10.0,11.0,4.0,10.0,12.0,36.0,32.0,19.0,7.0,14.0,20.0,10.0,19.0,21.0,11.0,11.0,18.0,11.0,15.90087764584409
2020-04-17,25.0,23.0,27.0,18.0,26.0,3.0,23.0,23.0,20.0,25.0,13.0,21.0,10.0,19.0,12.0,16.0,22.0,7.0,14.0,14.0,18.63706763035622
2020-04-18,7.0,13.0,7.0,20.0,8.0,8.0,4.0,14.0,22.0,16.0,11.0,4.0,6.0,17.0,14.0,13.0,12.0,4.0,20.0,11.0,11.925658234383068
2020-04-19,13.0,12.0,27.0,22.0,12.0,11.0,8.0,19.0,21.0,11.0,21.0,21.0,13.0,23.0,25.0,21.0,18.0,11.0,14.0,7.0,17.03665462054724
