date,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21_10,/m/01b_21_11,/m/01b_21_12,/m/01b_21_13,/m/01b_21_14,/m/01b_21_15,/m/01b_21_16,/m/01b_21_17,/m/01b_21_18,/m/01b_21_19,/m/01b_21
2020-01-29,33.0,11.0,10.0,16.0,14.0,0.0,18.0,22.0,31.0,15.0,62.0,13.0,12.0,27.0,0.0,29.0,31.0,11.0,0.0,25.0,20.573903627504063
2020-01-30,34.0,23.0,32.0,33.0,14.0,28.0,9.0,30.0,49.0,47.0,48.0,25.0,25.0,43.0,0.0,58.0,47.0,11.0,14.0,26.0,32.26854358419058
2020-01-31,36.0,36.0,11.0,52.0,44.0,29.0,46.0,16.0,17.0,49.0,50.0,13.0,39.0,15.0,44.0,31.0,17.0,24.0,44.0,66.0,36.76231727125069
2020-02-01,53.0,48.0,11.0,34.0,30.0,30.0,19.0,31.0,51.0,33.0,34.0,40.0,0.0,90.0,30.0,62.0,51.0,12.0,45.0,27.0,39.57769355711965
2020-02-02,0.0,11.0,31.0,48.0,42.0,14.0,26.0,22.0,16.0,46.0,16.0,37.0,12.0,0.0,28.0,15.0,32.0,22.0,14.0,38.0,25.446670276123445
2020-02-03,30.0,20.0,18.0,29.0,25.0,12.0,0.0,20.0,14.0,14.0,28.0,11.0,11.0,12.0,13.0,26.0,14.0,0.0,13.0,11.0,17.3795343800758
2020-02-04,17.0,23.0,21.0,67.0,43.0,43.0,55.0,30.0,65.0,95.0,16.0,50.0,63.0,14.0,58.0,29.0,32.0,23.0,0.0,78.0,44.504602057390365
2020-02-05,35.0,11.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,16.0,32.0,0.0,0.0,42.0,0.0,60.0,32.0,0.0,14.0,0.0,13.914455874390905
2020-02-06,53.0,12.0,22.0,67.0,59.0,14.0,28.0,47.0,81.0,48.0,48.0,26.0,53.0,14.0,44.0,0.0,48.0,12.0,86.0,54.0,44.179750947482404
2020-02-07,36.0,24.0,22.0,17.0,59.0,44.0,38.0,40.0,34.0,0.0,17.0,0.0,26.0,45.0,0.0,47.0,68.0,36.0,30.0,41.0,33.784515430427724
2020-02-08,18.0,0.0,32.0,0.0,15.0,43.0,10.0,39.0,0.0,49.0,82.0,52.0,13.0,30.0,0.0,63.0,0.0,23.0,14.0,13.0,26.854358419057935
2020-02-09,33.0,33.0,40.0,62.0,14.0,66.0,17.0,36.0,60.0,61.0,30.0,35.0,36.0,27.0,54.0,14.0,30.0,32.0,13.0,38.0,39.57769355711965
2020-02-10,0.0,45.0,10.0,62.0,27.0,53.0,26.0,29.0,76.0,15.0,61.0,35.0,47.0,27.0,0.0,42.0,15.0,32.0,13.0,36.0,35.24634542501353
2020-02-11,33.0,45.0,0.0,16.0,14.0,0.0,18.0,14.0,15.0,30.0,30.0,12.0,25.0,0.0,28.0,28.0,30.0,11.0,14.0,0.0,19.65349214943151
2020-02-12,67.0,33.0,0.0,16.0,40.0,13.0,17.0,43.0,31.0,30.0,61.0,12.0,24.0,14.0,41.0,43.0,46.0,22.0,54.0,24.0,34.16350839198701
2020-02-13,17.0,11.0,31.0,16.0,28.0,28.0,27.0,30.0,63.0,46.0,16.0,25.0,38.0,0.0,42.0,0.0,16.0,22.0,0.0,13.0,25.39252842447212
2020-02-14,18.0,24.0,21.0,50.0,0.0,28.0,9.0,31.0,16.0,48.0,0.0,26.0,13.0,28.0,15.0,0.0,16.0,11.0,0.0,40.0,21.331889550622634
2020-02-15,0.0,0.0,0.0,0.0,30.0,0.0,0.0,16.0,34.0,17.0,0.0,0.0,0.0,15.0,15.0,16.0,17.0,12.0,16.0,14.0,10.93665403356795
2020-02-16,35.0,0.0,11.0,49.0,0.0,56.0,18.0,23.0,49.0,32.0,16.0,0.0,25.0,0.0,29.0,15.0,16.0,0.0,42.0,51.0,25.284244721169465
2020-02-17,51.0,47.0,21.0,16.0,43.0,55.0,36.0,29.0,95.0,48.0,63.0,62.0,38.0,14.0,71.0,30.0,32.0,22.0,42.0,64.0,47.590687601515974
2020-02-18,34.0,0.0,10.0,16.0,0.0,14.0,18.0,37.0,16.0,15.0,16.0,37.0,0.0,41.0,14.0,15.0,0.0,11.0,28.0,12.0,18.083378451543044
2020-02-19,0.0,23.0,0.0,65.0,14.0,0.0,9.0,30.0,31.0,47.0,32.0,50.0,38.0,0.0,41.0,29.0,16.0,0.0,42.0,26.0,26.691932864103954
2020-02-20,35.0,47.0,11.0,66.0,43.0,84.0,45.0,39.0,32.0,16.0,16.0,38.0,38.0,0.0,28.0,0.0,32.0,57.0,14.0,13.0,35.40877097996752
2020-02-21,18.0,13.0,0.0,0.0,0.0,15.0,10.0,57.0,17.0,17.0,51.0,0.0,13.0,15.0,31.0,47.0,67.0,12.0,0.0,28.0,22.252301028695182
2020-02-22,57.0,38.0,23.0,73.0,63.0,32.0,30.0,25.0,54.0,70.0,17.0,56.0,28.0,0.0,63.0,0.0,18.0,26.0,48.0,56.0,42.06821873308068
2020-02-23,0.0,24.0,33.0,34.0,29.0,15.0,19.0,40.0,34.0,33.0,0.0,26.0,13.0,30.0,45.0,31.0,51.0,24.0,0.0,14.0,26.800216567406608
2020-02-24,18.0,23.0,31.0,16.0,14.0,42.0,18.0,30.0,32.0,32.0,0.0,13.0,13.0,14.0,14.0,0.0,0.0,0.0,28.0,26.0,19.707634001082837
2020-02-25,17.0,35.0,32.0,65.0,70.0,55.0,9.0,15.0,48.0,31.0,0.0,50.0,38.0,0.0,0.0,15.0,16.0,46.0,43.0,26.0,33.08067135896048
2020-02-26,17.0,11.0,21.0,0.0,0.0,14.0,0.0,22.0,31.0,15.0,15.0,36.0,0.0,28.0,27.0,0.0,16.0,22.0,27.0,12.0,17.000541418516516
2020-02-27,51.0,11.0,31.0,48.0,55.0,28.0,27.0,45.0,78.0,62.0,47.0,37.0,49.0,14.0,42.0,44.0,62.0,11.0,14.0,13.0,41.63508391987007
2020-02-28,17.0,12.0,21.0,17.0,14.0,0.0,9.0,15.0,32.0,16.0,0.0,0.0,13.0,0.0,14.0,0.0,31.0,11.0,15.0,0.0,12.831618841364376
2020-02-29,17.0,0.0,0.0,17.0,29.0,14.0,9.0,15.0,0.0,0.0,32.0,0.0,13.0,14.0,15.0,15.0,33.0,12.0,0.0,13.0,13.427179209528967
2020-03-01,17.0,11.0,30.0,48.0,0.0,27.0,9.0,15.0,16.0,0.0,31.0,24.0,24.0,41.0,14.0,14.0,31.0,22.0,14.0,0.0,21.00703844071467
