date,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751_10,/m/01c751_11,/m/01c751_12,/m/01c751_13,/m/01c751_14,/m/01c751_15,/m/01c751_16,/m/01c751_17,/m/01c751_18,/m/01c751_19,/m/01c751
2020-10-15,29.0,16.0,22.0,14.0,0.0,14.0,0.0,33.0,15.0,20.0,16.0,40.20618556701031,16.0,33.0,40.0,17.0,40.0,0.0,64.0,19.0,28.018723832069828
2020-10-16,14.0,49.0,87.0,29.0,38.0,43.0,22.0,100.0,62.0,100.0,48.0,81.44329896907216,81.0,100.0,60.0,52.0,62.0,18.0,66.66666666666667,100.0,75.83517184636834
2020-10-17,16.0,35.0,70.0,31.0,0.0,47.0,23.0,54.0,50.0,43.0,0.0,21.64948453608248,35.0,36.0,42.857142857142854,18.0,66.0,19.0,24.0,64.0,43.47822217502971
2020-10-18,32.0,18.0,71.0,47.0,21.0,16.0,71.0,74.0,34.0,44.0,35.0,44.329896907216494,18.0,36.0,67.14285714285714,37.0,67.0,58.0,73.33333333333333,65.0,58.06247681079852
2020-10-19,28.0,32.0,0.0,56.0,0.0,43.0,42.0,33.0,45.0,97.0,47.0,40.20618556701031,0.0,48.0,20.0,66.0,40.0,52.0,44.0,78.0,50.710951379475524
2020-10-20,0.0,16.0,0.0,0.0,19.0,14.0,0.0,0.0,0.0,19.0,0.0,39.17525773195877,0.0,0.0,0.0,16.0,0.0,0.0,0.0,19.0,8.887805234337911
2020-10-21,0.0,16.0,64.0,14.0,38.0,14.0,41.0,16.0,15.0,0.0,31.0,0.0,0.0,16.0,38.57142857142857,0.0,0.0,17.0,0.0,0.0,20.039889262644003
2020-10-22,14.0,0.0,61.0,66.0,73.0,27.0,20.0,16.0,43.0,75.0,30.0,76.28865979381445,46.0,46.0,57.14285714285714,0.0,58.0,84.0,0.0,93.0,55.35100126713929
2020-10-23,14.0,31.0,0.0,13.0,18.0,55.0,41.0,32.0,15.0,38.0,0.0,39.17525773195877,16.0,31.0,38.57142857142857,16.0,39.0,33.0,84.0,0.0,34.61637963971999
2020-10-24,46.0,35.0,70.0,61.0,62.0,78.0,23.0,18.0,100.0,21.0,86.0,43.29896907216496,52.0,35.0,42.857142857142854,72.0,65.0,77.0,46.66666666666666,21.0,65.94016119583087
2020-10-25,30.0,100.0,22.0,58.0,100.0,30.0,44.0,69.0,16.0,41.0,66.0,62.886597938144334,49.0,51.0,61.42857142857143,35.0,21.0,54.0,90.66666666666669,61.0,66.38769552198683
2020-10-26,39.0,74.0,60.0,53.0,53.0,13.0,59.0,61.0,29.0,55.0,29.0,55.670103092783506,15.0,90.0,55.714285714285715,62.0,56.0,32.0,61.33333333333334,91.0,65.2459505401377
2020-10-27,41.0,45.0,41.0,40.0,18.0,55.0,81.0,63.0,29.0,75.0,30.0,77.31958762886596,62.0,93.0,57.14285714285714,96.0,77.0,100.0,41.333333333333336,38.0,72.50234078589642
2020-10-28,68.0,46.0,61.0,40.0,54.0,54.0,40.0,47.0,58.0,56.0,45.0,76.28865979381445,31.0,62.0,75.71428571428571,80.0,96.0,83.0,82.66666666666667,93.0,78.05811286777039
2020-10-29,80.0,59.0,80.0,39.0,88.0,52.0,59.0,61.0,42.0,37.0,44.0,74.22680412371135,45.0,90.0,37.142857142857146,46.0,19.0,64.0,40.0,55.0,69.47507780370296
2020-10-30,25.0,42.0,37.0,37.0,34.0,25.0,18.0,14.0,13.0,52.0,28.0,17.525773195876287,56.0,42.0,34.285714285714285,29.0,17.0,15.0,18.666666666666668,34.0,36.787548706913356
2020-10-31,27.0,15.0,40.0,52.0,90.0,13.0,60.0,15.0,42.0,37.0,73.0,74.22680412371135,60.0,75.0,74.28571428571429,47.0,37.0,65.0,100.0,72.0,66.79594822313561
2020-11-01,40.0,90.0,100.0,40.0,90.0,41.0,100.0,46.0,71.0,74.0,30.0,75.25773195876289,60.0,91.0,55.714285714285715,63.0,75.0,33.0,81.33333333333333,55.0,81.97366228420806
2020-11-02,26.0,100.0,95.0,25.0,85.0,0.0,57.0,45.0,68.0,88.0,28.0,36.082474226804116,58.0,29.0,52.85714285714285,15.0,90.0,47.0,78.66666666666667,18.0,65.11395814235969
2020-11-03,38.0,42.0,38.0,62.0,68.0,38.0,56.0,15.0,40.0,52.0,28.0,35.051546391752574,28.0,43.0,52.85714285714285,60.0,35.0,62.0,76.0,35.0,56.506065174967425
2020-11-04,34.0,25.0,34.0,56.0,30.0,34.0,51.0,40.0,48.0,16.0,88.0,80.41237113402062,51.0,91.0,62.85714285714285,93.0,64.0,56.0,52.0,62.0,66.78075728221484
2020-11-05,12.0,40.0,0.0,12.0,32.0,12.0,35.0,27.0,0.0,17.0,39.0,32.98969072164948,13.0,27.0,17.142857142857142,14.0,33.0,14.0,17.333333333333332,16.0,25.659463296385074
2020-11-06,12.0,14.0,0.0,24.0,83.0,25.0,55.0,71.0,13.0,34.0,0.0,0.0,14.0,42.0,34.285714285714285,15.0,35.0,31.0,56.0,51.0,38.08829220373292
2020-11-07,25.0,41.0,75.0,49.0,50.0,75.0,74.0,29.0,53.0,68.0,28.0,17.525773195876287,84.0,14.0,17.142857142857142,15.0,70.0,76.0,94.66666666666669,51.0,62.909062117445295
2020-11-08,88.0,28.0,19.0,100.0,84.0,63.0,19.0,58.0,80.0,35.0,42.0,88.65979381443299,100.0,86.0,52.85714285714285,45.0,35.0,92.0,57.33333333333334,68.0,77.56930214658736
2020-11-09,38.0,14.0,57.0,37.0,67.0,25.0,38.0,30.0,54.0,35.0,43.0,35.051546391752574,57.0,29.0,17.142857142857142,15.0,18.0,31.0,77.33333333333333,69.0,49.16822693485786
2020-11-10,65.0,57.0,97.0,38.0,87.0,52.0,57.0,59.0,82.0,89.0,100.0,73.1958762886598,86.0,58.0,35.714285714285715,30.0,72.0,78.0,78.66666666666667,52.0,84.17858899789199
2020-11-11,25.0,41.0,37.0,49.0,50.0,37.0,18.0,29.0,80.0,51.0,27.0,87.62886597938144,0.0,28.0,17.142857142857142,15.0,35.0,30.0,38.66666666666666,51.0,46.66212063693928
2020-11-12,25.0,28.0,19.0,12.0,52.0,26.0,19.0,44.0,0.0,0.0,28.0,0.0,29.0,0.0,35.714285714285715,45.0,54.0,16.0,77.33333333333333,52.0,35.13529604381865
2020-11-13,0.0,14.0,0.0,25.0,0.0,13.0,38.0,30.0,14.0,18.0,14.0,0.0,0.0,14.0,35.714285714285715,0.0,36.0,16.0,38.66666666666666,35.0,21.34075551454172
2020-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-15,26.0,59.0,59.0,39.0,18.0,53.0,39.0,45.0,42.0,73.0,58.0,74.22680412371135,59.0,45.0,72.85714285714286,47.0,75.0,32.0,80.0,54.0,65.64392250349162
2020-11-16,0.0,29.0,39.0,0.0,17.0,0.0,19.0,0.0,14.0,36.0,14.0,18.55670103092784,14.0,0.0,17.142857142857142,0.0,18.0,16.0,20.0,0.0,16.984760877711086
2020-11-17,26.0,29.0,39.0,25.0,0.0,13.0,19.0,15.0,28.0,0.0,43.0,36.082474226804116,29.0,44.0,35.714285714285715,30.0,37.0,16.0,58.66666666666666,53.0,36.036471761268366
2020-11-18,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,17.525773195876287,0.0,0.0,0.0,15.0,18.0,0.0,0.0,17.0,6.2216570032846175
2020-11-19,13.0,42.0,39.0,13.0,34.0,13.0,38.0,29.0,14.0,0.0,28.0,53.60824742268043,0.0,0.0,17.142857142857142,0.0,18.0,15.0,18.666666666666668,35.0,26.28158603243619
2020-11-20,26.0,29.0,39.0,0.0,35.0,0.0,19.0,30.0,0.0,36.0,0.0,18.55670103092784,44.0,15.0,0.0,15.0,18.0,47.0,58.66666666666666,18.0,28.01979793900361
2020-11-21,40.0,15.0,40.0,26.0,35.0,40.0,39.0,62.0,28.0,18.0,29.0,75.25773195876289,44.0,30.0,37.142857142857146,15.0,38.0,16.0,40.0,0.0,41.72122874150572
2020-11-22,0.0,60.0,60.0,39.0,18.0,53.0,60.0,31.0,56.0,92.0,44.0,55.670103092783506,45.0,45.0,18.571428571428573,63.0,37.0,48.0,81.33333333333333,72.0,61.173673577675274
2020-11-23,13.0,0.0,0.0,13.0,17.0,26.0,0.0,15.0,14.0,18.0,28.0,18.55670103092784,0.0,0.0,18.571428571428573,15.0,37.0,16.0,58.66666666666666,0.0,19.241183346677836
2020-11-24,25.0,28.0,0.0,12.0,34.0,38.0,19.0,29.0,13.0,0.0,28.0,17.525773195876287,28.0,14.0,0.0,15.0,36.0,46.0,18.666666666666668,34.0,27.205195240417357
2020-11-25,12.0,14.0,37.0,12.0,0.0,25.0,0.0,14.0,26.0,17.0,14.0,0.0,14.0,14.0,17.142857142857142,14.0,18.0,15.0,0.0,17.0,17.51257702497544
2020-11-26,39.0,15.0,19.0,0.0,0.0,13.0,0.0,15.0,28.0,72.0,29.0,18.55670103092784,15.0,44.0,18.571428571428573,31.0,37.0,32.0,20.0,18.0,29.014052694458623
2020-11-27,25.0,14.0,38.0,50.0,17.0,51.0,38.0,29.0,41.0,53.0,70.0,17.525773195876287,43.0,0.0,70.0,30.0,36.0,31.0,18.666666666666668,35.0,44.208737645084994
2020-11-28,39.0,29.0,19.0,0.0,17.0,0.0,0.0,15.0,0.0,18.0,28.0,18.55670103092784,29.0,0.0,0.0,30.0,18.0,31.0,20.0,0.0,19.476351387638747
2020-11-29,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,13.0,0.0,14.0,0.0,14.0,29.0,17.142857142857142,15.0,0.0,0.0,18.666666666666668,0.0,9.677611407138391
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01,13.0,14.0,19.0,12.0,50.0,13.0,38.0,29.0,0.0,0.0,14.0,36.082474226804116,43.0,14.0,35.714285714285715,15.0,0.0,16.0,38.66666666666666,35.0,27.2221354412017
2020-12-02,13.0,0.0,19.0,0.0,0.0,13.0,19.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,18.0,0.0,0.0,17.0,8.001667013961242
2020-12-03,13.0,0.0,0.0,13.0,17.0,13.0,19.0,30.0,14.0,0.0,0.0,18.55670103092784,0.0,30.0,18.571428571428573,15.0,0.0,0.0,0.0,18.0,13.698361925548431
2020-12-04,38.0,0.0,19.0,25.0,0.0,12.0,18.0,29.0,0.0,17.0,27.0,51.54639175257732,28.0,14.0,17.142857142857142,43.0,35.0,15.0,0.0,34.0,26.42358296908321
2020-12-05,13.0,0.0,20.0,13.0,18.0,13.0,0.0,15.0,0.0,18.0,0.0,18.55670103092784,15.0,15.0,0.0,0.0,19.0,0.0,40.0,0.0,13.600127174260962
2020-12-06,0.0,0.0,40.0,13.0,53.0,40.0,0.0,30.0,14.0,0.0,14.0,0.0,44.0,0.0,18.571428571428573,0.0,18.0,16.0,0.0,18.0,19.914863215550856
2020-12-07,0.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,18.0,6.25130235465722
2020-12-08,13.0,14.0,0.0,13.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,29.0,18.571428571428573,30.0,18.0,16.0,20.0,35.0,15.663977614383947
2020-12-09,13.0,0.0,19.0,0.0,35.0,26.0,58.0,44.0,27.0,18.0,43.0,36.082474226804116,29.0,73.0,17.142857142857142,45.0,54.0,31.0,38.66666666666666,52.0,41.18933098789297
2020-12-10,27.0,15.0,20.0,13.0,53.0,26.0,59.0,31.0,42.0,37.0,15.0,18.55670103092784,0.0,30.0,37.142857142857146,16.0,37.0,16.0,40.0,36.0,35.55112887104303
2020-12-11,0.0,15.0,20.0,26.0,0.0,13.0,0.0,31.0,0.0,37.0,15.0,18.55670103092784,15.0,30.0,18.571428571428573,0.0,0.0,0.0,40.0,36.0,19.69961218601936
2020-12-12,13.0,30.0,20.0,0.0,18.0,13.0,39.0,31.0,28.0,36.0,15.0,38.14432989690722,15.0,0.0,18.571428571428573,31.0,38.0,48.0,60.0,0.0,30.73863878735168
2020-12-13,14.0,0.0,21.0,27.0,37.0,14.0,21.0,16.0,29.0,19.0,46.0,39.17525773195877,16.0,31.0,38.57142857142857,0.0,39.0,67.0,21.33333333333333,19.0,32.19920939591919
2020-12-14,0.0,14.0,39.0,13.0,17.0,0.0,0.0,15.0,0.0,18.0,0.0,18.55670103092784,15.0,0.0,18.571428571428573,15.0,18.0,0.0,0.0,0.0,12.57312750171013
2020-12-15,13.0,15.0,0.0,26.0,35.0,13.0,39.0,46.0,14.0,36.0,0.0,37.11340206185567,45.0,15.0,37.142857142857146,31.0,19.0,16.0,40.0,18.0,30.959966193251482
2020-12-16,14.0,0.0,0.0,13.0,0.0,0.0,0.0,32.0,29.0,0.0,30.0,18.55670103092784,0.0,15.0,18.571428571428573,31.0,38.0,16.0,20.0,19.0,18.386838691541342
2020-12-17,42.0,31.0,62.0,27.0,19.0,14.0,41.0,16.0,44.0,57.0,15.0,39.17525773195877,0.0,0.0,0.0,16.0,59.0,17.0,41.333333333333336,38.0,36.1643211751589
2020-12-18,0.0,0.0,22.0,0.0,20.0,0.0,0.0,17.0,15.0,20.0,16.0,20.61855670103093,16.0,0.0,0.0,17.0,21.0,18.0,22.66666666666667,0.0,14.083260473079655
2020-12-19,0.0,0.0,0.0,15.0,20.0,15.0,22.0,17.0,0.0,0.0,0.0,20.61855670103093,17.0,17.0,41.42857142857143,18.0,21.0,18.0,22.66666666666667,41.0,19.11109365261111
2020-12-20,100.0,16.0,86.0,70.0,77.0,100.0,63.0,65.0,61.0,59.0,95.0,100.0,97.0,97.0,100.0,100.0,100.0,69.0,86.66666666666669,58.0,100.0
2020-12-21,0.0,31.0,21.0,14.0,19.0,0.0,0.0,0.0,30.0,19.0,15.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,21.33333333333333,19.0,13.836215878307982
2020-12-22,0.0,32.0,22.0,14.0,19.0,15.0,22.0,0.0,46.0,80.0,0.0,0.0,16.0,49.0,20.0,0.0,21.0,0.0,65.33333333333333,59.0,30.02708897687018
