,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21_10,/m/01b_21_11,/m/01b_21_12,/m/01b_21_13,/m/01b_21_14,/m/01b_21_15,/m/01b_21_16,/m/01b_21_17,/m/01b_21_18,/m/01b_21_19,/m/01b_21
2020-11-08,22.0,35.0,0.0,35.0,39.0,33.0,0.0,0.0,19.0,17.0,31.0,22.0,15.0,0.0,16.0,15.0,16.0,19.78021978021978,0.0,0.0,24.4306043416147
2020-11-09,20.0,33.0,35.0,18.0,37.0,16.0,16.0,0.0,19.0,17.0,0.0,21.0,28.0,31.0,15.0,14.0,0.0,19.78021978021978,17.0,21.27659574468085,27.58871621747282
2020-11-10,0.0,33.0,34.0,34.0,55.0,0.0,16.0,0.0,58.0,34.0,45.0,22.0,28.0,31.0,30.0,28.0,45.0,39.56043956043956,17.0,21.27659574468085,41.65686300772219
2020-11-11,60.0,17.0,67.0,17.0,36.0,15.0,31.0,35.0,37.0,50.0,29.0,42.0,28.0,77.0,15.0,0.0,44.0,38.46153846153846,32.0,20.21276595744681,50.40199409408816
2020-11-12,63.0,35.0,18.0,18.0,0.0,49.0,47.0,55.0,19.0,17.0,46.0,88.0,15.0,48.0,32.0,57.0,31.0,79.12087912087912,68.0,42.5531914893617,60.39955931735481
2020-11-13,21.0,17.0,18.0,18.0,37.0,16.0,32.0,0.0,0.0,17.0,31.0,22.0,0.0,32.0,0.0,14.0,15.0,0.0,0.0,0.0,21.162765421802458
2020-11-14,21.0,35.0,18.0,18.0,57.0,32.0,32.0,19.0,58.0,86.0,62.0,88.0,29.0,81.0,16.0,42.0,16.0,19.78021978021978,17.0,64.8936170212766,59.23194140429118
2020-11-15,0.0,35.0,36.0,36.0,38.0,16.0,0.0,38.0,0.0,35.0,16.0,23.0,0.0,32.0,48.0,15.0,31.0,40.65934065934066,35.0,43.61702127659574,37.82124507350142
2020-11-16,20.0,33.0,0.0,17.0,36.0,31.0,31.0,71.0,0.0,33.0,29.0,64.0,14.0,30.0,30.0,0.0,45.0,18.681318681318682,0.0,41.48936170212766,39.71088433923281
2020-11-17,42.0,0.0,17.0,17.0,0.0,16.0,16.0,18.0,19.0,17.0,15.0,0.0,0.0,47.0,16.0,14.0,30.0,19.78021978021978,0.0,41.48936170212766,25.196066069637347
2020-11-18,21.0,0.0,69.0,51.0,55.0,46.0,47.0,18.0,38.0,34.0,45.0,21.0,43.0,16.0,15.0,28.0,0.0,39.56043956043956,66.0,41.48936170212766,50.64832115575286
2020-11-19,21.0,17.0,51.0,17.0,54.0,47.0,31.0,35.0,37.0,67.0,29.0,21.0,0.0,15.0,15.0,41.0,15.0,57.142857142857146,33.0,21.27659574468085,45.567042780238616
2020-11-20,21.0,0.0,18.0,18.0,38.0,32.0,32.0,0.0,39.0,0.0,15.0,22.0,15.0,16.0,15.0,14.0,16.0,19.78021978021978,0.0,42.5531914893617,27.24402554075675
2020-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22,22.0,0.0,18.0,0.0,0.0,17.0,0.0,0.0,20.0,18.0,16.0,0.0,15.0,0.0,16.0,15.0,0.0,0.0,17.0,22.340425531914892,14.32795299430617
2020-11-23,42.0,0.0,17.0,35.0,56.0,47.0,16.0,18.0,0.0,34.0,30.0,22.0,29.0,0.0,0.0,14.0,0.0,39.56043956043956,50.0,63.829787234042556,37.464679101715824
2020-11-24,60.0,16.0,17.0,34.0,54.0,15.0,15.0,18.0,0.0,16.0,29.0,21.0,14.0,30.0,30.0,27.0,15.0,18.681318681318682,16.0,40.42553191489362,35.47367327275454
2020-11-25,0.0,16.0,0.0,0.0,18.0,0.0,15.0,17.0,19.0,16.0,29.0,21.0,14.0,15.0,0.0,0.0,29.0,18.681318681318682,16.0,0.0,17.78265718940771
2020-11-26,0.0,0.0,0.0,17.0,0.0,16.0,16.0,18.0,0.0,17.0,0.0,21.0,0.0,0.0,15.0,0.0,15.0,0.0,16.0,21.27659574468085,12.571893735901284
2020-11-27,21.0,17.0,0.0,34.0,0.0,16.0,0.0,35.0,0.0,50.0,15.0,0.0,14.0,0.0,15.0,0.0,15.0,19.78021978021978,17.0,0.0,19.614250831825174
2020-11-28,20.0,0.0,0.0,0.0,0.0,15.0,0.0,18.0,0.0,0.0,15.0,0.0,28.0,0.0,30.0,0.0,29.0,0.0,16.0,0.0,12.47873409354559
2020-11-29,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,3.867677818467346
2020-11-30,40.0,50.0,17.0,50.0,72.0,46.0,0.0,53.0,38.0,50.0,44.0,42.0,42.0,46.0,75.0,41.0,59.0,38.46153846153846,48.0,61.702127659574465,66.63816709598018
2020-12-01,0.0,17.0,0.0,0.0,18.0,15.0,16.0,17.0,0.0,0.0,15.0,21.0,14.0,0.0,0.0,14.0,0.0,0.0,16.0,0.0,11.894933668116554
2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-03,21.0,34.0,52.0,17.0,37.0,16.0,16.0,0.0,19.0,34.0,0.0,22.0,14.0,16.0,15.0,42.0,15.0,0.0,16.0,84.04255319148936,34.30138031536757
2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-05,0.0,35.0,35.0,0.0,38.0,0.0,0.0,37.0,39.0,35.0,0.0,22.0,0.0,16.0,16.0,0.0,15.0,39.56043956043956,34.0,21.27659574468085,27.937553010139897
2020-12-06,21.0,51.0,18.0,0.0,18.0,16.0,16.0,18.0,58.0,0.0,30.0,43.0,0.0,32.0,31.0,28.0,0.0,19.78021978021978,51.0,0.0,32.89571051033568
2020-12-07,20.0,16.0,17.0,17.0,18.0,15.0,0.0,18.0,0.0,33.0,44.0,84.0,28.0,15.0,15.0,40.0,15.0,38.46153846153846,16.0,20.21276595744681,34.27450734161112
2020-12-08,61.0,33.0,34.0,0.0,36.0,62.0,15.0,35.0,38.0,49.0,15.0,85.0,69.0,46.0,15.0,55.0,15.0,38.46153846153846,17.0,41.48936170212766,55.45745735259065
2020-12-09,62.0,34.0,52.0,34.0,36.0,16.0,15.0,35.0,75.0,33.0,29.0,43.0,28.0,31.0,46.0,27.0,30.0,38.46153846153846,66.0,20.21276595744681,54.78049728480591
2020-12-10,0.0,17.0,0.0,0.0,37.0,16.0,0.0,36.0,19.0,34.0,30.0,22.0,14.0,15.0,31.0,14.0,0.0,39.56043956043956,0.0,42.5531914893617,26.7901367484589
2020-12-11,43.0,35.0,36.0,0.0,19.0,16.0,32.0,57.0,40.0,53.0,62.0,44.0,15.0,33.0,0.0,44.0,15.0,0.0,34.0,21.27659574468085,43.732241443175944
2020-12-12,44.0,53.0,18.0,36.0,39.0,16.0,33.0,38.0,41.0,35.0,16.0,68.0,30.0,49.0,33.0,44.0,48.0,41.75824175824176,52.0,22.340425531914892,55.24931550696845
2020-12-13,23.0,18.0,0.0,19.0,20.0,34.0,34.0,0.0,42.0,18.0,32.0,46.0,15.0,34.0,0.0,15.0,16.0,42.857142857142854,36.0,22.340425531914892,34.09376739811773
2020-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-15,43.0,52.0,90.0,18.0,0.0,32.0,49.0,74.0,40.0,52.0,47.0,22.0,74.0,49.0,48.0,43.0,61.0,40.65934065934066,52.0,43.61702127659574,67.88696698309664
2020-12-16,66.0,18.0,18.0,19.0,39.0,0.0,50.0,58.0,62.0,18.0,48.0,47.0,30.0,33.0,33.0,0.0,49.0,0.0,54.0,44.680851063829785,50.11057162312932
2020-12-17,46.0,37.0,57.0,38.0,41.0,35.0,35.0,59.0,63.0,56.0,100.0,47.0,47.0,17.0,52.0,15.0,66.0,42.857142857142854,56.0,93.61702127659575,73.22858049104003
2020-12-18,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,0.0,19.0,24.46808510638298,7.039763640678823
2020-12-19,25.0,0.0,0.0,41.0,22.0,0.0,19.0,0.0,0.0,0.0,0.0,52.0,17.0,19.0,55.0,0.0,18.0,0.0,40.0,0.0,22.476316379017785
2020-12-20,49.0,40.0,83.0,21.0,89.0,38.0,38.0,65.0,23.0,81.0,36.0,25.0,17.0,18.0,55.0,33.0,90.0,23.076923076923077,98.0,75.53191489361703,72.80055800237062
2020-12-21,69.0,37.0,77.0,59.0,61.0,53.0,0.0,61.0,86.0,76.0,51.0,96.0,16.0,35.0,52.0,47.0,51.0,64.83516483516483,19.0,70.2127659574468,78.88953023823785
2020-12-22,0.0,0.0,0.0,0.0,21.0,18.0,18.0,0.0,45.0,39.0,0.0,25.0,16.0,36.0,18.0,16.0,35.0,23.076923076923077,38.0,24.46808510638298,27.186491783609604
2020-12-23,100.0,61.0,42.0,41.0,44.0,0.0,37.0,43.0,45.0,40.0,54.0,76.0,34.0,18.0,37.0,83.0,72.0,0.0,79.0,50.0,69.76415083876948
