date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty,batch_id
2020-01-01,40.0,30.0,38.0,45.0,43.0,50.0,47.0,31.0,57.0,56.0,46.24338624338624,0
2020-01-02,42.0,39.0,30.0,23.0,39.0,29.0,23.0,29.0,37.0,28.0,33.75661375661376,0
2020-01-03,50.0,52.0,59.0,45.0,54.0,36.0,46.0,38.0,42.0,44.0,49.31216931216931,0
2020-01-04,50.0,47.0,32.0,35.0,41.0,37.0,42.0,38.0,42.0,40.0,42.75132275132275,0
2020-01-05,38.0,40.0,23.0,40.0,44.0,43.0,42.0,37.0,33.0,35.0,39.682539682539684,0
2020-01-06,31.0,38.0,41.0,30.0,35.0,28.0,36.0,28.0,39.0,28.0,35.34391534391534,0
2020-01-07,31.0,42.0,45.0,46.0,31.0,35.0,35.0,34.0,31.0,41.0,39.25925925925926,0
2020-01-08,43.0,45.0,38.0,44.0,39.0,36.0,38.0,23.0,46.0,41.0,41.58730158730158,0
2020-01-09,38.0,37.0,40.0,37.0,44.0,29.0,29.0,33.0,35.0,33.0,37.56613756613756,0
2020-01-10,41.0,32.0,27.0,26.0,42.0,45.0,30.0,28.0,40.0,36.0,36.71957671957672,0
2020-01-11,46.0,50.0,44.0,43.0,32.0,39.0,35.0,19.0,50.0,29.0,40.952380952380956,0
2020-01-12,29.0,39.0,36.0,25.0,35.0,40.0,36.0,28.0,39.0,34.0,36.08465608465608,0
2020-01-13,42.0,26.0,39.0,34.0,31.0,36.0,23.0,27.0,34.0,37.0,34.81481481481482,0
2020-01-14,43.0,42.0,37.0,32.0,25.0,30.0,43.0,42.0,49.0,37.0,40.21164021164021,0
2020-01-15,33.0,19.0,35.0,35.0,41.0,33.0,25.0,32.0,40.0,30.0,34.17989417989418,0
2020-01-16,39.0,31.0,22.0,30.0,24.0,27.0,21.0,23.0,45.0,34.0,31.322751322751323,0
2020-01-17,39.0,28.0,33.0,32.0,35.0,28.0,30.0,22.0,32.0,35.0,33.22751322751323,0
2020-01-18,41.0,28.0,39.0,38.0,25.0,38.0,38.0,31.0,37.0,32.0,36.71957671957672,0
2020-01-19,47.0,36.0,52.0,33.0,37.0,34.0,36.0,40.0,43.0,47.0,42.857142857142854,0
2020-01-20,42.0,34.0,27.0,35.0,47.0,40.0,35.0,47.0,45.0,43.0,41.7989417989418,0
2020-01-21,51.0,39.0,51.0,49.0,35.0,38.0,31.0,27.0,39.0,37.0,42.01058201058201,0
2020-01-22,42.0,35.0,46.0,32.0,33.0,34.0,42.0,22.0,37.0,35.0,37.88359788359788,0
2020-01-23,29.0,27.0,26.0,22.0,39.0,34.0,24.0,26.0,31.0,35.0,31.005291005291006,0
2020-01-24,40.0,45.0,47.0,33.0,44.0,46.0,41.0,43.0,42.0,37.0,44.232804232804234,0
2020-01-25,35.0,33.0,34.0,31.0,43.0,17.0,33.0,22.0,38.0,30.0,33.439153439153436,0
2020-01-26,39.0,33.0,41.0,40.0,24.0,30.0,26.0,34.0,38.0,36.0,36.08465608465608,0
2020-01-27,37.0,21.0,42.0,28.0,29.0,38.0,39.0,32.0,35.0,32.0,35.238095238095234,0
2020-01-28,31.0,30.0,36.0,27.0,33.0,33.0,34.0,37.0,28.0,35.0,34.285714285714285,0
2020-01-29,31.0,33.0,43.0,31.0,31.0,29.0,40.0,33.0,39.0,23.0,35.238095238095234,0
2020-01-30,39.0,36.0,32.0,25.0,26.0,32.0,33.0,33.0,27.0,34.0,33.544973544973544,0
2020-01-31,41.0,28.0,40.0,37.0,46.0,42.0,30.0,43.0,48.0,35.0,41.26984126984127,0
2020-02-01,49.0,38.0,38.0,54.0,34.0,47.0,34.0,39.0,51.0,52.0,46.13756613756614,0
2020-02-02,54.0,22.0,25.0,44.0,41.0,42.0,26.0,42.0,43.0,41.0,40.21164021164021,0
2020-02-03,36.0,34.0,32.0,33.0,32.0,34.0,46.0,34.0,51.0,34.0,38.73015873015873,0
2020-02-04,35.0,37.0,29.0,39.0,37.0,42.0,36.0,31.0,27.0,37.0,37.03703703703704,0
2020-02-05,44.0,34.0,34.0,38.0,37.0,33.0,30.0,24.0,21.0,37.0,35.13227513227514,0
2020-02-06,35.0,26.0,20.0,32.0,19.0,34.0,29.0,26.0,26.0,22.0,28.465608465608465,0
2020-02-07,27.0,21.0,19.0,36.0,26.0,42.0,28.0,40.0,33.0,33.0,32.27513227513227,0
2020-02-08,49.0,27.0,33.0,40.0,20.0,18.0,40.0,24.0,40.0,39.0,34.92063492063492,0
2020-02-09,38.0,33.0,40.0,36.0,47.0,44.0,37.0,23.0,38.0,48.0,40.63492063492063,0
2020-02-10,27.0,36.0,43.0,28.0,40.0,33.0,36.0,25.0,38.0,36.0,36.1904761904762,0
2020-02-11,31.0,29.0,35.0,34.0,25.0,34.0,32.0,32.0,45.0,35.0,35.13227513227514,0
2020-02-12,39.0,34.0,46.0,40.0,43.0,25.0,46.0,42.0,50.0,47.0,43.597883597883595,0
2020-02-13,32.0,30.0,36.0,23.0,26.0,25.0,26.0,20.0,39.0,36.0,31.005291005291006,0
2020-02-14,33.0,23.0,30.0,32.0,42.0,38.0,32.0,33.0,45.0,36.0,36.402116402116405,0
2020-02-15,45.0,46.0,49.0,35.0,38.0,45.0,45.0,38.0,41.0,26.0,43.17460317460317,0
2020-02-16,62.0,36.0,43.0,36.0,43.0,37.0,44.0,40.0,52.0,39.0,45.714285714285715,0
2020-02-17,27.0,32.0,33.0,26.0,25.0,26.0,26.0,22.0,38.0,22.0,29.312169312169313,0
2020-02-18,31.0,29.0,32.0,31.0,36.0,42.0,31.0,34.0,30.0,35.0,35.026455026455025,0
2020-02-19,43.0,39.0,34.0,33.0,22.0,34.0,32.0,18.0,40.0,36.0,35.026455026455025,0
2020-02-20,41.0,37.0,39.0,32.0,27.0,38.0,38.0,27.0,31.0,28.0,35.767195767195766,0
2020-02-21,59.0,43.0,59.0,45.0,50.0,48.0,44.0,46.0,47.0,48.0,51.74603174603175,0
2020-02-22,66.0,70.0,53.0,44.0,50.0,52.0,44.0,35.0,36.0,49.0,52.804232804232804,0
2020-02-23,53.0,50.0,64.0,73.0,56.0,57.0,69.0,59.0,68.0,48.0,63.17460317460318,0
2020-02-24,66.0,59.0,76.0,51.0,77.0,79.0,49.0,47.0,75.0,63.0,67.93650793650794,0
2020-02-25,79.0,54.0,83.0,61.0,65.0,74.0,63.0,72.0,90.0,73.0,75.55555555555557,0
2020-02-26,77.0,46.0,54.0,51.0,46.0,55.0,57.0,41.0,60.0,43.0,56.08465608465608,0
2020-02-27,62.0,49.0,54.0,36.0,63.0,47.0,47.0,36.0,62.0,67.0,55.34391534391534,0
2020-02-28,59.0,32.0,58.0,31.0,30.0,45.0,48.0,33.0,52.0,38.0,45.07936507936508,0
2020-02-29,43.0,37.0,45.0,45.0,45.0,40.0,49.0,35.0,63.0,51.0,47.93650793650794,0
2020-03-01,41.0,44.0,66.0,47.0,49.0,32.0,59.0,41.0,54.0,56.0,51.74603174603175,0
2020-03-02,42.0,44.0,51.0,32.0,41.0,52.0,46.0,34.0,35.0,48.0,44.973544973544975,0
2020-03-03,68.0,46.0,53.0,52.0,59.0,49.0,49.0,32.0,53.0,43.0,53.333333333333336,0
2020-03-04,63.0,61.0,56.0,56.0,47.0,61.0,52.0,48.0,67.0,61.0,60.52910052910053,0
2020-03-05,74.0,56.0,69.0,67.0,57.0,64.0,52.0,57.0,66.0,58.0,65.60846560846561,0
2020-03-06,92.0,51.0,75.0,57.0,78.0,59.0,78.0,61.0,94.0,67.0,75.34391534391534,0
2020-03-07,98.0,85.0,80.0,63.0,74.0,89.0,72.0,54.0,97.0,89.0,84.76190476190476,0
2020-03-08,77.0,74.0,78.0,76.0,88.0,72.0,73.0,66.0,74.0,67.0,78.83597883597884,0
2020-03-09,87.0,72.0,84.0,76.0,70.0,83.0,86.0,69.0,87.0,88.0,84.86772486772487,0
2020-03-10,98.0,100.0,86.0,100.0,91.0,98.0,83.0,89.0,100.0,100.0,100.0,0
2020-03-11,100.0,80.0,95.0,83.0,100.0,84.0,100.0,100.0,92.0,85.0,97.24867724867725,0
2020-03-12,98.0,68.0,86.0,93.0,91.0,100.0,84.0,66.0,96.0,91.0,92.38095238095238,0
2020-03-13,91.0,77.0,80.0,74.0,80.0,74.0,73.0,62.0,78.0,81.0,81.48148148148148,0
2020-03-14,99.0,73.0,100.0,71.0,88.0,93.0,75.0,92.0,80.0,94.0,91.53439153439153,0
2020-03-15,85.0,85.0,86.0,55.0,90.0,92.0,68.0,72.0,76.0,73.0,82.75132275132275,0
2020-03-16,68.0,73.0,69.0,52.0,66.0,54.0,52.0,56.0,73.0,73.0,67.3015873015873,0
2020-03-17,70.0,65.0,56.0,70.0,66.0,65.0,62.0,48.0,74.0,62.0,67.51322751322752,0
2020-03-18,80.0,69.0,66.0,67.0,75.0,61.0,62.0,67.0,75.0,76.0,73.86243386243386,0
2020-03-19,50.0,50.0,60.0,47.0,49.0,46.0,46.0,46.0,45.0,44.0,51.111111111111114,0
2020-03-20,45.0,43.0,49.0,47.0,49.0,75.0,42.0,44.0,57.0,47.0,52.698412698412696,0
2020-03-21,52.0,48.0,59.0,52.0,45.0,49.0,36.0,45.0,46.0,60.0,52.06349206349206,0
2020-03-22,47.0,56.0,56.0,41.0,56.0,49.0,51.0,48.0,53.0,51.0,53.75661375661376,0
2020-03-23,58.0,45.0,41.0,40.0,51.0,41.0,35.0,33.0,49.0,45.0,46.34920634920635,0
2020-03-24,60.0,54.0,34.0,39.0,52.0,42.0,38.0,35.0,42.0,48.0,46.98412698412698,0
2020-03-25,37.0,31.0,42.0,46.0,39.0,25.0,32.0,30.0,37.0,42.0,38.2010582010582,0
2020-03-26,47.0,36.0,35.0,34.0,40.0,35.0,40.0,33.0,45.0,36.0,40.317460317460316,0
2020-03-27,50.0,35.0,39.0,41.0,42.0,23.0,44.0,39.0,56.0,36.0,42.857142857142854,0
2020-03-28,50.0,53.0,50.0,42.0,59.0,50.0,47.0,34.0,59.0,36.0,50.79365079365079,0
2020-03-29,44.0,40.0,39.0,38.0,46.0,44.0,30.0,36.0,52.0,40.0,43.28042328042328,0
2020-03-30,44.0,40.0,40.0,37.0,37.0,35.0,38.0,33.0,32.0,37.0,39.47089947089947,0
2020-03-31,31.0,24.0,16.0,29.0,35.0,25.0,26.0,15.0,24.0,25.0,26.455026455026456,0
2020-04-01,42.0,19.0,28.0,33.0,37.0,39.0,27.0,28.0,32.0,36.0,33.96825396825397,0
2020-04-02,39.0,27.0,32.0,27.0,38.0,37.0,32.0,32.0,41.0,36.0,36.08465608465608,0
2020-04-03,39.0,22.0,26.0,24.0,26.0,29.0,33.0,29.0,29.0,32.0,30.582010582010582,0
2020-04-04,28.0,31.0,39.0,35.0,43.0,33.0,33.0,35.0,44.0,52.0,39.47089947089947,0
2020-04-05,30.0,33.0,26.0,32.0,35.0,33.0,32.0,34.0,55.0,36.0,36.613756613756614,0
2020-04-06,33.0,34.0,42.0,25.0,28.0,36.0,29.0,17.0,34.0,29.0,32.48677248677249,0
2020-04-07,32.0,25.0,33.0,24.0,36.0,29.0,25.0,37.0,18.0,31.0,30.687830687830687,0
2020-04-08,27.0,19.0,27.0,33.0,26.0,25.0,34.0,34.0,34.0,19.0,29.417989417989418,0
2020-04-09,38.0,25.0,35.0,31.0,19.0,21.0,31.0,24.0,40.0,20.0,30.052910052910054,0
2020-04-10,32.0,17.0,24.0,25.0,21.0,21.0,21.0,19.0,23.0,17.0,23.280423280423282,0
2020-04-11,29.0,20.0,23.0,25.0,20.0,30.0,25.0,13.0,26.0,34.0,25.925925925925927,0
2020-04-12,36.0,21.0,34.0,33.0,29.0,21.0,34.0,24.0,50.0,38.0,33.86243386243386,0
2020-04-13,32.0,25.0,30.0,30.0,41.0,26.0,23.0,24.0,31.0,28.0,30.687830687830687,0
2020-04-14,24.0,13.0,13.0,21.0,19.0,19.0,16.0,17.0,24.0,23.0,19.999999999999996,0
2020-04-15,34.0,27.0,34.0,18.0,29.0,26.0,34.0,24.0,28.0,32.0,30.264550264550266,0
2020-04-16,24.0,28.0,25.0,20.0,25.0,14.0,17.0,23.0,25.0,22.0,23.597883597883598,0
2020-04-17,30.0,25.0,30.0,30.0,21.0,35.0,23.0,23.0,36.0,20.0,28.88888888888889,0
2020-04-18,16.0,20.0,18.0,20.0,22.0,23.0,21.0,20.0,14.0,26.0,21.164021164021165,0
2020-04-19,35.0,29.0,22.0,18.0,21.0,28.0,15.0,23.0,32.0,16.0,25.29100529100529,0
2020-04-20,34.0,22.0,22.0,23.0,23.0,20.0,23.0,23.0,23.0,22.0,24.867724867724867,0
2020-04-21,20.0,28.0,22.0,27.0,21.0,26.0,17.0,23.0,15.0,20.0,23.174603174603174,0
2020-04-22,25.0,15.0,20.0,10.0,14.0,15.0,19.0,13.0,13.0,28.0,18.201058201058203,0
2020-04-23,25.0,31.0,27.0,27.0,19.0,24.0,16.0,26.0,27.0,23.0,25.925925925925927,0
2020-04-24,22.0,17.0,19.0,18.0,23.0,26.0,19.0,23.0,19.0,15.0,21.269841269841272,0
2020-04-25,28.0,16.0,19.0,15.0,17.0,28.0,15.0,25.0,18.0,22.0,21.48148148148148,0
2020-04-26,23.0,20.0,23.0,13.0,28.0,17.0,24.0,27.0,25.0,33.0,24.656084656084655,0
2020-04-27,17.0,19.0,26.0,21.0,30.0,23.0,19.0,22.0,25.0,21.0,23.597883597883598,0
2020-04-28,15.0,16.0,25.0,19.0,18.0,13.0,18.0,19.0,17.0,27.0,19.788359788359788,0
2020-04-29,33.0,16.0,20.0,13.0,22.0,19.0,18.0,17.0,16.0,16.0,20.105820105820104,0
2020-04-30,21.0,18.0,14.0,22.0,23.0,17.0,24.0,23.0,24.0,16.0,21.375661375661377,0
2020-05-01,10.0,14.0,13.0,12.0,9.0,11.0,13.0,9.0,21.0,22.0,14.17989417989418,0
2020-05-02,20.0,24.0,23.0,24.0,34.0,18.0,16.0,19.0,13.0,16.0,21.904761904761905,0
2020-05-03,17.0,20.0,17.0,11.0,14.0,17.0,19.0,13.0,20.0,19.0,17.67195767195767,0
2020-05-04,27.0,13.0,11.0,15.0,14.0,20.0,13.0,13.0,12.0,19.0,16.613756613756614,0
2020-05-05,28.0,21.0,22.0,22.0,17.0,17.0,21.0,15.0,31.0,17.0,22.32804232804233,0
2020-05-06,18.0,15.0,16.0,21.0,18.0,16.0,17.0,21.0,23.0,15.0,19.047619047619047,0
2020-05-07,15.0,8.0,14.0,18.0,22.0,22.0,22.0,18.0,15.0,18.0,18.201058201058203,0
