date,/m/0cjf0,isPartial
2020-02-11,56,False
2020-02-12,58,False
2020-02-13,41,False
2020-02-14,46,False
2020-02-15,62,False
2020-02-16,53,False
2020-02-17,46,False
2020-02-18,54,False
2020-02-19,54,False
2020-02-20,47,False
2020-02-21,52,False
2020-02-22,44,False
2020-02-23,52,False
2020-02-24,42,False
2020-02-25,44,False
2020-02-26,54,False
2020-02-27,30,False
2020-02-28,51,False
2020-02-29,57,False
2020-03-01,91,False
2020-03-02,89,False
2020-03-03,54,False
2020-03-04,70,False
2020-03-05,87,False
2020-03-06,77,False
2020-03-07,73,False
2020-03-08,81,False
2020-03-09,76,False
2020-03-10,100,False
