date,/g/1213j0cz_0,/g/1213j0cz_1,/g/1213j0cz_2,/g/1213j0cz_3,/g/1213j0cz_4,/g/1213j0cz_5,/g/1213j0cz_6,/g/1213j0cz_7,/g/1213j0cz_8,/g/1213j0cz_9,/g/1213j0cz_10,/g/1213j0cz_11,/g/1213j0cz_12,/g/1213j0cz_13,/g/1213j0cz_14,/g/1213j0cz_15,/g/1213j0cz_16,/g/1213j0cz_17,/g/1213j0cz_18,/g/1213j0cz_19,/g/1213j0cz
2020-10-05,0.0,23.0,47.0,0.0,36.0,37.0,36.0,23.0,0.0,46.0,18.0,22.0,41.0,20.0,42.0,49.0,95.0,27.0,18.0,44.0,45.25018129079043
2020-10-06,0.0,24.0,24.0,0.0,19.0,0.0,18.0,0.0,0.0,23.0,0.0,0.0,0.0,20.0,22.0,0.0,0.0,28.0,19.0,22.0,15.881073241479331
2020-10-07,0.0,0.0,24.0,56.0,0.0,0.0,19.0,24.0,17.0,0.0,0.0,23.0,42.0,20.0,22.0,34.0,48.0,28.0,56.0,67.0,34.807831762146485
2020-10-08,42.0,0.0,24.0,55.0,19.0,19.0,37.0,47.0,17.0,47.0,19.0,46.0,21.0,40.0,22.0,50.0,24.0,56.0,19.0,45.0,47.0630891950689
2020-10-09,23.0,53.0,54.0,21.0,21.0,0.0,0.0,0.0,0.0,26.0,42.0,25.0,47.0,45.0,48.0,0.0,0.0,0.0,42.0,25.0,34.22770123277737
2020-10-10,26.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,20.0,0.0,0.0,28.0,0.0,0.0,26.0,20.0,0.0,34.0,23.0,27.0,16.89630166787527
2020-10-11,48.0,55.0,56.0,64.0,43.0,22.0,64.0,54.0,20.0,0.0,88.0,0.0,24.0,46.0,100.0,58.0,28.0,32.0,44.0,52.0,65.11965192168238
2020-10-12,45.0,100.0,51.0,97.0,59.0,60.0,20.0,99.0,71.0,74.0,100.0,73.0,67.0,42.0,46.0,0.0,0.0,87.0,99.0,70.0,91.37055837563452
2020-10-13,0.0,25.0,50.0,0.0,39.0,60.0,20.0,0.0,36.0,25.0,40.0,48.0,44.0,21.0,68.0,0.0,25.0,29.0,0.0,23.0,40.10152284263959
2020-10-14,22.0,50.0,50.0,58.0,0.0,40.0,38.0,74.0,35.0,73.0,20.0,24.0,44.0,21.0,0.0,35.0,76.0,86.0,39.0,23.0,58.59318346627991
2020-10-15,23.0,0.0,52.0,41.0,20.0,41.0,40.0,26.0,37.0,76.0,41.0,50.0,23.0,22.0,24.0,18.0,53.0,30.0,20.0,24.0,47.93328498912254
2020-10-16,68.0,0.0,26.0,81.0,100.0,63.0,100.0,51.0,74.0,76.0,21.0,100.0,45.0,44.0,47.0,73.0,26.0,30.0,62.0,49.0,82.37853517041334
2020-10-17,0.0,29.0,0.0,0.0,0.0,46.0,0.0,57.0,20.0,57.0,0.0,0.0,25.0,0.0,26.0,0.0,0.0,0.0,23.0,0.0,20.522117476432197
2020-10-18,100.0,57.0,58.0,44.0,66.0,68.0,44.0,84.0,81.0,28.0,68.0,82.0,100.0,72.0,78.0,100.0,29.0,100.0,67.0,53.0,100.0
2020-10-19,23.0,0.0,52.0,100.0,40.0,61.0,40.0,25.0,36.0,76.0,61.0,73.0,22.0,65.0,93.0,36.0,78.0,89.0,61.0,24.0,76.50471356055112
2020-10-20,65.0,50.0,100.0,19.0,39.0,39.0,19.0,97.0,17.0,98.0,40.0,47.0,44.0,0.0,0.0,17.0,100.0,29.0,58.0,23.0,65.33720087019579
2020-10-21,44.0,49.0,75.0,0.0,0.0,20.0,38.0,24.0,35.0,48.0,19.0,47.0,22.0,0.0,45.0,34.0,25.0,85.0,19.0,23.0,47.2806381435823
2020-10-22,0.0,25.0,0.0,20.0,20.0,0.0,0.0,25.0,0.0,0.0,20.0,25.0,22.0,21.0,46.0,18.0,52.0,0.0,0.0,0.0,21.31979695431472
2020-10-23,90.0,76.0,52.0,59.0,60.0,100.0,98.0,100.0,36.0,100.0,41.0,48.0,45.0,43.0,23.0,54.0,52.0,30.0,100.0,24.0,89.2675852066715
2020-10-24,47.0,80.0,54.0,63.0,21.0,64.0,82.0,52.0,57.0,52.0,63.0,51.0,47.0,67.0,48.0,38.0,81.0,31.0,0.0,100.0,79.62291515591008
2020-10-25,45.0,25.0,52.0,20.0,40.0,61.0,99.0,0.0,18.0,76.0,61.0,49.0,22.0,43.0,46.0,36.0,52.0,59.0,20.0,71.0,64.90210297316897
2020-10-26,43.0,24.0,50.0,38.0,57.0,98.0,57.0,95.0,35.0,24.0,39.0,46.0,43.0,21.0,67.0,52.0,25.0,28.0,38.0,69.0,68.81798404641044
2020-10-27,0.0,24.0,0.0,0.0,0.0,19.0,0.0,24.0,17.0,0.0,39.0,0.0,43.0,0.0,22.0,0.0,0.0,0.0,19.0,23.0,16.678752719361857
2020-10-28,0.0,23.0,48.0,18.0,18.0,19.0,18.0,46.0,0.0,46.0,38.0,0.0,63.0,0.0,0.0,0.0,47.0,55.0,19.0,22.0,34.807831762146485
2020-10-29,0.0,0.0,24.0,19.0,19.0,0.0,0.0,0.0,0.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,9.282088469905728
2020-10-30,21.0,24.0,24.0,37.0,0.0,38.0,37.0,24.0,34.0,0.0,57.0,46.0,0.0,40.0,44.0,17.0,24.0,56.0,19.0,45.0,42.567077592458304
2020-10-31,24.0,27.0,0.0,0.0,0.0,0.0,21.0,27.0,0.0,0.0,0.0,26.0,0.0,23.0,25.0,0.0,0.0,31.0,0.0,0.0,14.793328498912253
2020-11-01,23.0,25.0,26.0,20.0,40.0,0.0,40.0,25.0,36.0,25.0,20.0,25.0,23.0,22.0,0.0,0.0,26.0,0.0,0.0,24.0,29.0065264684554
2020-11-02,0.0,24.0,24.0,37.0,37.0,0.0,0.0,23.0,17.0,0.0,19.0,23.0,21.0,20.0,22.0,0.0,0.0,27.0,19.0,22.0,24.292965917331397
2020-11-03,21.0,24.0,24.0,38.0,19.0,0.0,19.0,48.0,34.0,0.0,0.0,46.0,0.0,0.0,44.0,17.0,49.0,56.0,19.0,45.0,36.47570703408267
2020-11-04,0.0,22.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,19.0,19.0,20.0,0.0,0.0,25.0,17.0,21.0,14.793328498912253
2020-11-05,0.0,22.0,23.0,0.0,0.0,0.0,17.0,22.0,16.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,0.0,26.0,0.0,0.0,11.747643219724438
2020-11-06,21.0,24.0,47.0,55.0,18.0,19.0,18.0,93.0,100.0,0.0,37.0,45.0,21.0,100.0,86.0,17.0,24.0,81.0,56.0,66.0,67.29514140681653
2020-11-07,0.0,0.0,26.0,20.0,41.0,0.0,20.0,77.0,18.0,0.0,42.0,25.0,0.0,22.0,47.0,0.0,0.0,30.0,0.0,24.0,28.426395939086298
2020-11-08,23.0,0.0,27.0,0.0,0.0,21.0,0.0,0.0,0.0,26.0,0.0,0.0,23.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,10.442349528643945
2020-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-10,0.0,24.0,24.0,18.0,0.0,19.0,18.0,0.0,17.0,0.0,0.0,23.0,41.0,20.0,21.0,17.0,0.0,0.0,37.0,0.0,20.232052211747643
2020-11-11,43.0,49.0,25.0,39.0,0.0,19.0,0.0,24.0,17.0,0.0,0.0,47.0,0.0,41.0,45.0,17.0,25.0,28.0,0.0,0.0,30.384336475707034
2020-11-12,0.0,0.0,24.0,19.0,37.0,0.0,0.0,23.0,17.0,24.0,0.0,0.0,21.0,20.0,22.0,17.0,24.0,28.0,19.0,45.0,24.65554749818709
2020-11-13,0.0,0.0,24.0,19.0,37.0,19.0,0.0,24.0,0.0,47.0,0.0,46.0,0.0,41.0,22.0,17.0,24.0,28.0,19.0,22.0,28.208846990572876
2020-11-14,0.0,27.0,27.0,0.0,21.0,0.0,21.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,24.0,19.0,27.0,31.0,0.0,0.0,18.129079042784625
2020-11-15,0.0,25.0,0.0,19.0,0.0,20.0,0.0,0.0,0.0,25.0,20.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,11.167512690355329
2020-11-16,21.0,47.0,24.0,0.0,36.0,56.0,18.0,46.0,0.0,46.0,19.0,45.0,41.0,0.0,42.0,33.0,71.0,54.0,18.0,44.0,47.93328498912254
2020-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-19,0.0,23.0,0.0,18.0,0.0,0.0,0.0,23.0,17.0,0.0,19.0,0.0,0.0,0.0,21.0,0.0,24.0,27.0,0.0,22.0,14.068165337200869
2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22,22.0,0.0,26.0,20.0,0.0,0.0,19.0,25.0,18.0,0.0,20.0,24.0,0.0,0.0,0.0,0.0,25.0,29.0,0.0,0.0,16.533720087019578
2020-11-23,0.0,23.0,0.0,0.0,0.0,19.0,18.0,23.0,0.0,0.0,37.0,45.0,20.0,39.0,21.0,16.0,0.0,0.0,0.0,22.0,20.522117476432197
2020-11-24,21.0,23.0,0.0,18.0,0.0,0.0,0.0,23.0,17.0,0.0,0.0,23.0,21.0,20.0,21.0,0.0,0.0,54.0,19.0,22.0,20.449601160261057
2020-11-25,0.0,0.0,0.0,18.0,0.0,19.0,18.0,23.0,0.0,0.0,19.0,23.0,21.0,20.0,0.0,17.0,0.0,0.0,0.0,22.0,14.5032632342277
2020-11-26,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,17.0,0.0,19.0,23.0,0.0,20.0,0.0,17.0,0.0,0.0,0.0,0.0,8.339376359680928
2020-11-27,21.0,23.0,48.0,55.0,0.0,56.0,36.0,23.0,17.0,0.0,37.0,22.0,21.0,40.0,21.0,0.0,48.0,27.0,0.0,44.0,39.08629441624365
2020-11-28,0.0,0.0,0.0,42.0,0.0,21.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,23.0,24.0,0.0,27.0,0.0,0.0,0.0,12.98042059463379
2020-11-29,0.0,26.0,0.0,40.0,20.0,0.0,20.0,0.0,18.0,51.0,41.0,25.0,68.0,0.0,23.0,36.0,26.0,30.0,20.0,24.0,33.93763596809282
