,/g/1213j0cz_0,/g/1213j0cz_1,/g/1213j0cz_2,/g/1213j0cz_3,/g/1213j0cz_4,/g/1213j0cz_5,/g/1213j0cz_6,/g/1213j0cz_7,/g/1213j0cz_8,/g/1213j0cz_9,/g/1213j0cz_10,/g/1213j0cz_11,/g/1213j0cz_12,/g/1213j0cz_13,/g/1213j0cz_14,/g/1213j0cz_15,/g/1213j0cz_16,/g/1213j0cz_17,/g/1213j0cz_18,/g/1213j0cz_19,/g/1213j0cz
2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-26,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,10.278207109737249
2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,33.0,58.0,100.0,33.0,37.0,51.0,37.0,93.0,33.0,72.0,30.0,35.0,34.0,33.0,34.0,65.0,100.0,0.0,0.0,50.0,71.71561051004636
2020-02-29,32.0,28.0,98.0,0.0,35.0,52.0,38.0,0.0,0.0,71.0,30.0,0.0,67.0,0.0,33.0,32.0,33.0,0.0,0.0,100.0,50.15455950540959
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,0.0,26.0,46.0,0.0,0.0,48.0,35.0,0.0,31.0,0.0,28.0,33.0,32.0,32.0,0.0,0.0,0.0,23.0,27.0,46.0,31.45285935085008
2020-03-03,31.0,28.0,0.0,32.0,35.0,0.0,36.0,46.0,0.0,0.0,30.0,0.0,66.0,0.0,63.0,0.0,0.0,24.0,27.0,97.0,39.79907264296754
2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-05,31.0,0.0,0.0,0.0,34.0,0.0,35.0,0.0,63.0,34.0,0.0,0.0,31.0,64.0,0.0,30.0,31.0,24.0,27.0,47.0,34.8531684698609
2020-03-06,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,11.51468315301391
2020-03-07,67.0,0.0,52.0,68.0,75.0,52.0,0.0,100.0,69.0,37.0,63.0,0.0,35.0,35.0,0.0,100.0,34.0,0.0,60.0,52.0,69.47449768160742
2020-03-08,0.0,27.0,46.0,61.0,0.0,49.0,35.0,90.0,31.0,0.0,28.0,100.0,0.0,32.0,0.0,30.0,61.0,24.0,27.0,0.0,49.536321483771246
2020-03-09,30.0,26.0,46.0,0.0,34.0,0.0,34.0,44.0,0.0,33.0,28.0,0.0,0.0,31.0,0.0,0.0,31.0,23.0,27.0,0.0,29.907264296754253
2020-03-10,0.0,0.0,45.0,30.0,65.0,46.0,100.0,44.0,60.0,65.0,28.0,32.0,61.0,0.0,31.0,59.0,30.0,0.0,0.0,45.0,57.264296754250374
2020-03-11,30.0,0.0,0.0,30.0,0.0,0.0,34.0,0.0,30.0,33.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,16.306027820710973
2020-03-12,61.0,27.0,46.0,0.0,34.0,0.0,35.0,90.0,63.0,66.0,0.0,100.0,0.0,62.0,31.0,0.0,62.0,47.0,0.0,0.0,55.95054095826894
2020-03-13,100.0,29.0,99.0,100.0,36.0,50.0,75.0,47.0,33.0,35.0,61.0,36.0,34.0,34.0,100.0,32.0,33.0,100.0,0.0,99.0,87.55795981452859
2020-03-14,32.0,55.0,50.0,65.0,71.0,100.0,0.0,92.0,100.0,35.0,90.0,35.0,100.0,100.0,65.0,64.0,65.0,49.0,29.0,97.0,100.0
2020-03-15,58.0,25.0,91.0,58.0,0.0,45.0,34.0,43.0,0.0,0.0,27.0,32.0,30.0,30.0,30.0,0.0,59.0,23.0,26.0,45.0,50.69551777434311
2020-03-16,0.0,24.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,21.0,0.0,42.0,13.137557959814528
2020-03-17,28.0,24.0,0.0,0.0,0.0,87.0,0.0,0.0,28.0,31.0,26.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,21.483771251931994
2020-03-18,56.0,100.0,43.0,57.0,31.0,44.0,96.0,0.0,85.0,62.0,80.0,92.0,59.0,88.0,59.0,28.0,85.0,0.0,100.0,86.0,96.67697063369397
2020-03-19,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,22.0,0.0,0.0,11.051004636785162
2020-03-20,27.0,23.0,41.0,54.0,30.0,0.0,31.0,40.0,0.0,29.0,0.0,29.0,0.0,0.0,28.0,54.0,27.0,21.0,24.0,41.0,38.56259659969088
2020-03-21,30.0,0.0,48.0,62.0,100.0,96.0,0.0,87.0,62.0,66.0,57.0,66.0,31.0,63.0,31.0,30.0,61.0,23.0,27.0,47.0,76.27511591962906
2020-03-22,31.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,34.0,0.0,34.0,0.0,0.0,0.0,30.0,32.0,24.0,0.0,47.0,21.4064914992272
2020-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-24,0.0,23.0,41.0,27.0,0.0,86.0,31.0,40.0,0.0,30.0,0.0,59.0,0.0,28.0,28.0,0.0,27.0,62.0,24.0,0.0,39.10355486862442
2020-03-25,27.0,23.0,81.0,53.0,59.0,85.0,31.0,0.0,27.0,58.0,25.0,59.0,56.0,0.0,55.0,53.0,0.0,0.0,24.0,84.0,61.82380216383307
2020-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-27,0.0,22.0,0.0,26.0,29.0,0.0,0.0,38.0,0.0,0.0,0.0,56.0,27.0,27.0,27.0,25.0,27.0,0.0,23.0,40.0,28.361669242658426
2020-03-28,30.0,80.0,0.0,61.0,67.0,0.0,70.0,44.0,62.0,100.0,56.0,67.0,31.0,31.0,31.0,60.0,31.0,0.0,54.0,93.0,74.80680061823801
2020-03-29,29.0,50.0,87.0,29.0,33.0,46.0,0.0,43.0,60.0,63.0,28.0,63.0,0.0,29.0,29.0,0.0,59.0,0.0,51.0,90.0,60.973724884080376
2020-03-30,26.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,57.0,24.0,0.0,53.0,54.0,0.0,0.0,26.0,20.0,0.0,40.0,25.42503863987635
2020-03-31,26.0,22.0,79.0,77.0,0.0,40.0,29.0,0.0,26.0,28.0,48.0,0.0,26.0,53.0,0.0,50.0,0.0,0.0,45.0,79.0,48.53168469860896
2020-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-02,25.0,0.0,0.0,26.0,29.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,25.0,0.0,0.0,23.0,0.0,16.846986089644513
2020-04-03,53.0,23.0,42.0,0.0,30.0,84.0,61.0,39.0,27.0,88.0,100.0,58.0,28.0,55.0,55.0,53.0,27.0,82.0,24.0,82.0,78.12982998454405
2020-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-05,32.0,55.0,48.0,0.0,70.0,0.0,35.0,0.0,33.0,35.0,30.0,35.0,33.0,33.0,0.0,0.0,0.0,0.0,28.0,97.0,43.585780525502315
2020-04-06,0.0,21.0,0.0,0.0,0.0,38.0,28.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,21.0,0.0,13.987635239567235
2020-04-07,0.0,0.0,0.0,0.0,28.0,0.0,0.0,37.0,0.0,0.0,0.0,28.0,26.0,27.0,27.0,0.0,26.0,0.0,0.0,0.0,15.378670788253475
2020-04-08,0.0,0.0,0.0,27.0,0.0,0.0,61.0,0.0,0.0,0.0,25.0,59.0,0.0,56.0,28.0,27.0,0.0,42.0,23.0,42.0,30.139103554868623
2020-04-09,0.0,24.0,84.0,27.0,0.0,0.0,62.0,40.0,0.0,59.0,25.0,0.0,0.0,28.0,28.0,27.0,27.0,0.0,73.0,42.0,42.194744976816075
2020-04-10,56.0,0.0,0.0,28.0,62.0,43.0,63.0,82.0,28.0,61.0,52.0,0.0,58.0,29.0,28.0,27.0,57.0,22.0,49.0,42.0,60.81916537867079
2020-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-13,28.0,0.0,42.0,0.0,31.0,43.0,32.0,0.0,29.0,0.0,0.0,30.0,0.0,29.0,0.0,27.0,28.0,22.0,0.0,43.0,29.675425038639876
2020-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-15,28.0,25.0,0.0,0.0,0.0,44.0,0.0,0.0,29.0,0.0,26.0,30.0,29.0,30.0,0.0,27.0,0.0,22.0,0.0,0.0,22.411128284389488
2020-04-16,29.0,25.0,0.0,0.0,0.0,45.0,33.0,83.0,29.0,63.0,0.0,0.0,59.0,30.0,0.0,0.0,29.0,0.0,26.0,44.0,38.25347758887171
2020-04-17,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,0.0,31.0,0.0,0.0,28.0,29.0,0.0,0.0,0.0,21.0,0.0,0.0,15.069551777434311
2020-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
