date,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1,batch_id
2020-01-01,20.0,0.0,0.0,16.0,0.0,0.0,38.0,0.0,0.0,13.0,11.756756756756754,0
2020-01-02,15.0,28.0,22.0,0.0,13.0,16.0,0.0,14.0,13.0,0.0,16.35135135135135,0
2020-01-03,30.0,29.0,0.0,0.0,0.0,0.0,15.0,14.0,13.0,10.0,15.0,0
2020-01-04,0.0,0.0,13.0,0.0,29.0,19.0,0.0,32.0,15.0,11.0,16.08108108108108,0
2020-01-05,17.0,33.0,25.0,0.0,0.0,0.0,34.0,0.0,15.0,22.0,19.72972972972973,0
2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,0.0,0.0,3.6486486486486487,0
2020-01-07,14.0,14.0,10.0,0.0,25.0,0.0,14.0,14.0,13.0,9.0,15.27027027027027,0
2020-01-08,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,13.0,0.0,5.0,0
2020-01-09,15.0,14.0,11.0,24.0,0.0,0.0,14.0,0.0,0.0,10.0,11.891891891891893,0
2020-01-10,0.0,45.0,11.0,51.0,38.0,67.0,30.0,14.0,13.0,20.0,39.054054054054056,0
2020-01-11,53.0,52.0,13.0,15.0,30.0,58.0,17.0,17.0,62.0,23.0,45.945945945945944,0
2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,0.0,11.0,5.9459459459459465,0
2020-01-13,26.0,0.0,10.0,0.0,0.0,29.0,0.0,0.0,0.0,17.0,11.081081081081079,0
2020-01-14,0.0,12.0,10.0,0.0,0.0,14.0,13.0,24.0,0.0,17.0,12.162162162162161,0
2020-01-15,0.0,14.0,10.0,12.0,37.0,16.0,0.0,13.0,12.0,19.0,17.972972972972972,0
2020-01-16,30.0,43.0,22.0,24.0,25.0,49.0,29.0,83.0,38.0,19.0,48.918918918918926,0
2020-01-17,15.0,0.0,11.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,5.8108108108108105,0
2020-01-18,36.0,35.0,26.0,30.0,15.0,20.0,36.0,17.0,0.0,12.0,30.675675675675677,0
2020-01-19,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,2.5675675675675675,0
2020-01-20,28.0,28.0,21.0,12.0,0.0,31.0,14.0,41.0,12.0,0.0,25.27027027027027,0
2020-01-21,43.0,28.0,21.0,0.0,24.0,48.0,0.0,27.0,25.0,9.0,30.405405405405407,0
2020-01-22,15.0,15.0,22.0,24.0,0.0,16.0,15.0,0.0,13.0,19.0,18.783783783783782,0
2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-24,0.0,0.0,0.0,0.0,0.0,17.0,0.0,14.0,13.0,10.0,7.297297297297297,0
2020-01-25,19.0,36.0,0.0,15.0,47.0,40.0,18.0,35.0,33.0,24.0,36.08108108108108,0
2020-01-26,69.0,17.0,13.0,14.0,15.0,76.0,17.0,32.0,45.0,23.0,43.37837837837838,0
2020-01-27,0.0,0.0,10.0,12.0,37.0,0.0,0.0,0.0,0.0,0.0,7.972972972972973,0
2020-01-28,29.0,29.0,0.0,0.0,0.0,16.0,0.0,28.0,26.0,19.0,19.864864864864863,0
2020-01-29,0.0,0.0,0.0,12.0,25.0,0.0,29.0,14.0,0.0,10.0,12.162162162162161,0
2020-01-30,44.0,14.0,11.0,12.0,38.0,16.0,29.0,28.0,38.0,10.0,32.432432432432435,0
2020-01-31,31.0,30.0,23.0,13.0,13.0,0.0,31.0,15.0,27.0,10.0,26.08108108108108,0
2020-02-01,36.0,0.0,0.0,31.0,15.0,40.0,18.0,34.0,16.0,12.0,27.2972972972973,0
2020-02-02,17.0,16.0,13.0,0.0,15.0,19.0,0.0,16.0,0.0,0.0,12.972972972972974,0
2020-02-03,39.0,0.0,29.0,22.0,0.0,15.0,38.0,25.0,34.0,17.0,29.594594594594593,0
