date,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3_10,/m/0lbt3_11,/m/0lbt3_12,/m/0lbt3_13,/m/0lbt3_14,/m/0lbt3_15,/m/0lbt3_16,/m/0lbt3_17,/m/0lbt3_18,/m/0lbt3_19,/m/0lbt3
2020-10-22,60.0,100.0,70.0,80.0,89.0,100.0,61.0,65.0,60.0,81.0,61.0,79.0,84.0,97.0,78.0,85.0,53.0,46.0,93.0,69.0,92.41590214067278
2020-10-23,59.0,92.0,63.0,100.0,97.0,84.0,95.0,100.0,93.0,58.0,100.0,65.0,61.0,96.0,100.0,93.0,79.0,84.0,46.0,70.0,100.0
2020-10-24,97.0,73.0,66.0,99.0,64.0,82.0,64.0,74.0,97.0,73.0,75.0,69.0,96.0,31.0,60.0,60.0,48.0,97.0,49.0,57.0,87.5229357798165
2020-10-25,52.0,46.0,57.0,74.0,48.0,57.0,69.0,47.0,66.0,41.0,50.0,33.0,61.0,74.0,71.0,57.0,59.0,85.0,58.0,99.0,73.63914373088684
2020-10-26,31.0,30.0,7.0,45.0,59.0,62.0,26.0,17.0,38.0,22.0,27.0,25.0,66.0,22.0,48.0,75.0,38.0,52.0,17.0,52.0,46.42201834862386
2020-10-27,38.0,44.0,47.0,45.0,59.0,82.0,52.0,28.0,50.0,72.0,27.0,57.0,51.0,36.0,41.0,88.0,74.0,66.0,33.0,59.0,64.15902140672783
2020-10-28,49.0,71.0,52.0,50.0,57.0,66.0,44.0,44.0,61.0,22.0,67.0,79.0,43.0,83.0,66.0,46.0,48.0,64.0,48.0,64.0,68.74617737003058
2020-10-29,50.0,65.0,26.0,32.0,45.0,54.0,58.0,62.0,37.0,54.0,26.0,25.0,44.0,42.0,40.0,40.0,49.0,36.0,60.0,72.0,56.08562691131498
2020-10-30,6.0,36.0,20.0,19.0,26.0,20.0,45.0,17.0,25.0,38.0,5.0,31.0,36.0,14.0,27.0,33.0,31.0,51.0,27.0,50.0,34.067278287461775
2020-10-31,35.0,65.0,38.0,28.0,58.0,30.0,51.0,38.0,42.0,37.0,59.0,49.0,41.0,40.0,45.0,45.0,56.0,41.0,43.0,65.0,55.41284403669725
2020-11-01,33.0,100.0,42.0,34.0,62.0,43.0,62.0,42.0,80.0,47.0,45.0,79.0,78.0,38.0,79.0,100.0,79.0,78.0,29.0,39.0,72.7217125382263
2020-11-02,49.0,43.0,39.0,44.0,38.0,66.0,38.0,11.0,50.0,21.0,21.0,43.0,50.0,49.0,73.0,33.0,31.0,36.0,16.0,29.0,47.706422018348626
2020-11-03,25.0,22.0,26.0,32.0,39.0,54.0,58.0,50.0,50.0,22.0,42.0,44.0,65.0,49.0,47.0,47.0,37.0,51.0,27.0,36.0,50.33639143730887
2020-11-04,62.0,60.0,48.0,17.0,41.0,24.0,35.0,30.0,34.0,40.0,33.0,51.0,33.0,39.0,68.0,67.0,34.0,66.0,30.0,80.0,54.5565749235474
2020-11-05,34.0,73.0,49.0,64.0,30.0,50.0,78.0,36.0,41.0,51.0,48.0,35.0,74.0,91.0,68.0,49.0,46.0,67.0,56.0,74.0,68.13455657492355
2020-11-06,49.0,28.0,58.0,37.0,13.0,33.0,31.0,27.0,37.0,21.0,31.0,30.0,42.0,42.0,46.0,33.0,24.0,21.0,27.0,49.0,41.52905198776759
2020-11-07,27.0,95.0,72.0,55.0,63.0,51.0,90.0,54.0,34.0,89.0,46.0,74.0,39.0,76.0,66.0,29.0,47.0,63.0,65.0,87.0,74.74006116207951
2020-11-08,47.0,56.0,73.0,48.0,42.0,66.0,70.0,37.0,41.0,54.0,57.0,68.0,62.0,100.0,59.0,73.0,41.0,63.0,30.0,79.0,71.31498470948013
2020-11-09,37.0,29.0,52.0,31.0,44.0,13.0,58.0,33.0,55.0,32.0,31.0,61.0,35.0,42.0,47.0,47.0,30.0,43.0,32.0,50.0,49.051987767584095
2020-11-10,37.0,14.0,52.0,50.0,57.0,20.0,50.0,49.0,25.0,32.0,41.0,49.0,49.0,35.0,53.0,33.0,61.0,36.0,32.0,36.0,49.60244648318042
2020-11-11,44.0,45.0,47.0,71.0,33.0,75.0,46.0,34.0,19.0,33.0,37.0,32.0,66.0,43.0,21.0,34.0,44.0,22.0,50.0,30.0,50.51987767584098
2020-11-12,56.0,58.0,33.0,25.0,52.0,60.0,77.0,50.0,43.0,22.0,42.0,37.0,50.0,35.0,40.0,40.0,49.0,72.0,54.0,36.0,56.94189602446483
2020-11-13,25.0,65.0,40.0,38.0,64.0,41.0,26.0,34.0,62.0,33.0,16.0,12.0,36.0,50.0,41.0,54.0,19.0,36.0,44.0,22.0,46.36085626911315
2020-11-14,69.0,80.0,59.0,28.0,72.0,67.0,64.0,43.0,83.0,37.0,46.0,69.0,48.0,63.0,67.0,89.0,27.0,56.0,42.0,49.0,70.8256880733945
2020-11-15,51.0,74.0,68.0,46.0,60.0,90.0,53.0,46.0,45.0,45.0,38.0,76.0,82.0,36.0,70.0,97.0,44.0,60.0,57.0,61.0,73.33333333333333
2020-11-16,6.0,7.0,26.0,19.0,13.0,13.0,12.0,22.0,6.0,16.0,26.0,36.0,56.0,21.0,20.0,13.0,24.0,21.0,21.0,28.0,24.831804281345565
2020-11-17,79.0,57.0,39.0,49.0,51.0,65.0,38.0,33.0,24.0,38.0,25.0,61.0,85.0,62.0,46.0,65.0,48.0,65.0,49.0,50.0,62.93577981651376
2020-11-18,43.0,57.0,66.0,57.0,57.0,46.0,64.0,72.0,62.0,43.0,37.0,56.0,79.0,63.0,87.0,53.0,74.0,79.0,60.0,80.0,75.53516819571865
2020-11-19,60.0,56.0,45.0,44.0,70.0,39.0,50.0,49.0,67.0,48.0,20.0,73.0,49.0,62.0,52.0,33.0,73.0,57.0,59.0,50.0,64.58715596330275
2020-11-20,26.0,45.0,27.0,26.0,40.0,14.0,33.0,40.0,19.0,17.0,33.0,32.0,22.0,29.0,42.0,42.0,51.0,45.0,17.0,38.0,39.02140672782875
2020-11-21,14.0,48.0,44.0,21.0,50.0,37.0,42.0,43.0,14.0,54.0,23.0,41.0,63.0,47.0,45.0,29.0,34.0,40.0,18.0,47.0,46.11620795107034
2020-11-22,13.0,54.0,21.0,33.0,34.0,28.0,40.0,35.0,39.0,17.0,50.0,39.0,38.0,30.0,21.0,28.0,26.0,38.0,28.0,8.0,37.920489296636084
2020-11-23,49.0,57.0,39.0,25.0,57.0,46.0,44.0,54.0,43.0,27.0,56.0,60.0,42.0,55.0,20.0,46.0,36.0,63.0,37.0,56.0,55.77981651376147
2020-11-24,67.0,49.0,91.0,31.0,44.0,46.0,63.0,59.0,61.0,32.0,41.0,85.0,35.0,62.0,53.0,39.0,73.0,43.0,53.0,50.0,65.87155963302752
2020-11-25,43.0,57.0,39.0,31.0,38.0,26.0,44.0,38.0,43.0,27.0,26.0,18.0,35.0,62.0,33.0,7.0,43.0,35.0,43.0,50.0,45.137614678899084
2020-11-26,55.0,58.0,59.0,38.0,51.0,53.0,69.0,66.0,49.0,76.0,52.0,55.0,85.0,70.0,73.0,46.0,67.0,79.0,43.0,51.0,73.08868501529052
2020-11-27,37.0,49.0,52.0,12.0,50.0,33.0,19.0,43.0,18.0,59.0,26.0,42.0,77.0,21.0,52.0,65.0,67.0,49.0,37.0,35.0,51.559633027522935
2020-11-28,42.0,49.0,45.0,42.0,29.0,52.0,57.0,43.0,28.0,49.0,23.0,21.0,49.0,55.0,45.0,37.0,54.0,57.0,61.0,41.0,53.76146788990825
2020-11-29,13.0,8.0,21.0,7.0,14.0,7.0,21.0,6.0,0.0,29.0,11.0,0.0,15.0,15.0,7.0,22.0,20.0,23.0,12.0,16.0,16.3302752293578
2020-11-30,24.0,63.0,44.0,36.0,43.0,65.0,74.0,27.0,48.0,47.0,20.0,24.0,62.0,61.0,45.0,39.0,24.0,35.0,42.0,42.0,52.90519877675841
2020-12-01,24.0,21.0,32.0,25.0,56.0,59.0,31.0,54.0,43.0,43.0,30.0,30.0,70.0,69.0,46.0,20.0,55.0,42.0,38.0,57.0,51.681957186544345
2020-12-02,37.0,57.0,65.0,75.0,45.0,73.0,38.0,38.0,68.0,32.0,62.0,49.0,84.0,48.0,46.0,66.0,61.0,36.0,70.0,57.0,67.70642201834862
2020-12-03,62.0,43.0,40.0,56.0,65.0,47.0,64.0,39.0,63.0,60.0,21.0,49.0,50.0,28.0,47.0,47.0,37.0,36.0,49.0,36.0,57.43119266055046
2020-12-04,57.0,60.0,34.0,33.0,40.0,28.0,93.0,58.0,58.0,51.0,54.0,51.0,67.0,80.0,62.0,34.0,45.0,45.0,45.0,82.0,65.87155963302752
2020-12-05,14.0,8.0,22.0,28.0,43.0,45.0,22.0,19.0,35.0,25.0,12.0,35.0,41.0,16.0,30.0,30.0,35.0,8.0,12.0,16.0,30.33639143730887
2020-12-06,35.0,32.0,15.0,7.0,36.0,45.0,57.0,25.0,49.0,12.0,17.0,35.0,48.0,16.0,30.0,37.0,35.0,49.0,30.0,16.0,38.28746177370031
2020-12-07,12.0,58.0,59.0,32.0,45.0,34.0,6.0,23.0,37.0,33.0,37.0,31.0,29.0,42.0,20.0,33.0,55.0,44.0,22.0,29.0,41.651376146788984
2020-12-08,49.0,29.0,46.0,50.0,13.0,53.0,38.0,55.0,55.0,27.0,31.0,36.0,36.0,35.0,33.0,33.0,43.0,64.0,54.0,43.0,50.33639143730887
2020-12-09,19.0,58.0,47.0,38.0,39.0,54.0,26.0,44.0,44.0,50.0,47.0,44.0,58.0,50.0,54.0,54.0,50.0,44.0,16.0,44.0,53.82262996941896
2020-12-10,44.0,53.0,61.0,52.0,26.0,34.0,47.0,40.0,32.0,28.0,32.0,51.0,0.0,44.0,41.0,69.0,50.0,45.0,39.0,67.0,52.293577981651374
2020-12-11,70.0,52.0,75.0,58.0,47.0,69.0,66.0,57.0,51.0,45.0,27.0,44.0,52.0,87.0,90.0,62.0,63.0,59.0,51.0,74.0,73.33333333333333
2020-12-12,48.0,55.0,36.0,48.0,49.0,29.0,35.0,24.0,48.0,66.0,17.0,34.0,47.0,54.0,44.0,22.0,27.0,48.0,24.0,32.0,48.13455657492355
2020-12-13,89.0,87.0,79.0,55.0,35.0,73.0,63.0,43.0,62.0,67.0,69.0,75.0,24.0,77.0,88.0,96.0,87.0,79.0,77.0,87.0,86.36085626911314
2020-12-14,31.0,43.0,45.0,12.0,38.0,26.0,57.0,44.0,18.0,54.0,57.0,55.0,71.0,35.0,47.0,46.0,61.0,43.0,27.0,49.0,52.53822629969419
2020-12-15,63.0,44.0,60.0,38.0,58.0,34.0,45.0,50.0,56.0,33.0,37.0,56.0,86.0,64.0,41.0,20.0,31.0,44.0,60.0,58.0,59.81651376146789
2020-12-16,45.0,52.0,34.0,52.0,53.0,56.0,20.0,34.0,45.0,39.0,38.0,57.0,52.0,79.0,41.0,41.0,44.0,37.0,17.0,67.0,55.22935779816514
2020-12-17,45.0,45.0,55.0,58.0,40.0,34.0,40.0,52.0,58.0,40.0,49.0,38.0,59.0,36.0,77.0,49.0,70.0,60.0,51.0,52.0,61.65137614678899
2020-12-18,13.0,0.0,14.0,7.0,0.0,7.0,14.0,6.0,7.0,12.0,11.0,7.0,8.0,0.0,0.0,14.0,7.0,16.0,12.0,0.0,9.480122324159021
2020-12-19,76.0,81.0,59.0,42.0,71.0,37.0,100.0,56.0,77.0,55.0,58.0,48.0,88.0,78.0,30.0,67.0,41.0,72.0,37.0,64.0,75.65749235474006
2020-12-20,41.0,57.0,52.0,42.0,65.0,45.0,29.0,31.0,42.0,24.0,53.0,48.0,49.0,24.0,61.0,53.0,49.0,24.0,37.0,64.0,54.43425076452599
2020-12-21,25.0,36.0,20.0,32.0,32.0,48.0,52.0,28.0,19.0,27.0,26.0,31.0,58.0,35.0,48.0,20.0,19.0,43.0,16.0,44.0,40.30581039755352
2020-12-22,91.0,76.0,27.0,59.0,74.0,63.0,60.0,41.0,46.0,57.0,60.0,45.0,45.0,51.0,63.0,35.0,32.0,45.0,57.0,68.0,66.97247706422019
