date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc,batch_id
2020-05-24,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,6.639839034205231,0
2020-05-25,6.0,5.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.237424547283702,0
2020-05-26,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5.633802816901408,0
2020-05-27,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.030181086519114,0
2020-05-28,6.0,6.0,6.0,6.0,5.0,6.0,7.0,6.0,5.0,6.0,5.935613682092555,0
2020-05-29,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,5.231388329979879,0
2020-05-30,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.82897384305835,0
2020-05-31,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.225352112676056,0
2020-06-01,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.231388329979879,0
2020-06-02,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.929577464788733,0
2020-06-03,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.627766599597584,0
2020-06-04,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.929577464788733,0
2020-06-05,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,6.0,5.0,4.82897384305835,0
2020-06-06,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.923541247484909,0
2020-06-07,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.923541247484909,0
2020-06-08,4.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0241448692152915,0
2020-06-09,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.923541247484909,0
2020-06-10,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.4265593561368215,0
2020-06-11,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.124748490945673,0
2020-06-12,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.6217303822937623,0
2020-06-13,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.7223340040241446,0
2020-06-14,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.4265593561368215,0
2020-06-15,6.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,5.4325955734406435,0
2020-06-16,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.231388329979879,0
2020-06-17,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.627766599597584,0
2020-06-18,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.325955734406438,0
2020-06-19,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.225352112676056,0
2020-06-20,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.822937625754527,0
2020-06-21,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.7223340040241446,0
2020-06-22,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.124748490945673,0
2020-06-23,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.225352112676056,0
2020-06-24,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0241448692152915,0
2020-06-25,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.6217303822937623,0
2020-06-26,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,3.923541247484909,0
2020-06-27,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.822937625754527,0
2020-06-28,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.4205231388329977,0
2020-06-29,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.219315895372233,0
2020-06-30,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.835010060362173,0
2020-07-01,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.4265593561368215,0
2020-07-02,4.0,5.0,5.0,5.0,5.0,4.0,6.0,4.0,4.0,5.0,4.7283702213279675,0
2020-07-03,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.124748490945673,0
2020-07-04,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.219315895372233,0
2020-07-05,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.124748490945673,0
2020-07-06,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.6217303822937623,0
2020-07-07,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.822937625754527,0
2020-07-08,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.6217303822937623,0
2020-07-09,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.124748490945673,0
2020-07-10,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.822937625754527,0
2020-07-11,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.6217303822937623,0
2020-07-12,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.527162977867203,0
2020-07-13,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.923541247484909,0
2020-07-14,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.822937625754527,0
2020-07-15,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.225352112676056,0
2020-07-16,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.527162977867203,0
2020-07-17,7.0,5.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,5.0,6.338028169014084,0
2020-07-18,5.0,4.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0,5.231388329979879,0
2020-07-19,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.822937625754527,0
2020-07-20,5.0,4.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,4.527162977867203,0
2020-07-21,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0241448692152915,0
2020-07-22,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.822937625754527,0
2020-07-23,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.923541247484909,0
2020-07-24,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.527162977867203,0
2020-07-25,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.225352112676056,0
2020-07-26,3.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,4.225352112676056,0
2020-07-27,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.225352112676056,0
2020-07-28,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0241448692152915,0
2020-07-29,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.7223340040241446,0
2020-07-30,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.118712273641851,0
2020-07-31,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.7223340040241446,0
2020-08-01,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0241448692152915,0
2020-08-02,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.4205231388329977,0
2020-08-03,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.3199195171026155,0
2020-08-04,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0181086519114686,0
2020-08-05,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.219315895372233,0
2020-08-06,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0181086519114686,0
2020-08-07,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.4205231388329977,0
2020-08-08,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.6217303822937623,0
2020-08-09,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.4205231388329977,0
2020-08-10,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.118712273641851,0
2020-08-11,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.3199195171026155,0
2020-08-12,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.118712273641851,0
2020-08-13,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.52112676056338,0
2020-08-14,5.0,4.0,5.0,6.0,5.0,4.0,4.0,5.0,5.0,5.0,4.82897384305835,0
2020-08-15,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.7223340040241446,0
2020-08-16,4.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,3.923541247484909,0
2020-08-17,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.219315895372233,0
2020-08-18,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.822937625754527,0
2020-08-19,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.52112676056338,0
2020-08-20,4.0,5.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,3.923541247484909,0
2020-08-21,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.225352112676056,0
2020-08-22,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.7223340040241446,0
2020-08-23,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.52112676056338,0
2020-08-24,3.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.225352112676056,0
2020-08-25,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.6217303822937623,0
2020-08-26,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.822937625754527,0
2020-08-27,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.325955734406438,0
