date,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3_10,/m/0lbt3_11,/m/0lbt3_12,/m/0lbt3_13,/m/0lbt3_14,/m/0lbt3_15,/m/0lbt3_16,/m/0lbt3_17,/m/0lbt3_18,/m/0lbt3_19,/m/0lbt3
2020-10-05,37.373737373737384,57.0,33.0,61.53846153846154,48.0,45.0,70.0,67.0,60.0,32.0,34.52380952380953,38.0,35.0,37.0,40.0,51.08695652173913,39.0,46.0,64.28571428571429,48.0,61.864924909806426
2020-10-06,62.626262626262616,59.0,76.0,72.52747252747254,69.0,60.0,56.0,44.0,36.0,82.0,79.76190476190476,27.0,62.0,52.0,64.0,67.3913043478261,61.0,34.0,20.40816326530612,27.0,72.87088279744836
2020-10-07,58.585858585858595,38.0,38.0,85.71428571428571,63.0,50.0,66.0,54.0,46.0,56.0,69.04761904761905,60.0,57.0,61.0,52.0,46.73913043478261,81.0,55.0,61.224489795918366,44.0,74.87641247942923
2020-10-08,54.54545454545455,51.0,76.0,84.61538461538461,78.0,80.0,72.0,49.0,46.0,71.0,64.28571428571429,61.0,67.0,75.0,71.0,67.3913043478261,55.0,42.0,66.3265306122449,70.0,85.28893509287744
2020-10-09,27.272727272727273,18.0,41.0,12.087912087912088,37.0,38.0,65.0,64.0,66.0,41.0,47.61904761904761,77.0,47.0,61.0,65.0,40.21739130434783,27.0,50.0,50.0,38.0,59.79284254540039
2020-10-10,32.323232323232325,38.0,42.0,50.54945054945055,31.0,51.0,55.0,68.0,19.0,42.0,50.0,76.0,22.0,42.0,65.0,53.26086956521739,57.0,43.0,19.387755102040817,22.0,57.58545764401001
2020-10-11,25.25252525252525,15.0,35.0,41.75824175824176,53.0,67.0,53.0,30.0,69.0,76.0,41.66666666666666,54.0,32.0,46.0,36.0,69.56521739130434,37.0,46.0,43.877551020408156,48.0,60.24664059130078
2020-10-12,40.4040404040404,49.0,50.0,95.6043956043956,66.0,31.0,86.0,36.0,32.0,60.0,36.904761904761905,52.0,42.0,65.0,56.0,59.78260869565217,69.0,62.0,36.734693877551024,32.0,69.3126265403364
2020-10-13,56.56565656565657,48.0,39.0,58.24175824175824,60.0,73.0,40.0,40.0,68.0,88.0,82.14285714285714,45.0,54.0,53.0,60.0,38.04347826086956,73.0,43.0,46.938775510204074,50.0,73.14732681151057
2020-10-14,47.47474747474747,61.0,79.0,29.67032967032967,55.0,47.0,63.0,46.0,79.0,74.0,61.904761904761905,63.0,87.0,62.0,43.0,69.56521739130434,68.0,52.0,41.83673469387755,54.0,77.5730906094559
2020-10-15,18.181818181818183,37.0,47.0,42.857142857142854,11.0,49.0,83.0,53.0,60.0,26.0,26.190476190476193,71.0,38.0,25.0,51.0,44.56521739130435,27.0,32.0,37.755102040816325,62.0,55.162040409996365
2020-10-16,61.61616161616161,62.0,33.0,95.6043956043956,77.0,51.0,62.0,28.0,52.0,59.0,39.285714285714285,74.0,40.0,58.0,74.0,82.6086956521739,56.0,47.0,34.693877551020414,30.0,73.20476791116285
2020-10-17,26.262626262626267,43.0,55.0,57.14285714285714,43.0,32.0,63.0,62.0,59.0,42.0,75.0,42.0,67.0,42.0,75.0,71.73913043478261,64.0,48.0,97.95918367346937,61.0,73.81403499030992
2020-10-18,66.66666666666667,33.0,57.0,60.439560439560445,52.0,40.0,58.0,39.0,95.0,57.0,52.38095238095239,73.0,64.0,25.0,23.0,82.6086956521739,53.0,50.0,40.81632653061224,58.0,70.78626074836339
2020-10-19,37.373737373737384,42.0,37.0,62.63736263736264,38.0,45.0,36.0,43.0,34.0,42.0,60.714285714285715,66.0,39.0,52.0,39.0,34.78260869565217,39.0,24.0,61.224489795918366,39.0,57.14046274796916
2020-10-20,67.67676767676768,58.0,77.0,96.7032967032967,77.0,80.0,41.0,41.0,65.0,75.0,73.80952380952381,46.0,56.0,100.0,93.0,72.82608695652173,59.0,68.0,59.18367346938776,46.0,88.63418297047455
2020-10-21,64.64646464646465,73.0,52.0,67.03296703296704,100.0,81.0,65.0,42.0,83.0,77.0,75.0,72.0,53.0,55.0,90.0,39.130434782608695,77.0,100.0,50.0,61.0,90.24735719958656
2020-10-22,65.65656565656566,42.0,79.0,73.62637362637362,80.0,71.0,36.0,43.0,50.0,47.0,70.23809523809524,42.0,44.0,46.0,32.0,39.130434782608695,61.0,37.0,43.877551020408156,28.0,67.54928394049885
2020-10-23,53.535353535353536,48.0,55.0,91.2087912087912,56.0,98.0,50.0,67.0,75.0,81.0,67.85714285714286,88.0,40.0,86.0,100.0,70.65217391304348,81.0,68.0,52.04081632653061,45.0,90.01691682449135
2020-10-24,80.8080808080808,43.0,61.0,85.71428571428571,80.0,90.0,63.0,87.0,78.0,71.0,69.04761904761905,91.0,100.0,54.0,90.0,100.0,70.0,80.0,58.163265306122454,45.0,98.10811471842302
2020-10-25,100.0,100.0,84.0,78.02197802197803,86.0,50.0,84.0,68.0,64.0,88.0,86.90476190476191,76.0,89.0,58.0,59.0,78.26086956521739,82.0,69.0,70.40816326530613,55.0,100.0
2020-10-26,69.6969696969697,60.0,100.0,86.81318681318682,69.0,100.0,73.0,70.0,51.0,100.0,76.19047619047619,67.0,68.0,99.0,39.0,68.47826086956522,100.0,60.0,89.79591836734693,78.0,99.95929715912912
2020-10-27,62.626262626262616,49.0,45.0,83.51648351648352,61.0,42.0,70.0,62.0,32.0,70.0,57.14285714285714,70.0,65.0,69.0,94.0,43.47826086956522,64.0,58.0,64.28571428571429,51.0,79.51317118875436
2020-10-28,66.66666666666667,62.0,70.0,76.92307692307692,72.0,68.0,76.0,36.0,70.0,65.0,83.33333333333333,87.0,61.0,44.0,86.0,38.04347826086956,80.0,27.0,37.755102040816325,51.0,82.44134387916124
2020-10-29,47.47474747474747,31.0,40.0,52.74725274725274,30.0,57.0,62.0,55.0,42.0,48.0,51.19047619047619,39.0,36.0,38.0,73.0,43.47826086956522,52.0,22.0,57.14285714285714,36.0,59.847674641542866
2020-10-30,34.343434343434346,60.0,34.0,57.14285714285714,49.0,77.0,40.0,40.0,26.0,39.0,54.76190476190475,51.0,45.0,72.0,24.0,42.39130434782609,31.0,39.0,52.04081632653061,31.0,58.90684367185524
2020-10-31,52.52525252525253,19.0,44.0,64.83516483516482,55.0,34.0,75.0,33.0,46.0,65.0,100.0,50.0,35.0,48.0,74.0,47.82608695652174,58.0,58.0,52.04081632653061,35.0,68.57827868469943
2020-11-01,43.43434343434343,38.0,44.0,59.34065934065934,62.0,52.0,82.0,73.0,46.0,49.0,45.23809523809525,94.0,20.0,43.0,74.0,41.30434782608695,58.0,24.0,58.163265306122454,45.0,68.92262878029146
2020-11-02,51.51515151515152,34.0,34.0,74.72527472527473,44.0,51.0,100.0,54.0,77.0,48.0,50.0,61.0,22.0,38.0,60.0,42.39130434782609,30.0,26.0,57.14285714285714,80.0,67.82757308385332
2020-11-03,80.8080808080808,51.0,19.0,80.21978021978022,44.0,66.0,22.0,50.0,47.0,29.0,50.0,39.0,40.0,38.0,67.0,58.69565217391305,41.0,51.0,35.714285714285715,27.0,61.38177724651153
2020-11-04,39.39393939393939,16.0,44.0,36.263736263736256,36.0,23.0,30.0,50.0,42.0,31.0,27.380952380952376,41.0,33.0,39.0,38.0,33.69565217391305,47.0,12.0,41.83673469387755,32.0,45.3967575994728
2020-11-05,32.323232323232325,40.0,60.0,64.83516483516482,46.0,38.0,52.0,61.0,25.0,59.0,51.19047619047619,48.0,38.0,68.0,57.0,48.91304347826087,43.0,45.0,42.857142857142854,46.0,63.3273293579056
2020-11-06,63.63636363636363,55.0,53.0,62.63736263736264,64.0,51.0,55.0,58.0,82.0,52.0,59.523809523809526,88.0,54.0,47.0,59.0,68.47826086956522,56.0,55.0,61.224489795918366,48.0,78.16620285383797
2020-11-07,36.36363636363637,41.0,26.0,79.12087912087912,31.0,43.0,60.0,42.0,44.0,40.0,26.190476190476193,66.0,43.0,25.0,83.0,55.43478260869565,70.0,18.0,21.428571428571427,43.0,58.56979690611853
2020-11-08,23.232323232323232,28.0,37.0,43.956043956043956,38.0,67.0,49.0,27.0,40.0,48.0,60.714285714285715,31.0,29.0,21.0,40.0,57.60869565217392,34.0,42.0,33.673469387755105,30.0,51.13968141983811
2020-11-09,38.38383838383838,22.0,34.0,58.24175824175824,15.0,46.0,39.0,49.0,67.0,24.0,50.0,44.0,32.0,33.0,54.0,36.95652173913044,46.0,30.0,62.24489795918368,49.0,54.393636318494465
