date,/m/0cjf0,isPartial
2020-02-12,36,False
2020-02-13,26,False
2020-02-14,38,False
2020-02-15,42,False
2020-02-16,42,False
2020-02-17,34,False
2020-02-18,62,False
2020-02-19,43,False
2020-02-20,43,False
2020-02-21,60,False
2020-02-22,54,False
2020-02-23,61,False
2020-02-24,43,False
2020-02-25,38,False
2020-02-26,59,False
2020-02-27,55,False
2020-02-28,41,False
2020-02-29,61,False
2020-03-01,79,False
2020-03-02,73,False
2020-03-03,58,False
2020-03-04,80,False
2020-03-05,45,False
2020-03-06,74,False
2020-03-07,62,False
2020-03-08,83,False
2020-03-09,66,False
2020-03-10,100,False
