,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751_10,/m/01c751_11,/m/01c751_12,/m/01c751_13,/m/01c751_14,/m/01c751_15,/m/01c751_16,/m/01c751_17,/m/01c751_18,/m/01c751_19,/m/01c751
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,14.0,12.0,14.0,14.0,14.0,12.0,12.0,12.0,17.0,16.0,9.0,10.0,37.0,0.0,16.0,18.0,0.0,12.0,0.0,33.0,15.516257843696518
2020-02-24,13.0,23.0,34.0,0.0,13.0,24.0,12.0,12.0,0.0,16.0,17.0,9.0,35.0,11.0,30.0,9.0,41.0,0.0,0.0,0.0,17.056474614945806
2020-02-25,0.0,23.0,33.0,13.0,13.0,23.0,0.0,12.0,16.0,15.0,17.0,9.0,17.0,10.0,0.0,0.0,27.0,12.0,19.0,0.0,14.774671990872788
2020-02-26,13.0,23.0,40.0,13.0,13.0,11.0,34.0,24.0,16.0,15.0,8.0,9.0,17.0,20.0,0.0,17.0,13.0,23.0,37.0,31.0,21.505989731888192
2020-02-27,26.0,11.0,26.0,0.0,0.0,12.0,34.0,23.0,47.0,31.0,17.0,28.0,17.0,20.0,15.0,8.0,52.0,11.0,0.0,15.0,22.418710781517394
2020-02-28,13.0,12.0,42.0,41.0,14.0,12.0,12.0,0.0,50.0,32.0,9.0,10.0,18.0,11.0,0.0,18.0,28.0,0.0,39.0,16.0,21.505989731888192
2020-02-29,13.0,12.0,14.0,27.0,13.0,0.0,24.0,24.0,32.0,48.0,26.0,19.0,0.0,21.0,31.0,17.0,56.0,24.0,38.0,32.0,26.86822589845978
2020-03-01,13.0,0.0,13.0,0.0,0.0,12.0,12.0,24.0,16.0,0.0,9.0,0.0,0.0,10.0,15.0,9.0,13.0,24.0,19.0,0.0,10.781517398745006
2020-03-02,25.0,23.0,13.0,13.0,13.0,23.0,0.0,23.0,16.0,30.0,8.0,0.0,51.0,20.0,0.0,0.0,53.0,0.0,37.0,15.0,20.70735881346263
2020-03-03,13.0,24.0,20.0,40.0,13.0,12.0,0.0,12.0,16.0,31.0,9.0,9.0,35.0,21.0,30.0,0.0,28.0,24.0,0.0,16.0,20.136908157444378
2020-03-04,37.0,23.0,13.0,13.0,39.0,35.0,23.0,24.0,32.0,77.0,8.0,36.0,68.0,41.0,44.0,17.0,40.0,23.0,55.0,31.0,38.73359954363948
2020-03-05,0.0,0.0,20.0,13.0,26.0,12.0,12.0,12.0,32.0,0.0,9.0,0.0,17.0,0.0,29.0,0.0,40.0,12.0,0.0,31.0,15.11694238448374
2020-03-06,13.0,35.0,47.0,40.0,38.0,59.0,23.0,47.0,32.0,46.0,17.0,27.0,35.0,41.0,15.0,25.0,40.0,58.0,38.0,63.0,42.156303479749006
2020-03-07,14.0,38.0,29.0,14.0,28.0,0.0,25.0,38.0,51.0,33.0,9.0,10.0,37.0,22.0,32.0,18.0,44.0,12.0,21.0,34.0,29.035938391329147
2020-03-08,39.0,47.0,40.0,52.0,25.0,24.0,23.0,23.0,32.0,78.0,26.0,28.0,35.0,21.0,74.0,34.0,13.0,12.0,18.0,16.0,37.649743297204786
2020-03-09,0.0,0.0,0.0,0.0,0.0,12.0,11.0,23.0,0.0,15.0,0.0,0.0,17.0,20.0,14.0,17.0,26.0,23.0,0.0,0.0,10.154021677124929
2020-03-10,13.0,23.0,0.0,13.0,25.0,12.0,11.0,12.0,47.0,31.0,17.0,18.0,34.0,31.0,0.0,17.0,13.0,35.0,18.0,16.0,22.019395322304618
2020-03-11,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.2818026240730176
2020-03-12,74.0,34.0,53.0,38.0,37.0,58.0,22.0,34.0,77.0,59.0,33.0,18.0,51.0,20.0,70.0,41.0,26.0,45.0,91.0,60.0,53.67940673131774
2020-03-13,69.0,25.0,72.0,84.0,69.0,100.0,100.0,100.0,86.0,100.0,100.0,100.0,93.0,100.0,94.0,100.0,86.0,75.0,100.0,100.0,100.0
2020-03-14,40.0,24.0,57.0,68.0,80.0,61.0,73.0,63.0,100.0,80.0,26.0,19.0,55.0,64.0,77.0,44.0,42.0,85.0,78.0,82.0,69.48088990302338
2020-03-15,24.0,100.0,76.0,100.0,74.0,67.0,66.0,23.0,92.0,87.0,73.0,89.0,66.0,59.0,56.0,24.0,63.0,100.0,72.0,89.0,79.86309184255562
2020-03-16,100.0,40.0,100.0,58.0,79.0,71.0,50.0,72.0,55.0,54.0,22.0,40.0,76.0,54.0,78.0,45.0,94.0,50.0,64.0,94.0,73.93040501996578
2020-03-17,43.0,49.0,34.0,44.0,22.0,40.0,29.0,10.0,27.0,51.0,43.0,55.0,15.0,34.0,50.0,35.0,67.0,59.0,47.0,39.0,45.236737022247574
2020-03-18,22.0,20.0,23.0,23.0,11.0,41.0,10.0,30.0,56.0,40.0,7.0,16.0,30.0,36.0,51.0,8.0,59.0,20.0,49.0,14.0,32.287507130633195
2020-03-19,47.0,43.0,25.0,24.0,59.0,32.0,32.0,11.0,44.0,28.0,24.0,35.0,79.0,48.0,67.0,53.0,50.0,21.0,17.0,44.0,44.666286366229315
2020-03-20,58.0,21.0,43.0,24.0,12.0,21.0,21.0,21.0,72.0,56.0,0.0,17.0,31.0,47.0,40.0,23.0,36.0,42.0,50.0,29.0,37.8779235596121
2020-03-21,60.0,11.0,57.0,12.0,25.0,45.0,11.0,34.0,92.0,57.0,33.0,35.0,66.0,48.0,55.0,24.0,100.0,33.0,53.0,30.0,50.25670279520821
2020-03-22,24.0,22.0,57.0,25.0,49.0,34.0,65.0,67.0,46.0,88.0,24.0,44.0,50.0,29.0,28.0,32.0,76.0,66.0,71.0,29.0,52.823730747290355
2020-03-23,29.0,53.0,52.0,30.0,10.0,18.0,27.0,18.0,12.0,23.0,19.0,0.0,26.0,16.0,44.0,19.0,52.0,26.0,29.0,35.0,30.690245293782088
2020-03-24,32.0,39.0,34.0,22.0,54.0,40.0,38.0,20.0,67.0,13.0,21.0,15.0,43.0,17.0,24.0,21.0,34.0,29.0,31.0,26.0,35.36794067313177
2020-03-25,32.0,10.0,22.0,33.0,22.0,30.0,28.0,49.0,66.0,63.0,21.0,8.0,14.0,34.0,37.0,21.0,33.0,19.0,77.0,64.0,38.96177980604678
2020-03-26,21.0,30.0,11.0,11.0,22.0,0.0,20.0,30.0,28.0,13.0,15.0,8.0,15.0,9.0,0.0,14.0,34.0,20.0,16.0,27.0,19.623502567027952
2020-03-27,32.0,58.0,38.0,66.0,11.0,0.0,0.0,29.0,0.0,26.0,7.0,15.0,43.0,17.0,37.0,7.0,11.0,19.0,31.0,38.0,27.66685681688534
2020-03-28,50.0,80.0,46.0,52.0,100.0,69.0,33.0,57.0,77.0,88.0,25.0,73.0,100.0,20.0,100.0,8.0,64.0,45.0,73.0,61.0,69.65202509982886
2020-03-29,23.0,31.0,42.0,36.0,35.0,53.0,21.0,21.0,14.0,84.0,46.0,17.0,63.0,9.0,54.0,30.0,36.0,41.0,51.0,43.0,42.78379920136908
2020-03-30,10.0,19.0,65.0,21.0,31.0,28.0,9.0,9.0,26.0,12.0,7.0,0.0,28.0,16.0,0.0,13.0,76.0,18.0,15.0,26.0,24.472333143183114
2020-03-31,31.0,28.0,38.0,11.0,0.0,19.0,28.0,39.0,26.0,25.0,14.0,22.0,28.0,8.0,24.0,42.0,55.0,28.0,31.0,25.0,29.77752424415288
2020-04-01,0.0,10.0,11.0,11.0,0.0,0.0,29.0,10.0,13.0,25.0,7.0,0.0,29.0,35.0,25.0,7.0,0.0,10.0,46.0,26.0,16.77124928693668
2020-04-02,42.0,38.0,50.0,32.0,32.0,10.0,57.0,20.0,65.0,50.0,21.0,38.0,43.0,51.0,0.0,21.0,45.0,28.0,76.0,90.0,46.149458071876786
2020-04-03,31.0,0.0,50.0,33.0,21.0,19.0,0.0,20.0,26.0,0.0,21.0,15.0,43.0,17.0,12.0,21.0,55.0,38.0,47.0,26.0,28.23730747290359
2020-04-04,37.0,57.0,32.0,13.0,25.0,11.0,11.0,57.0,47.0,30.0,25.0,45.0,68.0,40.0,57.0,8.0,0.0,34.0,37.0,45.0,38.73359954363948
2020-04-05,13.0,58.0,40.0,13.0,63.0,23.0,68.0,23.0,79.0,61.0,50.0,54.0,52.0,20.0,43.0,41.0,26.0,34.0,74.0,31.0,49.40102681118083
2020-04-06,10.0,18.0,27.0,21.0,31.0,9.0,18.0,9.0,0.0,12.0,27.0,22.0,14.0,16.0,0.0,13.0,22.0,0.0,15.0,25.0,17.626925270964062
2020-04-07,11.0,20.0,0.0,22.0,11.0,20.0,10.0,20.0,13.0,13.0,7.0,23.0,15.0,0.0,37.0,0.0,0.0,0.0,31.0,13.0,15.173987450085567
2020-04-08,0.0,20.0,12.0,22.0,22.0,10.0,20.0,10.0,13.0,26.0,29.0,8.0,15.0,9.0,0.0,0.0,0.0,20.0,16.0,13.0,15.11694238448374
2020-04-09,22.0,20.0,17.0,22.0,22.0,20.0,0.0,30.0,40.0,13.0,15.0,24.0,44.0,36.0,0.0,15.0,22.0,20.0,32.0,26.0,25.099828864803193
2020-04-10,23.0,0.0,18.0,35.0,11.0,10.0,30.0,21.0,28.0,13.0,0.0,17.0,0.0,18.0,13.0,22.0,12.0,0.0,33.0,0.0,17.341699942954932
2020-04-11,25.0,0.0,13.0,13.0,12.0,23.0,33.0,11.0,31.0,15.0,8.0,9.0,50.0,10.0,29.0,8.0,26.0,0.0,18.0,15.0,19.908727895037078
2020-04-12,12.0,44.0,51.0,37.0,49.0,33.0,45.0,11.0,30.0,44.0,16.0,17.0,66.0,39.0,57.0,24.0,51.0,45.0,36.0,0.0,40.33086138049058
2020-04-13,57.0,21.0,36.0,12.0,0.0,11.0,31.0,11.0,57.0,27.0,15.0,8.0,16.0,18.0,13.0,8.0,35.0,10.0,17.0,14.0,23.78779235596121
2020-04-14,32.0,49.0,34.0,11.0,21.0,39.0,29.0,10.0,27.0,52.0,29.0,23.0,87.0,26.0,37.0,0.0,0.0,0.0,47.0,39.0,33.77067883628066
2020-04-15,0.0,0.0,0.0,23.0,11.0,0.0,0.0,20.0,14.0,0.0,8.0,8.0,15.0,9.0,13.0,0.0,0.0,10.0,0.0,0.0,7.472903593839132
2020-04-16,23.0,10.0,24.0,0.0,11.0,21.0,10.0,21.0,28.0,27.0,15.0,24.0,15.0,9.0,51.0,0.0,0.0,20.0,0.0,41.0,19.965772960638905
2020-04-17,0.0,0.0,23.0,0.0,11.0,10.0,10.0,0.0,14.0,13.0,8.0,8.0,0.0,0.0,26.0,8.0,24.0,0.0,0.0,14.0,9.640616086708498
2020-04-18,12.0,22.0,43.0,12.0,12.0,11.0,11.0,0.0,0.0,29.0,8.0,9.0,32.0,10.0,0.0,16.0,25.0,21.0,17.0,29.0,18.197375926982314
2020-04-19,36.0,11.0,13.0,12.0,0.0,22.0,11.0,22.0,30.0,43.0,16.0,9.0,33.0,20.0,28.0,8.0,0.0,22.0,18.0,0.0,20.193953223046204
