,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3_10,/m/0lbt3_11,/m/0lbt3_12,/m/0lbt3_13,/m/0lbt3_14,/m/0lbt3_15,/m/0lbt3_16,/m/0lbt3_17,/m/0lbt3_18,/m/0lbt3_19,/m/0lbt3
2020-12-01,90.0,29.0,100.0,0.0,0.0,64.0,31.0,0.0,0.0,98.0,24.0,33.0,47.0,100.0,69.0,46.0,86.0,25.0,88.0,95.0,84.3951163525674
2020-12-02,0.0,58.0,47.0,0.0,0.0,31.0,0.0,32.0,31.0,97.0,0.0,32.0,24.0,95.95959595959596,0.0,44.0,0.0,24.0,43.0,48.0,49.975049485187704
2020-12-03,47.0,0.0,50.0,44.0,64.0,0.0,0.0,0.0,0.0,0.0,24.0,33.0,24.0,0.0,36.0,0.0,87.0,25.0,44.0,48.0,43.309103611171174
2020-12-04,0.0,29.0,50.0,0.0,0.0,0.0,0.0,0.0,32.0,50.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,49.0,22.807265589913335
2020-12-05,0.0,88.0,50.0,0.0,0.0,32.0,0.0,67.0,0.0,50.0,24.0,34.0,0.0,0.0,35.0,0.0,0.0,25.0,45.0,50.0,41.16834944027678
2020-12-06,0.0,29.0,0.0,87.0,0.0,0.0,31.0,33.0,0.0,49.0,0.0,0.0,47.0,50.505050505050505,34.0,0.0,0.0,49.0,86.0,0.0,40.79825013722783
2020-12-07,90.0,29.0,96.0,0.0,0.0,31.0,61.0,0.0,0.0,0.0,23.0,0.0,47.0,48.484848484848484,100.0,87.0,0.0,24.0,86.0,48.0,63.43917896172591
2020-12-08,45.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,33.0,23.0,0.0,36.0,0.0,0.0,0.0,43.0,0.0,17.537716861557907
2020-12-09,46.0,0.0,0.0,0.0,32.0,32.0,31.0,33.0,64.0,0.0,0.0,34.0,23.0,49.494949494949495,35.0,0.0,0.0,0.0,44.0,0.0,34.869176134000895
2020-12-10,45.0,29.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,49.0,24.0,66.0,48.0,50.505050505050505,35.0,45.0,0.0,49.0,44.0,99.0,53.56043846371363
2020-12-11,0.0,0.0,0.0,46.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.586935910444285
2020-12-12,47.0,0.0,0.0,0.0,0.0,33.0,31.0,34.0,32.0,0.0,25.0,0.0,25.0,0.0,35.0,0.0,0.0,25.0,0.0,0.0,23.630632578718874
2020-12-13,47.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,14.57359570185798
2020-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-15,0.0,0.0,52.0,0.0,33.0,0.0,33.0,36.0,34.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,47.0,0.0,46.0,52.0,31.53495567125201
2020-12-16,0.0,0.0,0.0,94.0,35.0,0.0,0.0,0.0,35.0,53.0,0.0,0.0,0.0,53.535353535353536,0.0,0.0,0.0,26.0,0.0,53.0,28.779587152148235
2020-12-17,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,6.9986194048470525
2020-12-18,54.0,0.0,59.0,50.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,54.0,50.0,0.0,0.0,0.0,27.50045742610489
2020-12-19,52.0,100.0,56.0,100.0,36.0,36.0,0.0,0.0,37.0,0.0,27.0,37.0,0.0,55.55555555555556,0.0,0.0,100.0,57.0,100.0,0.0,65.33874482276818
2020-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9641211596999284
2020-12-21,0.0,32.0,0.0,0.0,0.0,34.0,33.0,36.0,35.0,52.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0,0.0,0.0,26.183070244016033
2020-12-22,0.0,0.0,54.0,0.0,0.0,34.0,67.0,73.0,0.0,53.0,26.0,71.0,26.0,54.54545454545455,38.0,49.0,0.0,54.0,48.0,0.0,53.31675510238027
2020-12-23,49.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.535353535353536,37.0,48.0,0.0,0.0,47.0,0.0,22.1103145428234
2020-12-24,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,61.61616161616162,0.0,0.0,55.0,0.0,54.0,59.0,25.410435968662153
2020-12-25,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3758046541026956
2020-12-26,52.0,34.0,57.0,0.0,37.0,74.0,72.0,0.0,0.0,0.0,0.0,38.0,26.0,0.0,79.0,0.0,50.0,0.0,51.0,0.0,46.93191836191553
2020-12-27,0.0,0.0,0.0,91.0,100.0,0.0,32.0,0.0,34.0,0.0,25.0,0.0,0.0,51.515151515151516,0.0,0.0,0.0,0.0,0.0,0.0,27.460536602405227
2020-12-28,0.0,30.0,50.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,24.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,14.244248906335766
2020-12-29,0.0,0.0,53.0,47.0,66.0,34.0,33.0,0.0,34.0,0.0,26.0,0.0,25.0,0.0,36.0,0.0,93.0,26.0,46.0,52.0,47.01425506079608
2020-12-30,51.0,32.0,0.0,0.0,0.0,36.0,34.0,0.0,35.0,54.0,26.0,36.0,52.0,53.535353535353536,38.0,98.0,49.0,0.0,49.0,55.0,57.51509506146144
2020-12-31,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.046457858580482
2021-01-01,55.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,16.796686571632925
2021-01-02,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.034498245147125
2021-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,54.0,0.0,0.0,26.0,0.0,38.0,0.0,0.0,0.0,0.0,55.0,20.172491225735623
2021-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05,0.0,0.0,55.0,0.0,0.0,35.0,33.0,36.0,0.0,0.0,0.0,0.0,0.0,54.54545454545455,37.0,48.0,0.0,0.0,47.0,0.0,28.4510720404531
2021-01-06,0.0,31.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,35.0,0.0,53.535353535353536,36.0,49.0,0.0,0.0,0.0,0.0,25.40378249804554
2021-01-07,0.0,31.0,0.0,0.0,34.0,0.0,0.0,71.0,34.0,51.0,50.0,35.0,0.0,52.525252525252526,0.0,0.0,47.0,53.0,46.0,0.0,41.540943794806964
2021-01-08,0.0,0.0,0.0,46.0,35.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.46872037126366
2021-01-09,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,55.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,56.0,18.361083850363443
2021-01-10,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,14.079575508574662
2021-01-11,0.0,31.0,51.0,0.0,0.0,0.0,32.0,0.0,35.0,51.0,0.0,0.0,0.0,0.0,36.0,0.0,47.0,0.0,0.0,0.0,23.301285783196658
2021-01-12,0.0,0.0,0.0,0.0,0.0,66.0,32.0,69.0,0.0,53.0,25.0,70.0,50.0,0.0,0.0,46.0,0.0,0.0,46.0,52.0,41.90937973020176
2021-01-13,0.0,31.0,51.0,92.0,34.0,68.0,64.0,36.0,34.0,0.0,51.0,70.0,25.0,52.525252525252526,0.0,48.0,47.0,52.0,93.0,52.0,74.14627655150619
2021-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,3.8698248473860173
2021-01-15,0.0,0.0,54.0,0.0,34.0,35.0,33.0,0.0,35.0,55.0,27.0,37.0,26.0,54.54545454545455,0.0,100.0,0.0,27.0,0.0,54.0,47.0591659874582
2021-01-16,50.0,0.0,56.0,48.0,0.0,0.0,34.0,0.0,0.0,54.0,0.0,72.0,26.0,55.55555555555556,0.0,51.0,0.0,27.0,0.0,0.0,38.991001180991034
2021-01-17,0.0,0.0,0.0,48.0,0.0,0.0,34.0,0.0,35.0,55.0,26.0,36.0,26.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,25.359703255210498
2021-01-18,97.0,92.0,52.0,46.0,0.0,100.0,100.0,72.0,0.0,51.0,100.0,34.0,100.0,52.525252525252526,72.0,48.0,0.0,52.0,94.0,52.0,100.0
2021-01-19,100.0,0.0,53.0,0.0,0.0,68.0,34.0,36.0,0.0,54.0,26.0,36.0,0.0,52.525252525252526,38.0,0.0,0.0,26.0,48.0,0.0,47.05750261980405
2021-01-20,0.0,0.0,0.0,45.0,64.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,15.314625991782965
2021-01-21,48.0,31.0,0.0,45.0,33.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,48.0,92.0,0.0,47.0,0.0,34.08739333654918
