date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty_10,/m/0b76bty_11,/m/0b76bty_12,/m/0b76bty_13,/m/0b76bty_14,/m/0b76bty_15,/m/0b76bty_16,/m/0b76bty_17,/m/0b76bty_18,/m/0b76bty_19,/m/0b76bty
2020-12-29,0.0,41.0,33.0,0.0,73.0,49.0,0.0,48.717948717948715,39.0,47.0,58.0,0.0,0.0,31.0,40.0,31.0,0.0,0.0,0.0,0.0,39.82641906697188
2020-12-30,0.0,0.0,35.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,84.0,0.0,97.05882352941177,0.0,34.0,34.73684210526316,47.46171871023606
2020-12-31,0.0,0.0,0.0,38.0,27.0,0.0,0.0,53.84615384615385,21.0,52.0,22.0,0.0,57.64705882352941,35.0,45.0,35.0,0.0,0.0,0.0,0.0,31.367592513251154
2021-01-01,55.0,0.0,40.0,0.0,0.0,0.0,38.0,0.0,46.0,56.0,22.0,0.0,0.0,37.0,48.0,37.0,0.0,29.87012987012987,38.0,0.0,36.26775239670173
2021-01-02,52.0,23.0,0.0,37.0,0.0,0.0,36.0,0.0,0.0,52.0,0.0,0.0,55.294117647058826,0.0,45.0,0.0,0.0,27.272727272727273,0.0,0.0,26.585158485245397
2021-01-03,51.0,22.0,0.0,0.0,51.0,53.0,0.0,0.0,21.0,0.0,31.0,43.0,54.11764705882353,34.0,43.0,34.0,100.0,27.272727272727273,68.0,71.57894736842105,57.13379200733023
2021-01-04,46.0,0.0,0.0,0.0,0.0,0.0,32.0,48.717948717948715,19.0,0.0,37.0,0.0,49.411764705882355,0.0,39.0,31.0,0.0,48.05194805194805,0.0,64.21052631578948,33.63185914064095
2021-01-05,46.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.17647058823529,24.675324675324674,0.0,0.0,17.112624433504333
2021-01-06,0.0,0.0,33.0,33.0,0.0,48.0,64.0,94.87179487179488,0.0,46.0,0.0,59.0,50.588235294117645,0.0,40.0,62.0,91.17647058823529,0.0,63.0,32.63157894736842,58.21311244104065
2021-01-07,94.0,0.0,33.0,34.0,24.0,98.0,97.0,97.43589743589743,0.0,93.0,19.0,100.0,50.588235294117645,94.0,41.0,63.0,94.11764705882354,100.0,0.0,100.0,100.0
2021-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-09,100.0,44.0,36.0,35.0,26.0,53.0,35.0,0.0,21.0,50.0,0.0,0.0,54.11764705882353,33.0,64.0,34.0,0.0,0.0,0.0,35.78947368421053,50.39250603525866
2021-01-10,0.0,23.0,37.0,0.0,0.0,0.0,35.0,0.0,21.0,0.0,21.0,0.0,0.0,34.0,44.0,34.0,100.0,0.0,0.0,0.0,28.324662447515635
2021-01-11,93.0,21.0,33.0,67.0,72.0,0.0,32.0,48.717948717948715,0.0,94.0,28.0,0.0,50.588235294117645,31.0,40.0,0.0,91.17647058823529,0.0,32.0,32.63157894736842,62.17744143689086
2021-01-12,94.0,0.0,0.0,34.0,0.0,0.0,33.0,97.43589743589743,0.0,0.0,19.0,20.0,50.588235294117645,31.0,40.0,31.0,91.17647058823529,0.0,32.0,32.63157894736842,49.169031697751926
2021-01-13,0.0,21.0,66.0,33.0,24.0,47.0,32.0,48.717948717948715,19.0,45.0,19.0,0.0,49.411764705882355,0.0,0.0,62.0,0.0,0.0,63.0,32.63157894736842,45.592260694826265
2021-01-14,0.0,41.0,33.0,0.0,24.0,0.0,0.0,48.717948717948715,0.0,46.0,37.0,20.0,0.0,31.0,40.0,31.0,91.17647058823529,0.0,31.0,32.63157894736842,41.10939232499361
2021-01-15,0.0,43.0,0.0,0.0,25.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,10.469574371717814
2021-01-16,0.0,22.0,0.0,36.0,0.0,52.0,35.0,51.282051282051285,21.0,100.0,40.0,0.0,0.0,100.0,44.0,100.0,100.0,25.974025974025974,34.0,71.57894736842105,67.59246689672575
2021-01-17,98.0,21.0,35.0,0.0,25.0,51.0,34.0,51.282051282051285,0.0,49.0,20.0,0.0,52.94117647058823,0.0,42.0,33.0,0.0,0.0,33.0,34.73684210526316,47.06926421708504
2021-01-18,92.0,60.0,0.0,65.0,24.0,0.0,0.0,48.717948717948715,0.0,0.0,19.0,0.0,0.0,30.0,40.0,0.0,91.17647058823529,49.35064935064935,31.0,0.0,44.65760983700536
2021-01-19,0.0,20.0,100.0,100.0,24.0,97.0,65.0,0.0,0.0,0.0,19.0,40.0,100.0,0.0,80.0,0.0,91.17647058823529,0.0,0.0,32.63157894736842,62.39607017200245
2021-01-20,88.0,0.0,0.0,32.0,22.0,46.0,0.0,46.15384615384615,0.0,0.0,0.0,56.0,95.29411764705883,30.0,76.0,30.0,85.29411764705883,46.753246753246756,30.0,30.526315789473685,57.94963337036193
2021-01-21,46.0,100.0,0.0,0.0,23.0,0.0,31.0,0.0,37.0,45.0,55.0,0.0,0.0,30.0,39.0,0.0,91.17647058823529,23.376623376623378,0.0,0.0,42.24782427668914
2021-01-22,0.0,20.0,0.0,0.0,0.0,0.0,32.0,0.0,37.0,0.0,19.0,0.0,0.0,0.0,39.0,0.0,0.0,24.675324675324674,0.0,32.63157894736842,16.581444357621468
2021-01-23,97.0,0.0,34.0,35.0,0.0,50.0,100.0,100.0,0.0,96.0,0.0,41.0,51.76470588235294,32.0,41.0,0.0,0.0,50.64935064935065,100.0,68.42105263157895,72.78668119808258
