,/m/01cdt5_0,/m/01cdt5_1,/m/01cdt5_2,/m/01cdt5_3,/m/01cdt5_4,/m/01cdt5_5,/m/01cdt5_6,/m/01cdt5_7,/m/01cdt5_8,/m/01cdt5_9,/m/01cdt5_10,/m/01cdt5_11,/m/01cdt5_12,/m/01cdt5_13,/m/01cdt5_14,/m/01cdt5_15,/m/01cdt5_16,/m/01cdt5_17,/m/01cdt5_18,/m/01cdt5_19,/m/01cdt5
2020-02-22,0.0,21.0,36.0,25.0,75.0,18.0,28.0,0.0,54.0,78.0,0.0,0.0,49.0,42.0,0.0,32.0,26.0,23.0,22.0,36.0,41.574687270051506
2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,5.518763796909492
2020-02-24,23.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,6.107431935246505
2020-02-25,0.0,19.0,0.0,0.0,0.0,16.0,0.0,0.0,25.0,70.0,0.0,0.0,22.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,14.56953642384106
2020-02-26,0.0,0.0,0.0,22.0,22.0,0.0,25.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,28.0,0.0,20.0,19.0,0.0,11.184694628403237
2020-02-27,0.0,0.0,17.0,0.0,0.0,17.0,0.0,47.0,0.0,0.0,0.0,34.0,23.0,0.0,17.0,60.0,24.0,0.0,0.0,17.0,18.8373804267844
2020-02-28,0.0,20.0,18.0,0.0,0.0,0.0,28.0,25.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.020603384841795
2020-02-29,0.0,21.0,55.0,25.0,0.0,0.0,29.0,26.0,83.0,39.0,26.0,18.0,0.0,42.0,0.0,0.0,53.0,46.0,0.0,19.0,35.467255334805
2020-03-01,25.0,20.0,35.0,49.0,49.0,35.0,28.0,0.0,0.0,38.0,50.0,36.0,48.0,20.0,34.0,0.0,25.0,22.0,43.0,18.0,42.310522442972776
2020-03-02,0.0,0.0,33.0,0.0,68.0,16.0,26.0,0.0,99.0,35.0,46.0,33.0,67.0,19.0,50.0,29.0,48.0,42.0,40.0,17.0,49.15378955114054
2020-03-03,0.0,0.0,0.0,23.0,0.0,16.0,0.0,0.0,0.0,0.0,24.0,17.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,7.652685798381162
2020-03-04,0.0,0.0,16.0,0.0,0.0,16.0,25.0,0.0,0.0,34.0,0.0,16.0,22.0,0.0,16.0,29.0,0.0,20.0,0.0,0.0,14.275202354672551
2020-03-05,0.0,37.0,16.0,22.0,22.0,16.0,52.0,23.0,25.0,35.0,0.0,33.0,44.0,37.0,16.0,29.0,23.0,0.0,0.0,32.0,33.99558498896247
2020-03-06,47.0,19.0,0.0,47.0,47.0,17.0,0.0,24.0,0.0,36.0,48.0,34.0,46.0,19.0,17.0,0.0,48.0,21.0,21.0,34.0,38.63134657836645
2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,6.033848417954377
2020-03-08,23.0,0.0,17.0,23.0,0.0,0.0,26.0,0.0,51.0,36.0,24.0,17.0,23.0,0.0,0.0,0.0,24.0,42.0,0.0,0.0,22.516556291390728
2020-03-09,0.0,18.0,0.0,0.0,22.0,16.0,50.0,67.0,0.0,68.0,0.0,16.0,21.0,0.0,16.0,57.0,45.0,20.0,0.0,0.0,30.610743193524648
2020-03-10,21.0,18.0,15.0,0.0,21.0,0.0,0.0,22.0,46.0,66.0,43.0,23.0,21.0,18.0,15.0,0.0,44.0,0.0,0.0,16.0,28.62398822663723
2020-03-11,21.0,0.0,15.0,21.0,0.0,29.0,0.0,0.0,22.0,0.0,21.0,15.0,0.0,0.0,15.0,0.0,21.0,19.0,0.0,15.0,15.746872700515084
2020-03-12,0.0,0.0,15.0,0.0,0.0,0.0,48.0,0.0,23.0,66.0,0.0,0.0,21.0,18.0,0.0,55.0,22.0,0.0,19.0,0.0,21.118469462840324
2020-03-13,0.0,0.0,16.0,23.0,45.0,0.0,77.0,0.0,49.0,0.0,23.0,16.0,0.0,0.0,16.0,29.0,0.0,0.0,20.0,17.0,24.356144223693892
2020-03-14,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,36.0,0.0,17.0,0.0,0.0,0.0,0.0,24.0,21.0,0.0,17.0,11.846946284032377
2020-03-15,62.0,52.0,0.0,83.0,42.0,44.0,0.0,21.0,45.0,32.0,85.0,61.0,0.0,34.0,30.0,54.0,64.0,19.0,18.0,15.0,55.997056659308306
2020-03-16,59.0,48.0,14.0,20.0,39.0,55.0,44.0,20.0,43.0,60.0,60.0,36.0,77.0,64.0,14.0,76.0,100.0,71.0,52.0,14.0,71.08167770419426
2020-03-17,20.0,0.0,29.0,40.0,0.0,0.0,46.0,20.0,22.0,31.0,62.0,29.0,39.0,16.0,14.0,26.0,42.0,18.0,18.0,44.0,37.969094922737305
2020-03-18,0.0,17.0,30.0,0.0,21.0,15.0,48.0,43.0,68.0,64.0,21.0,23.0,20.0,0.0,30.0,81.0,43.0,38.0,18.0,15.0,43.7821927888153
2020-03-19,21.0,0.0,15.0,0.0,0.0,0.0,70.0,84.0,0.0,32.0,0.0,30.0,0.0,0.0,15.0,80.0,43.0,19.0,0.0,31.0,32.37674760853569
2020-03-20,0.0,49.0,0.0,0.0,39.0,0.0,67.0,60.0,21.0,0.0,40.0,36.0,19.0,48.0,14.0,26.0,20.0,36.0,17.0,14.0,37.23325974981604
2020-03-21,23.0,38.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,23.0,17.0,22.0,19.0,16.0,30.0,48.0,42.0,40.0,0.0,25.754231052244297
2020-03-22,46.0,19.0,100.0,46.0,91.0,16.0,0.0,47.0,100.0,71.0,93.0,25.0,22.0,57.0,100.0,0.0,24.0,42.0,61.0,68.0,75.64385577630611
2020-03-23,38.0,16.0,14.0,37.0,19.0,53.0,21.0,38.0,41.0,58.0,38.0,21.0,37.0,46.0,27.0,73.0,78.0,51.0,16.0,14.0,54.15746872700514
2020-03-24,40.0,0.0,29.0,61.0,0.0,0.0,23.0,0.0,22.0,94.0,21.0,30.0,20.0,33.0,14.0,26.0,0.0,37.0,53.0,30.0,39.22001471670346
2020-03-25,60.0,100.0,44.0,60.0,100.0,43.0,68.0,0.0,88.0,63.0,61.0,51.0,40.0,100.0,43.0,0.0,62.0,92.0,72.0,74.0,89.84547461368653
2020-03-26,61.0,50.0,30.0,61.0,21.0,58.0,23.0,41.0,67.0,63.0,0.0,15.0,100.0,50.0,29.0,26.0,62.0,94.0,53.0,30.0,68.72700515084621
2020-03-27,19.0,48.0,28.0,0.0,97.0,41.0,43.0,39.0,0.0,60.0,59.0,28.0,38.0,64.0,69.0,50.0,60.0,18.0,51.0,70.0,64.90066225165563
2020-03-28,44.0,90.0,32.0,44.0,43.0,63.0,100.0,89.0,95.0,100.0,66.0,48.0,21.0,55.0,47.0,29.0,89.0,60.0,57.0,64.0,90.94922737306842
2020-03-29,67.0,18.0,48.0,22.0,88.0,47.0,25.0,23.0,73.0,34.0,45.0,40.0,43.0,36.0,47.0,29.0,23.0,100.0,77.0,33.0,67.54966887417218
2020-03-30,79.0,65.0,43.0,99.0,59.0,42.0,66.0,100.0,21.0,91.0,100.0,14.0,77.0,64.0,70.0,100.0,100.0,35.0,34.0,100.0,100.0
2020-03-31,19.0,0.0,14.0,20.0,38.0,14.0,66.0,59.0,0.0,30.0,0.0,28.0,19.0,16.0,14.0,25.0,40.0,36.0,17.0,29.0,35.61442236938925
2020-04-01,40.0,17.0,44.0,40.0,20.0,28.0,22.0,60.0,43.0,94.0,20.0,36.0,40.0,16.0,29.0,77.0,41.0,55.0,18.0,59.0,58.79323031640913
2020-04-02,19.0,16.0,14.0,19.0,0.0,14.0,22.0,20.0,21.0,30.0,0.0,21.0,0.0,0.0,0.0,25.0,0.0,18.0,17.0,0.0,18.8373804267844
2020-04-03,100.0,17.0,44.0,100.0,80.0,100.0,23.0,0.0,87.0,93.0,40.0,44.0,79.0,33.0,43.0,26.0,21.0,18.0,89.0,59.0,80.64753495217072
2020-04-04,23.0,0.0,33.0,23.0,23.0,0.0,26.0,46.0,25.0,36.0,0.0,17.0,45.0,19.0,0.0,0.0,0.0,21.0,40.0,17.0,28.991905813097866
2020-04-05,0.0,0.0,0.0,0.0,0.0,0.0,54.0,24.0,0.0,37.0,24.0,43.0,0.0,0.0,0.0,31.0,0.0,21.0,0.0,17.0,18.469462840323768
2020-04-06,0.0,15.0,39.0,0.0,0.0,13.0,42.0,37.0,0.0,56.0,0.0,0.0,36.0,0.0,13.0,0.0,0.0,0.0,32.0,0.0,20.824135393671817
2020-04-07,20.0,0.0,14.0,20.0,0.0,14.0,0.0,40.0,21.0,30.0,0.0,14.0,0.0,16.0,0.0,76.0,0.0,18.0,0.0,0.0,20.824135393671817
2020-04-08,41.0,0.0,0.0,21.0,0.0,29.0,23.0,0.0,22.0,0.0,21.0,22.0,20.0,17.0,0.0,52.0,0.0,0.0,18.0,15.0,22.148638704930093
2020-04-09,0.0,17.0,14.0,0.0,20.0,0.0,69.0,21.0,0.0,0.0,0.0,29.0,0.0,16.0,0.0,0.0,0.0,0.0,17.0,0.0,14.937454010301693
2020-04-10,0.0,0.0,0.0,0.0,20.0,0.0,23.0,21.0,23.0,32.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,12.80353200883002
2020-04-11,90.0,76.0,66.0,69.0,0.0,32.0,0.0,0.0,50.0,35.0,70.0,100.0,90.0,0.0,64.0,0.0,70.0,41.0,100.0,33.0,72.55334805003679
2020-04-12,0.0,0.0,0.0,0.0,0.0,0.0,26.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,9.492273730684326
2020-04-13,0.0,17.0,15.0,21.0,21.0,29.0,0.0,0.0,23.0,33.0,0.0,0.0,21.0,17.0,15.0,0.0,0.0,0.0,18.0,31.0,19.20529801324503
2020-04-14,20.0,33.0,56.0,20.0,20.0,56.0,67.0,60.0,43.0,61.0,20.0,29.0,19.0,16.0,28.0,26.0,0.0,53.0,17.0,44.0,50.625459896983074
2020-04-15,0.0,0.0,15.0,0.0,21.0,0.0,24.0,21.0,0.0,0.0,21.0,15.0,0.0,17.0,15.0,53.0,0.0,0.0,0.0,0.0,14.863870493009566
2020-04-16,42.0,0.0,15.0,21.0,21.0,30.0,0.0,0.0,23.0,64.0,21.0,0.0,0.0,0.0,15.0,27.0,0.0,0.0,0.0,15.0,21.63355408388521
2020-04-17,62.0,0.0,30.0,41.0,61.0,29.0,47.0,0.0,90.0,32.0,84.0,38.0,41.0,17.0,59.0,27.0,42.0,19.0,36.0,15.0,56.659308314937455
2020-04-18,0.0,71.0,46.0,42.0,84.0,60.0,0.0,0.0,69.0,0.0,65.0,46.0,21.0,17.0,45.0,27.0,22.0,38.0,93.0,31.0,57.17439293598234
2020-04-19,0.0,0.0,32.0,0.0,22.0,0.0,49.0,0.0,24.0,0.0,44.0,24.0,22.0,0.0,0.0,56.0,0.0,20.0,0.0,16.0,22.737306843267106
