date,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1_10,/m/07mf1_11,/m/07mf1_12,/m/07mf1_13,/m/07mf1_14,/m/07mf1_15,/m/07mf1_16,/m/07mf1_17,/m/07mf1_18,/m/07mf1_19,/m/07mf1
2020-10-05,0.0,0.0,52.0,37.0,0.0,45.0,0.0,50.0,30.0,0.0,0.0,38.0,0.0,33.0,0.0,38.0,33.0,0.0,0.0,0.0,28.34543704611077
2020-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-07,26.0,0.0,0.0,38.0,94.0,45.0,51.0,0.0,31.0,0.0,0.0,0.0,72.0,34.0,35.0,0.0,0.0,34.0,31.0,35.16483516483517,41.89430396360136
2020-10-08,28.0,49.0,56.0,41.0,0.0,0.0,55.0,0.0,0.0,39.0,0.0,0.0,39.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,27.389972876017147
2020-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,6.210517105608539
2020-10-10,29.0,0.0,0.0,85.0,53.0,0.0,0.0,56.0,0.0,0.0,30.0,0.0,40.0,38.0,77.0,0.0,0.0,38.0,71.0,38.46153846153846,44.226966488756666
2020-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,2.946014524455333
2020-10-13,0.0,0.0,0.0,40.0,0.0,0.0,56.0,0.0,34.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,37.0,0.0,0.0,0.0,16.242890891591564
2020-10-14,0.0,48.0,57.0,41.0,50.0,48.0,0.0,55.0,33.0,39.0,85.0,41.0,39.0,37.0,36.0,42.0,0.0,0.0,100.0,0.0,59.7961326450258
2020-10-15,0.0,100.0,57.0,83.0,52.0,100.0,55.0,55.0,68.0,39.0,29.0,41.0,0.0,38.0,0.0,43.0,37.0,0.0,69.0,76.92307692307692,75.07743459620264
2020-10-16,0.0,0.0,0.0,0.0,52.0,53.0,60.0,56.0,35.0,0.0,0.0,0.0,0.0,41.0,0.0,44.0,0.0,38.0,0.0,0.0,30.176743372123543
2020-10-17,0.0,0.0,0.0,0.0,0.0,53.0,60.0,0.0,0.0,41.0,0.0,44.0,42.0,40.0,0.0,0.0,39.0,38.0,36.0,40.65934065934066,34.52883016886867
2020-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-19,0.0,0.0,0.0,0.0,51.0,49.0,0.0,0.0,34.0,0.0,29.0,0.0,40.0,76.0,0.0,0.0,36.0,37.0,35.0,0.0,30.813719485519297
2020-10-20,28.0,97.0,57.0,41.0,52.0,50.0,0.0,0.0,100.0,77.0,30.0,83.0,77.0,37.0,0.0,0.0,37.0,37.0,69.0,75.82417582417582,75.46766996237642
2020-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,2.946014524455333
2020-10-23,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,39.0,37.0,0.0,41.0,0.0,0.0,0.0,0.0,15.84478082071922
2020-10-24,0.0,0.0,60.0,44.0,0.0,0.0,0.0,0.0,0.0,41.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,16.87986700498731
2020-10-25,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,29.0,0.0,40.0,38.0,38.0,0.0,0.0,0.0,35.0,0.0,19.348149444395833
2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-27,27.0,50.0,56.0,40.0,100.0,0.0,0.0,54.0,0.0,38.0,28.0,39.0,38.0,36.0,0.0,0.0,0.0,0.0,0.0,36.26373626373626,43.17613089509143
2020-10-28,26.0,92.0,55.0,0.0,48.0,0.0,0.0,0.0,63.0,37.0,0.0,0.0,36.0,0.0,35.0,0.0,0.0,35.0,33.0,0.0,36.62612652025549
2020-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
