date,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9__10,/m/02gy9__11,/m/02gy9__12,/m/02gy9__13,/m/02gy9__14,/m/02gy9__15,/m/02gy9__16,/m/02gy9__17,/m/02gy9__18,/m/02gy9__19,/m/02gy9_
2020-10-05,72.0,76.0,65.0,100.0,43.0,85.0,85.0,0.0,80.0,85.0,63.0,100.0,21.0,21.0,89.0,19.0,18.0,48.0,61.0,100.0,95.94699922057676
2020-10-06,25.0,16.0,22.0,17.0,22.0,67.0,44.0,22.0,0.0,22.0,44.0,15.0,22.0,44.0,23.0,39.0,46.0,100.0,0.0,17.0,47.310989867498044
2020-10-07,0.0,0.0,22.0,17.0,22.0,22.0,0.0,22.0,16.0,43.0,0.0,14.0,21.0,0.0,23.0,19.0,53.0,0.0,31.0,0.0,25.331254871395174
2020-10-08,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,19.0,0.0,16.0,0.0,7.014809041309429
2020-10-09,27.0,17.0,0.0,19.0,25.0,0.0,0.0,24.0,18.0,49.0,0.0,0.0,24.0,24.0,0.0,21.0,20.0,27.0,0.0,0.0,22.99298519095869
2020-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,4.9883086515978174
2020-10-11,26.0,16.0,23.0,0.0,23.0,0.0,0.0,24.0,17.0,47.0,23.0,15.0,0.0,46.0,0.0,0.0,20.0,53.0,0.0,0.0,25.954793452844893
2020-10-12,26.0,0.0,23.0,0.0,47.0,47.0,23.0,47.0,17.0,47.0,23.0,31.0,0.0,0.0,24.0,0.0,20.0,27.0,0.0,0.0,31.332813717848797
2020-10-13,27.0,17.0,0.0,0.0,71.0,0.0,0.0,0.0,17.0,0.0,24.0,0.0,0.0,47.0,0.0,42.0,20.0,27.0,34.0,19.0,26.890101325019483
2020-10-14,0.0,0.0,22.0,0.0,0.0,23.0,23.0,23.0,17.0,0.0,23.0,0.0,22.0,23.0,24.0,40.0,19.0,25.0,0.0,18.0,23.5385814497272
2020-10-15,26.0,16.0,0.0,0.0,46.0,0.0,23.0,0.0,35.0,23.0,0.0,0.0,0.0,47.0,24.0,42.0,0.0,26.0,33.0,18.0,27.98129384255651
2020-10-16,0.0,17.0,72.0,37.0,24.0,0.0,0.0,24.0,17.0,0.0,24.0,16.0,23.0,0.0,0.0,0.0,20.0,0.0,17.0,0.0,22.681215900233823
2020-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-19,27.0,0.0,72.0,0.0,0.0,24.0,24.0,48.0,35.0,24.0,24.0,0.0,71.0,0.0,100.0,0.0,20.0,27.0,52.0,19.0,44.193296960249405
2020-10-20,26.0,17.0,23.0,36.0,24.0,24.0,23.0,72.0,17.0,23.0,23.0,31.0,46.0,0.0,50.0,21.0,20.0,27.0,17.0,0.0,40.53000779423226
