date,/m/05sfr2_0,/m/05sfr2_1,/m/05sfr2_2,/m/05sfr2_3,/m/05sfr2_4,/m/05sfr2_5,/m/05sfr2_6,/m/05sfr2_7,/m/05sfr2_8,/m/05sfr2_9,/m/05sfr2_10,/m/05sfr2_11,/m/05sfr2_12,/m/05sfr2_13,/m/05sfr2_14,/m/05sfr2_15,/m/05sfr2_16,/m/05sfr2_17,/m/05sfr2_18,/m/05sfr2_19,/m/05sfr2
2020-11-18,24.0,35.0,56.0,0.0,31.818181818181817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.285714285714285,0.0,14.880390088176426
2020-11-19,71.0,68.33333333333333,83.0,54.0,30.303030303030305,100.0,87.0,64.83516483516482,0.0,74.0,33.0,44.0,65.06024096385542,80.0,74.50980392156862,66.3157894736842,54.0,47.91666666666666,24.285714285714285,28.301886792452827,100.0
2020-11-20,48.0,35.0,86.0,27.0,31.818181818181817,76.0,0.0,34.065934065934066,21.0,0.0,0.0,0.0,33.734939759036145,0.0,0.0,100.0,56.0,100.0,100.0,58.49056603773585,70.1918909388214
2020-11-21,26.0,38.333333333333336,31.0,29.0,0.0,28.0,24.0,73.62637362637362,44.0,27.0,73.0,73.0,36.14457831325301,0.0,27.450980392156858,35.78947368421053,0.0,0.0,27.142857142857146,32.075471698113205,54.40333441487413
2020-11-22,26.0,38.333333333333336,0.0,30.0,34.84848484848485,0.0,25.0,0.0,22.0,28.0,0.0,0.0,0.0,0.0,0.0,72.63157894736842,20.0,27.08333333333333,27.142857142857146,32.075471698113205,33.31836188948691
2020-11-23,24.0,0.0,27.0,0.0,30.303030303030305,0.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,48.57142857142857,56.60377358490565,22.305138778394145
2020-11-24,91.0,100.0,0.0,27.0,60.60606060606061,0.0,0.0,0.0,0.0,24.0,0.0,0.0,32.53012048192771,20.0,0.0,95.7894736842105,53.0,46.875,95.71428571428572,84.90566037735849,63.60944494667497
2020-11-25,23.0,0.0,0.0,77.0,89.3939393939394,24.0,21.0,63.736263736263744,19.0,48.0,32.0,21.0,31.325301204819283,19.0,47.058823529411775,63.157894736842096,17.0,0.0,47.14285714285714,28.301886792452827,58.365019641599204
2020-11-26,23.0,0.0,27.0,0.0,0.0,0.0,0.0,32.967032967032964,20.0,0.0,0.0,0.0,0.0,20.0,25.490196078431374,32.631578947368425,0.0,0.0,0.0,0.0,15.74874777778291
2020-11-27,0.0,0.0,0.0,0.0,0.0,24.0,0.0,32.967032967032964,20.0,25.0,0.0,43.0,0.0,20.0,49.01960784313725,0.0,0.0,23.95833333333333,0.0,0.0,20.69335716719405
2020-11-28,25.0,73.33333333333333,30.0,29.0,0.0,54.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,27.450980392156858,0.0,19.0,26.04166666666667,25.714285714285715,30.188679245283016,31.371509037238837
2020-11-29,76.0,73.33333333333333,91.0,59.0,33.333333333333336,54.0,0.0,36.263736263736256,22.0,27.0,18.0,0.0,34.93975903614458,22.0,27.450980392156858,71.57894736842105,78.0,0.0,78.57142857142857,62.26415094339622,75.203454593852
2020-11-30,0.0,33.333333333333336,27.0,0.0,30.303030303030305,0.0,21.0,31.868131868131872,0.0,24.0,16.0,0.0,0.0,20.0,23.529411764705888,31.578947368421048,0.0,23.95833333333333,0.0,26.41509433962264,26.87160559970509
2020-12-01,45.0,33.333333333333336,54.0,0.0,30.303030303030305,0.0,0.0,31.868131868131872,0.0,0.0,16.0,0.0,0.0,19.0,0.0,63.157894736842096,0.0,0.0,24.285714285714285,28.301886792452827,30.02535106304205
2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-03,23.0,33.333333333333336,26.0,0.0,30.303030303030305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.301886792452827,12.256974811680706
2020-12-04,0.0,0.0,27.0,0.0,0.0,24.0,0.0,31.868131868131872,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,8.85916436894672
2020-12-05,25.0,36.66666666666666,30.0,57.0,65.15151515151516,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,21.0,0.0,34.736842105263165,19.0,77.08333333333333,25.714285714285715,90.56603773584905,43.73732172063326
2020-12-06,0.0,36.66666666666666,89.0,58.0,100.0,27.0,24.0,71.42857142857143,0.0,0.0,0.0,24.0,0.0,22.0,27.450980392156858,35.78947368421053,19.0,26.04166666666667,25.714285714285715,62.26415094339622,56.38554920486144
2020-12-07,45.0,33.333333333333336,27.0,78.0,59.09090909090909,0.0,42.0,31.868131868131872,0.0,0.0,16.0,21.0,31.325301204819283,19.0,23.529411764705888,31.578947368421048,0.0,69.79166666666667,0.0,83.01886792452831,53.183492079430465
