date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc_10,/m/0g9pc_11,/m/0g9pc_12,/m/0g9pc_13,/m/0g9pc_14,/m/0g9pc_15,/m/0g9pc_16,/m/0g9pc_17,/m/0g9pc_18,/m/0g9pc_19,/m/0g9pc
2020-02-17,12.0,5.0,13.0,12.0,15.0,8.0,10.0,16.0,7.0,8.0,15.0,7.0,16.0,8.0,11.0,16.0,13.0,16.0,5.0,17.0,11.782786885245905
2020-02-18,12.0,5.0,10.0,7.0,9.0,13.0,10.0,8.0,4.0,13.0,12.0,9.0,13.0,6.0,15.0,4.0,10.0,16.0,12.0,7.0,9.989754098360656
2020-02-19,3.0,5.0,5.0,2.0,6.0,3.0,5.0,5.0,7.0,5.0,2.0,0.0,3.0,4.0,2.0,4.0,5.0,3.0,2.0,5.0,3.8934426229508197
2020-02-20,5.0,12.0,5.0,9.0,3.0,5.0,10.0,14.0,7.0,11.0,2.0,5.0,5.0,6.0,2.0,6.0,5.0,5.0,10.0,7.0,6.864754098360656
2020-02-21,8.0,5.0,6.0,12.0,12.0,3.0,8.0,0.0,5.0,3.0,8.0,3.0,9.0,4.0,5.0,9.0,6.0,3.0,5.0,3.0,5.993852459016393
2020-02-22,3.0,10.0,11.0,5.0,6.0,11.0,5.0,9.0,5.0,11.0,5.0,2.0,0.0,9.0,2.0,9.0,6.0,6.0,5.0,8.0,6.557377049180328
2020-02-23,15.0,21.0,26.0,16.0,12.0,15.0,17.0,19.0,14.0,16.0,27.0,10.0,27.0,10.0,19.0,12.0,19.0,19.0,17.0,12.0,17.571721311475407
2020-02-24,22.0,14.0,25.0,25.0,20.0,22.0,24.0,35.0,11.0,20.0,17.0,11.0,16.0,16.0,13.0,18.0,23.0,13.0,23.0,24.0,20.081967213114762
2020-02-25,32.0,25.0,41.0,20.0,28.0,30.0,27.0,31.0,26.0,23.0,29.0,19.0,34.0,21.0,28.0,20.0,32.0,26.0,16.0,29.0,27.51024590163935
2020-02-26,69.0,62.0,83.0,76.0,86.0,59.0,78.0,65.0,85.0,70.0,61.0,67.0,65.0,45.0,71.0,55.0,82.0,74.0,60.0,69.0,70.79918032786884
2020-02-27,51.0,46.0,41.0,54.0,55.0,76.0,40.0,58.0,55.0,49.0,46.0,47.0,58.0,50.0,40.0,40.0,60.0,55.0,52.0,66.0,53.22745901639345
2020-02-28,67.0,69.0,43.0,62.0,58.0,40.0,56.0,77.0,44.0,61.0,68.0,46.0,62.0,44.0,57.0,46.0,67.0,67.0,65.0,41.0,58.40163934426229
2020-02-29,87.0,86.0,79.0,68.0,88.0,100.0,99.0,100.0,82.0,100.0,77.0,84.0,90.0,80.0,76.0,69.0,79.0,99.0,84.0,69.0,86.88524590163935
2020-03-01,60.0,66.0,71.0,83.0,75.0,59.0,59.0,88.0,59.0,65.0,70.0,68.0,75.0,48.0,63.0,61.0,82.0,78.0,41.0,72.0,68.80122950819674
2020-03-02,100.0,100.0,100.0,100.0,97.0,86.0,100.0,85.0,100.0,84.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2020-03-03,56.0,57.0,60.0,46.0,63.0,65.0,56.0,69.0,58.0,72.0,37.0,40.0,81.0,52.0,57.0,45.0,50.0,72.0,50.0,81.0,59.78483606557378
2020-03-04,39.0,36.0,43.0,36.0,56.0,40.0,49.0,45.0,33.0,36.0,42.0,33.0,54.0,43.0,40.0,45.0,65.0,39.0,54.0,32.0,44.057377049180324
2020-03-05,65.0,43.0,65.0,32.0,80.0,59.0,56.0,54.0,48.0,63.0,65.0,57.0,72.0,46.0,51.0,66.0,86.0,61.0,50.0,54.0,60.0922131147541
2020-03-06,51.0,40.0,40.0,49.0,58.0,46.0,39.0,49.0,46.0,38.0,66.0,47.0,41.0,52.0,49.0,52.0,45.0,58.0,51.0,40.0,49.02663934426229
2020-03-07,40.0,30.0,40.0,25.0,35.0,40.0,39.0,47.0,34.0,39.0,37.0,39.0,70.0,34.0,29.0,41.0,32.0,39.0,35.0,47.0,39.549180327868854
2020-03-08,39.0,31.0,47.0,56.0,50.0,52.0,47.0,62.0,47.0,48.0,40.0,17.0,60.0,42.0,41.0,36.0,52.0,53.0,40.0,60.0,47.13114754098361
2020-03-09,45.0,45.0,48.0,51.0,53.0,38.0,52.0,31.0,38.0,49.0,58.0,40.0,43.0,41.0,44.0,33.0,43.0,37.0,38.0,37.0,44.26229508196722
2020-03-10,47.0,31.0,45.0,34.0,40.0,40.0,40.0,34.0,29.0,28.0,26.0,29.0,33.0,20.0,34.0,14.0,37.0,41.0,35.0,35.0,34.426229508196734
2020-03-11,38.0,32.0,50.0,38.0,59.0,36.0,45.0,43.0,36.0,51.0,33.0,29.0,26.0,41.0,33.0,31.0,66.0,35.0,35.0,39.0,40.77868852459016
2020-03-12,63.0,52.0,42.0,57.0,64.0,44.0,70.0,57.0,47.0,66.0,50.0,60.0,69.0,47.0,58.0,35.0,53.0,57.0,47.0,62.0,56.35245901639345
2020-03-13,67.0,51.0,68.0,81.0,100.0,71.0,91.0,75.0,56.0,78.0,72.0,54.0,72.0,69.0,46.0,67.0,85.0,61.0,41.0,48.0,69.31352459016395
2020-03-14,60.0,62.0,75.0,66.0,89.0,92.0,68.0,86.0,55.0,100.0,75.0,89.0,87.0,64.0,55.0,71.0,78.0,97.0,61.0,70.0,76.84426229508199
2020-03-15,66.0,70.0,91.0,69.0,98.0,77.0,88.0,64.0,61.0,65.0,77.0,83.0,95.0,75.0,49.0,76.0,69.0,70.0,82.0,90.0,77.6127049180328
2020-03-16,73.0,63.0,78.0,60.0,68.0,73.0,52.0,83.0,77.0,82.0,88.0,68.0,86.0,58.0,56.0,60.0,73.0,83.0,71.0,83.0,73.51434426229507
2020-03-17,66.0,64.0,62.0,49.0,62.0,53.0,71.0,81.0,56.0,56.0,58.0,51.0,71.0,37.0,48.0,40.0,54.0,61.0,63.0,66.0,59.88729508196722
2020-03-18,63.0,70.0,67.0,56.0,66.0,59.0,76.0,52.0,54.0,63.0,54.0,54.0,77.0,59.0,50.0,59.0,73.0,53.0,70.0,82.0,64.39549180327869
2020-03-19,66.0,48.0,66.0,55.0,75.0,61.0,69.0,62.0,58.0,58.0,52.0,42.0,73.0,45.0,51.0,52.0,54.0,57.0,57.0,47.0,58.81147540983607
2020-03-20,54.0,60.0,54.0,51.0,52.0,58.0,63.0,59.0,58.0,58.0,54.0,52.0,81.0,54.0,33.0,56.0,59.0,63.0,64.0,45.0,57.78688524590165
2020-03-21,38.0,36.0,29.0,42.0,52.0,30.0,33.0,33.0,41.0,56.0,31.0,36.0,46.0,27.0,29.0,32.0,38.0,50.0,41.0,41.0,38.985655737704924
2020-03-22,48.0,58.0,58.0,55.0,58.0,60.0,59.0,79.0,64.0,64.0,58.0,55.0,64.0,40.0,50.0,45.0,72.0,39.0,57.0,72.0,59.170081967213115
2020-03-23,50.0,36.0,45.0,34.0,51.0,51.0,41.0,42.0,39.0,39.0,44.0,43.0,47.0,36.0,40.0,46.0,39.0,39.0,47.0,47.0,43.85245901639345
2020-03-24,36.0,43.0,56.0,42.0,61.0,50.0,49.0,26.0,55.0,54.0,45.0,50.0,58.0,48.0,43.0,54.0,73.0,61.0,56.0,48.0,51.639344262295076
2020-03-25,57.0,34.0,41.0,60.0,64.0,53.0,43.0,41.0,50.0,51.0,47.0,30.0,54.0,46.0,39.0,28.0,53.0,58.0,39.0,66.0,48.872950819672134
2020-03-26,27.0,30.0,34.0,25.0,38.0,46.0,37.0,28.0,18.0,23.0,37.0,32.0,28.0,29.0,23.0,35.0,45.0,30.0,29.0,24.0,31.659836065573767
2020-03-27,39.0,31.0,39.0,23.0,42.0,37.0,32.0,32.0,29.0,28.0,32.0,33.0,37.0,42.0,30.0,31.0,39.0,41.0,31.0,27.0,34.57991803278689
2020-03-28,27.0,26.0,28.0,29.0,26.0,28.0,29.0,15.0,27.0,31.0,22.0,26.0,38.0,26.0,27.0,24.0,33.0,42.0,19.0,40.0,28.8422131147541
2020-03-29,22.0,34.0,37.0,22.0,38.0,31.0,38.0,43.0,25.0,45.0,28.0,29.0,25.0,14.0,29.0,23.0,30.0,30.0,26.0,24.0,30.379098360655735
2020-03-30,29.0,23.0,24.0,19.0,31.0,21.0,24.0,27.0,14.0,30.0,24.0,27.0,18.0,31.0,26.0,19.0,22.0,24.0,31.0,27.0,25.153688524590173
2020-03-31,27.0,31.0,28.0,19.0,29.0,23.0,20.0,27.0,22.0,20.0,26.0,34.0,24.0,27.0,16.0,19.0,27.0,24.0,23.0,23.0,25.051229508196727
2020-04-01,35.0,17.0,31.0,25.0,37.0,30.0,21.0,38.0,24.0,33.0,25.0,23.0,25.0,22.0,14.0,28.0,15.0,41.0,36.0,32.0,28.278688524590173
2020-04-02,30.0,27.0,24.0,19.0,22.0,24.0,24.0,29.0,26.0,18.0,34.0,22.0,24.0,19.0,25.0,14.0,22.0,24.0,18.0,23.0,23.975409836065573
2020-04-03,20.0,22.0,23.0,18.0,14.0,27.0,19.0,23.0,16.0,19.0,23.0,30.0,28.0,18.0,28.0,13.0,29.0,23.0,30.0,14.0,22.38729508196721
2020-04-04,28.0,15.0,24.0,21.0,30.0,16.0,16.0,35.0,27.0,22.0,18.0,24.0,24.0,15.0,18.0,17.0,25.0,17.0,9.0,32.0,22.182377049180328
2020-04-05,26.0,20.0,22.0,15.0,33.0,14.0,18.0,10.0,21.0,15.0,16.0,16.0,23.0,14.0,19.0,16.0,19.0,25.0,20.0,23.0,19.723360655737707
2020-04-06,13.0,19.0,17.0,16.0,14.0,15.0,16.0,14.0,14.0,8.0,19.0,17.0,14.0,8.0,14.0,7.0,15.0,23.0,14.0,11.0,14.754098360655739
2020-04-07,23.0,20.0,22.0,23.0,18.0,15.0,21.0,16.0,27.0,26.0,20.0,20.0,26.0,20.0,26.0,22.0,18.0,26.0,23.0,21.0,22.182377049180328
2020-04-08,24.0,13.0,25.0,18.0,25.0,14.0,20.0,28.0,20.0,21.0,16.0,13.0,19.0,12.0,16.0,18.0,27.0,21.0,19.0,26.0,20.23565573770492
2020-04-09,18.0,2.0,19.0,20.0,14.0,16.0,20.0,24.0,24.0,17.0,12.0,13.0,24.0,8.0,11.0,8.0,21.0,17.0,15.0,14.0,16.239754098360656
2020-04-10,17.0,16.0,11.0,13.0,24.0,6.0,12.0,20.0,9.0,17.0,20.0,16.0,15.0,7.0,16.0,17.0,24.0,11.0,12.0,10.0,15.010245901639344
2020-04-11,14.0,11.0,7.0,8.0,11.0,9.0,18.0,10.0,6.0,7.0,18.0,15.0,17.0,9.0,10.0,9.0,14.0,10.0,8.0,9.0,11.27049180327869
2020-04-12,18.0,13.0,14.0,21.0,16.0,14.0,15.0,25.0,18.0,23.0,20.0,23.0,19.0,13.0,16.0,13.0,10.0,24.0,17.0,18.0,17.930327868852462
2020-04-13,23.0,27.0,11.0,17.0,22.0,21.0,16.0,15.0,19.0,21.0,16.0,14.0,16.0,17.0,11.0,12.0,17.0,24.0,19.0,23.0,18.493852459016395
2020-04-14,10.0,21.0,29.0,19.0,14.0,27.0,16.0,18.0,16.0,23.0,22.0,21.0,15.0,13.0,14.0,13.0,17.0,21.0,11.0,12.0,18.03278688524591
2020-04-15,4.0,14.0,9.0,2.0,17.0,11.0,6.0,13.0,9.0,4.0,6.0,8.0,7.0,11.0,9.0,10.0,11.0,9.0,10.0,12.0,9.323770491803279
2020-04-16,21.0,22.0,7.0,16.0,15.0,17.0,10.0,21.0,17.0,9.0,15.0,8.0,11.0,7.0,11.0,14.0,16.0,14.0,8.0,13.0,13.934426229508198
2020-04-17,15.0,18.0,19.0,21.0,22.0,19.0,16.0,27.0,11.0,19.0,18.0,14.0,17.0,12.0,21.0,13.0,29.0,17.0,16.0,20.0,18.647540983606557
2020-04-18,8.0,8.0,6.0,4.0,0.0,8.0,6.0,16.0,2.0,13.0,12.0,6.0,16.0,5.0,9.0,5.0,2.0,4.0,6.0,2.0,7.069672131147541
2020-04-19,16.0,6.0,17.0,10.0,23.0,16.0,11.0,12.0,14.0,21.0,4.0,17.0,17.0,13.0,6.0,9.0,14.0,14.0,11.0,13.0,13.524590163934429
