,/m/0hn9s_0,/m/0hn9s_1,/m/0hn9s_2,/m/0hn9s_3,/m/0hn9s_4,/m/0hn9s_5,/m/0hn9s_6,/m/0hn9s_7,/m/0hn9s_8,/m/0hn9s_9,/m/0hn9s_10,/m/0hn9s_11,/m/0hn9s_12,/m/0hn9s_13,/m/0hn9s_14,/m/0hn9s_15,/m/0hn9s_16,/m/0hn9s_17,/m/0hn9s_18,/m/0hn9s_19,/m/0hn9s
2020-10-29,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,46.0,44.0,31.0,19.64057207376741
2020-10-30,44.0,0.0,0.0,0.0,0.0,30.612244897959183,0.0,31.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,17.57621377493414
2020-10-31,45.0,34.0,44.0,45.0,45.0,65.3061224489796,0.0,0.0,44.0,34.0,46.0,45.0,0.0,32.0,0.0,47.0,0.0,92.0,88.0,31.0,67.98645088445616
2020-11-01,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,8.20662401204366
2020-11-02,45.0,33.0,44.0,44.0,0.0,0.0,0.0,33.0,0.0,34.0,0.0,45.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,28.584870154309375
2020-11-03,45.0,33.0,0.0,44.0,44.0,31.632653061224488,47.0,32.0,86.0,34.0,47.0,0.0,44.0,31.0,49.0,45.0,0.0,0.0,42.0,0.0,60.36319156943922
2020-11-04,0.0,30.0,0.0,39.0,0.0,0.0,43.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,20.009409108016563
2020-11-05,44.0,32.0,0.0,0.0,0.0,0.0,45.0,31.0,0.0,32.0,45.0,83.0,43.0,30.0,48.0,0.0,0.0,0.0,0.0,0.0,39.92660895747084
2020-11-06,0.0,0.0,42.0,43.0,44.0,31.632653061224488,46.0,32.0,43.0,0.0,0.0,0.0,0.0,30.0,0.0,44.0,33.0,88.0,0.0,0.0,43.94994354535191
2020-11-07,0.0,31.0,0.0,40.0,42.0,29.591836734693878,0.0,0.0,0.0,31.0,0.0,0.0,0.0,29.0,46.0,43.0,0.0,0.0,41.0,29.0,33.34211516748213
2020-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-09,45.0,0.0,44.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,44.0,0.0,49.0,0.0,34.0,90.0,44.0,61.0,40.84870154309372
2020-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-11,0.0,32.0,0.0,0.0,0.0,30.612244897959183,0.0,31.0,0.0,0.0,44.0,0.0,43.0,30.0,0.0,0.0,32.0,43.0,0.0,0.0,26.336093338351525
2020-11-12,47.0,0.0,0.0,0.0,90.0,32.6530612244898,0.0,0.0,91.0,0.0,48.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.667293940534435
2020-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-14,44.0,0.0,0.0,42.0,44.0,31.632653061224488,0.0,32.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.819721490402713
2020-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,42.0,29.0,10.696273993225445
2020-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,43.0,30.0,9.866390666164849
2020-11-18,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,44.0,43.0,30.0,23.97440722619496
2020-11-19,0.0,34.0,0.0,88.0,0.0,0.0,47.0,0.0,89.0,34.0,94.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,42.23184042152805
2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,4.149416635302974
2020-11-23,92.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,45.0,33.0,92.0,87.0,88.0,65.0,99.0,0.0,35.0,45.0,0.0,0.0,70.90891983439973
2020-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-25,43.0,0.0,0.0,0.0,84.0,29.591836734693878,0.0,61.0,42.0,63.0,45.0,42.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,46.34362062476478
2020-11-26,47.0,34.0,0.0,44.0,45.0,0.0,0.0,33.0,44.0,0.0,47.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.166729394053444
2020-11-27,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,6.54685735792247
2020-11-28,43.0,0.0,0.0,0.0,44.0,31.632653061224488,0.0,0.0,0.0,32.0,45.0,42.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,26.43018441851713
2020-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-30,0.0,32.0,0.0,0.0,44.0,0.0,46.0,63.0,0.0,33.0,0.0,83.0,43.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,36.2382386149793
2020-12-01,44.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,0.0,29.0,22.499059089198347
2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,3.9649981181783973
2020-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,33.0,43.0,0.0,29.0,13.739179525780958
2020-12-05,0.0,0.0,0.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,31.0,50.0,46.0,34.0,0.0,0.0,0.0,26.832894241625898
2020-12-06,0.0,33.0,0.0,41.0,43.0,0.0,0.0,0.0,0.0,33.0,46.0,43.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,26.556266465939032
2020-12-07,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.915694392171623
2020-12-08,45.0,0.0,0.0,42.0,43.0,31.632653061224488,45.0,64.0,0.0,66.0,0.0,43.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,39.52389913436206
2020-12-09,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,33.0,86.0,86.0,58.0,32.27324049680091
2020-12-10,90.0,0.0,43.0,0.0,89.0,0.0,47.0,33.0,0.0,100.0,47.0,43.0,45.0,62.0,48.0,0.0,34.0,0.0,0.0,0.0,62.79450508091833
2020-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,45.0,0.0,32.0,53.0,0.0,0.0,0.0,0.0,0.0,15.12231840421528
2020-12-12,45.0,0.0,0.0,45.0,0.0,0.0,47.0,33.0,0.0,0.0,47.0,44.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.216033120060224
2020-12-13,0.0,34.0,45.0,90.0,0.0,0.0,0.0,0.0,90.0,0.0,98.0,46.0,0.0,0.0,52.0,0.0,0.0,45.0,0.0,0.0,46.104629281144156
2020-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-15,0.0,35.0,89.0,0.0,0.0,0.0,49.0,0.0,46.0,34.0,0.0,45.0,0.0,33.0,0.0,93.0,71.0,0.0,45.0,61.0,55.41776439593527
2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-18,0.0,0.0,49.0,0.0,0.0,0.0,0.0,37.0,51.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,33.0,23.88219796763267
2020-12-19,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,75.0,0.0,0.0,100.0,29.78359051561912
2020-12-20,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,50.0,0.0,0.0,12.632668423033499
2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-22,100.0,0.0,0.0,48.0,0.0,34.69387755102041,50.0,35.0,47.0,0.0,100.0,0.0,0.0,34.0,0.0,98.0,71.0,96.0,93.0,0.0,74.384644335717
2020-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,48.0,0.0,0.0,8.944298080541966
2020-12-24,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,53.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,40.0,0.0,0.0,0.0,17.3353406097102
2020-12-25,59.0,43.0,0.0,0.0,57.0,0.0,0.0,0.0,54.0,43.0,59.0,0.0,56.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,40.018818216033125
2020-12-26,52.0,38.0,0.0,100.0,0.0,0.0,53.0,37.0,100.0,0.0,53.0,99.0,0.0,36.0,0.0,0.0,38.0,51.0,100.0,0.0,69.80240873165225
2020-12-27,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,45.0,35.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.85999247271359
2020-12-28,0.0,100.0,0.0,43.0,44.0,32.6530612244898,94.0,63.0,44.0,33.0,46.0,43.0,44.0,31.0,100.0,0.0,33.0,45.0,0.0,0.0,73.36657884832519
2020-12-29,0.0,0.0,46.0,45.0,0.0,32.6530612244898,49.0,33.0,0.0,0.0,0.0,45.0,46.0,0.0,0.0,95.0,35.0,46.0,46.0,0.0,47.82461422657132
2020-12-30,0.0,37.0,48.0,47.0,0.0,34.69387755102041,51.0,0.0,48.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,33.720361309747844
2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,0.0,0.0,0.0,53.0,54.0,38.775510204081634,56.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.86149792999624
2021-01-02,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,48.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,17.98080541964622
2021-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,35.0,0.0,45.0,31.0,14.661272111403841
2021-01-06,48.0,0.0,46.0,90.0,47.0,34.69387755102041,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,52.0,0.0,0.0,0.0,45.0,0.0,37.59315016936395
2021-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,4.149416635302974
2021-01-09,0.0,37.0,0.0,0.0,49.0,35.714285714285715,0.0,0.0,0.0,37.0,52.0,0.0,49.0,68.0,54.0,0.0,0.0,0.0,0.0,0.0,35.197591268347765
2021-01-10,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,48.0,0.0,12.263831388784345
2021-01-11,95.0,35.0,0.0,46.0,92.0,100.0,49.0,100.0,46.0,35.0,96.0,92.0,48.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,79.85321791494168
2021-01-12,0.0,35.0,0.0,46.0,46.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,46.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,22.222431313511482
2021-01-13,0.0,35.0,0.0,45.0,0.0,33.673469387755105,0.0,34.0,45.0,0.0,0.0,45.0,46.0,32.0,52.0,0.0,0.0,0.0,0.0,0.0,33.9028980052691
2021-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,32.0,10.511855476100868
2021-01-16,50.0,74.0,0.0,0.0,100.0,0.0,0.0,0.0,49.0,0.0,51.0,0.0,98.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,42.04742190440347
2021-01-17,0.0,35.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,46.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,15.583364697026722
