,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty_10,/m/0b76bty_11,/m/0b76bty_12,/m/0b76bty_13,/m/0b76bty_14,/m/0b76bty_15,/m/0b76bty_16,/m/0b76bty_17,/m/0b76bty_18,/m/0b76bty_19,/m/0b76bty
2020-11-28,0.0,0.0,22.0,0.0,0.0,25.0,0.0,47.0,25.0,0.0,0.0,42.666666666666664,30.0,30.0,31.0,23.0,31.0,0.0,0.0,0.0,22.63222632226322
2020-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-30,22.0,0.0,0.0,0.0,63.0,25.0,29.0,0.0,25.0,22.0,0.0,0.0,0.0,59.0,31.0,45.0,31.0,89.0,0.0,44.0,35.79335793357934
2020-12-01,22.0,18.0,22.0,0.0,32.0,25.0,29.0,0.0,0.0,45.0,19.0,42.666666666666664,30.0,0.0,31.0,23.0,32.0,30.0,0.0,88.0,36.06396063960639
2020-12-02,44.0,17.0,22.0,44.0,0.0,25.0,0.0,46.0,50.0,44.0,0.0,41.333333333333336,29.0,30.0,0.0,23.0,31.0,29.0,86.0,87.0,47.84747847478475
2020-12-03,0.0,18.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,44.0,9.81549815498155
2020-12-04,42.0,0.0,21.0,0.0,30.0,24.0,56.0,0.0,24.0,22.0,0.0,41.333333333333336,57.0,0.0,0.0,22.0,30.0,28.0,42.0,43.0,35.59655596555965
2020-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4022140221402215
2020-12-06,0.0,0.0,23.0,0.0,0.0,0.0,29.0,24.0,0.0,22.0,20.0,44.0,0.0,0.0,32.0,0.0,32.0,61.0,45.0,0.0,24.501845018450187
2020-12-07,65.0,34.0,86.0,0.0,0.0,0.0,57.0,0.0,98.0,43.0,0.0,41.333333333333336,28.0,0.0,0.0,0.0,31.0,58.0,84.0,86.0,52.4969249692497
2020-12-08,22.0,52.0,22.0,22.0,95.0,100.0,58.0,71.0,100.0,45.0,19.0,85.33333333333333,89.0,30.0,32.0,46.0,31.0,60.0,86.0,0.0,78.62238622386225
2020-12-09,0.0,35.0,66.0,66.0,31.0,25.0,58.0,23.0,25.0,44.0,0.0,42.666666666666664,0.0,0.0,95.0,46.0,62.0,30.0,0.0,86.0,54.218942189421895
2020-12-10,45.0,17.0,22.0,45.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,42.666666666666664,30.0,61.0,0.0,68.0,0.0,0.0,43.0,44.0,32.595325953259525
2020-12-11,45.0,18.0,23.0,0.0,0.0,51.0,30.0,24.0,51.0,0.0,80.0,0.0,0.0,31.0,32.0,23.0,0.0,30.0,0.0,45.0,35.64575645756457
2020-12-12,0.0,0.0,0.0,23.0,0.0,0.0,0.0,25.0,26.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,45.0,46.0,14.464944649446496
2020-12-13,47.0,0.0,47.0,71.0,100.0,0.0,31.0,100.0,53.0,23.0,20.0,90.66666666666667,31.0,0.0,100.0,73.0,34.0,63.0,92.0,92.0,78.79458794587947
2020-12-14,22.0,0.0,0.0,0.0,32.0,25.0,29.0,48.0,25.0,22.0,0.0,0.0,30.0,60.0,63.0,46.0,32.0,30.0,43.0,89.0,43.98523985239852
2020-12-15,0.0,18.0,0.0,0.0,0.0,0.0,30.0,24.0,0.0,23.0,20.0,44.0,31.0,31.0,0.0,0.0,0.0,31.0,0.0,0.0,18.59778597785978
2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0996309963099633
2020-12-18,51.0,100.0,50.0,78.0,36.0,85.0,100.0,27.0,57.0,26.0,0.0,49.333333333333336,100.0,68.0,36.0,26.0,72.0,34.0,100.0,0.0,80.83640836408364
2020-12-19,25.0,20.0,25.0,25.0,0.0,0.0,66.0,27.0,28.0,25.0,0.0,0.0,0.0,34.0,35.0,52.0,0.0,0.0,49.0,0.0,30.33210332103321
2020-12-20,26.0,20.0,0.0,0.0,0.0,0.0,34.0,28.0,29.0,26.0,23.0,100.0,34.0,0.0,37.0,27.0,37.0,0.0,0.0,51.0,34.83394833948339
2020-12-21,0.0,19.0,0.0,0.0,34.0,0.0,0.0,0.0,27.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,15.867158671586715
2020-12-22,100.0,39.0,100.0,100.0,71.0,84.0,33.0,26.0,0.0,100.0,21.0,96.0,33.0,100.0,70.0,51.0,36.0,100.0,97.0,98.0,100.0
2020-12-23,0.0,19.0,0.0,0.0,70.0,84.0,0.0,26.0,56.0,25.0,22.0,96.0,33.0,33.0,35.0,25.0,0.0,33.0,49.0,99.0,52.02952029520295
2020-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-26,0.0,0.0,27.0,55.0,39.0,0.0,0.0,29.0,31.0,28.0,48.0,0.0,36.0,0.0,77.0,28.0,78.0,0.0,0.0,0.0,35.12915129151291
2020-12-27,25.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,28.0,25.0,22.0,0.0,33.0,33.0,35.0,0.0,35.0,33.0,48.0,0.0,25.31365313653136
2020-12-28,47.0,18.0,71.0,47.0,66.0,0.0,31.0,25.0,0.0,70.0,40.0,45.333333333333336,31.0,63.0,66.0,0.0,100.0,95.0,92.0,47.0,70.43050430504306
2020-12-29,24.0,0.0,0.0,0.0,0.0,27.0,0.0,25.0,0.0,24.0,83.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,15.276752767527675
2020-12-30,0.0,0.0,0.0,0.0,0.0,28.0,33.0,0.0,28.0,0.0,43.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,12.324723247232471
2020-12-31,0.0,21.0,0.0,0.0,38.0,0.0,35.0,0.0,30.0,27.0,23.0,0.0,0.0,36.0,0.0,0.0,39.0,36.0,0.0,0.0,21.03321033210332
2021-01-01,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,28.0,25.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,14.243542435424354
2021-01-02,26.0,0.0,0.0,26.0,37.0,30.0,0.0,28.0,30.0,0.0,46.0,0.0,0.0,0.0,75.0,27.0,0.0,70.0,0.0,52.0,32.988929889298895
2021-01-03,0.0,0.0,25.0,26.0,36.0,59.0,33.0,27.0,0.0,0.0,22.0,0.0,0.0,69.0,36.0,26.0,37.0,35.0,50.0,0.0,35.49815498154982
2021-01-04,0.0,18.0,23.0,0.0,0.0,26.0,0.0,25.0,26.0,23.0,20.0,0.0,31.0,31.0,66.0,24.0,33.0,0.0,91.0,46.0,35.64575645756457
2021-01-05,0.0,19.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,5.608856088560886
2021-01-06,0.0,18.0,23.0,47.0,67.0,27.0,61.0,75.0,0.0,24.0,0.0,0.0,62.0,31.0,100.0,48.0,0.0,31.0,0.0,92.0,52.10332103321033
2021-01-07,48.0,37.0,71.0,24.0,33.0,81.0,63.0,0.0,0.0,24.0,0.0,90.66666666666667,94.0,97.0,34.0,100.0,34.0,32.0,94.0,95.0,77.61377613776139
2021-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-09,51.0,20.0,26.0,25.0,0.0,0.0,0.0,0.0,57.0,26.0,22.0,49.333333333333336,0.0,34.0,36.0,0.0,0.0,34.0,0.0,0.0,28.068880688806892
2021-01-10,26.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,26.0,23.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,10.33210332103321
2021-01-11,48.0,0.0,24.0,23.0,0.0,0.0,31.0,75.0,53.0,24.0,0.0,45.333333333333336,0.0,32.0,33.0,0.0,34.0,32.0,93.0,47.0,43.86223862238623
2021-01-12,24.0,37.0,24.0,24.0,34.0,27.0,31.0,0.0,0.0,0.0,0.0,92.0,0.0,64.0,0.0,49.0,0.0,64.0,0.0,94.0,41.62361623616236
2021-01-13,0.0,0.0,23.0,23.0,33.0,26.0,30.0,25.0,26.0,23.0,20.0,0.0,31.0,63.0,0.0,24.0,0.0,0.0,0.0,46.0,29.003690036900366
2021-01-14,23.0,0.0,0.0,24.0,0.0,0.0,0.0,25.0,27.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.33210332103321
2021-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-16,25.0,20.0,0.0,25.0,36.0,87.0,33.0,0.0,29.0,51.0,22.0,0.0,34.0,34.0,36.0,26.0,36.0,0.0,99.0,100.0,51.14391143911439
2021-01-17,25.0,20.0,0.0,50.0,36.0,28.0,32.0,26.0,28.0,25.0,0.0,96.0,33.0,33.0,35.0,0.0,70.0,33.0,48.0,0.0,45.608856088560884
2021-01-18,23.0,0.0,23.0,0.0,66.0,0.0,0.0,25.0,26.0,0.0,61.0,0.0,31.0,31.0,33.0,24.0,33.0,31.0,46.0,46.0,36.82656826568266
2021-01-19,47.0,56.0,47.0,0.0,0.0,0.0,62.0,0.0,0.0,24.0,21.0,92.0,63.0,64.0,33.0,24.0,66.0,32.0,0.0,0.0,46.56826568265683
2021-01-20,44.0,17.0,0.0,45.0,32.0,25.0,29.0,0.0,25.0,22.0,0.0,0.0,59.0,0.0,63.0,23.0,32.0,60.0,0.0,88.0,41.62361623616236
2021-01-21,23.0,18.0,23.0,0.0,32.0,26.0,0.0,0.0,0.0,0.0,100.0,44.0,0.0,31.0,32.0,0.0,33.0,0.0,45.0,0.0,30.036900369003693
