date,/m/0cjf0,isPartial
2020-02-24,15,False
2020-02-25,20,False
2020-02-26,23,False
2020-02-27,21,False
2020-02-28,18,False
2020-02-29,29,False
2020-03-01,34,False
2020-03-02,27,False
2020-03-03,32,False
2020-03-04,28,False
2020-03-05,29,False
2020-03-06,27,False
2020-03-07,22,False
2020-03-08,32,False
2020-03-09,30,False
2020-03-10,41,False
2020-03-11,48,False
2020-03-12,65,False
2020-03-13,71,False
2020-03-14,71,False
2020-03-15,100,False
2020-03-16,95,False
2020-03-17,95,False
2020-03-18,85,False
2020-03-19,82,False
2020-03-20,68,False
2020-03-21,67,False
2020-03-22,70,False
2020-03-23,49,False
2020-03-24,47,False
2020-03-25,51,False
2020-03-26,40,False
2020-03-27,48,False
2020-03-28,47,False
2020-03-29,40,False
2020-03-30,39,False
2020-03-31,40,False
2020-04-01,36,False
