date,/g/1213j0cz_0,/g/1213j0cz_1,/g/1213j0cz_2,/g/1213j0cz_3,/g/1213j0cz_4,/g/1213j0cz_5,/g/1213j0cz_6,/g/1213j0cz_7,/g/1213j0cz_8,/g/1213j0cz_9,/g/1213j0cz_10,/g/1213j0cz_11,/g/1213j0cz_12,/g/1213j0cz_13,/g/1213j0cz_14,/g/1213j0cz_15,/g/1213j0cz_16,/g/1213j0cz_17,/g/1213j0cz_18,/g/1213j0cz_19,/g/1213j0cz
2020-01-29,5.0,4.0,5.0,4.0,12.0,5.0,9.0,5.0,9.0,6.0,6.0,6.0,11.0,0.0,3.0,8.0,5.0,0.0,4.0,10.0,6.055900621118012
2020-01-30,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,3.0,6.0,3.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.8115942028985508
2020-01-31,0.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,9.0,0.0,12.0,7.0,0.0,4.0,0.0,0.0,10.0,0.0,9.0,0.0,4.347826086956522
2020-02-01,7.0,10.0,11.0,0.0,10.0,6.0,5.0,6.0,0.0,0.0,14.0,4.0,6.0,10.0,0.0,5.0,6.0,6.0,15.0,6.0,6.573498964803313
2020-02-02,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,4.0,0.0,4.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,2.018633540372671
2020-02-03,15.0,4.0,8.0,11.0,7.0,19.0,13.0,4.0,0.0,6.0,11.0,9.0,10.0,8.0,3.0,8.0,9.0,5.0,8.0,9.0,8.643892339544514
2020-02-04,11.0,4.0,5.0,8.0,12.0,10.0,0.0,0.0,4.0,7.0,6.0,3.0,5.0,4.0,6.0,8.0,14.0,10.0,8.0,5.0,6.728778467908903
2020-02-05,5.0,9.0,0.0,4.0,0.0,5.0,9.0,0.0,0.0,0.0,12.0,6.0,0.0,4.0,0.0,0.0,5.0,5.0,4.0,0.0,3.5196687370600417
2020-02-06,6.0,0.0,5.0,4.0,0.0,5.0,0.0,0.0,5.0,7.0,6.0,3.0,11.0,4.0,3.0,0.0,5.0,11.0,0.0,0.0,3.8819875776397517
2020-02-07,12.0,0.0,0.0,9.0,9.0,0.0,0.0,5.0,5.0,7.0,6.0,3.0,6.0,4.0,0.0,4.0,0.0,0.0,9.0,11.0,4.658385093167702
2020-02-08,7.0,5.0,6.0,10.0,0.0,6.0,6.0,6.0,5.0,8.0,7.0,8.0,13.0,0.0,8.0,10.0,6.0,13.0,10.0,6.0,7.246376811594203
2020-02-09,7.0,11.0,17.0,5.0,0.0,6.0,6.0,6.0,5.0,4.0,0.0,15.0,14.0,5.0,8.0,5.0,12.0,6.0,15.0,19.0,8.592132505175986
2020-02-10,17.0,4.0,5.0,4.0,12.0,5.0,5.0,0.0,9.0,7.0,0.0,3.0,11.0,8.0,6.0,0.0,0.0,0.0,4.0,10.0,5.693581780538302
2020-02-11,5.0,4.0,5.0,4.0,0.0,10.0,5.0,5.0,0.0,0.0,6.0,0.0,11.0,4.0,0.0,0.0,10.0,5.0,4.0,0.0,4.037267080745342
2020-02-12,5.0,4.0,0.0,4.0,0.0,5.0,13.0,5.0,8.0,6.0,16.0,0.0,5.0,8.0,0.0,0.0,5.0,5.0,4.0,5.0,5.072463768115943
2020-02-13,5.0,13.0,9.0,15.0,8.0,10.0,9.0,0.0,13.0,6.0,0.0,0.0,11.0,4.0,3.0,12.0,5.0,15.0,4.0,10.0,7.867494824016563
