date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0_10,/m/0cjf0_11,/m/0cjf0_12,/m/0cjf0_13,/m/0cjf0_14,/m/0cjf0_15,/m/0cjf0_16,/m/0cjf0_17,/m/0cjf0_18,/m/0cjf0_19,/m/0cjf0
2020-01-29,14.0,7.0,25.0,28.0,8.0,32.0,37.0,28.0,46.0,21.0,26.0,22.0,36.0,12.0,0.0,12.0,33.0,31.0,25.0,16.0,24.891540130151842
2020-01-30,56.0,22.0,26.0,19.0,34.0,80.0,25.0,71.0,36.0,14.0,68.0,56.0,36.0,12.0,0.0,60.0,11.0,48.0,19.0,24.0,38.88286334056399
2020-01-31,29.0,8.0,13.0,50.0,27.0,66.0,26.0,45.0,49.0,7.0,56.0,23.0,38.0,0.0,27.0,38.0,59.0,33.0,27.0,8.0,34.11062906724512
2020-02-01,44.0,39.0,41.0,10.0,46.0,51.0,40.0,15.0,50.0,7.0,57.0,35.0,51.0,26.0,27.0,51.0,12.0,33.0,27.0,17.0,36.82212581344903
2020-02-02,41.0,22.0,38.0,37.0,17.0,31.0,48.0,85.0,23.0,27.0,40.0,22.0,24.0,72.0,51.0,12.0,33.0,47.0,45.0,24.0,40.07592190889371
2020-02-03,37.0,13.0,33.0,16.0,30.0,28.0,22.0,50.0,0.0,6.0,36.0,19.0,32.0,22.0,23.0,0.0,29.0,28.0,11.0,21.0,24.728850325379607
2020-02-04,28.0,15.0,39.0,29.0,26.0,49.0,25.0,43.0,36.0,14.0,28.0,34.0,49.0,37.0,9.0,12.0,0.0,32.0,25.0,16.0,29.609544468546638
2020-02-05,14.0,7.0,13.0,18.0,8.0,16.0,12.0,14.0,12.0,14.0,0.0,11.0,12.0,25.0,8.0,12.0,11.0,16.0,25.0,8.0,13.882863340563992
2020-02-06,29.0,0.0,13.0,10.0,9.0,16.0,0.0,30.0,24.0,7.0,0.0,23.0,26.0,13.0,0.0,13.0,0.0,32.0,0.0,8.0,13.720173535791757
2020-02-07,29.0,16.0,14.0,10.0,27.0,34.0,13.0,15.0,37.0,29.0,14.0,47.0,13.0,13.0,18.0,13.0,24.0,33.0,27.0,17.0,24.023861171366594
2020-02-08,29.0,0.0,13.0,10.0,9.0,17.0,13.0,0.0,12.0,7.0,14.0,23.0,13.0,39.0,9.0,25.0,12.0,16.0,33.0,25.0,17.29934924078091
2020-02-09,40.0,28.0,49.0,9.0,25.0,76.0,48.0,27.0,34.0,13.0,13.0,21.0,47.0,47.0,33.0,12.0,31.0,45.0,43.0,24.0,36.06290672451193
2020-02-10,27.0,22.0,12.0,18.0,24.0,46.0,35.0,41.0,34.0,7.0,40.0,31.0,23.0,35.0,16.0,47.0,32.0,60.0,36.0,23.0,33.02603036876356
2020-02-11,28.0,15.0,0.0,0.0,8.0,16.0,37.0,27.0,34.0,20.0,26.0,33.0,0.0,24.0,8.0,24.0,22.0,0.0,12.0,0.0,18.11279826464208
2020-02-12,13.0,7.0,12.0,18.0,0.0,30.0,23.0,0.0,11.0,0.0,26.0,11.0,11.0,11.0,8.0,12.0,0.0,15.0,12.0,0.0,11.93058568329718
2020-02-13,27.0,29.0,38.0,37.0,17.0,47.0,0.0,14.0,47.0,14.0,67.0,11.0,24.0,37.0,17.0,12.0,44.0,31.0,31.0,24.0,30.802603036876356
2020-02-14,15.0,8.0,0.0,19.0,18.0,16.0,13.0,29.0,12.0,0.0,14.0,23.0,25.0,13.0,18.0,25.0,23.0,16.0,0.0,8.0,15.997830802603037
2020-02-15,30.0,16.0,28.0,20.0,18.0,34.0,40.0,15.0,25.0,7.0,15.0,0.0,26.0,40.0,28.0,26.0,24.0,69.0,56.0,26.0,29.446854663774403
2020-02-16,0.0,15.0,0.0,19.0,8.0,0.0,25.0,14.0,24.0,7.0,14.0,23.0,12.0,48.0,9.0,36.0,11.0,32.0,19.0,16.0,18.00433839479393
2020-02-17,42.0,8.0,25.0,19.0,9.0,16.0,25.0,14.0,23.0,21.0,14.0,33.0,37.0,12.0,43.0,36.0,34.0,15.0,51.0,16.0,26.735357917570497
2020-02-18,14.0,7.0,0.0,28.0,8.0,16.0,12.0,42.0,12.0,0.0,14.0,11.0,24.0,12.0,0.0,0.0,21.0,0.0,19.0,8.0,13.449023861171366
2020-02-19,0.0,7.0,13.0,19.0,8.0,0.0,0.0,43.0,23.0,28.0,14.0,33.0,0.0,12.0,8.0,0.0,22.0,16.0,13.0,16.0,14.913232104121475
2020-02-20,28.0,8.0,39.0,28.0,17.0,32.0,12.0,15.0,12.0,7.0,27.0,11.0,37.0,25.0,9.0,12.0,34.0,0.0,39.0,8.0,21.691973969631235
2020-02-21,15.0,0.0,0.0,10.0,0.0,35.0,13.0,0.0,26.0,0.0,15.0,12.0,13.0,0.0,9.0,0.0,0.0,34.0,0.0,9.0,10.357917570498916
2020-02-22,31.0,25.0,14.0,10.0,9.0,0.0,0.0,0.0,0.0,8.0,15.0,13.0,13.0,42.0,19.0,0.0,0.0,18.0,22.0,0.0,12.960954446854663
2020-02-23,15.0,47.0,13.0,20.0,9.0,17.0,65.0,61.0,25.0,7.0,43.0,58.0,50.0,25.0,18.0,26.0,23.0,16.0,27.0,9.0,31.127982646420822
2020-02-24,29.0,8.0,39.0,9.0,17.0,32.0,12.0,14.0,59.0,7.0,28.0,0.0,0.0,12.0,26.0,37.0,11.0,32.0,26.0,17.0,22.505422993492406
2020-02-25,14.0,8.0,39.0,19.0,8.0,48.0,50.0,0.0,0.0,21.0,27.0,11.0,12.0,13.0,9.0,24.0,11.0,16.0,19.0,8.0,19.36008676789588
2020-02-26,27.0,7.0,51.0,0.0,16.0,31.0,12.0,0.0,11.0,13.0,0.0,22.0,12.0,24.0,0.0,23.0,11.0,31.0,31.0,8.0,17.89587852494577
2020-02-27,14.0,0.0,25.0,28.0,0.0,16.0,12.0,28.0,12.0,14.0,40.0,22.0,24.0,0.0,26.0,12.0,22.0,0.0,37.0,8.0,18.43817787418655
2020-02-28,43.0,23.0,39.0,48.0,26.0,0.0,13.0,56.0,0.0,14.0,56.0,34.0,50.0,25.0,17.0,37.0,22.0,16.0,19.0,25.0,30.531453362255963
2020-02-29,29.0,23.0,40.0,19.0,9.0,33.0,51.0,44.0,37.0,14.0,14.0,34.0,26.0,0.0,9.0,12.0,0.0,0.0,27.0,0.0,22.830802603036876
2020-03-01,68.0,14.0,37.0,27.0,8.0,63.0,37.0,14.0,46.0,20.0,13.0,32.0,12.0,36.0,33.0,23.0,22.0,30.0,25.0,16.0,31.23644251626898
2020-03-02,80.0,7.0,48.0,9.0,48.0,60.0,23.0,41.0,44.0,26.0,52.0,42.0,46.0,46.0,8.0,79.0,31.0,44.0,54.0,38.0,44.7939262472885
2020-03-03,54.0,21.0,37.0,18.0,0.0,0.0,35.0,27.0,45.0,20.0,39.0,41.0,12.0,12.0,16.0,0.0,32.0,46.0,18.0,23.0,26.89804772234273
2020-03-04,0.0,0.0,24.0,9.0,16.0,15.0,23.0,26.0,11.0,6.0,0.0,21.0,23.0,23.0,8.0,11.0,10.0,29.0,47.0,7.0,16.75704989154013
2020-03-05,40.0,7.0,12.0,9.0,16.0,46.0,35.0,40.0,33.0,33.0,39.0,21.0,11.0,23.0,16.0,0.0,21.0,15.0,12.0,0.0,23.2646420824295
2020-03-06,28.0,15.0,39.0,37.0,8.0,0.0,12.0,14.0,36.0,14.0,27.0,11.0,24.0,0.0,8.0,36.0,11.0,47.0,32.0,24.0,22.93926247288503
2020-03-07,0.0,8.0,27.0,0.0,9.0,17.0,13.0,0.0,12.0,7.0,29.0,12.0,0.0,13.0,9.0,0.0,0.0,33.0,14.0,17.0,11.93058568329718
2020-03-08,13.0,28.0,49.0,36.0,8.0,45.0,36.0,0.0,34.0,13.0,51.0,21.0,46.0,23.0,16.0,24.0,42.0,60.0,24.0,15.0,31.670281995661604
2020-03-09,66.0,7.0,24.0,17.0,16.0,46.0,70.0,26.0,33.0,13.0,52.0,63.0,46.0,11.0,8.0,45.0,42.0,60.0,30.0,23.0,37.8524945770065
2020-03-10,40.0,14.0,12.0,18.0,16.0,31.0,12.0,27.0,22.0,0.0,39.0,0.0,24.0,35.0,0.0,35.0,11.0,15.0,30.0,23.0,21.908893709327547
2020-03-11,39.0,34.0,35.0,26.0,31.0,90.0,23.0,65.0,64.0,32.0,0.0,42.0,22.0,44.0,31.0,45.0,20.0,72.0,41.0,0.0,40.99783080260303
2020-03-12,26.0,0.0,36.0,9.0,8.0,15.0,24.0,27.0,33.0,0.0,39.0,10.0,35.0,0.0,24.0,23.0,21.0,15.0,67.0,0.0,22.342733188720175
2020-03-13,55.0,22.0,38.0,19.0,9.0,32.0,38.0,43.0,35.0,21.0,14.0,45.0,0.0,25.0,43.0,36.0,0.0,32.0,32.0,24.0,30.531453362255963
2020-03-14,43.0,15.0,77.0,28.0,34.0,95.0,100.0,43.0,48.0,42.0,68.0,78.0,37.0,37.0,26.0,61.0,45.0,32.0,51.0,32.0,53.79609544468546
2020-03-15,100.0,19.0,100.0,49.0,15.0,85.0,67.0,51.0,73.0,25.0,48.0,49.0,32.0,33.0,53.0,43.0,40.0,56.0,78.0,36.0,57.04989154013015
2020-03-16,23.0,6.0,64.0,39.0,7.0,52.0,31.0,69.0,59.0,17.0,45.0,28.0,20.0,29.0,7.0,41.0,37.0,53.0,21.0,13.0,35.84598698481561
2020-03-17,45.0,49.0,72.0,31.0,28.0,39.0,41.0,82.0,0.0,34.0,78.0,55.0,79.0,71.0,42.0,79.0,36.0,66.0,42.0,33.0,54.33839479392625
2020-03-18,49.0,38.0,56.0,58.0,52.0,97.0,44.0,85.0,71.0,12.0,35.0,89.0,43.0,42.0,38.0,42.0,58.0,82.0,39.0,21.0,56.995661605206074
2020-03-19,87.0,39.0,45.0,73.0,38.0,85.0,66.0,100.0,72.0,61.0,97.0,78.0,32.0,64.0,74.0,74.0,19.0,42.0,40.0,42.0,66.59436008676789
2020-03-20,55.0,18.0,30.0,29.0,33.0,76.0,59.0,56.0,19.0,28.0,88.0,34.0,19.0,67.0,35.0,85.0,52.0,63.0,61.0,39.0,51.30151843817787
2020-03-21,13.0,27.0,24.0,26.0,23.0,74.0,23.0,66.0,32.0,32.0,50.0,51.0,22.0,34.0,0.0,45.0,20.0,0.0,53.0,29.0,34.924078091106296
2020-03-22,38.0,48.0,47.0,35.0,39.0,44.0,68.0,52.0,44.0,26.0,62.0,21.0,100.0,23.0,32.0,45.0,20.0,75.0,100.0,38.0,51.89804772234273
2020-03-23,63.0,67.0,57.0,56.0,32.0,49.0,74.0,53.0,53.0,37.0,62.0,17.0,45.0,65.0,33.0,54.0,25.0,60.0,38.0,43.0,53.308026030368765
2020-03-24,81.0,36.0,53.0,54.0,56.0,53.0,94.0,47.0,29.0,40.0,90.0,46.0,10.0,61.0,36.0,61.0,75.0,78.0,64.0,20.0,58.78524945770065
2020-03-25,35.0,18.0,21.0,8.0,14.0,0.0,31.0,35.0,29.0,23.0,11.0,28.0,10.0,40.0,28.0,10.0,9.0,66.0,31.0,7.0,24.620390455531453
2020-03-26,47.0,19.0,31.0,16.0,7.0,39.0,62.0,24.0,48.0,29.0,34.0,28.0,51.0,41.0,36.0,31.0,28.0,39.0,16.0,13.0,34.6529284164859
2020-03-27,77.0,35.0,51.0,37.0,27.0,25.0,49.0,66.0,37.0,28.0,22.0,27.0,49.0,59.0,14.0,48.0,53.0,76.0,70.0,13.0,46.80043383947939
2020-03-28,100.0,100.0,69.0,100.0,100.0,100.0,88.0,77.0,85.0,100.0,100.0,100.0,66.0,100.0,100.0,100.0,100.0,100.0,59.0,100.0,100.0
2020-03-29,38.0,33.0,45.0,34.0,38.0,72.0,23.0,51.0,32.0,12.0,36.0,50.0,56.0,11.0,15.0,22.0,30.0,72.0,46.0,29.0,40.401301518438174
2020-03-30,43.0,34.0,40.0,37.0,13.0,75.0,29.0,67.0,46.0,16.0,43.0,61.0,19.0,29.0,40.0,38.0,35.0,37.0,50.0,19.0,41.8112798264642
2020-03-31,44.0,40.0,69.0,14.0,46.0,98.0,48.0,54.0,54.0,21.0,63.0,60.0,37.0,47.0,26.0,37.0,50.0,49.0,30.0,37.0,50.108459869848154
2020-04-01,34.0,12.0,31.0,15.0,21.0,39.0,31.0,23.0,38.0,11.0,34.0,18.0,10.0,20.0,35.0,60.0,9.0,39.0,36.0,26.0,29.392624728850326
2020-04-02,53.0,29.0,39.0,36.0,26.0,73.0,68.0,44.0,100.0,38.0,32.0,43.0,47.0,57.0,27.0,56.0,34.0,86.0,59.0,19.0,52.386117136659436
2020-04-03,34.0,18.0,10.0,7.0,14.0,26.0,41.0,12.0,19.0,11.0,23.0,0.0,39.0,0.0,7.0,0.0,27.0,52.0,31.0,6.0,20.444685466377443
2020-04-04,27.0,22.0,12.0,27.0,8.0,46.0,48.0,67.0,56.0,20.0,40.0,32.0,47.0,59.0,33.0,23.0,43.0,15.0,50.0,15.0,37.41865509761388
2020-04-05,14.0,22.0,25.0,27.0,16.0,15.0,36.0,42.0,12.0,21.0,26.0,43.0,47.0,35.0,8.0,23.0,22.0,15.0,50.0,16.0,27.928416485900215
2020-04-06,41.0,5.0,46.0,14.0,19.0,47.0,27.0,21.0,17.0,15.0,20.0,24.0,44.0,18.0,0.0,0.0,24.0,46.0,28.0,18.0,25.704989154013013
2020-04-07,44.0,30.0,51.0,29.0,14.0,38.0,49.0,11.0,37.0,17.0,43.0,17.0,10.0,29.0,34.0,38.0,18.0,49.0,45.0,19.0,33.73101952277657
2020-04-08,35.0,12.0,21.0,15.0,14.0,14.0,21.0,36.0,20.0,29.0,34.0,19.0,0.0,0.0,14.0,40.0,46.0,26.0,11.0,20.0,23.156182212581346
2020-04-09,0.0,6.0,32.0,8.0,7.0,13.0,21.0,23.0,30.0,11.0,11.0,19.0,10.0,10.0,0.0,10.0,19.0,26.0,16.0,7.0,15.130151843817787
2020-04-10,23.0,19.0,21.0,8.0,7.0,13.0,21.0,24.0,10.0,12.0,46.0,37.0,51.0,21.0,21.0,31.0,18.0,27.0,11.0,20.0,23.915401301518436
2020-04-11,25.0,0.0,0.0,0.0,8.0,15.0,23.0,13.0,22.0,13.0,25.0,20.0,0.0,22.0,8.0,22.0,10.0,44.0,18.0,0.0,15.61822125813449
2020-04-12,13.0,0.0,0.0,9.0,8.0,0.0,0.0,13.0,11.0,6.0,12.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,12.0,8.0,6.182212581344902
2020-04-13,12.0,0.0,0.0,16.0,7.0,14.0,0.0,0.0,21.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,10.0,13.0,22.0,0.0,7.863340563991323
2020-04-14,23.0,12.0,10.0,16.0,7.0,13.0,10.0,23.0,19.0,11.0,22.0,18.0,20.0,0.0,14.0,0.0,18.0,0.0,0.0,7.0,13.177874186550977
2020-04-15,0.0,6.0,11.0,0.0,0.0,0.0,21.0,24.0,0.0,6.0,12.0,0.0,21.0,10.0,7.0,10.0,9.0,0.0,11.0,14.0,8.785249457700651
2020-04-16,12.0,13.0,34.0,16.0,7.0,0.0,0.0,0.0,30.0,18.0,35.0,39.0,42.0,0.0,7.0,0.0,19.0,27.0,22.0,7.0,17.78741865509761
2020-04-17,34.0,6.0,0.0,23.0,14.0,13.0,41.0,36.0,29.0,12.0,11.0,19.0,10.0,20.0,7.0,20.0,9.0,13.0,32.0,7.0,19.3058568329718
2020-04-18,12.0,7.0,0.0,9.0,0.0,14.0,11.0,51.0,21.0,12.0,25.0,0.0,11.0,22.0,16.0,11.0,20.0,42.0,17.0,7.0,16.70281995661605
2020-04-19,13.0,34.0,47.0,43.0,31.0,59.0,11.0,39.0,22.0,26.0,37.0,41.0,34.0,45.0,24.0,33.0,31.0,72.0,23.0,30.0,37.689804772234275
