date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0_10,/m/0cjf0_11,/m/0cjf0_12,/m/0cjf0_13,/m/0cjf0_14,/m/0cjf0_15,/m/0cjf0_16,/m/0cjf0_17,/m/0cjf0_18,/m/0cjf0_19,/m/0cjf0
2020-11-18,66.66666666666667,92.0,61.0,41.66666666666666,0.0,63.0,91.0,0.0,31.0,0.0,41.02564102564103,31.74603174603175,92.0,64.93506493506493,42.3728813559322,29.069767441860467,63.0,94.0,83.0508474576271,0.0,82.56360336989678
2020-11-19,0.0,31.0,30.0,83.33333333333333,44.0,32.0,44.0,100.0,30.0,40.32258064516129,83.33333333333333,63.492063492063494,0.0,0.0,0.0,29.069767441860467,0.0,31.0,42.3728813559322,0.0,57.18005787931518
2020-11-20,100.0,61.0,60.0,41.66666666666666,22.0,0.0,0.0,33.333333333333336,0.0,40.32258064516129,0.0,61.904761904761905,30.0,32.467532467532465,0.0,58.139534883720934,0.0,62.0,0.0,0.0,50.400495502259346
2020-11-21,33.333333333333336,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,41.02564102564103,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,11.484016598371243
2020-11-22,0.0,0.0,31.0,41.66666666666666,47.0,33.0,0.0,0.0,92.0,83.87096774193549,42.307692307692314,31.74603174603175,30.0,100.0,0.0,0.0,0.0,32.0,42.3728813559322,42.5,54.29902301563117
2020-11-23,68.68686868686869,31.0,31.0,0.0,0.0,0.0,91.0,0.0,61.0,0.0,41.02564102564103,31.74603174603175,30.0,32.467532467532465,42.3728813559322,60.465116279069775,0.0,32.0,0.0,41.25,49.6630634387653
2020-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-25,32.323232323232325,29.0,59.0,40.0,0.0,61.0,84.0,62.626262626262616,28.0,38.70967741935485,39.74358974358975,0.0,28.0,31.168831168831172,40.677966101694906,27.90697674418605,62.0,30.0,0.0,78.75,64.61952363357838
2020-11-26,0.0,31.0,31.0,41.66666666666666,46.0,33.0,0.0,0.0,0.0,40.32258064516129,0.0,0.0,31.0,32.467532467532465,0.0,0.0,32.0,32.0,0.0,42.5,32.85349357396282
2020-11-27,0.0,31.0,0.0,41.66666666666666,0.0,0.0,88.0,33.333333333333336,30.0,0.0,0.0,0.0,0.0,31.168831168831172,84.7457627118644,27.90697674418605,31.0,31.0,40.677966101694906,0.0,39.336523256013706
2020-11-28,33.333333333333336,0.0,30.0,0.0,22.0,32.0,0.0,32.323232323232325,0.0,0.0,0.0,0.0,0.0,31.168831168831172,0.0,27.90697674418605,31.0,31.0,42.3728813559322,41.25,29.626179492645658
2020-11-29,0.0,0.0,0.0,40.0,0.0,0.0,0.0,31.313131313131308,0.0,0.0,39.74358974358975,30.158730158730158,28.0,0.0,0.0,0.0,0.0,0.0,38.983050847457626,40.0,20.75085177858347
2020-11-30,32.323232323232325,30.0,29.0,0.0,21.0,31.0,0.0,0.0,29.0,0.0,39.74358974358975,0.0,0.0,0.0,42.3728813559322,27.90697674418605,30.0,0.0,0.0,0.0,26.114016038799434
2020-12-01,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,42.3728813559322,29.069767441860467,0.0,30.0,0.0,0.0,12.745100327542955
2020-12-02,32.323232323232325,0.0,0.0,0.0,21.0,31.0,0.0,31.313131313131308,0.0,40.32258064516129,0.0,0.0,0.0,0.0,0.0,27.90697674418605,31.0,30.0,0.0,0.0,20.472228440536558
2020-12-03,0.0,0.0,30.0,41.66666666666666,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,32.467532467532465,42.3728813559322,29.069767441860467,31.0,0.0,40.677966101694906,0.0,25.521094398493148
2020-12-04,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,31.168831168831172,0.0,0.0,0.0,0.0,0.0,0.0,12.47138995538497
2020-12-05,0.0,63.0,61.0,83.33333333333333,22.0,64.0,91.0,0.0,30.0,40.32258064516129,83.33333333333333,0.0,30.0,63.63636363636363,42.3728813559322,30.232558139534888,0.0,32.0,83.0508474576271,0.0,68.49677611638882
2020-12-06,32.323232323232325,0.0,0.0,81.66666666666667,44.0,31.0,0.0,65.65656565656566,30.0,40.32258064516129,0.0,31.74603174603175,29.0,31.168831168831172,42.3728813559322,58.139534883720934,0.0,30.0,0.0,41.25,49.21428826953127
2020-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-08,0.0,30.0,30.0,0.0,0.0,32.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.677966101694906,0.0,13.600832938798654
2020-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-10,67.67676767676768,0.0,0.0,0.0,22.0,64.0,45.0,33.333333333333336,0.0,40.32258064516129,83.33333333333333,31.74603174603175,0.0,32.467532467532465,44.067796610169495,29.069767441860467,0.0,0.0,83.0508474576271,41.25,51.611407881370155
2020-12-11,0.0,64.0,32.0,43.33333333333334,0.0,67.0,48.0,70.7070707070707,63.0,0.0,0.0,33.333333333333336,32.0,33.76623376623377,0.0,0.0,33.0,33.0,44.067796610169495,42.5,53.48332467706471
2020-12-12,0.0,31.0,0.0,0.0,23.0,0.0,45.0,67.67676767676768,0.0,40.32258064516129,41.02564102564103,0.0,30.0,32.467532467532465,42.3728813559322,0.0,63.0,0.0,40.677966101694906,41.25,41.61844788056742
2020-12-13,0.0,0.0,32.0,0.0,23.0,33.0,0.0,0.0,31.0,43.548387096774185,0.0,33.333333333333336,32.0,33.76623376623377,45.76271186440679,0.0,33.0,0.0,0.0,0.0,28.46033000426832
2020-12-14,33.333333333333336,32.0,0.0,40.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,42.307692307692314,0.0,31.0,0.0,0.0,29.069767441860467,32.0,31.0,0.0,42.5,28.973123295397635
2020-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-16,0.0,0.0,32.0,0.0,0.0,0.0,48.0,35.353535353535364,0.0,0.0,43.5897435897436,0.0,0.0,33.76623376623377,0.0,0.0,34.0,34.0,44.067796610169495,0.0,25.48117220129403
2020-12-17,37.373737373737384,35.0,34.0,45.0,51.0,36.0,100.0,36.36363636363637,100.0,45.161290322580655,46.153846153846146,34.920634920634924,33.0,36.36363636363637,0.0,32.55813953488372,70.0,34.0,0.0,46.25,71.32792363718215
2020-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-19,38.38383838383838,0.0,34.0,0.0,25.0,0.0,50.0,0.0,34.0,0.0,0.0,34.920634920634924,0.0,0.0,0.0,32.55813953488372,36.0,34.0,0.0,46.25,30.52555776344089
2020-12-20,73.73737373737373,35.0,34.0,46.66666666666666,0.0,37.0,50.0,37.373737373737384,67.0,45.161290322580655,46.153846153846146,0.0,67.0,36.36363636363637,0.0,100.0,36.0,35.0,45.76271186440679,91.25,73.86321659611356
2020-12-21,70.7070707070707,0.0,0.0,0.0,24.0,33.0,49.0,35.353535353535364,0.0,43.548387096774185,87.1794871794872,0.0,0.0,0.0,0.0,61.62790697674418,68.0,0.0,88.13559322033899,0.0,46.86543619551405
2020-12-22,35.353535353535364,100.0,33.0,90.0,71.0,69.0,96.0,70.7070707070707,64.0,0.0,44.87179487179486,0.0,65.0,0.0,89.83050847457628,31.3953488372093,34.0,33.0,86.44067796610169,90.0,92.26734955272877
2020-12-23,0.0,0.0,0.0,0.0,24.0,34.0,0.0,0.0,0.0,0.0,44.87179487179486,0.0,32.0,0.0,0.0,0.0,34.0,34.0,44.067796610169495,45.0,24.40786362847178
2020-12-24,0.0,38.0,36.0,100.0,0.0,78.0,55.0,40.4040404040404,37.0,0.0,100.0,38.095238095238095,72.0,38.96103896103896,0.0,70.93023255813954,79.0,0.0,100.0,100.0,82.21722280467462
2020-12-25,0.0,0.0,0.0,53.33333333333334,28.0,0.0,0.0,42.42424242424242,0.0,0.0,52.56410256410256,0.0,0.0,41.558441558441565,54.23728813559321,0.0,0.0,0.0,0.0,0.0,22.750612728013845
2020-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-27,0.0,0.0,0.0,0.0,23.0,0.0,0.0,34.343434343434346,0.0,41.935483870967744,0.0,0.0,0.0,0.0,0.0,30.232558139534888,33.0,0.0,44.067796610169495,0.0,17.27123990748016
2020-12-28,0.0,0.0,31.0,41.66666666666666,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,42.3728813559322,0.0,16.222845290096544
2020-12-29,34.343434343434346,65.0,0.0,86.66666666666669,0.0,33.0,95.0,69.6969696969697,32.0,0.0,0.0,33.333333333333336,0.0,0.0,44.067796610169495,0.0,0.0,33.0,0.0,42.5,47.53898348990228
2020-12-30,0.0,0.0,0.0,43.33333333333334,0.0,35.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,45.76271186440679,0.0,35.0,0.0,0.0,0.0,16.088225668385157
2020-12-31,39.39393939393939,36.0,35.0,0.0,26.0,37.0,0.0,39.39393939393939,71.0,46.774193548387096,48.71794871794872,0.0,35.0,0.0,100.0,0.0,0.0,36.0,0.0,0.0,46.00664008325711
2021-01-01,39.39393939393939,0.0,0.0,0.0,27.0,39.0,0.0,41.414141414141405,37.0,100.0,0.0,79.36507936507937,36.0,77.92207792207792,52.54237288135593,0.0,0.0,0.0,0.0,0.0,44.280813423091075
2021-01-02,0.0,34.0,0.0,46.66666666666666,0.0,0.0,0.0,0.0,34.0,0.0,46.153846153846146,34.920634920634924,0.0,35.064935064935064,0.0,0.0,0.0,0.0,45.76271186440679,0.0,23.12277478344405
2021-01-03,0.0,34.0,33.0,91.66666666666669,24.0,35.0,48.0,35.353535353535364,33.0,43.548387096774185,44.87179487179486,0.0,64.0,35.064935064935064,0.0,0.0,0.0,34.0,89.83050847457628,45.0,57.716127677733915
2021-01-04,0.0,0.0,31.0,0.0,0.0,67.0,48.0,34.343434343434346,32.0,43.548387096774185,43.5897435897436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.067796610169495,0.0,28.722743379870273
2021-01-05,0.0,33.0,0.0,0.0,23.0,33.0,0.0,35.353535353535364,32.0,0.0,43.5897435897436,33.333333333333336,31.0,0.0,44.067796610169495,0.0,0.0,0.0,0.0,0.0,25.779402665140953
2021-01-06,0.0,32.0,0.0,0.0,23.0,34.0,47.0,0.0,31.0,41.935483870967744,0.0,0.0,31.0,33.76623376623377,0.0,0.0,0.0,0.0,0.0,0.0,22.883070312784266
2021-01-07,71.71717171717172,33.0,64.0,43.33333333333334,47.0,100.0,94.0,35.353535353535364,93.0,43.548387096774185,88.46153846153847,100.0,63.0,33.76623376623377,45.76271186440679,31.3953488372093,100.0,65.0,0.0,43.75,100.0
2021-01-08,0.0,0.0,0.0,43.33333333333334,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.76623376623377,45.76271186440679,0.0,68.0,33.0,0.0,88.75,30.149303433031825
2021-01-09,0.0,69.0,100.0,90.0,100.0,70.0,0.0,36.36363636363637,0.0,45.161290322580655,93.58974358974359,34.920634920634924,100.0,35.064935064935064,94.91525423728814,32.55813953488372,0.0,35.0,45.76271186440679,46.25,85.99585665427001
2021-01-10,36.36363636363637,69.0,34.0,45.0,24.0,0.0,50.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,47.45762711864407,63.95348837209303,35.0,35.0,45.76271186440679,0.0,43.35277595085461
2021-01-11,68.68686868686869,67.0,32.0,45.0,0.0,68.0,49.0,0.0,32.0,41.935483870967744,43.5897435897436,0.0,33.0,0.0,89.83050847457628,0.0,0.0,33.0,88.13559322033899,45.0,61.54881894566129
2021-01-12,35.353535353535364,0.0,0.0,43.33333333333334,0.0,34.0,48.0,0.0,0.0,43.548387096774185,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,42.3728813559322,0.0,26.135875376549365
2021-01-13,34.343434343434346,33.0,0.0,0.0,23.0,0.0,0.0,35.353535353535364,32.0,0.0,43.5897435897436,0.0,31.0,0.0,45.76271186440679,30.232558139534888,0.0,0.0,0.0,0.0,25.77418351884615
2021-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,71.71717171717172,33.0,0.0,45.0,24.0,68.0,49.0,35.353535353535364,0.0,0.0,44.87179487179486,33.333333333333336,0.0,35.064935064935064,0.0,31.3953488372093,34.0,34.0,0.0,87.5,52.357015773462926
2021-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-17,0.0,0.0,0.0,45.0,0.0,0.0,48.0,36.36363636363637,0.0,0.0,0.0,0.0,0.0,35.064935064935064,45.76271186440679,0.0,0.0,0.0,44.067796610169495,43.75,24.915308490358505
2021-01-18,0.0,32.0,94.0,85.0,23.0,100.0,95.0,34.343434343434346,31.0,85.48387096774194,42.307692307692314,0.0,31.0,0.0,44.067796610169495,0.0,99.0,63.0,0.0,0.0,71.83439739806528
2021-01-19,69.6969696969697,0.0,64.0,45.0,0.0,34.0,47.0,35.353535353535364,64.0,87.09677419354837,43.5897435897436,33.333333333333336,64.0,0.0,89.83050847457628,30.232558139534888,33.0,100.0,88.13559322033899,45.0,81.37100314415927
2021-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21,0.0,0.0,31.0,0.0,23.0,33.0,46.0,34.343434343434346,63.0,85.48387096774194,43.5897435897436,33.333333333333336,32.0,33.76623376623377,0.0,29.069767441860467,99.0,33.0,86.44067796610169,42.5,62.58125643163011
