date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0,batch_id
2020-01-01,15.0,13.0,13.0,14.0,15.0,16.0,13.0,14.0,14.0,12.0,14.04040404040404,0
2020-01-02,15.0,13.0,14.0,11.0,15.0,14.0,14.0,13.0,12.0,11.0,13.333333333333334,0
2020-01-03,17.0,11.0,14.0,13.0,13.0,15.0,14.0,18.0,12.0,14.0,14.242424242424242,0
2020-01-04,13.0,13.0,13.0,12.0,14.0,12.0,12.0,14.0,13.0,11.0,12.828282828282829,0
2020-01-05,12.0,13.0,13.0,12.0,12.0,11.0,12.0,11.0,12.0,11.0,12.02020202020202,0
2020-01-06,12.0,13.0,12.0,11.0,13.0,11.0,12.0,15.0,14.0,8.0,12.222222222222221,0
2020-01-07,12.0,11.0,11.0,9.0,13.0,11.0,10.0,12.0,10.0,12.0,11.212121212121213,0
2020-01-08,12.0,14.0,13.0,13.0,14.0,13.0,14.0,13.0,10.0,12.0,12.929292929292929,0
2020-01-09,13.0,12.0,11.0,11.0,12.0,11.0,12.0,13.0,11.0,11.0,11.818181818181818,0
2020-01-10,11.0,12.0,12.0,12.0,11.0,9.0,12.0,11.0,8.0,11.0,11.01010101010101,0
2020-01-11,10.0,12.0,10.0,13.0,12.0,13.0,12.0,10.0,12.0,12.0,11.717171717171718,0
2020-01-12,10.0,12.0,12.0,11.0,11.0,11.0,11.0,16.0,12.0,10.0,11.717171717171718,0
2020-01-13,13.0,13.0,13.0,12.0,14.0,13.0,10.0,12.0,12.0,11.0,12.424242424242424,0
2020-01-14,10.0,9.0,11.0,10.0,12.0,9.0,12.0,10.0,10.0,10.0,10.404040404040405,0
2020-01-15,11.0,11.0,11.0,10.0,11.0,11.0,10.0,11.0,10.0,10.0,10.707070707070708,0
2020-01-16,8.0,12.0,10.0,10.0,11.0,9.0,11.0,11.0,10.0,11.0,10.404040404040405,0
2020-01-17,8.0,11.0,11.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,9.595959595959595,0
2020-01-18,6.0,11.0,7.0,12.0,9.0,7.0,10.0,13.0,8.0,9.0,9.292929292929292,0
2020-01-19,10.0,9.0,12.0,10.0,12.0,11.0,10.0,12.0,11.0,11.0,10.909090909090908,0
2020-01-20,11.0,11.0,8.0,11.0,12.0,10.0,12.0,11.0,10.0,12.0,10.909090909090908,0
2020-01-21,11.0,15.0,14.0,12.0,16.0,14.0,14.0,13.0,14.0,10.0,13.434343434343434,0
2020-01-22,12.0,13.0,12.0,11.0,11.0,13.0,11.0,12.0,11.0,10.0,11.717171717171718,0
2020-01-23,13.0,13.0,13.0,13.0,15.0,14.0,12.0,11.0,12.0,13.0,13.030303030303031,0
2020-01-24,15.0,14.0,12.0,14.0,16.0,13.0,12.0,15.0,10.0,14.0,13.636363636363637,0
2020-01-25,17.0,15.0,17.0,17.0,18.0,16.0,12.0,16.0,13.0,14.0,15.656565656565656,0
2020-01-26,14.0,15.0,14.0,10.0,14.0,11.0,13.0,17.0,12.0,13.0,13.434343434343434,0
2020-01-27,13.0,17.0,13.0,14.0,14.0,14.0,16.0,16.0,10.0,13.0,14.141414141414142,0
2020-01-28,14.0,13.0,13.0,13.0,14.0,14.0,14.0,13.0,12.0,12.0,13.333333333333334,0
2020-01-29,15.0,14.0,11.0,13.0,15.0,14.0,13.0,13.0,13.0,15.0,13.737373737373737,0
2020-01-30,14.0,14.0,12.0,15.0,13.0,13.0,12.0,14.0,10.0,11.0,12.929292929292929,0
2020-01-31,15.0,13.0,14.0,13.0,16.0,10.0,12.0,13.0,14.0,13.0,13.434343434343434,0
2020-02-01,14.0,16.0,13.0,12.0,16.0,15.0,14.0,17.0,12.0,14.0,14.444444444444445,0
2020-02-02,16.0,15.0,15.0,17.0,16.0,13.0,15.0,17.0,15.0,14.0,15.454545454545455,0
2020-02-03,16.0,11.0,13.0,13.0,15.0,15.0,11.0,15.0,12.0,12.0,13.434343434343434,0
2020-02-04,15.0,15.0,15.0,15.0,15.0,16.0,13.0,16.0,13.0,14.0,14.848484848484848,0
2020-02-05,14.0,13.0,13.0,11.0,13.0,15.0,13.0,13.0,12.0,13.0,13.131313131313131,0
2020-02-06,10.0,13.0,13.0,14.0,14.0,14.0,14.0,13.0,11.0,13.0,13.030303030303031,0
2020-02-07,13.0,11.0,11.0,12.0,14.0,14.0,12.0,12.0,10.0,16.0,12.626262626262626,0
2020-02-08,13.0,12.0,14.0,10.0,11.0,11.0,15.0,14.0,14.0,11.0,12.626262626262626,0
2020-02-09,16.0,12.0,16.0,13.0,12.0,13.0,12.0,13.0,12.0,13.0,13.333333333333334,0
2020-02-10,17.0,14.0,15.0,12.0,13.0,13.0,15.0,14.0,14.0,14.0,14.242424242424242,0
2020-02-11,13.0,13.0,12.0,11.0,12.0,11.0,12.0,15.0,12.0,8.0,12.02020202020202,0
2020-02-12,14.0,17.0,17.0,16.0,14.0,14.0,14.0,16.0,13.0,16.0,15.252525252525253,0
2020-02-13,15.0,13.0,13.0,14.0,16.0,15.0,16.0,14.0,13.0,13.0,14.343434343434344,0
2020-02-14,12.0,12.0,14.0,11.0,10.0,14.0,14.0,13.0,14.0,11.0,12.626262626262626,0
2020-02-15,16.0,13.0,13.0,13.0,12.0,15.0,12.0,11.0,17.0,14.0,13.737373737373737,0
2020-02-16,12.0,11.0,10.0,10.0,13.0,10.0,12.0,11.0,9.0,11.0,11.01010101010101,0
2020-02-17,11.0,14.0,12.0,10.0,15.0,13.0,11.0,13.0,10.0,12.0,12.222222222222221,0
