,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3_10,/m/0lbt3_11,/m/0lbt3_12,/m/0lbt3_13,/m/0lbt3_14,/m/0lbt3_15,/m/0lbt3_16,/m/0lbt3_17,/m/0lbt3_18,/m/0lbt3_19,/m/0lbt3
2020-11-09,26.0,44.0,26.0,62.365591397849464,21.0,0.0,26.0,0.0,20.0,25.0,26.0,25.0,45.0,0.0,21.0,31.0,22.0,88.0,0.0,46.0,43.329231703211384
2020-11-10,0.0,0.0,26.0,31.182795698924732,41.0,0.0,0.0,22.0,19.0,0.0,0.0,0.0,0.0,22.0,0.0,20.0,54.0,28.0,34.11764705882353,45.0,26.754213151945375
2020-11-11,26.0,21.0,78.0,31.182795698924732,41.0,32.0,26.0,0.0,58.0,25.0,0.0,75.0,21.0,43.0,21.0,20.0,21.0,85.0,67.05882352941177,23.0,55.82514696409334
2020-11-12,26.0,0.0,0.0,31.182795698924732,0.0,0.0,26.0,22.0,19.0,0.0,0.0,0.0,22.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,13.067012462594667
2020-11-13,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,39.0,25.0,0.0,0.0,66.0,45.0,21.0,21.0,22.0,29.0,35.294117647058826,0.0,31.365160598841296
2020-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,27.0,0.0,23.0,23.0,22.0,32.0,23.0,0.0,36.470588235294116,24.0,20.123909108931155
2020-11-15,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,6.799922680399629
2020-11-16,52.0,44.0,0.0,0.0,0.0,0.0,26.0,0.0,19.0,51.0,0.0,49.0,22.0,23.0,21.0,42.0,33.0,59.0,0.0,24.0,36.34441432627388
2020-11-17,0.0,0.0,0.0,32.25806451612903,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,21.0,0.0,0.0,34.11764705882353,0.0,12.456810526935053
2020-11-18,0.0,22.0,27.0,33.333333333333336,42.0,66.0,0.0,23.0,20.0,26.0,26.0,25.0,23.0,0.0,0.0,21.0,0.0,30.0,0.0,47.0,33.71302662236445
2020-11-19,0.0,0.0,27.0,33.333333333333336,22.0,34.0,0.0,24.0,41.0,27.0,0.0,0.0,0.0,24.0,0.0,22.0,34.0,0.0,36.470588235294116,25.0,27.340685286979806
2020-11-20,0.0,24.0,28.0,0.0,44.0,0.0,0.0,23.0,21.0,0.0,0.0,0.0,24.0,24.0,0.0,22.0,24.0,30.0,0.0,25.0,22.58824890385624
2020-11-21,57.0,24.0,29.0,0.0,0.0,35.0,0.0,49.0,21.0,55.0,28.0,0.0,24.0,0.0,23.0,23.0,24.0,32.0,0.0,0.0,33.13985306309704
2020-11-22,28.0,24.0,0.0,0.0,23.0,69.0,56.0,0.0,21.0,55.0,0.0,27.0,0.0,0.0,23.0,22.0,36.0,0.0,0.0,25.0,31.967452600959177
2020-11-23,28.0,47.0,55.0,67.74193548387096,22.0,67.0,0.0,24.0,41.0,27.0,0.0,80.0,47.0,23.0,43.0,22.0,24.0,61.0,72.94117647058823,49.0,62.581416698759575
2020-11-24,27.0,0.0,0.0,0.0,22.0,33.0,27.0,0.0,20.0,0.0,0.0,26.0,23.0,0.0,22.0,21.0,23.0,30.0,0.0,0.0,21.41584844171837
2020-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,5.47120215664338
2020-11-26,54.0,0.0,0.0,32.25806451612903,45.0,0.0,27.0,46.0,21.0,53.0,27.0,26.0,0.0,24.0,0.0,22.0,23.0,30.0,36.470588235294116,24.0,38.3553666180041
2020-11-27,27.0,22.0,55.0,100.0,86.0,0.0,27.0,46.0,41.0,52.0,27.0,0.0,23.0,24.0,43.0,43.0,22.0,30.0,35.294117647058826,48.0,58.72117138205818
2020-11-28,54.0,0.0,0.0,32.25806451612903,0.0,100.0,26.0,0.0,0.0,0.0,0.0,52.0,23.0,23.0,43.0,42.0,22.0,0.0,35.294117647058826,0.0,35.371492500641445
2020-11-29,27.0,23.0,0.0,65.59139784946237,22.0,0.0,27.0,23.0,0.0,27.0,54.0,26.0,45.0,0.0,22.0,22.0,35.0,30.0,0.0,0.0,35.0619174766521
2020-11-30,0.0,0.0,27.0,32.25806451612903,22.0,0.0,27.0,0.0,20.0,26.0,53.0,0.0,0.0,23.0,42.0,21.0,23.0,30.0,0.0,0.0,27.063540990511537
2020-12-01,26.0,23.0,0.0,32.25806451612903,21.0,32.0,0.0,0.0,19.0,25.0,51.0,0.0,22.0,23.0,0.0,0.0,22.0,0.0,69.41176470588235,0.0,28.58076511798407
2020-12-02,26.0,22.0,53.0,32.25806451612903,0.0,33.0,53.0,0.0,20.0,0.0,0.0,26.0,0.0,0.0,21.0,0.0,33.0,29.0,0.0,23.0,29.017541760741317
2020-12-03,52.0,22.0,0.0,32.25806451612903,42.0,32.0,26.0,22.0,19.0,0.0,26.0,50.0,22.0,0.0,41.0,21.0,22.0,0.0,34.11764705882353,23.0,38.01514060154056
2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,25.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,34.11764705882353,0.0,10.091839272127915
2020-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-06,28.0,0.0,28.0,0.0,0.0,0.0,28.0,48.0,0.0,27.0,27.0,27.0,24.0,24.0,0.0,0.0,0.0,31.0,0.0,0.0,22.822728996283814
2020-12-07,0.0,22.0,0.0,0.0,0.0,0.0,25.0,23.0,0.0,0.0,0.0,25.0,22.0,0.0,0.0,0.0,22.0,0.0,0.0,23.0,12.661924991088965
2020-12-08,0.0,0.0,0.0,0.0,45.0,35.0,0.0,48.0,21.0,54.0,27.0,0.0,24.0,48.0,0.0,22.0,23.0,62.0,36.470588235294116,0.0,34.81799490105909
2020-12-09,27.0,0.0,28.0,33.333333333333336,22.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,11.98453805740931
2020-12-10,28.0,0.0,0.0,34.40860215053763,0.0,35.0,28.0,25.0,21.0,28.0,57.0,27.0,49.0,0.0,23.0,45.0,48.0,63.0,37.64705882352941,50.0,46.822208918153436
2020-12-11,29.0,72.0,0.0,0.0,0.0,0.0,29.0,25.0,0.0,27.0,0.0,0.0,0.0,24.0,0.0,23.0,36.0,0.0,0.0,0.0,20.71240816443565
2020-12-12,0.0,100.0,29.0,35.483870967741936,0.0,36.0,58.0,25.0,43.0,0.0,0.0,0.0,25.0,25.0,23.0,23.0,24.0,32.0,38.8235294117647,26.0,42.46492315252379
2020-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,24.0,31.0,0.0,25.0,8.363123296583453
2020-12-14,0.0,0.0,0.0,33.333333333333336,0.0,34.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,24.0,31.0,0.0,24.0,13.46957864278394
2020-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-16,29.0,24.0,0.0,35.483870967741936,46.0,35.0,0.0,25.0,22.0,28.0,0.0,27.0,24.0,0.0,0.0,23.0,36.0,32.0,0.0,0.0,30.207591262094162
2020-12-17,30.0,0.0,0.0,0.0,25.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,26.0,34.0,0.0,27.0,15.78832622345661
2020-12-18,0.0,0.0,32.0,77.41935483870968,0.0,0.0,32.0,27.0,24.0,61.0,31.0,31.0,0.0,27.0,26.0,25.0,40.0,35.0,42.35294117647059,28.0,42.11045925568514
2020-12-19,0.0,27.0,0.0,0.0,0.0,0.0,31.0,27.0,24.0,0.0,31.0,0.0,0.0,27.0,25.0,100.0,0.0,0.0,0.0,0.0,22.822728996283814
2020-12-20,0.0,0.0,64.0,0.0,0.0,39.0,32.0,27.0,49.0,0.0,63.0,0.0,54.0,28.0,26.0,0.0,27.0,71.0,83.52941176470588,57.0,48.500597941538665
2020-12-21,0.0,25.0,29.0,35.483870967741936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,32.0,38.8235294117647,0.0,14.483632122833356
2020-12-22,30.0,0.0,30.0,0.0,24.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,25.0,0.0,0.0,0.0,12.192964806233817
