,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc_10,/m/0g9pc_11,/m/0g9pc_12,/m/0g9pc_13,/m/0g9pc_14,/m/0g9pc_15,/m/0g9pc_16,/m/0g9pc_17,/m/0g9pc_18,/m/0g9pc_19,/m/0g9pc
2020-10-30,41.0,11.0,16.0,32.0,22.0,29.0,61.0,0.0,32.0,22.0,0.0,10.0,9.0,0.0,30.0,11.0,22.0,0.0,18.0,21.0,23.14593301435407
2020-10-31,22.0,60.0,48.0,35.0,36.0,31.0,40.0,23.0,35.0,74.0,43.0,52.0,47.0,67.0,33.0,73.0,36.0,49.0,49.0,22.0,52.33253588516747
2020-11-01,21.0,70.0,52.0,34.0,60.0,30.0,26.0,56.0,34.0,24.0,56.0,51.0,63.0,48.0,63.0,83.0,60.0,38.0,47.0,54.0,58.014354066985646
2020-11-02,42.0,56.0,51.0,44.0,70.0,39.0,50.0,78.0,17.0,34.0,94.0,30.0,53.0,9.0,63.0,46.0,80.0,37.0,37.0,43.0,58.193779904306226
2020-11-03,13.0,54.0,22.0,32.0,11.0,38.0,36.0,21.0,0.0,11.0,52.0,9.0,8.0,26.0,15.0,22.0,22.0,18.0,27.0,10.0,26.734449760765553
2020-11-04,38.0,70.0,30.0,29.0,51.0,27.0,34.0,29.0,15.0,30.0,35.0,43.0,31.0,8.0,54.0,41.0,51.0,17.0,41.0,47.0,43.12200956937799
2020-11-05,20.0,11.0,48.0,41.0,32.0,18.0,47.0,31.0,16.0,32.0,38.0,28.0,0.0,26.0,44.0,22.0,33.0,26.0,9.0,30.0,33.014354066985646
2020-11-06,21.0,33.0,28.0,32.0,45.0,39.0,37.0,22.0,16.0,56.0,66.0,58.0,43.0,27.0,61.0,45.0,34.0,28.0,36.0,21.0,44.73684210526316
2020-11-07,14.0,55.0,29.0,68.0,58.0,40.0,13.0,33.0,8.0,46.0,66.0,20.0,44.0,28.0,31.0,12.0,12.0,38.0,18.0,32.0,39.77272727272727
2020-11-08,37.0,24.0,41.0,69.0,60.0,41.0,65.0,34.0,42.0,24.0,41.0,40.0,27.0,19.0,32.0,24.0,47.0,69.0,57.0,32.0,49.3421052631579
2020-11-09,21.0,23.0,29.0,22.0,58.0,30.0,37.0,22.0,17.0,47.0,55.0,41.0,45.0,28.0,78.0,58.0,46.0,28.0,19.0,32.0,44.01913875598086
2020-11-10,22.0,57.0,29.0,0.0,35.0,0.0,26.0,33.0,9.0,23.0,41.0,40.0,27.0,28.0,47.0,34.0,59.0,19.0,38.0,21.0,35.16746411483254
2020-11-11,14.0,23.0,45.0,44.0,35.0,0.0,13.0,33.0,33.0,23.0,13.0,39.0,44.0,46.0,47.0,68.0,46.0,38.0,9.0,11.0,37.32057416267943
2020-11-12,36.0,34.0,57.0,11.0,23.0,50.0,64.0,11.0,34.0,23.0,41.0,0.0,9.0,0.0,77.0,58.0,47.0,38.0,46.0,21.0,40.66985645933015
2020-11-13,29.0,46.0,29.0,45.0,12.0,20.0,26.0,45.0,17.0,35.0,14.0,30.0,18.0,37.0,48.0,58.0,47.0,19.0,28.0,22.0,37.38038277511962
2020-11-14,8.0,36.0,49.0,24.0,63.0,32.0,27.0,58.0,35.0,49.0,58.0,32.0,76.0,39.0,65.0,73.0,98.0,20.0,59.0,56.0,57.236842105263165
2020-11-15,15.0,60.0,42.0,36.0,25.0,21.0,26.0,58.0,45.0,37.0,100.0,31.0,28.0,48.0,66.0,36.0,48.0,40.0,39.0,22.0,49.22248803827752
2020-11-16,7.0,45.0,29.0,33.0,35.0,10.0,13.0,44.0,16.0,12.0,40.0,30.0,26.0,9.0,30.0,23.0,45.0,19.0,28.0,21.0,30.801435406698566
2020-11-17,14.0,34.0,29.0,11.0,12.0,52.0,38.0,45.0,17.0,12.0,27.0,10.0,9.0,38.0,16.0,35.0,23.0,19.0,19.0,32.0,29.425837320574164
2020-11-18,14.0,0.0,46.0,11.0,12.0,40.0,51.0,0.0,8.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,12.0,0.0,0.0,0.0,12.679425837320576
2020-11-19,29.0,12.0,35.0,23.0,47.0,20.0,39.0,11.0,34.0,24.0,55.0,20.0,46.0,47.0,47.0,35.0,47.0,19.0,47.0,73.0,42.46411483253589
2020-11-20,7.0,48.0,30.0,35.0,38.0,10.0,39.0,34.0,18.0,24.0,29.0,11.0,28.0,39.0,65.0,48.0,24.0,30.0,29.0,45.0,37.739234449760765
2020-11-21,15.0,12.0,37.0,23.0,24.0,42.0,81.0,11.0,18.0,49.0,42.0,21.0,19.0,10.0,33.0,0.0,36.0,19.0,20.0,22.0,31.937799043062203
2020-11-22,7.0,36.0,36.0,46.0,24.0,42.0,13.0,23.0,9.0,36.0,43.0,0.0,37.0,19.0,16.0,0.0,36.0,20.0,19.0,44.0,30.263157894736842
2020-11-23,36.0,0.0,35.0,35.0,12.0,30.0,38.0,11.0,17.0,12.0,14.0,0.0,28.0,9.0,16.0,12.0,0.0,19.0,9.0,22.0,21.232057416267946
2020-11-24,7.0,34.0,23.0,11.0,35.0,10.0,26.0,55.0,25.0,23.0,66.0,10.0,36.0,0.0,15.0,11.0,46.0,19.0,37.0,31.0,31.100478468899524
2020-11-25,21.0,22.0,28.0,22.0,11.0,48.0,62.0,43.0,16.0,0.0,27.0,20.0,26.0,9.0,45.0,34.0,11.0,28.0,9.0,10.0,29.425837320574164
2020-11-26,7.0,35.0,12.0,58.0,24.0,0.0,0.0,23.0,26.0,48.0,14.0,0.0,37.0,10.0,65.0,35.0,12.0,19.0,19.0,22.0,27.87081339712919
2020-11-27,21.0,11.0,23.0,11.0,23.0,10.0,13.0,11.0,8.0,12.0,0.0,10.0,9.0,0.0,16.0,12.0,0.0,0.0,0.0,21.0,12.619617224880384
2020-11-28,36.0,34.0,35.0,23.0,36.0,30.0,52.0,11.0,34.0,24.0,28.0,40.0,18.0,19.0,63.0,35.0,35.0,28.0,38.0,42.0,39.5334928229665
2020-11-29,7.0,35.0,29.0,23.0,12.0,20.0,13.0,23.0,25.0,23.0,28.0,10.0,18.0,19.0,31.0,23.0,36.0,10.0,9.0,11.0,24.222488038277515
2020-11-30,21.0,46.0,29.0,22.0,58.0,40.0,25.0,33.0,9.0,35.0,40.0,10.0,44.0,9.0,32.0,34.0,46.0,28.0,18.0,32.0,36.54306220095694
2020-12-01,14.0,34.0,11.0,11.0,24.0,40.0,13.0,11.0,0.0,23.0,0.0,20.0,18.0,9.0,0.0,0.0,24.0,19.0,19.0,21.0,18.600478468899524
2020-12-02,0.0,11.0,17.0,11.0,24.0,10.0,13.0,0.0,0.0,12.0,28.0,30.0,18.0,28.0,0.0,12.0,23.0,19.0,19.0,32.0,18.361244019138756
2020-12-03,29.0,24.0,35.0,35.0,12.0,41.0,52.0,57.0,26.0,12.0,56.0,21.0,46.0,28.0,47.0,47.0,35.0,29.0,19.0,11.0,39.5933014354067
2020-12-04,21.0,33.0,17.0,33.0,35.0,0.0,24.0,11.0,25.0,34.0,26.0,49.0,9.0,45.0,15.0,46.0,23.0,37.0,45.0,31.0,33.43301435406699
2020-12-05,0.0,36.0,36.0,35.0,49.0,52.0,53.0,58.0,26.0,49.0,28.0,21.0,28.0,10.0,16.0,12.0,24.0,20.0,19.0,33.0,36.184210526315795
2020-12-06,14.0,12.0,23.0,11.0,12.0,50.0,39.0,0.0,17.0,12.0,0.0,10.0,9.0,18.0,0.0,0.0,0.0,19.0,0.0,0.0,14.712918660287082
2020-12-07,36.0,58.0,46.0,34.0,58.0,61.0,13.0,11.0,8.0,23.0,55.0,40.0,18.0,37.0,62.0,46.0,47.0,29.0,0.0,22.0,42.10526315789475
2020-12-08,7.0,23.0,35.0,11.0,23.0,0.0,13.0,11.0,0.0,0.0,41.0,20.0,9.0,9.0,0.0,0.0,23.0,10.0,9.0,11.0,15.251196172248806
2020-12-09,21.0,11.0,12.0,23.0,36.0,0.0,51.0,11.0,8.0,12.0,0.0,20.0,9.0,0.0,31.0,35.0,0.0,0.0,19.0,32.0,19.79665071770335
2020-12-10,15.0,12.0,30.0,46.0,48.0,31.0,52.0,12.0,26.0,25.0,14.0,31.0,37.0,38.0,16.0,23.0,0.0,29.0,29.0,11.0,31.39952153110048
2020-12-11,15.0,60.0,54.0,59.0,37.0,31.0,26.0,35.0,36.0,37.0,42.0,21.0,37.0,39.0,66.0,48.0,36.0,30.0,38.0,33.0,46.65071770334929
2020-12-12,0.0,49.0,61.0,59.0,100.0,0.0,0.0,70.0,18.0,36.0,73.0,63.0,56.0,39.0,49.0,86.0,86.0,20.0,68.0,45.0,58.492822966507184
2020-12-13,0.0,36.0,30.0,47.0,36.0,10.0,0.0,23.0,9.0,37.0,42.0,21.0,19.0,19.0,66.0,12.0,37.0,29.0,30.0,45.0,32.77511961722488
2020-12-14,14.0,46.0,58.0,46.0,60.0,20.0,13.0,22.0,61.0,58.0,54.0,0.0,36.0,37.0,63.0,69.0,57.0,48.0,46.0,43.0,50.897129186602875
2020-12-15,22.0,71.0,42.0,58.0,25.0,52.0,66.0,23.0,0.0,36.0,28.0,31.0,37.0,29.0,49.0,24.0,36.0,30.0,38.0,55.0,44.97607655502393
2020-12-16,7.0,60.0,54.0,23.0,49.0,21.0,13.0,46.0,17.0,60.0,57.0,31.0,47.0,57.0,49.0,24.0,60.0,40.0,29.0,44.0,47.12918660287082
2020-12-17,15.0,38.0,12.0,24.0,38.0,0.0,14.0,36.0,27.0,39.0,15.0,22.0,29.0,30.0,34.0,38.0,13.0,31.0,20.0,46.0,31.160287081339714
2020-12-18,32.0,38.0,19.0,0.0,26.0,45.0,28.0,25.0,19.0,13.0,16.0,0.0,0.0,10.0,18.0,13.0,13.0,21.0,11.0,12.0,21.47129186602871
2020-12-19,8.0,26.0,26.0,26.0,27.0,23.0,28.0,25.0,19.0,13.0,78.0,11.0,10.0,11.0,54.0,53.0,27.0,11.0,32.0,48.0,33.25358851674641
2020-12-20,70.0,77.0,81.0,25.0,52.0,100.0,98.0,37.0,56.0,25.0,60.0,100.0,100.0,82.0,35.0,77.0,77.0,63.0,31.0,58.0,77.99043062200957
2020-12-21,55.0,50.0,100.0,98.0,100.0,86.0,42.0,83.0,100.0,100.0,88.0,85.0,77.0,100.0,67.0,100.0,100.0,71.0,100.0,70.0,100.0
2020-12-22,100.0,26.0,44.0,37.0,26.0,75.0,96.0,12.0,9.0,38.0,15.0,11.0,19.0,10.0,0.0,13.0,13.0,0.0,10.0,0.0,33.13397129186603
2020-12-23,38.0,12.0,19.0,12.0,13.0,33.0,54.0,12.0,27.0,0.0,15.0,22.0,10.0,30.0,33.0,13.0,0.0,10.0,20.0,11.0,22.966507177033495
2020-12-24,9.0,56.0,28.0,28.0,28.0,12.0,15.0,40.0,40.0,14.0,49.0,24.0,43.0,45.0,38.0,28.0,42.0,46.0,34.0,0.0,37.02153110047847
2020-12-25,26.0,28.0,42.0,27.0,58.0,24.0,31.0,82.0,42.0,28.0,50.0,36.0,11.0,45.0,95.0,58.0,42.0,59.0,46.0,66.0,53.588516746411486
2020-12-26,17.0,51.0,65.0,51.0,40.0,23.0,58.0,13.0,0.0,26.0,77.0,56.0,51.0,63.0,53.0,79.0,27.0,32.0,31.0,60.0,52.21291866028709
2020-12-27,22.0,61.0,25.0,48.0,25.0,43.0,53.0,35.0,27.0,25.0,29.0,11.0,29.0,20.0,84.0,37.0,76.0,20.0,41.0,35.0,44.61722488038277
2020-12-28,21.0,35.0,12.0,34.0,12.0,20.0,0.0,0.0,17.0,12.0,0.0,20.0,9.0,9.0,16.0,23.0,59.0,29.0,29.0,44.0,23.98325358851675
2020-12-29,35.0,23.0,23.0,23.0,35.0,39.0,62.0,22.0,0.0,11.0,27.0,0.0,9.0,18.0,30.0,11.0,11.0,9.0,18.0,32.0,26.19617224880383
2020-12-30,0.0,47.0,23.0,35.0,36.0,10.0,13.0,34.0,17.0,12.0,42.0,31.0,9.0,10.0,48.0,36.0,36.0,30.0,20.0,22.0,30.5622009569378
2020-12-31,8.0,100.0,50.0,99.0,63.0,65.0,55.0,85.0,28.0,13.0,15.0,11.0,10.0,41.0,51.0,50.0,25.0,51.0,62.0,35.0,54.844497607655505
2021-01-01,24.0,89.0,58.0,38.0,54.0,44.0,43.0,37.0,48.0,66.0,94.0,91.0,61.0,52.0,89.0,13.0,39.0,54.0,42.0,60.0,65.55023923444976
2021-01-02,30.0,23.0,36.0,12.0,25.0,21.0,27.0,12.0,9.0,12.0,0.0,10.0,28.0,20.0,49.0,24.0,12.0,20.0,29.0,11.0,24.52153110047847
2021-01-03,36.0,24.0,46.0,35.0,48.0,42.0,65.0,45.0,35.0,47.0,42.0,51.0,36.0,19.0,32.0,47.0,36.0,29.0,19.0,77.0,48.504784688995215
2021-01-04,13.0,43.0,32.0,31.0,33.0,19.0,23.0,21.0,32.0,43.0,0.0,37.0,17.0,26.0,29.0,21.0,21.0,18.0,9.0,20.0,29.1866028708134
2021-01-05,20.0,22.0,48.0,32.0,33.0,37.0,47.0,31.0,32.0,44.0,38.0,28.0,17.0,43.0,44.0,11.0,78.0,45.0,18.0,40.0,42.344497607655505
2021-01-06,7.0,21.0,31.0,21.0,22.0,18.0,0.0,51.0,23.0,11.0,50.0,28.0,25.0,34.0,71.0,63.0,32.0,34.0,60.0,59.0,39.5334928229665
2021-01-07,33.0,54.0,59.0,53.0,55.0,19.0,47.0,41.0,24.0,67.0,38.0,46.0,42.0,17.0,59.0,65.0,32.0,27.0,9.0,59.0,50.59808612440192
2021-01-08,30.0,58.0,59.0,57.0,60.0,20.0,0.0,57.0,44.0,47.0,42.0,21.0,37.0,28.0,64.0,23.0,24.0,58.0,0.0,33.0,45.57416267942584
2021-01-09,23.0,12.0,37.0,12.0,0.0,55.0,29.0,12.0,9.0,13.0,15.0,11.0,10.0,10.0,17.0,25.0,25.0,10.0,10.0,12.0,20.753588516746415
2021-01-10,16.0,64.0,51.0,100.0,67.0,11.0,14.0,100.0,47.0,79.0,60.0,44.0,80.0,62.0,71.0,52.0,79.0,85.0,42.0,72.0,71.5311004784689
2021-01-11,29.0,45.0,74.0,44.0,70.0,30.0,38.0,44.0,33.0,57.0,81.0,20.0,36.0,27.0,77.0,57.0,58.0,19.0,65.0,54.0,57.29665071770335
2021-01-12,43.0,35.0,46.0,34.0,60.0,21.0,52.0,67.0,42.0,12.0,56.0,41.0,36.0,37.0,80.0,70.0,35.0,48.0,28.0,33.0,52.39234449760766
2021-01-13,21.0,0.0,51.0,22.0,58.0,80.0,100.0,22.0,17.0,35.0,27.0,20.0,0.0,9.0,47.0,34.0,12.0,28.0,9.0,22.0,36.72248803827751
2021-01-14,22.0,12.0,12.0,11.0,0.0,31.0,13.0,11.0,17.0,12.0,0.0,10.0,9.0,19.0,16.0,12.0,24.0,19.0,0.0,0.0,14.952153110047847
2021-01-15,16.0,50.0,32.0,61.0,13.0,0.0,29.0,61.0,19.0,77.0,60.0,33.0,30.0,0.0,34.0,38.0,13.0,41.0,31.0,36.0,40.311004784689004
2021-01-16,0.0,0.0,26.0,13.0,13.0,11.0,29.0,38.0,10.0,53.0,0.0,11.0,31.0,32.0,55.0,27.0,27.0,22.0,33.0,12.0,26.495215311004788
2021-01-17,15.0,13.0,50.0,13.0,26.0,22.0,55.0,0.0,19.0,13.0,0.0,11.0,10.0,10.0,18.0,0.0,13.0,21.0,10.0,12.0,19.79665071770335
