,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21_10,/m/01b_21_11,/m/01b_21_12,/m/01b_21_13,/m/01b_21_14,/m/01b_21_15,/m/01b_21_16,/m/01b_21_17,/m/01b_21_18,/m/01b_21_19,/m/01b_21
2020-03-13,33.0,61.0,45.0,49.0,58.0,53.0,26.0,28.0,40.0,53.0,22.0,48.0,72.0,63.0,41.0,49.0,57.0,35.0,86.0,62.0,54.86577181208053
2020-03-14,51.0,85.0,100.0,58.0,33.0,40.0,72.0,43.0,37.0,95.0,60.0,30.0,51.0,62.0,86.0,85.0,71.0,82.0,66.0,48.0,70.19015659955257
2020-03-15,100.0,100.0,96.0,100.0,81.0,100.0,94.0,100.0,100.0,67.0,77.0,100.0,82.0,71.0,100.0,100.0,78.0,81.0,100.0,61.0,100.0
2020-03-16,76.0,52.0,74.0,63.0,76.0,68.0,84.0,62.0,67.0,62.0,56.0,72.0,36.0,70.0,88.0,78.0,82.0,90.0,88.0,53.0,78.13199105145412
2020-03-17,48.0,63.0,73.0,70.0,60.0,56.0,52.0,46.0,62.0,87.0,77.0,48.0,71.0,100.0,53.0,56.0,100.0,74.0,52.0,48.0,72.48322147651007
2020-03-18,45.0,62.0,48.0,78.0,41.0,42.0,73.0,60.0,75.0,64.0,46.0,71.0,67.0,47.0,96.0,64.0,60.0,76.0,62.0,47.0,68.45637583892616
2020-03-19,51.0,51.0,65.0,45.0,57.0,52.0,28.0,41.0,76.0,52.0,36.0,56.0,65.0,39.0,42.0,33.0,36.0,91.0,43.0,56.0,56.76733780760626
2020-03-20,77.0,95.0,72.0,68.0,92.0,79.0,100.0,64.0,66.0,90.0,100.0,71.0,100.0,72.0,86.0,91.0,55.0,83.0,58.0,100.0,90.54809843400447
2020-03-21,61.0,66.0,76.0,65.0,53.0,57.0,83.0,51.0,95.0,100.0,35.0,38.0,63.0,87.0,52.0,75.0,69.0,83.0,72.0,49.0,74.3847874720358
2020-03-22,72.0,41.0,80.0,95.0,76.0,78.0,65.0,65.0,62.0,65.0,68.0,65.0,69.0,65.0,100.0,100.0,82.0,95.0,77.0,63.0,82.94183445190157
2020-03-23,61.0,46.0,33.0,41.0,84.0,47.0,66.0,38.0,64.0,71.0,66.0,47.0,54.0,40.0,83.0,83.0,68.0,58.0,61.0,31.0,63.87024608501118
2020-03-24,19.0,58.0,44.0,43.0,55.0,46.0,54.0,63.0,56.0,38.0,36.0,46.0,54.0,35.0,51.0,45.0,37.0,38.0,61.0,40.0,51.398210290827734
2020-03-25,31.0,46.0,27.0,16.0,38.0,43.0,38.0,19.0,24.0,9.0,18.0,12.0,23.0,20.0,52.0,40.0,65.0,43.0,31.0,40.0,35.51454138702461
2020-03-26,52.0,53.0,89.0,50.0,63.0,57.0,63.0,51.0,52.0,35.0,56.0,49.0,41.0,58.0,34.0,68.0,39.0,61.0,49.0,46.0,59.619686800894854
2020-03-27,50.0,46.0,66.0,63.0,67.0,46.0,79.0,40.0,56.0,80.0,35.0,38.0,50.0,54.0,82.0,84.0,97.0,100.0,64.0,43.0,69.35123042505593
2020-03-28,45.0,59.0,69.0,52.0,60.0,58.0,64.0,74.0,57.0,55.0,46.0,86.0,60.0,56.0,72.0,64.0,49.0,90.0,64.0,52.0,68.90380313199104
2020-03-29,50.0,31.0,73.0,70.0,55.0,45.0,93.0,48.0,72.0,55.0,29.0,45.0,55.0,60.0,83.0,35.0,60.0,67.0,36.0,24.0,60.738255033557046
2020-03-30,34.0,23.0,18.0,36.0,17.0,16.0,34.0,33.0,28.0,47.0,25.0,31.0,8.0,16.0,38.0,45.0,32.0,34.0,31.0,30.0,32.21476510067114
2020-03-31,38.0,45.0,40.0,51.0,46.0,46.0,41.0,18.0,28.0,33.0,32.0,45.0,27.0,27.0,51.0,39.0,59.0,42.0,61.0,33.0,44.85458612975391
2020-04-01,23.0,43.0,36.0,28.0,30.0,47.0,38.0,34.0,33.0,30.0,25.0,27.0,31.0,32.0,52.0,20.0,42.0,49.0,31.0,23.0,37.695749440715886
2020-04-02,27.0,20.0,32.0,20.0,39.0,40.0,34.0,15.0,29.0,39.0,33.0,43.0,32.0,28.0,38.0,46.0,33.0,29.0,24.0,44.0,36.0738255033557
2020-04-03,12.0,33.0,19.0,17.0,23.0,25.0,9.0,12.0,22.0,32.0,34.0,24.0,17.0,21.0,15.0,53.0,24.0,41.0,21.0,18.0,26.398210290827738
2020-04-04,41.0,33.0,43.0,19.0,15.0,23.0,50.0,36.0,39.0,31.0,34.0,28.0,32.0,23.0,39.0,30.0,22.0,12.0,37.0,20.0,33.94854586129754
2020-04-05,23.0,19.0,27.0,19.0,36.0,28.0,30.0,26.0,34.0,15.0,25.0,14.0,19.0,9.0,50.0,12.0,39.0,40.0,18.0,24.0,28.355704697986575
2020-04-06,4.0,26.0,18.0,27.0,29.0,15.0,13.0,7.0,16.0,12.0,10.0,4.0,4.0,19.0,23.0,20.0,50.0,19.0,15.0,16.0,19.40715883668904
2020-04-07,19.0,23.0,9.0,16.0,30.0,8.0,25.0,22.0,20.0,30.0,11.0,12.0,8.0,32.0,38.0,30.0,9.0,24.0,16.0,20.0,22.483221476510067
2020-04-08,8.0,4.0,23.0,8.0,13.0,24.0,22.0,16.0,25.0,9.0,11.0,16.0,16.0,20.0,19.0,21.0,19.0,15.0,20.0,14.0,18.064876957494402
2020-04-09,16.0,16.0,9.0,17.0,13.0,20.0,17.0,8.0,8.0,22.0,4.0,4.0,28.0,20.0,24.0,21.0,24.0,20.0,8.0,10.0,17.28187919463087
2020-04-10,16.0,28.0,19.0,9.0,32.0,21.0,22.0,8.0,22.0,23.0,30.0,24.0,29.0,8.0,30.0,32.0,5.0,36.0,20.0,21.0,24.32885906040268
2020-04-11,13.0,9.0,11.0,5.0,20.0,9.0,0.0,13.0,9.0,15.0,17.0,13.0,14.0,9.0,33.0,0.0,16.0,11.0,9.0,12.0,13.310961968680088
2020-04-12,18.0,23.0,27.0,24.0,15.0,32.0,20.0,13.0,24.0,20.0,21.0,9.0,28.0,14.0,11.0,24.0,28.0,17.0,27.0,24.0,23.43400447427293
2020-04-13,17.0,17.0,20.0,13.0,5.0,13.0,18.0,8.0,26.0,23.0,8.0,17.0,8.0,13.0,0.0,16.0,0.0,16.0,8.0,18.0,14.765100671140939
2020-04-14,20.0,24.0,19.0,21.0,27.0,24.0,22.0,31.0,13.0,4.0,11.0,16.0,37.0,29.0,25.0,37.0,19.0,10.0,24.0,18.0,24.105145413870243
2020-04-15,8.0,12.0,14.0,13.0,18.0,12.0,13.0,12.0,17.0,13.0,11.0,12.0,8.0,12.0,10.0,16.0,20.0,10.0,12.0,4.0,13.814317673378076
2020-04-16,12.0,12.0,19.0,13.0,9.0,21.0,22.0,12.0,17.0,9.0,4.0,12.0,12.0,21.0,20.0,5.0,20.0,20.0,8.0,14.0,15.771812080536911
2020-04-17,16.0,20.0,24.0,29.0,18.0,29.0,22.0,28.0,17.0,23.0,19.0,12.0,16.0,29.0,30.0,21.0,10.0,41.0,16.0,11.0,24.105145413870243
2020-04-18,31.0,35.0,21.0,14.0,10.0,22.0,15.0,21.0,0.0,10.0,12.0,31.0,9.0,27.0,27.0,23.0,16.0,33.0,18.0,12.0,21.644295302013425
2020-04-19,20.0,4.0,19.0,4.0,36.0,17.0,9.0,8.0,22.0,18.0,19.0,4.0,8.0,17.0,5.0,16.0,10.0,10.0,4.0,14.0,14.765100671140939
