date,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751_10,/m/01c751_11,/m/01c751_12,/m/01c751_13,/m/01c751_14,/m/01c751_15,/m/01c751_16,/m/01c751_17,/m/01c751_18,/m/01c751_19,/m/01c751
2020-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-10,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,59.0,0.0,12.988734261100067
2020-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3856858846918487
2020-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3194168323392974
2020-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,0.0,55.0,0.0,0.0,0.0,38.0,56.0,38.0,0.0,0.0,0.0,38.0,0.0,37.0,0.0,0.0,0.0,57.0,57.0,58.0,28.760768721007288
2020-10-17,38.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,56.0,100.0,41.0,0.0,29.0,38.0,0.0,38.0,0.0,0.0,0.0,59.0,28.031809145129223
2020-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6447978793903246
2020-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-22,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.379721669980119
2020-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3194168323392974
2020-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-25,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.006626905235255
2020-10-26,34.0,0.0,100.0,49.0,0.0,68.0,53.0,0.0,50.0,0.0,36.0,0.0,50.0,100.0,0.0,34.0,51.0,0.0,0.0,53.0,44.93041749502982
2020-10-27,34.0,100.0,49.0,99.0,42.0,100.0,51.0,34.0,97.0,43.0,71.0,99.0,50.0,100.0,100.0,100.0,50.0,51.0,0.0,0.0,84.16169648774022
2020-10-28,34.0,0.0,0.0,51.0,21.0,0.0,0.0,34.0,100.0,86.0,37.0,100.0,25.0,0.0,0.0,34.0,100.0,51.0,0.0,0.0,44.599072233267066
2020-10-29,100.0,99.0,0.0,96.0,100.0,98.0,100.0,100.0,72.0,42.0,0.0,81.0,100.0,32.0,73.0,66.0,50.0,100.0,100.0,100.0,100.0
2020-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9218025182239893
2020-10-31,63.0,46.0,0.0,95.0,19.0,32.0,48.0,95.0,92.0,0.0,100.0,47.0,47.0,64.0,94.0,62.0,95.0,47.0,98.0,0.0,75.81179589131875
2020-11-01,31.0,0.0,0.0,91.0,0.0,0.0,48.0,32.0,45.0,40.0,34.0,31.0,0.0,31.0,0.0,32.0,0.0,47.0,48.0,48.0,36.97813121272365
2020-11-02,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.030483764082174
2020-11-03,0.0,0.0,0.0,0.0,0.0,31.0,48.0,0.0,46.0,0.0,0.0,31.0,0.0,0.0,23.0,0.0,48.0,47.0,47.0,0.0,21.272365805168985
2020-11-04,29.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,31.0,28.0,21.0,0.0,21.0,0.0,44.0,0.0,44.0,45.0,22.995361166335325
