date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06,batch_id
2020-01-01,9.0,11.0,10.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,9.7,0
2020-01-02,9.0,10.0,9.0,9.0,10.0,10.0,9.0,9.0,10.0,8.0,9.3,0
2020-01-03,11.0,10.0,9.0,11.0,10.0,11.0,9.0,10.0,9.0,9.0,9.9,0
2020-01-04,8.0,9.0,8.0,10.0,8.0,8.0,8.0,9.0,9.0,9.0,8.6,0
2020-01-05,9.0,9.0,8.0,9.0,8.0,9.0,9.0,10.0,9.0,9.0,8.9,0
2020-01-06,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.9,0
2020-01-07,9.0,9.0,9.0,11.0,8.0,9.0,9.0,10.0,9.0,9.0,9.2,0
2020-01-08,9.0,9.0,10.0,10.0,12.0,10.0,9.0,10.0,10.0,9.0,9.8,0
2020-01-09,13.0,13.0,12.0,11.0,11.0,12.0,13.0,10.0,11.0,11.0,11.7,0
2020-01-10,9.0,11.0,10.0,10.0,11.0,11.0,11.0,12.0,10.0,11.0,10.6,0
2020-01-11,11.0,10.0,11.0,11.0,10.0,12.0,9.0,12.0,12.0,11.0,10.9,0
2020-01-12,11.0,11.0,11.0,11.0,11.0,11.0,9.0,11.0,11.0,11.0,10.8,0
2020-01-13,11.0,11.0,13.0,11.0,12.0,13.0,12.0,12.0,11.0,9.0,11.5,0
2020-01-14,10.0,12.0,11.0,10.0,11.0,12.0,11.0,10.0,10.0,10.0,10.7,0
2020-01-15,9.0,11.0,11.0,10.0,10.0,11.0,10.0,10.0,10.0,10.0,10.2,0
2020-01-16,10.0,10.0,9.0,10.0,9.0,11.0,11.0,11.0,10.0,9.0,10.0,0
2020-01-17,12.0,10.0,10.0,11.0,11.0,10.0,11.0,10.0,10.0,9.0,10.4,0
2020-01-18,8.0,9.0,10.0,10.0,9.0,10.0,10.0,10.0,9.0,9.0,9.4,0
2020-01-19,11.0,9.0,10.0,10.0,10.0,11.0,10.0,10.0,10.0,10.0,10.1,0
2020-01-20,10.0,11.0,10.0,11.0,9.0,10.0,10.0,10.0,10.0,11.0,10.2,0
2020-01-21,12.0,11.0,10.0,11.0,12.0,12.0,11.0,11.0,11.0,11.0,11.2,0
2020-01-22,11.0,11.0,12.0,10.0,12.0,11.0,11.0,12.0,11.0,11.0,11.2,0
2020-01-23,12.0,14.0,14.0,14.0,13.0,15.0,12.0,14.0,13.0,13.0,13.4,0
2020-01-24,16.0,16.0,16.0,17.0,17.0,18.0,16.0,16.0,17.0,14.0,16.3,0
2020-01-25,15.0,17.0,17.0,18.0,18.0,19.0,16.0,19.0,17.0,16.0,17.2,0
2020-01-26,15.0,16.0,16.0,16.0,17.0,17.0,16.0,15.0,15.0,15.0,15.8,0
