date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty_10,/m/0b76bty_11,/m/0b76bty_12,/m/0b76bty_13,/m/0b76bty_14,/m/0b76bty_15,/m/0b76bty_16,/m/0b76bty_17,/m/0b76bty_18,/m/0b76bty_19,/m/0b76bty
2020-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,0.0,0.0,0.0,0.0,53.06122448979592,0.0,0.0,0.0,0.0,51.111111111111114,0.0,0.0,50.0,52.0,54.411764705882355,53.125,37.11340206185567,40.0,0.0,0.0,31.60047360420425
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02,0.0,0.0,37.0,39.0,100.0,55.0,0.0,35.0,0.0,100.0,47.0,50.0,47.0,0.0,0.0,51.041666666666664,36.08247422680412,38.0,100.0,0.0,59.439440844185064
2021-01-03,0.0,0.0,68.0,38.0,0.0,51.0,0.0,33.0,65.0,47.77777777777778,0.0,47.95918367346939,45.0,92.0,0.0,95.83333333333333,0.0,0.0,46.0,0.0,50.904744127464404
2021-01-04,0.0,92.0,0.0,70.0,43.87755102040816,0.0,0.0,0.0,31.0,0.0,0.0,43.87755102040816,42.0,44.0,0.0,46.875,0.0,0.0,0.0,0.0,33.44461243205474
2021-01-05,46.0,47.0,33.0,71.0,43.87755102040816,100.0,31.0,31.0,32.0,87.77777777777777,0.0,89.79591836734694,85.0,89.0,94.11764705882354,93.75,32.98969072164948,0.0,88.0,0.0,88.56263346473432
2021-01-06,0.0,0.0,0.0,0.0,43.87755102040816,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,44.0,45.588235294117645,0.0,30.927835051546392,33.0,0.0,0.0,18.38621391089962
2021-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,48.0,0.0,0.0,0.0,46.93877551020408,0.0,0.0,0.0,33.0,46.666666666666664,44.0,0.0,44.0,47.0,0.0,97.91666666666667,32.98969072164948,37.0,0.0,63.0,43.70380096182242
2021-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.916666666666664,34.02061855670103,0.0,0.0,30.0,9.05083818252299
2021-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-13,45.0,46.0,0.0,34.0,43.87755102040816,0.0,0.0,30.0,61.0,0.0,41.0,43.87755102040816,84.0,43.0,0.0,44.791666666666664,31.95876288659794,67.0,0.0,29.0,52.1123525781313
2021-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,50.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,48.0,0.0,0.0,0.0,0.0,0.0,32.0,17.222398497788017
2021-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-17,0.0,0.0,34.0,37.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,48.529411764705884,47.916666666666664,32.98969072164948,0.0,0.0,31.0,21.30044974143022
2021-01-18,45.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,32.0,45.55555555555556,0.0,0.0,42.0,90.0,0.0,46.875,31.95876288659794,35.0,44.0,30.0,38.43823607419068
2021-01-19,0.0,47.0,0.0,35.0,0.0,48.0,0.0,62.0,31.0,0.0,42.0,43.87755102040816,43.0,44.0,45.588235294117645,92.70833333333333,31.95876288659794,34.0,0.0,30.0,50.950232908771206
2021-01-20,43.0,90.0,61.0,100.0,40.816326530612244,47.0,60.0,58.0,60.0,42.22222222222222,79.0,84.6938775510204,79.0,83.0,88.23529411764706,0.0,59.79381443298969,64.0,41.0,56.0,100.0
2021-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22,0.0,49.0,34.0,0.0,46.93877551020408,0.0,0.0,33.0,0.0,0.0,44.0,47.95918367346939,44.0,0.0,0.0,50.0,0.0,36.0,46.0,0.0,34.840828004435785
2021-01-23,0.0,0.0,0.0,0.0,45.91836734693877,50.0,0.0,32.0,32.0,0.0,44.0,0.0,44.0,45.0,48.529411764705884,0.0,0.0,36.0,0.0,0.0,30.5190425538301
2021-01-24,0.0,0.0,0.0,36.0,0.0,49.0,0.0,32.0,0.0,44.44444444444444,42.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,30.0,21.705432848542436
2021-01-25,0.0,93.0,0.0,71.0,43.87755102040816,48.0,61.0,0.0,31.0,44.44444444444444,0.0,0.0,41.0,0.0,0.0,92.70833333333333,31.95876288659794,0.0,0.0,0.0,45.11695067800057
2021-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-28,48.0,49.0,34.0,74.0,44.89795918367347,0.0,33.0,65.0,0.0,46.666666666666664,44.0,46.93877551020408,45.0,0.0,0.0,48.958333333333336,34.02061855670103,0.0,93.0,30.0,59.54926091206644
2021-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,46.666666666666664,0.0,0.0,0.0,0.0,48.529411764705884,0.0,0.0,35.0,46.0,30.0,19.259660954720506
2021-01-30,0.0,0.0,35.0,0.0,0.0,52.0,33.0,0.0,33.0,46.666666666666664,44.0,0.0,45.0,46.0,48.529411764705884,0.0,32.98969072164948,36.0,0.0,0.0,36.56208221306162
2021-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-02,0.0,48.0,0.0,0.0,43.87755102040816,49.0,31.0,61.0,0.0,0.0,41.0,0.0,42.0,0.0,47.05882352941177,46.875,31.95876288659794,34.0,43.0,0.0,41.9458499327805
